Name	Set	ImageFile	Side	Type	Subtype	Cost	Speed	Power	Health	Rarity	Number	Usage	Text	Script	Classification
C-3PO (R)	TROS	TROS011_C_3PO_R	L	Character	Resistance Protocol Droid	2	20	1	2	R	11		Tap -> One of the Droid Character unit cards in the your discard pile gets "Pay X-2 Force, where X is this unit's printed build cost -> Meditate" until end of turn. Play only during your build step. | Pay 2 Force -> Meditate		RES
Derriphan (A)	TROS	TROS012_Derriphan_A	D	Space	Final Order Sith Capital Ship	8	30	7	7	R	12		Ferocity | Tap, Discard a Location from any arena -> Put 2 damage counters on a unit in that arena. Play only when Derriphan would attack.		RES
Disrupt	TROS	TROS013_Disrupt	N	Battle						R	13		Gain 2 Force, discard one of your Force Sensitives or Jedi with printed build cost 4 or more -> Choose one: Disrupt an attack. Or: Disrupt a disrupt. Or: Disrupt a non-unit card. | Enhance: pay 1 Force -> Also, Disrupt can't be disrupted		RES
D-0 (A)	TROS	TROS014_D_O_A	L	Character	Resistance Droid	2	30	1	2	R	14		Reserves: Tap -> Search your opponent's deck for a Location card and discard it. If that Location is a Sith Location, you opponent loses 1 Force. Your opponent shuffles his or her deck. Play only during your build step.		RES
Emperor Palpatine (R)	TROS	TROS015_Emperor_Palpatine_R	D	Character	Final Order Clone Dark Jedi Master - Sith Lord	9	30	3	9	R	15		Tap, Pay X Force -> Put X damage counters on each of your opponent's units in the Space arena. Play only if you control the Character arena and only when no unit is attacking. | Pay X Force -> Evade X | INSERT: Fortitude		RES
Emperor Palpatine (S)	TROS	TROS016_Emperor_Palpatine_S	D	Character	Final Order Clone Dark Jedi Master - Sith Lord	10	20	4	9	R	16		Stack: Any unique Sith Spirit. | Upkeep: Gain X Force, where X is the number of Sith Spirit unit cards in Palpatine's stack. | Palpatine can have more than 4 cards in his stack. | Pay X Force -> Evade X | INSERT: Ferocity		RES
Empress (A)	TROS	TROS017_Empress_A	D	Equipment	Character - Skill	2				R	17		Pay 2 Force -> Equip | Equipped unique Sith gets "Tap -> Gain control of a unique Character unit card in your opponent's discard pile or stacked beneath one of your opponent's Characters until this unit is discarded. Put that card into your hand, and you may treat it as if it has the unit's name."		RES
Every Voice	TROS	TROS018_Every_Voice	D	Equipment	Character - Trait	2				R	18		When you stack a card beneath a unique Sith Character, attach this Trait to that Sith. | Equipped unique Sith Character gets "Stack: Any unique Character.", "This unit can have more than 4 cards in its stack.", and Overkill.		RES
Exegol Citadel	TROS	TROS019_Exegol_Citadel	D	Location	Final Order Sith Exegol Facility	3				R	19		When your build step starts, you may pay 2 Force. If you do, take 1 20/1/1 Exegol Acolyte Subordinate with "Tap -> Remove 1 damage counter from one of your Sith Lords. Play only during your build step." and put it into the Character arena. | Emperor Palpatine costs 1 less build counter to deploy.	<s><l>Pay 2 Force to spawn Exegol Acolyte</l><f>/spawn Exegol Acolyte;/player stat1 -2;/s pays 2 force and spawns Exegol Acolyte subordinate using Exegol Citadel</f></s>	RES
Final Order Sith Fleet (A)	TROS	TROS020_Final_Order_Sith_Fleet_A	D	Ground	Final Order Sith Fleet	13	20	10	12	R	20		Ferocity | Ion Cannon 10 | Pay 3 Force -> Move Final Order Sith Fleet to the Space arena untapped and treat it as a Space unit until the Space battle step ends. Play only during the Space battle step. When the Space battle step ends, move it back into the Ground arena tapped. | Pay 3 Force -> Evade 3		RES
Final Order Technician	TROS	TROS021_Final_Order_Technician	D	Character	Final Order Soldier	3	20	2	2	R	21		Reduced Cost 2: If a Capital Ship is any arena. | [Pilot] Capital Ship and Fleet Pilot. The Capital Ship or Fleet gets: *Pay 2 Force -> Absorb 2 *This unit can't have more than 1 Pilot		RES
Finn (L)	TROS	TROS022_Finn_L	L	Character	Force Sensitive Resistance Soldier	8	50	5	5	R	22		Inspiration | When the battle phase starts, you may choose one of your Resistance units in each arena. If you do, when the battle phase ends, if each chosen unit is in its arena, gain 1 build point and 1 Force when your next build step starts. 		RES
First Order Supreme Council (A)	TROS	TROS023_First_Order_Supreme_Council_A	D	Ground	First Order Officer Squad	6	20	4	7	R	23		Tap, Pay 1 build point, remove 1 counter from your Resource -> Take 1 First Order Subordinate and put it into its arena. Then you may draw a card. Play only during your build step. | Pay 0 Force -> Redirect		RES
Force Dyad (A)	TROS	TROS024_Force_Dyad_A	L	Ground/Character	Resistance Jedi Padawan Squad	8	60	5	5	R	24		Stack: Ben Solo and Rey. | Upkeep Gain 1 Force. | Force Dyad gets each ability from each Ben Solo and Rey unit card in its stack.		RES
Force Dyad (B)	TROS	TROS025_Force_Dyad_B	N	Ground/Character	Jedi Padawan Squad	8	50	6	5	R	25		Alternative Cost : Pay 8 Force. | Foresight: Gain 2 Force. | Forewarning: Gain 2 Force | Pay 2 Force -> Absorb 2		RES
Galaxy Fleet (A)	TROS	TROS026_Galaxy_Fleet_A	L	Space	Resistance Fleet	14	20	11	11	R	26		Hidden Cost 10 | Overkill | Pay 2 Force -> Absorb 3		RES
General Leia Organa Solo (H2)	TROS	TROS027_General_Leia_Organa_Solo_H2	L	Character	Jedi Master - Resistance Officer	7	30	4	5	R	27		Each of your Jedi Padawans gets "Pay 2 Force -> Search your deck for any card and put it into your hand. Shuffle your deck. Play only during your build step." | Pay 3 Force -> Evade 3		RES
Han's Memory (A)	TROS	TROS028_Han_s_Memory_A	L	Character	Smuggler Spirit	4	20	0	4	R	28		Han's Memory doesn't count toward controlling any arena. | Prevent all damage to and from Han's Memory. | You may stack Han's Memory beneath Ben Solo. Han's Memory can't be on top of Ben's stack. | INSERT: Upkeep: Gain 1 Force, put 1 redemption counter on a unit, or remove 1 corruption counter from a unit. 		RES
I Am All the Jedi	TROS	TROS029_I_Am_All_the_Jedi	L	Resource		5				R	29		When your build step starts, add 1 counter to this Resource for each Jedi unit card in your discard pile. | Remove 5 counters -> Put 3 damage counters on one of your opponent's units in any arena. Play only when no unit is attacking		RES
I Am All the Sith	TROS	TROS030_I_Am_All_the_Sith	D	Resource		5				R	30		When your build step starts, add 1 counter to this Resource for each Sith unit card in your discard pile. | Remove 5 counters -> Put 3 damage counters on one of your opponent's units in any arena. Play only when no unit is attacking		RES
Jannah's Tribe (A)	TROS	TROS031_Jannah_s_Tribe_A	L	Ground/Character	Independent Warrior Squad	6	40	5	5	R	31		Switch: Stealth/Focus 2 | Pay 2 build points, put 1 redemption counter on any unit -> Take 1 40/2/3 Kef Bir Warriors Subordinate with "Switch: Resilience 1/Riposte 1" and put it into the Ground or Character arena. Play only during your build step	<s><l>Pay 2BP to spawn Kef Bir Warriors</l><f>/spawn Kef Bir Warriors;/player stat2 -2;/s pays 2 build points to spawn a Kef Bir Warriors subordinate using Jannah's Tribe (A) and must now put a redemption counter on a unit</f></s>	RES
Jedi Master and Apprentice (H)	TROS	TROS032_Jedi_Master_and_Apprentice_H	L	Ground	Resistance Jedi Squad	6	40	5	5	R	32		Stack: General Leia Organa Solo and Rey. | Whenever you complete, deploy, or play a card with "Rey" in its name, you may draw a card. | Pay 2 Force -> Evade 3		RES
Jedi Spirits (A)	TROS	TROS033_Jedi_Spirits_A	L	Ground	Jedi Spirit Squad	5	10	0	4	R	33		Upkeep: Gain 2 Force. | Jedi Spirits doesn't count toward controlling any arena. | Prevent all damage to and from Jedi Spirits. | Each of your Jedi gets Fortitude.		RES
Knights of Ren (A)	TROS	TROS034_Knights_of_Ren_A	D	Ground/Character	Force Sensitive First Order Squad	9	40	7	6	R	34		Stack: Kylo Ren. Switch: Ferocity/Armor, Cunning | Hidden Cost 7 | Bounty: Your opponent loses 2 Force. | Pay 1 Force -> Deflect 1		RES
Kylo Ren (M)	TROS	TROS035_Kylo_Ren_M	D	Character	First Order Supreme Leader - Dark Jedi	8	40	6	6	R	35		Armor | Riposte 2 | Pay 3 Force -> Absorb 2		RES
Kylo Ren (N)	TROS	TROS036_Kylo_Ren_N	D	Character	First Order Supreme Leader - Dark Jedi	8	50	6	6	R	36		Upkeep: Gain 1 Force. | Pay 3 Force -> Disrupt a Battle card unless your opponent pays 2 Force. | Pay 2 Force -> Disrupt an activated ability unless your opponent pays 1 Force. | Pay 2 Force -> Evade 3		RES
Kylo's Quarters 	TROS	TROS037_Kylo_s_Quarters	D	Location	Character - First Order Dark Jedi Facility	2				R	37		When your build step starts, you may search your deck for a card with "Kylo" in its name. If you do, show it to your opponent, and put it into your hand. Shuffle your deck.		RES
Kylo's TIE Whisper (A)	TROS	TROS038_Kylo_s_TIE_Whisper_A	D	Space 	First Order Dark Jedi Starfighter 	5	60	3	4	R	38		When you deploy Kylo's TIE Whisper, you may search your deck for a Sith Lord unit card. If you do, show it to your opponent and put it into your build zone with 2 build counters on it. Shuffle you deck. | Pay 2 Force -> Evade 2 | INSERT: Lucky 1		RES
Lando Calrissian (U)	TROS	TROS039_Lando_Calrissian_U	L	Character	Independent Desert Smuggler	5	40	3	4	R	39		Hidden Cost 2 | Stealth | Each Character with "Leia in its name gets +1 health and Damage Control 1. | Discard a card from your hand -> Protect 2		RES
Leia's Intervention 	TROS	TROS040_Leia_s_Intervention	L	Mission		0				R	40		To complete Leia's Intervention, you must also discard a Character with "Leia" in its name. " Gain 2 Force and put 3 redemption counters on any unit. You may also search your deck and/or discard pile for a Ben Solo unit card, show it to your opponent, and put it into your hand. If you do, that card gets "Alternative Cost: Pay 5 Force." until end of turn. If you do, shuffle your deck.		RES
Life Transferance	TROS	TROS041_Life_Transference	L	Equipment	Character - Skill	1				R	41		Pay 1 Force -> Equip | Equipped Jedi gets "Remove 1 damage counter from a Character -> Put 1 redemption counter on that Character. Play only when no unit is attacking." and "Tap, Put 2 damage counters on this unit -> Gain control of a Character with more redemption counters on it than its printed build cost until it is discarded. Play only during your build step."		RES
Lightsaber Collection (D)	TROS	TROS042_Lightsaber_Collection_D	L	Equipment	Character - Lightsaber Weapon	2				R	42		Pay 3 Force -> Equip | Equipped Jedi gets "This unit gets +1 power for each Lightsaber Weapon attached." and "Pay 1 Force -> Absorb 2"		RES
Lightspeed Skipping	TROS	TROS043_Lightspeed_Skipping	N	Battle						R	43		Pay 3 Force, roll a die -> Choose a unit in the Space arena. If you roll a 3 or less, untap the chosen unit. If you roll a 4 or more, move it to the Ground arena untapped and treat it as a Ground unit until end of turn. When the turn ends, move it back to the Space arena unless you pay 4 Force. If you do, it gets the Ground card type until it is discarded instead.		RES
Long Have I Waited	TROS	TROS044_Long_Have_I_Waited	D	Mission - Campaign		2				R	44		When each battle phase starts, choose a unit card type. If your opponent has 2 or more units of the chosen type in any arena, one of your units of the chosen type gets +1 power, Fury 2, and "This unit can't lose power or its game text." until end of turn.		RES
Luke's Spirit (A)	TROS	TROS045_Luke_s_Spirit_A	L	Character	Jedi Spirit	5	40	0	3	R	45		Upkeep: Gain 1 Force | Luke's Spirit doesn't count towards controlling any arena. | Prevent all damage to and from Luke's Spirit. | Each Starfighter unit card in your discard pile gets "Pay X+1 Force, where X is this unit's printed build cost -> Meditate."		RES
Luke's X-Wing (G)	TROS	TROS046_Luke_s_X_Wing_G	L	Space/Ground	Resistance Jedi Starfighter	5	50	3	3	R	46		Alternative Cost: Pay 3 Force, trap one of your Jedi in the Character arena. | Damage Control 2 | Parry 1 | Whenever you deploy a Jedi Spirit, gain 1 Force.		RES
Night Buzzard (A)	TROS	TROS047_Night_Buzzard_A	D	Space/Ground	Force Sensitive First Order Transport	6	40	3	6	R	47		Switch: +20 speed/Stealth, Damage Control 2 | Knights of Ren gets Damage Control 1 and "Bounty: Remove a Character unit card from your opponent's discard pile from the game."		RES
Nothing's Impossible	TROS	TROS048_Nothing_s_Impossible	L	Battle						R	48		Remove X Jedi unit cards from your discard pile from the game, where X is 5 or less -> Gain X Force, and you may draw up to X cards. Play only when no unit is attacking.		RES
One Last Look	TROS	TROS049_One_Last_Look	L	Mission		2				R	49		To complete One Last Look you must also tap one of your unique Characters. | Choose up to 4 Character unit cards in your discard pile. Each of the chosen cards gets "Pay X+2 Force, where X is this unit's printed build cost -> Meditate" until end of game.		RES
Original Jedi Texts (B)	TROS	TROS050_Original_Jedi_Texts_B	L	Equipment	Character - Device	1				R	50		Pay 1 Force -> Equip | Equipped Jedi gets Focus 2 and "Pay 1 Force -> Choose one: Draw a card. Okay only during your build step. Or: Remove up to 2 cards from your opponent's discard pile from the game. Pay only during your build step."		RES
Palpatine's Power	TROS	TROS051_Palpatine_s_Power	N	Battle						R	51		Pay X Force -> Do X+2 dice of damage to a unit in any arena. This damage can only be prevented by a Jedi or Sith. Play only when no unit is attacking.		RES
Poe Dameron (L)	TROS	TROS052_Poe_Dameron_L	L	Ground/Character	Resistance Officer	8	50	5	5	R	52		Switch: Inspiration/Focus 2 | Pay 1 build point, tap one of yor Officers in the Character arena -> Take 1 40/3/2 Veteran Resistance Soldiers Subordinate with "Switch: Resilience 1/Focus 1" and put it into the Ground or Character arena. Play only during your  build step.	<s><l>Pay 1BP to spawn Veteran Resistance Soldiers</l><f>/spawn Veteran Resistance Soldiers;/player stat2 -1;/s pays 1 build point to spawn a Veteran Resistance Soldiers subordinate using Poe Dameron (L) and must now tap one of their Officers in the Character arena</f></s>	RES
Poe's Starfighter (E)	TROS	TROS053_Poe_s_Starfighter_E	L	Space/Ground	Resistance Starfighter 	5	60	3	3	R	53		Switch: Bombard 2/Ion Cannon 2 | Accuracy 1 | Pay 3 Force -> Absorb 3 		RES
Resistance Heroes (A)	TROS	TROS054_Resistance_Heroes_A_v2	L	Ground/Character	Resistance Jedi Officer Squad	9	40	6	7	R	54		Stack: Finn, Poe, and Rey. | Switch: Fortitude/Accuracy 1, Precision | Hidden Cost 7 | Bounty: Gain 2 Force. | Pay 1 Force -> Deflect 1		RES
Resistance High Command (B)	TROS	TROS055_Resistance_High_Command_B	L	Ground/Character	Resistance Officer Squad	7	40	4	4	R	55		Switch: Stealth/Pay 1 Force -> Redirect | Your Mission cards can't be disrupted. " Each of your Mission cards with printed build cost 2 or more costs 1 less build counter to complete.		RES
Rey (M)	TROS	TROS056_Rey_M	L	Character	Resistance Jedi Padawan	8	50	4	6	R	56		Stack: Any unique Jedi Spirit. | Rey can have more than 4 cards in her stack. | Pay 2 Force -> Deflect X. up to 4, where X is the number of Jedi Spirit unit cards in Rey's Stack. | Pay X Force -> Evade X | INSERT: Fortitude		RES
Rey Skywalker (N)	TROS	TROS057_Rey_Skywalker_N	L	Character	Resistance Jedi Knight	7	50	5	5	R	57		Upkeep: Gain 2 Force. | When the battle phase starts, you may choose a Jedi Character unit card in your discard pile. If you do, Rey gets each Force-activated ability on the chosen card until end of turn.		RES
Rey's Strength (B)	TROS	TROS058_Rey_s_Strength_B	L	Equipment	Character - Trait	2				R	58		When one of your Character's power increases, attach Rey's Strength to that Character. | Equipped Character gets +2 power and "Your opponent's units and cards can't cuase this unit to lose power." | Equipped Rey also gets Ferocity. 		RES
Rey's Dark Vision (A)	TROS	TROS059_Rey_s_Dark_Vision_A	D	Character	Dark Jedi - Sith Spirit	4	40	0	4	R	59		Rey's Dark Vision doesn't count toward controlling any arena. | Prevent all damage to and from Rey's Dark Vision. | You may stack Rey's Dark Vision beneath Emperor Palpatine. Rey's Dark Vision can't be on top of his stack. | INSERT: Upkeep: Put 1 corruption counter on a unit in this arena, or your opponent loses 1 Force.		RES
Rey's Final Steps	TROS	TROS060_Rey_s_Final_Steps	L	Battle						R	60		Rey's Final Steps can't be disrupted. | Pay X Force -> Put a unit card with "Rey" in its name with printed build cost X from your hand or discard pile into its arena untapped. Play only when no unit is attacking.		RES
Rising Up Across the Galaxy	TROS	TROS061_Rising_Up_Across_the_Galaxy	L	Mission - Trap		2				R	61		When one of your opponent's Dark Side units is discarded from any arena, each of your Light Side units gets +2 power and "Pay 2 Force -> Retaliate 4" until end of turn.		RES
Sith Trooper Team	TROS	TROS062_Sith_Trooper_Team	D	Ground	Final Order Sith Stormtrooper Squad	7	50	5	6	R	62		Ferocity | Pay 4 Force -> Take 1 50/3/3 Final Order Sith Trooper Subordinate with "Ferocity" and put it into the Character arena. Play only during your build step. | Pay 2 Force -> Absorb 2	<s><l>Pay 4 Force to spawn Final Order Sith Trooper</l><f>/spawn Final Order Sith Trooper;/player stat1 -4;/s pays 4 force to spawn a Final Order Sith Trooper subordinate using Sith Trooper Team</f></s>	RES
Steadfast (B)	TROS	TROS063_Steadfast_B	D	Space/Ground	First Order Capital Ship - Flagship 	9	30	7	8	R	63		Switch: Ferocity/Intimidation | Pay 2 Force -> Search your deck for a unit card with "Kylo" in its name, show it to your opponent, and put it into your hand. Shuffle your deck. Play only during your build step.		RES
Tantive IV (E)	TROS	TROS064_Tantive_IV_E	L	Space/Ground	Resistance Diplomat Capital Ship	6	30	3	6	R	64		Switch: Pay 1 Force -> Redirect/Shields 1 | Each of your Resistance units gets Avenge 2. | Tap -> One of your Resistance units gets +1 power for each unique unit card in your discard pile for this attack.		RES
The Rise of Skywalker	TROS	TROS065_The_Rise_of_Skywalker	L	Event						R	65		Whenever a unit with "Rey" or "Skywalker" in its name untaps, each player gains 1 Force. | Each unique Jedi gets “This unit can have up to 2 extra cards in its stack.” | Each unique Jedi with 4 or more cards in its stack gets "Upkeep: Pay 1 Force or tap this unit.", and "Bounty: Gain 2 Force."		RES
TIE Fighter Pursuit Force	TROS	TROS066_TIE_Fighter_Pursuit_Force	D	Space	First Order Squadron	7	60	6	5	R	66		Hidden Cost 6 | Critical Hit 1 | Precision | Attacks from this unit can't be disrupted. | Pay 1 Force -> Absorb 1		RES
Throne of the Sith 	TROS	TROS067_Throne_of_the_Sith_A	D	Equipment	Character - Device	2				R	67		Pay 3 Force -> Equip | Equipped unique Sith gets Cunning and Intimidation.		RES
Unnatural	TROS	TROS068_Unnatural	D	Mission - Trap		2				R	68		Unnatural can't be disrupted. | When one of your unique Sith with X cards in its stack is discarded from the Character arena, gain X Force and return that Character and all the cards in its stack to your hand.		RES
Xyston-Class Star Destroyer	TROS	TROS069_Xyston_Class_Star_Destroyer	D	Space/Ground	Final Order Sith Capital Ship	9	30	6	7	R	69		Alternative Cost: Pay 7 Force, tap one of your Sith Lords in any arena. | Upkeep: Pay 1 Force or  tap this unit. | Ferocity | Pay 3 Force -> Evade 3		RES
Zorii Bliss (A)	TROS	TROS070_Zorii_Bliss_A	N	Character	Independent Crime Lord - Smuggler	6	50	5	5	R	70		Whenever Zorii attacks, you may disrupt that attack. If you do, each unit gets -4 power when attacking Zorii until end of turn. | Remove X credit counters from Zorii -> Gain X build points. Play only during your build step. | INSERT: Bounty: Put 1 credit counter on Zorii.		RES
Admiral Frantis Griss	TROS	TROS071_Admiral_Frantis_Griss_A	D	Character	Final Order Officer	4	30	4	4	U	71		[Pilot] Capitol Ship Pilot. The Capital Ship gets: * +10 speed *Critical hit 1 *Focus 2 *Each of your opponent's Trap cards costs 1 more build counter to complete.		RES
Aftab Ackbar (A)	TROS	TROS072_Aftab_Ackbar_A	L	Character	Mon Calamari Resistance Officer	5	40	4	5	U	72		Precision | Each of your other Resistance Officers gets "Pay 1 build point -> Draw 2 cards and then discard a card from your hand. Play only during your build step." and "Remove a card from your discard pile from the game -> Protect 1."		RES
Aki-Aki Family	TROS	TROS073_Aki_Aki_Family	N	Ground/Character	Aki-Aki Pasaana Desert Villager Squad	4	30	2	4	U	73		Switch: Pay 0 Force -> Redirect/Lucky 1 | When the battle phase starts, your opponent may pay 1 Force. If he or she does, tap this unit. | Tap -> Take 1 20/0/1 Aki-Aki Child Subordinate with "Tap -> One of your other Characters gets Lucky 1 until end of turn. Play only when no unit is attacking." and put it into the Character arena. Play only when no unit is attacking.	<s><l>Tap to spawn Aki-Aki Child</l><f>/spawn Aki-Aki Child;/cr90;/s taps Aki-Aki Family to spawn Aki-Aki Child subordinate</f></s>	RES
Albrekh (A)	TROS	TROS074_Albrekh_A	D	Character	Symeong First Order Sith Merchant	4	20	3	4	U	74		Reserves: Each of your units with 1 or more Armor Defenses attached gets +1 health. | Reserves: Tap -> Choose one: Add 1 counter to your Resource. Play only during your build step. Or: Put an Armor Defense Equipment card from your discard pile into your build zone with 1 build counter on it. Play only during your build step.		RES
Allegiant General Enric Pryde (B)	TROS	TROS075_Allegiant_General_Enric_Pryde_B	D	Character	First Order Officer	5	40	4	5	U	75		Cunning | Pay 1 build point -> Take 1 40/2/2 First Order Officer Subordinate with "Focus 1" and put it into the Character arena. Play only during your build step.	<s><l>Pay 1 BP to spawn First Order Officer</l><f>/spawn First Order Officer;/player stat2 -1;/s pays 1BP to spawn a First Order Officer subordinate using Allegiant General Enric Pryde (B)</f></s>	RES
Babu Frik (B)	TROS	TROS076_Babu_Frik_B	N	Character	Anzellan Crime Gang Merchant - Mechanic	2	20	2	2	U	76		You may stack Babu beneath a unique Droid Character. Babu can;t be on top of that Droid's stack. That Droid can have 1 extra card in its stack. | INSERT: Damage Control 1		RES
BB-8 (F)	TROS	TROS077_BB_8_F	L	Ground/Character	Resistance Astromech Droid	3	30	2	3	U	77		Switch: Lucky 1/Damage Control 1 | Tap, Discard a Device card from your hand -> Do 3 damage to one of your opponent's units in this arena. Play only when BB-8 would attack.		RES
Be With Me	TROS	TROS078_Be_With_Me	L	Mission		1				U	78		Gain 1 Force and search your deck and/or discard pile for a Spirit unit card, show it to your opponent, and put it into your hand. Shuffle your deck. | Pay 2 Force -> Meditate, and that Spirit unit card gets "Alternative Cost: Pay X Force, where X is this unit's printed build cost." until end of turn.		RES
Beaumont Kin (A)	TROS	TROS079_Beaumont_Kin_A	L	Character	Resistance Soldier - Historian	4	40	3	5	U	79		Reserves: Tap -> reveal the top 5 cards from your opponent's deck. You may discard any Space unit cards revealed this way. Put the rest of those cards back on top of your opponent's deck in random order. Play only when no unit is attacking.		RES
Ben Solo (C)	TROS	TROS080_Ben_Solo_C	L	Ground/Character	Independent Jedi Padawan	9	40	6	6	U	80		Switch: Resilience 2/Parry 1 | Fury 1 | As long as Ben has a Lightsaber Weapon attached, he gets Critical Hit 2. | Pay 2 Force -> Absorb 2		RES
Bestoon Legacy (A)	TROS	TROS081_Bestoon_Legacy_A	L	Space/Ground	Resistance Transport	5	40	3	5	U	81		Switch: Shields 1/Damage Control 1 | Pay 2 Force -> Bestoon Legacy gets +20 speed, +2 power, and Stun 2 until end of turn. | If Bestoon Legacy has a Pilot, it also gets Focus 2 until end of turn.		RES
Darth Vader's Helmet (B)	TROS	TROS082_Darth_Vader_s_Helmet_B	D	Equipment	Character - Armor Defense	2				U	82		Pay 1 Force, put 1 corruption counter on one of your Jedi -> Equip | Equipped Jedi gets "Bounty: Put 1 corruption counter on this unit." and "Remove 2 corruption counters from this unit -> Absorb 2"		RES
Darth Vader's Sith Wayfinder (A)	TROS	TROS083_Darth_Vader_s_Sith_Wayfinder_A	N	Equipment	Character - Device	2				U	83		Pay 1 Force, put 1 damage counter on one of your Characters -> Equip | Equipped Character gets "Tap -> Return a Sith card from your discard pile to your hand. Play only during your build step." and "Pay 0 Force -> Intercept."		RES
Death Star II Ruins	TROS	TROS084_Death_Star_II_Ruins	N	Location	Character - Kef Bir Aquatic Facility	2				U	84		When your build step starts, you may return a Device card from your discard pile to your hand. If you do, gain 1 Force. | Each of your units in the Character arena gets Avenge 2.		RES
D-0 (B)	TROS	TROS085_D_O_B	L	Character	Resistance Droid	2	30	1	2	U	85		Alternative Cost: Tap BB-8. | Reserves: BB-8 gets Lucky 1. | Reserves: Tap -> Draw a card.		RES
Destiny of a Jedi	TROS	TROS086_Destiny_of_a_Jedi	L	Mission		2				U	86		One of your Jedi gets "Pay 3 Force, put 1 damage counter on this unit -> Choose one: Disrupt a Battle card. Or: Disrupt a Trap card." until it is discarded. | Pay 2 Force -> Meditate		RES
Droid Counterparts (A)	TROS	TROS087_Droid_Counterparts_A	L	Ground/Character	Resistance Droid Squad	5	30	3	5	U	87		Switch: Lucky 1/Pay 1 Force -> Redirect | C-3PO gets +1 health. | R2-D2 costs 1 less build counter to deploy. | INSERT: Stack: C-3PO and R2-D2.		RES
Droidsmith Workshop	TROS	TROS088_Droidsmith_Workshop	N	Location	Character - Crime Gang Mechanic Kijimi Facility	2				U	88		During your build step, you may discard a Droid unit card from your hand or return one of your Droid Subordinates to your supply. If you do, choose one: Gain 1 build point. Or: One of your Droids with no damage counters on it gets +1 health until it is discarded. Or: Remove up to 2 damage counters from a Droid.		RES
Emperor Palpatine (T)	TROS	TROS089_Emperor_Palpatine_T	D	Character	Final Order Clone Dark Jedi Master - Sith Lord	8	10	4	9	U	89		Ferocity | Tap, Pay X Force -> Do X damage divided as you choose to up to 2 units in the Character arena. Then you may remove 1 damage counter from Palpatine for every 2 Force payed this way. Play only when Palpatine would attack.		RES
