Name	Set	ImageFile	Side	Type	Subtype	Cost	Speed	Power	Health	Rarity	Number	Usage	Text	Script	Classification
Coming of Age	TMW	TMW012_Coming_of_Age	N	Mission		2				R	12		Each of your Tuskens gets +1 power until end of turn. If damage from one of your Tuskens caused a Creature to be discarded last turn, each of your Tuskens gets +2 power until end of turn instead. | Pay 2 Force, remove a Creature unit card with printed build cost 5 or more from your opponent’s discard pile from the game -> Meditate		NEW, MV
Crest Bridge Crew (B)	TMW	TMW013_Crest_Bridge_Crew_B	L	Ground	Mandalorian Bounty Hunter - Force Sensitive Child 	4	40	4	4	R	13		Alternative Cost: Pay 4 Force. | Gunship Pilot. The Gunship gets: * When the battle phase starts, you may choose one ability each on up to 2 of your units with "Din" or "Grogu" in their names. If you do, this unit gets the chosen abilities until end of turn.		NEW, MV
Dark Trooper Cold Storage	TMW	TMW014_Dark_Trooper_Cold_Storage	D	Location	Space - Imperial Remnant Facility	3				R	14		When your build step starts, you may search your deck for a unit card with “Dark Trooper” in its name. If you do, show it to your opponent and put it into your hand. Shuffle your deck. Play only during your build step. | Remove 2 counters from your Resource -> Reveal a partially built card with “Dark Trooper” in it’s name and place 2 build counters on it. Play only during your build step.		NEW, MV
Darksaber (C)	TMW	TMW015_Darksaber_C	N	Equipment	Character - Lightsaber Weapon	2				R	15		Pay 1 build point, 1 Force -> Equip | Equipped unit gets the Mandalore subtype, Accuracy 1, Parry 1, Riposte 1, “Darksaber can't be detached from this unit until this unit is discarded.” and “Whenever damage from another unit causes this unit to be discarded, attach Darksaber to that unit.”		NEW, MV
Din Djarin (F)	TMW	TMW016_Din_Djarin_F	L	Character	Mandalorian Bounty Hunter	9	50	5	5	R	16		Ferocity | Armor | Whenever Din attacks, the defending unit loses Armor for that attack. | Pay 1 Force -> Choose an ability on a card stacked beneath this unit. This unit gains the chosen ability until your next build step starts. Play only during your build step. 		NEW, MV
Din Djarin (G)	TMW	TMW017_Din_Djarin_G	L	Character	Mandalorian Bounty Hunter	5	40	3	3	R	17		Treat this unit as an Imperial | Stealth | Transport Pilot. The Transport gets: * Parry 2 * Riposte 1		NEW, MV
Din Djarin's Clan Insignia (B)	TMW	TMW018_Din_Djarin_s_Clan_Insignia_B	N	Equipment	Ground/Character - Device	1				R	18		Pay 3 Force -> Equip, and you may search your deck for a Grogu unit card. If you do, show it to your opponent and put it into your hand. Shuffle your deck. | Equipped Din Djarin or Din's Clan gets Precision, Stun 2, and "Whenever this unit moves to an arena or retreats, gain 1 Force."		NEW, MV
Din's Clan (B)	TMW	TMW019_Din_s_Clan_B	L	Ground/Character	Mandalorian Bounty Hunter Squad 	7	60	4	6	R	19		Treat Din's Clan as a Force Sensitive Child. | Stack: Din Djarin and Grogu. | Switch: Armor/Accuracy 1, Damage Control 1 | Pay 4 Force -> Move Din's Clan to the Character arena untapped. Play only when the Ground battle step ends.		NEW, MV
Din's Clan (C)	TMW	TMW020_Din_s_Clan_C	L	Ground	Mandalorian Bounty Hunter Squad 	6	40	5	5	R	20		Treat Din's Clan as a Force Sensitive Child. | Stack: Din Djarin and Grogu. | Armor | Shuffle a card stacked beneath Din's Clan's into your deck -> Gain 2 Force. Play only during your build step. | Pay 2 Force -> Persuade 2		NEW, MV
E-22 Rifle Cache	TMW	TMW021_E_22_Rifle_Cache	N	Equipment	Ground - Blaster Weapon	3				R	21		Pay 1 build point -> Equip | Equipped Squad gets Area Damage 3 and Precision. | Equipped Mandalorian Squad or Imperial Squad also gets +2 power and Ferocity.		NEW, MV
Evacuation TIE Team	TMW	TMW022_Evacuation_TIE_Team	D	Space	Imperial Remnant Squadron	3	60	3	2	R	22		Alternative Cost: Discard one of your Facilities from any arena. You may deploy this unit using it's alternative Cost during the battle phase. | Discard a non-unit card from your hand -> Evade 2 | Pay 1 Force -> Redirect 		NEW, MV
Fennec Shand (B)	TMW	TMW023_Fennec_Shand_B	N	Character	Cyborg Bounty Hunter Assassin	7	50	5	4	R	23		Accuracy 1 | Armor | When you deploy Fennec choose a subtype. Whenever damage from Fennec causes a unit with the chosen subtype to be discarded, you may pay 3 Force. If you do, untap Fennec. | Bombard 5		NEW, MV
Friend of the Creatures	TMW	TMW024_Friend_of_the_Creatures	N	Equipment	Character - Skill	2				R	24		Pay 1 Force -> Equip | Equipped non-Creature Character gets “Each of your Creatures gets +1 health.” and “Each Creature gets Accuracy -1 when attacking this unit.” | Equipped Din Djarin also gets “Din Djarin and Grogu can't be attacked by Creatures with power 4 or less.”		NEW, MV
Gamorrean Gladiators	TMW	TMW025_Gamorrean_Gladiators	N	Ground	Gamorrean Gladiator Entertainer Squad	4	40	3	4	R	25		Reduced Cost 3: If you have a Crime Gang or Crime Lord in any arena. | Resilience 2 | [tap], Pay 1 build point -> Take 1 40/2/2 Gamorrean Gladiator Subordinate with “Bounty: Draw a card.” and “Parry 1” and put it into the Ground arena. Play only during your build step.	<s><l>Tap and pay 1 BP to spawn Gamorrean Gladiator</l><f>/spawn Gamorrean Gladiator;/cr90;/player stat2 -1;/s taps Gamorrean Gladiators and pays 1BP to spawn a Gamorrean Gladiator subordinate</f></s>	NEW, MV
General Valin Hess (A)	TMW	TMW026_General_Valin_Hess_A	D	Character	Imperial Remnant Officer	4	40	3	1	R	26		Each of your opponent's units get Fury 1 | Put 1 damage counter each on two of your other Imperials -> Each of your Imperials gets Accuracy 1 until end of turn		NEW, MV
Gideon's Cruiser (A)	TMW	TMW027_Gideon_s_Cruiser_A	D	Space	Imperial Remnant Cruiser	6	30	3	5	R	27		Armor | Damage Control 1 | Bombard 2 | Double Strike		NEW, MV
Gozanti-Class Freighter	TMW	TMW028_Gozanti_Class_Freighter	D	Space	Imperial Remnant Cruiser	5	20	5	5	R	28		Armor | Pay 2 Force -> Take 1 30/2/1 Remnant Escort Trooper Subordinate with “Your opponent’s units can use Ambush without paying the activation cost and can roll an extra die for Avenge” and put it into the Character arena. Play only during your build step.	<s><l>Pay 2 Force to spawn Remnant Escort Trooper</l><f>/spawn Remnant Escort Trooper;/player stat1 -2;/s pays 2 Force to spawn a Remnant Escort Trooper subordinate using Gozanti-Class Freighter</f></s>	NEW, MV
Grogu (F)	TMW	TMW029_Grogu_F	L	Character	Force Sensitive Child	5	20	0	5	R	29		Foresight: Gain 3 Force. | Pay 1 Force -> Absorb 2 | Pay 5 Force -> Meditate | INSERT: Pay 3 Force -> One of your other units in the Character arena gets "Pay 1 Force -> Absorb 2" until end of turn.		NEW, MV
Grogu (G)	TMW	TMW030_Grogu_G	L	Character	Force Sensitive Child	4	20	2	3	R	30		Upkeep: Put 1 counter of any type on a unit in the Character arena. | Grogu gets + 1 health for each redemption counter on him. | [Tap], Pay 2 Force -> Put 1 damage counter each on up to 2 of your opponent's units in this arena. Play only when no unit is attacking and only if Grogu has 1 or more corruption counters on him. | INSERT: Remove 1 corruption or redemption counter from Grogu -> Persuade 2		NEW, MV
Heiress (A)	TMW	TMW031_Heiress_A	N	Equipment	Space/Ground/Character - Trait	2				R	31		When you attach an Equipment to one of your unique units, attach this Trait to that unit. | Equipped unique unit gets "Pay 2 Force -> Persuade 2." | Equipped Nite Owl also gets "Pay 1 Force -> You may choose an ability on another card in this unit's stack. If you do, this unit gets the chosen ability until end of turn. Play only when the battle phase starts."		NEW, MV
I Was Aiming For the Other One	TMW	TMW032_I_Was_Aiming_For_the_Other_One	N	Mission - Trap		1				R	32		When your opponent uses Intercept or Redirect to change the target of an attack, the attacking unit gets +2 power and Overkill for this attack.		NEW, MV
Ice Spider Queen	TMW	TMW033_Ice_Spider_Queen	D	Ground/Character	Arctic Spider Creature	6	60	5	4	R	33		Fury 2 | Spider Creatures can’t retreat or be retreated. | Pay 2 Force -> Take 1 50/2/1 Ice Spider Subordinate with “This unit can’t move to another arena.” and put it in into this arena. Play only during your build step. | Pay 1 Force -> Protect 1	<s><l>Pay 2 Force to spawn Ice Spider</l><f>/spawn Ice Spider;/player stat1 -2;/s pays 2 Force to spawn an Ice Spider subordinate using Ice Spider Queen</f></s>	NEW, MV
Imperial Bike Hangar	TMW	TMW034_Imperial_Bike_Hangar	D	Location	Ground - Nevarro Imperial Remnant Facility	3				R	34		When your build step starts, choose one: Each of your Speeders gets +1 power until end of turn. Or: Each of your cards with “Speeder pilot” in its game text costs 1 less build counter to Deploy until end of turn. | Pay 1 build -> Take 1 70/2/1 74-Z Pursuit Speeder Bike Subordinate with “Backfire 1” and put it into the Ground arena. Play only during your build step.	<s><l>Pay 1 BP to spawn 74-Z Pursuit Speeder Bike</l><f>/spawn 74-Z Pursuit Speeder Bike;/player stat2 -1;/s pays 1BP to spawn a 74-Z Pursuit Speeder subordinate using Imperial Bike Hangar</f></s>	NEW, MV
Imperial Research Lab	TMW	TMW035_Imperial_Research_Lab	D	Location	Ground/Character - Nevarro Imperial Remnant Facility	3				R	35		Reduced Cost 1: If your opponent has a Force Sensitive or Jedi in any arena or build zone with 2 or more captivity counters on it. | When your build step starts, you may choose one of your opponent’s Force Sensitives or Jedi without Upkeep. If you do, that units gets “Upkeep: Pay 2 Force or tap this unit.” until end of turn.		NEW, MV
Jedi Farewell	TMW	TMW036_Jedi_Farewell	L	Event						R	36		Whenever a unit or card is removed from the game, each player gains 1 Force. | Return this Event to your supply -> Take an Event card with a different name from your supply and put it into your Event zone. Your opponent may return their Event card to their supply to take an Event card with a different name and put it into their Event zone.		NEW, MV
Letting Go	TMW	TMW037_Letting_Go	L	Mission		0				R	37		To complete Letting Go, you must also remove a card stacked beneath one of your unique units with a different name from the game. | Choose one: Gain 4 Force, and you may draw a card. Or: That unit gets Lucky 1 and Inspiration until it is discarded.		NEW, MV
Luke Skywalker (K2)	TMW	TMW038_Luke_Skywalker_K2	L	Character	Independent Jedi Master	8	60	6	6	R	38		Hidden Cost 4 | You may only use Luke's Hidden Cost when one of your units would be damaged. If you do, prevent up to X damage, including unpreventable damage, to that unit, where X is the amount of Force paid to deploy Luke. | Overkill | Pay 2 Force -> Absorb 2		NEW, MV
Luke's X-Wing (I)	TMW	TMW039_Luke_s_X_Wing_I	L	Space	Independent Jedi Starfighter	5	60	3	4	R	39		Hidden Cost 3 | Shields 1 | When you deploy Luke’s X-Wing using Hidden Cost, you may choose one of your Characters. If you do, the chosen Character can attack units in the Space arena until end of turn.		NEW, MV
Magistrate's Force	TMW	TMW040_Magistrate_s_Force	D	Ground	Calodan Soldier Squad	3	40	5	4	R	40		Accuracy -1 | Resilience 1 | Each Calodan Soldier gets +1 power when attacking a unit with 1 or more captivity counter on it. | Pay 1 build point -> Take 1 40/2/2 Magistrate’s Guard Subordinate with “Accuracy -1” and put it in the Ground or Character arena. Play only during you build step. 	<s><l>Pay 1 BP to spawn Magistrate's Guard</l><f>/spawn Magistrate's Guard;/player stat2 -1;/s pays 1BP to spawn a Magistrate's Guard subordinate using Magistrate's Force</f></s>	NEW, MV
Mining Collective Suppression Team	TMW	TMW041_Mining_Collective_Suppression_Team	N	Ground	Tatooine Crime Gang Squad	5	50	4	4	R	41		[tap], Pay 1 build point -> Take 1 50/3/2 Mining Collective Enforcer Subordinate with “[tap] -> Tap one of your opponent's Villagers or Subordinates in this arena.” and put it into the Ground or Character arena. Play only during your build step. | Pay 1 Force -> Retaliate 2	<s><l>Tap and pay 1 BP to spawn Mining Collective Enforcer</l><f>/spawn Mining Collective Enforcer;/cr90;/player stat2 -1;/s taps Mining Collective Suppression Team and pays 1BP to spawn a Mining Collective Enforcer subordinate</f></s>	NEW, MV
Moff Gideon (E)	TMW	TMW042_Moff_Gideon_E	D	Character	Imperial Remnant Officer	7	50	5	5	R	42		Critical Hit 1 | Cunning | When your build step starts, lose 1 build point for every 2 corruption counters on Gideon. | Put 1 corruption counter on Gideon - > Each Imperial gets +1 power until end of turn. | Pay 2 Force - > Choose one: Absorb 2. Or: Evade 3. | Put 1 corruption counter on Gideon - > Redirect		NEW, MV
Moff Gideon's Hologram	TMW	TMW043_Moff_Gideon_s_Hologram_A	D	Character	Imperial Remnant Hologram	2	20	0	2	R	43		Moff Gideon's Hologram doesn't count toward controlling any arena. | Moff Gideon's Hologram can't attack or be attacked. | Each of your Imperials gets “Do 1 dice of damage to this unit -> This unit gets +1 power for this attack.”		NEW, MV
Morgan Elsbeth (A)	TMW	TMW044_Morgan_Elsbeth_A	D	Character	Imperial Remnant Calodan Magistrate	6	50	6	5	R	44		Discard one of your Calodan Soldiers from any arena -> Remove all captivity counters from one of your opponent's units in the same arena and put 1 damage counter on it for each captivity counter removed this way. Play only when no unit is attacking. | Pay 2 Force -> Redirect | Pay 1 Force -> Protect 1		NEW, MV
Morgan Elsbeth (B)	TMW	TMW045_Morgan_Elsbeth_B	D	Character	Imperial Remnant Calodan Magistrate	7	50	6	6	R	45		As long as another Calodan unit is in this arena, Morgan gets +2 power. | Put 1 corruption counter on Morgan -> Morgan gets Backfire 2 and Fury 2 until end of turn. | Pay 2 Force -> Evade 2 | INSERT: Parry 1		NEW, MV
Nevarro Remnant Base	TMW	TMW046_Nevarro_Remnant_Base	D	Location	Ground - Nevarro Imperial Remnant Facility	2				R	46		 Each your Imperial units in this arena gets Riposte 1. | Pay 2 build points -> Take 1 60/2/2 Outland TIE Fighter with “Switch: Surge 1/Armor” and put it into the Space or Ground arena. Play only during your build step.		NEW, MV
Nite Owl's Kom'rk-class Fighter (B)	TMW	TMW047_Nite_Owl_s_Kom_rk_Class_Fighter_B	N	Space	Mandalorian Nite Owl Starfighter Transport	6	60	4	4	R	47		Accuracy 1 | Cunning | INSERT: put 1 damage counter on one of your Mandalorians -> Search your deck for a Nite Owl unit card, show it to your opponent, and put it into your hand. Shuffle your deck. Play only during your build step.		NEW, MV
Nite Owls (B)	TMW	TMW048_Nite_Owls_B	N	Ground	Mandalorian Nite Owl Squad	8	50	6	6	R	48		Stack: Any unique Nite Owl. | Hidden Cost 6 | Armor | This unit can attack units in the Character arena. If it does, it gets -2 power for that attack. | INSERT: Pay 1 Force -> Absorb 1		NEW, MV
Peli's Pit Droids (C)	TMW	TMW049_Peli_s_Pit_Droids_C	N	Ground	Tatooine Desert Mechanic Droid Squad 	3	30	1	3	R	49		[tap] -> Tap a unit that had Backfire triggered last turn unless your opponent pays 3 Force. Play only when the Ground battle step starts. | Reserves: [tap] -> One of your opponent's units gets Backfire 3 until end of turn.		NEW, MV
R5-D4 (B)	TMW	TMW050_R5_D4_B	N	Character	Astromech Droid	3	10	2	2	R	50		INSERT:[tap] -> Search your deck for a Location card, show it to your opponent, and put it into your hand. Shuffle your deck.		NEW, MV
Rampage	TMW	TMW051_Rampage	N	Battle						R	51		Pay 5 Force -> Choose an arena and a subtype. This turn, whenever one of your units in the chosen arena causes a unit with the chosen subtype to be discarded, you may untap the attacking unit.		NEW, MV
Razor Crest (E)	TMW	TMW052_Razor_Crest_E	L	Space/Ground	Mandalorian Bounty Hunter Gunship	6	50	4	6	R	52		Switch: +10 speed/Damage Control 1 | Hidden Cost 5 | Critical Hit 2 | When damage from Razor Crest causes a unit with “TIE” in its name to be discarded, untap Razor Crest. | INSERT: When Razor Crest is discarded, your opponent removes a card from its stack from the game. You may return another card from its stack to your hand.		NEW, MV
Remnant Lambda-Class Shuttle	TMW	TMW053_Remnant_Lambda_Class_Shuttle	D	Space	Imperial Remnant Transport	3	40	3	3	R	53		[tap], Pay 2 build points -> Take 1 Ground or Character Imperial Subordinate with printed power 2 or less and put it into its arena. Play only during your build step. | [tap], Put 2 damage counters on this unit -> Retreat one of your opponent's Characters, unless your opponent puts 2 damage counters on that Character. Play only when this unit would attack.		NEW, MV
Remnants Rearming	TMW	TMW054_Remnants_Rearming	D	Resource		3				R	54		Add 1 counter -> Take 1 30/2/1 Remnant Escort Trooper Subordinate with “Your opponent’s units can use Ambush without paying the activation cost and can roll an extra die for Avenge.” and put it into the Character arena. Play only during your build step. | Remove 2 counters -> Search your deck for an Equipment card, show it to your opponent, and put it into your hand. Shuffle your deck. 	<s><l>Spawn Remnant Escort Trooper</l><f>/spawn Remnant Escort Trooper;/s spawns a Remnant Escort Trooper subordinate using Remnants Rearming and must now Add 1 Counter to it</f></s>	NEW, MV
Seeing Stone	TMW	TMW055_Seeing_Stone	N	Location	Ground/Character - Jedi Tython Facility	2				R	55		Each of your Meditate effects and abilities cost 1 less Force to play. Meditate effects and abilities that cost 1 or more Force can't cost less than 1 Force. | Pay 3 Force -> Disrupt a card completed, deployed, or played with Meditate.		NEW, MV
Shuttle Decoy Team	TMW	TMW056_Shuttle_Decoy_Team	N	Space	Imperial Remnant Transport	3	40	2	3	R	56		Reserves: Pay 2 Force -> Choose one of your units and a subtype on one of your opponent's units. Your chosen unit gets the chosen subtype until it is discarded. Static abilities and effects that grant game text, speed, power, or health increases to your opponent's units of the chosen subtype also grant them to your chosen unit.		NEW, MV
Slave I (M)	TMW	TMW057_Slave_I_M	N	Space	Mandalorian Bounty Hunter Patrol Ship	6	50	4	5	R	57		Bounty: Gain 1 build point. | As long as you have a unit in each arena, Slave I gets +2 power. | Avenge 2 | Pay 2 Force -> Persuade 2		NEW, MV
Spent Force	TMW	TMW058_Spent_Force	N	Mission		2				R	58		When the battle phase starts, each of your opponent’s units gets “You can’t spend more than 3 total Force this turn to activate this unit’s abilities.” | Pay 2 build points -> Meditate, and gain 2 Force.		NEW, MV
Staff of Pure Beskar (A)	TMW	TMW059_Staff_of_Pure_Beskar_A	N	Equipment	Character – Weapon	2				R	59		Pay 1 build point, 1 Force -> Equip | Equipped Character gets Riposte 2. | Equipped Magistrate or Mandalorian also gets +2 power and Parry 2.		NEW, MV
Stun Ring	TMW	TMW060_Stun_Ring	N	Mission - Trap		1				R	60		When one of your units attacks, it gets Precision and Stun 3 for that attack. | Pay 3 Force -> Meditate, and if that unit does 3 or more damage (after damage prevention) for that attack, tap the defending unit, and it doesn't untap during your opponent's next untap step.		NEW, MV
The Creed (A)	TMW	TMW061_The_Creed_A	N	Equipment	Ground/Character - Trait	2				R	61		When you deploy Boba Fett, Din Djarin, or Fennec Shand or move one of them into any arena, attach this trait to that unit. | Equipped unit gets “Stack: Boba Fett, Din Djarin, or Fennec Shand.” and loses and can’t gain Double Strike and Double Damage.		NEW, MV
The Krayt (A)	TMW	TMW062_The_Krayt_A	N	Ground	Tatooine Desert Dragon Creature	13	20	10	10	R	62		Armor | Ferocity | Pay 1 Force -> Ambush 3 | Pay 1 Force -> Retaliate 4		NEW, MV
The Marshal's Speeder (A)	TMW	TMW063_The_Marshal_s_Speeder	N	Ground	Tatooine Marshal Speeder	3	70	2	3	R	63		Pay 0 Force -> Ambush 2 | When one of your speeders is discarded from the Ground arena, if this card is in your discard pile, you may return it to your hand.		NEW, MV
Tracking Device Fitted	TMW	TMW064_Tracking_Device_Fitted	N	Mission - Trap		2				R	64		When your opponent would deploy a unit with the Space type using Hidden Cost, disrupt that deployment and place that unit face up in your opponent’s build zone with 2 less build counters than it had before it would have deployed. It can't be completed or deployed this turn. It must stay face up until the next untap step. 		NEW, MV
Trask Boatman	TMW	TMW065_Trask_Boatman	N	Character	Quarren Aquatic Merchant	4	40	2	3	R	65		Foresight: Your opponent loses 1 Force. | Pay 0 Force - > Disrupt a Reserves activated ability		NEW, MV
Trexlor 906	TMW	TMW066_Trexlor_906	N	Ground	Imperial Transport	6	50	5	5	R	66		This unit can have up to 3 Pilots. | Armor | As long as this unit has a Pilot, it gets +10 speed. | As long as this unit has 2 Pilots it gets +1 power. | Pay 1 Force -> Evade 1  		NEW, MV
Watchful Eyes	TMW	TMW067_Watchful_Eyes	N	Equipment	Space/Ground/Character - Skill	2				R	67		Discard the top 2 cards from each player's deck -> Equip | Equipped unit gets "Your opponent plays with their hand revealed." | Equipped unit with "Fett" in its name or Slave I also gets "Your opponent builds all cards face-up."		NEW, MV
Watching From the Shadows	TMW	TMW068_Watching_From_the_Shadows	N	Mission - Trap		2				R	68		When your opponent would deploy a unit with the Character card type that has Hidden Cost or Stealth, deploy that unit to any arena or put it in your opponent’s build zone tapped. If that unit is in an arena, it gets the card type of that arena until end of the next turn. That unit can’t be untapped, moved to another arena or retreated until end of next turn.		NEW, MV
Where Is Your Master?	TMW	TMW069_Where_Is_Your_Master	L	Mission - Campaign		3				R	69		When each battle phase ends, if one of your opponent’s Characters had 3 or more damage counters put on it this turn, choose one: Put 1 counter of any type on that unit. Or: Your opponent discards an equipment card attached to that unit. Or: Look at your opponent’s hand, and you may discard a Character unit card from their hand.		NEW, MV
Z-6 Jetpack	TMW	TMW070_Z_6_Jetpack	N	Equipment	Character - Device	2				R	70		Pay 2 Force -> Equip | Equipped Character gets +20 speed and can only have 1 Z-6 Jetpack attached. | Equipped Mandalorian also gets Bombard 4 and “Pay 1 Force -> Redirect”		NEW, MV
3rd Generation Dark Trooper	TMW	TMW071_3rd_Generation_Dark_Trooper	D	Space	Imperial Remnant Droid	3	20	0	3	U	71		Alternative Cost: Discard one of your units with “Dark Trooper” in it’s name from any arena.| Armor |  This unit may attack a unit in the Character arena using 3 power plus any other effects. | Bombard 3 | Discard this unit -> Reveal a partially built Imperial Droid unit card in your build zone and put 3 build counters on it. Play only during your build step.		NEW, MV
546-Class Cruiser	TMW	TMW072_546_Class_Cruiser	D	Space	Imperial Remnant Cruiser	6	20	5	5	U	72		Reduced Cost 5: If you have an Imperial Facility in any arena. | Reduced Cost 4:  If your opponent has 1 or more units with 1 or more captivity counters on them in each arena. | Shields 1 | Pay 1 Force -> Persuade 1		NEW, MV
A Simple Man	TMW	TMW073_A_Simple_Man	N	Equipment	Space/Ground/Character - Trait	2				U	73		When one of your units untaps, attach this Trait to that unit. | Equipped unit gets the Independent subtype and "Each non-Independent unit gets -1 power and loses Focus when attacking this unit." | Equipped unit with "Fett" in its name or Slave I also gets Focus 2 and Fortitude.		NEW, MV
Ahsoka Tano (N)	TMW	TMW074_Ahsoka_Tano_N	L	Character	Togruta Force Sensitive Warrior	7	50	4	5	U	74		Cunning | Discard a Lightsaber Weapon from Ahsoka -> Ahsoka gets +5 power and Fury 2 for this attack. | Pay 3 Force -> One of your opponent’s untapped units loses Double Strike until end of turn. Play only when no unit is attacking. | Pay 2 Force -> Evade 2 | INSERT: Pay 1 Force -> Absorb 1		NEW, MV
Bo-Katan Kryze (D)	TMW	TMW075_Bo_Katan_Kryze_D	N	Character	Mandalorian Nite Owl Warrior	7	60	5	5	U	75		Bounty: Attach one of your Equipment to Bo-Katan without paying the equip cost. | Accuracy 1 | Pay 2 Force -> Redirect		NEW, MV
Boba Fett (Y)	TMW	TMW076_Boba_Fett_Y	N	Character	Mandalorian Clone Bounty Hunter	6	60	6	5	U	76		Armor | Stun 2 | Boba gets +1 power when attacking an Imperial.		NEW, MV
Boba Fett's Chain Code (A)	TMW	TMW077_Boba_Fett_s_Chain_Code_A	N	Equipment	Ground/Character - Device	2				U	77		Pay 1 build point, discard 2 cards from your hand -> Equip | Equipped unit with "Fett" in its name gets +2 health, Resilience 2, and "Upkeep: You may choose an ability on a unit card with "Fett" in its name in your discard pile. If you do, this unit gets the chosen ability until end of turn." 		NEW, MV
Bothan Five (A)	TMW	TMW078_Bothan_Five_A	L	Space	New Republic Police Transport	5	20	2	6	U	78		Reduced Cost 4: If a unit in any arena has 1 or more captivity counters on it. | Armor | Whenever Bothan Five is attacked, you may reveal a partially built New Republic unit card in your build zone. If you do, put 1 build counter on the revealed card, and your opponent gains 1 Force. | Each Magistrate, Marshal, and Police unit gets +1 health. 		NEW, MV
Brown Eyes	TMW	TMW079_Brown_Eyes	N	Equipment	Ground/Character - Trait	2				U	79		When you deploy a multi-arena unit or Din Djarin, attach this Trait to that unit. | Equipped multi-arena unit or Din Djarin gets Lucky 2 and "Pay 1 Force -> Intercept."		NEW, MV
Calodan HK-87 Droid	TMW	TMW080_Calodan_HK_87_Droid	N	Character	Calodan Assassin Droid	5	50	4	4	U	80		Critical Hit 2 | Armor | As long as Morgan Elsbeth is in any arena, treat this unit as a Bodyguard Soldier.		NEW, MV
