Name	Set	ImageFile	Side	Type	Subtype	Cost	Speed	Power	Health	Rarity	Number	Usage	Text	Script	Classification
Bravo Squadron (A)	ION	010-bravosquadrona	L	Space	Naboo Squadron	7	40	4	6	R	10		When the Space battle step starts, choose one: Each of your Naboo Space units gets +2 power and Accuracy 1 until end of turn, or each of your Naboo Space units gets Shields 1 and "Pay 0 Force -> Evade 1" until end of turn.		REP, CW
Captain Panaka (B)	ION	011-captainpanakab	L	Character	Naboo Officer	6	40	4	5	R	11		Armor | Each of your Naboo units gets Fury 2. Each of your Naboo units with Hidden Cost or Stealth gets Fury 4 instead.		REP, CW
Central Control Computer	ION	012-centralcontrolcomputer	D	Equipment	Space	2				R	12		Pay 2 build points -> Equip | Equipped Capital Ship gets "Each Trade Federation Droid gets "This unit gets +1 power and +1 health for each other unit that has the same subtype as this unit in the same arena." and "When this unit is discarded from the Space arena, put 1 damage counter on each Trade Federation Droid, and those Trade Federation Droids don't untap during the next untap step."" | Equipped Capital Ship may have only one Central Control Computer attached to it.		REP, CW
Chancellor Finis Valorum (A)	ION	013-chancellorfinisvaloruma	L	Character	Republic Diplomat	5	30	1	3	R	13		As long as Valorum is being attacked, Intercept abilities can't be activated. | As long as you have another Character in the Character arena, you control the Character arena.		REP
Constant Threat	ION	014-constantthreat	D	Mission		3				R	14		This turn, whenever a unit is discarded from the Space or Ground arena, you may choose a unit from the same arena that unit was discarded from and put 1 damage counter on it.		REP
Control Ship Bridge	ION	015-controlshipbridge	D	Location	Character	2				R	15		You may put this Location in the Space arena instead if you have a Capital Ship in the Space arena. | When your build step starts, reveal the top 3 cards of your deck. Choose one of those cards and put it into your hand and then your opponent chooses a card that you must discard. Put the remaining card back on the bottom of your deck.		REP, CW
Darth Maul (G)	ION	016-darthmaulg	D	Character	Zabrak Dark Jedi - Sith Apprentice	10	60	7	5	R	16		Fury 2 | Pay 3 Force -> Evade 2 | As long as Darth Maul has an Equipment attached, he gets Fury 3 and Parry 2.		REP
Darth Maul's Lightsaber (A)	ION	017-darthmaulslightsabera	D	Equipment	Character	2				R	17		Pay 3 Force -> Equip | Equipped Dark Jedi or Sith gets "Pay 0 Force -> Retaliate 3." | Equipped Darth Maul also gets "When the Character battle step starts, you may choose one: Maul gets Accuracy 1 or Double Strike until end of turn. If you do, whenever Maul attacks this turn, put 1 damage counter on Maul when the attack ends."		REP
Droid Ranks	ION	018-droidranks	D	Battle						R	18		Pay 2 Force -> Choose one of your units in any arena. Remove X damage counters from another unit in the same arena as the chosen unit where X is equal to the remaining health of the chosen unit. Discard the chosen unit.		REP, CW
Grand Convocation Chamber	ION	019-grandconvocationchamber	N	Location	Character - Coruscant	4				R	19		Each non-Diplomat unit in the Character arena gets -1 power for each Diplomat in the Character arena.		REP, CW
Gungan General	ION	020-gungangeneral	N	Character	Gungan Officer	3	40	3	2	R	20		Each of your other Gungan Characters gets +1 power. | As long as your opponent has a Droid in the Character arena, each of your other Gungan Characters gets +2 power instead.		REP, CW
Gungan Shield Wall	ION	021-gunganshieldwall	N	Ground	Gungan Squad	5	10	1	5	R	21		Put 1 damage counter on this unit -> The attacking unit gets -2 power for this attack. Play only if the defending unit is a Gungan.		REP, CW
Heat of Battle	ION	022-heatofbattle	D	Battle						R	22		Pay 7 Force -> Choose up to 2 Dark Jedi or Sith from different arenas. Each of those units gets "Whenever this unit attacks, you may choose a unit in the same arena as this unit. If you do, this unit does 2 damage to that unit." until end of turn.		REP, CW
I Will Make It Legal	ION	023-iwillmakeitlegal	D	Mission		4				R	23		To complete I Will Make It Legal, you must also tap an untapped Sith Lord in the Character arena. | When your build step ends, you may deploy up to X unit cards from your hand paying Force instead of build counters for their build cost, where X is equal to the number of units your opponent has in play. You can't complete more than one I Will Make It Legal per turn.		REP
Implosion	ION	024-Implosion	L	Mission		3				R	24		Choose one of your units in the Space or Ground arena. Put that unit face down under one of your opponent's units in the same arena. (Your facedown unit card is discarded when the unit is discarded.) Your opponent may pay 4 force to discard the facedown unit card at any time. When the battle phase starts, do X damage to your opponent's unit, where X is equal to the build cost of your facedown unit card.		REP
Invasion Army	ION	025-invasionarmy	D	Ground	Trade Federation Droid Army	11	10	10	10	R	25		Hidden Cost 8 | When you use Hidden Cost to deploy this unit to the Ground arena, choose one of your opponent's Locations. You gain control of that Location until end of game. If your opponent has no Locations in play, you may search your deck for a Ground Location card, show it to your opponent, and put it into the build zone with 1 build counter on it. Shuffle your deck. | Overkill		REP, CW
Jedi Master and Apprentice (A)	ION	026-jedimasterandapprenticea	L	Ground	Jedi	6	40	3	7	R	26		When the Ground battle step starts, gain 1 Force. | Whenever you gain Force, remove 1 damage counter from Jedi Master and Apprentice. | Pay 3 Force -> Deflect 2		REP
Kaadu Cavalry	ION	027-kaaducavalry	N	Ground	Gungan Creature Squad	6	60	6	4	R	27		Whenever this unit damages a unit and that unit is discarded, choose another unit in the Ground or Character arena. This unit does 1 damage to that unit.		REP, CW
Keder the Black (A)	ION	028-kedertheblacka	N	Character	Assassin	7	40	5	5	R	28		Pay 2 Force -> Search your opponent's deck for a Character card and show it to your opponent. Keder the Black gets the subtype and ability text of that card until end of turn. Put that card back into your opponent's deck. Your opponent shuffles his or her deck.		REP
Lott Dod (A)	ION	029-lottdoda	D	Character	Trade Federation Diplomat	4	10	2	3	R	29		Whenever you play a Battle card, you may move 1 damage counter from a unit to another of that player's units in that arena. | [tap] -> Prevent all damage done to units in the Character arena this turn. Lott Dod doesn't untap during your next untap step.		REP, CW
Necessary Deception	ION	030-necessarydeception	L	Mission		4				R	30	Treat the new unique unit card as if it is another version of the unit while beneath the stack. | You may bring it to the top during your build step as normal, paying the difference in build cost. | The stack's name changes along with everything else while the new card is on top of the stack. | You can't remove the unit card from the stack. It is considered part of the unit.	Choose a unique Character unit card from your hand and stack it under one of your unique Characters with a different name. (Follow normal stacking rules.) Until that Character is discarded, when the Character battle step ends, put the chosen unit card on the bottom of the unit's stack. If you have another copy or version of the chosen unique unit card in play while the chosen unit is on top of the stack, you may retreat the contested unit card instead of discarding it.		REP
Nute Gunray (E)	ION	031-nutegunraye	D	Character	Trade Federation Diplomat	5	40	3	2	R	31		Each of your Trade Federation units gets "[tap], Pay 1 build point -> This unit does X damage to one of your opponent's units, where X is equal to half of this unit's power (rounded down). Play only during your build step and only once per turn."		REP, CW
OOM-9 (A)	ION	032-oom9a	D	Character	Trade Federation Droid Officer	5	40	*	*	R	32		OOM-9's power and health equal the number of Trade Federation Droids in the Ground and Character arenas. | Pay 0 Force -> Prevent 0 damage to one of your Trade Federation Droids in the Ground or Character arena and discard it. Put 1 damage counter on one of your opponent's Characters. Play only once per turn.		REP, CW
Palace Infiltration Team	ION	033-palaceinfiltrationteam	L	Ground	Naboo Squad	6	40	5	4	R	33		As long as there is a Naboo Location in any arena, this unit card gets Hidden Cost 3 while face down in your build zone. | Tap an untapped Naboo unit in the Character arena -> This unit gets Stealth until end of turn. Play only when no unit is attacking.		REP
Political Maneuvering	ION	034-politicalmaneuvering	L	Mission		3				R	34		Choose one of your opponent's non-Jedi units in any arena. That unit loses its game text until you have no Diplomats in the same arena as that unit.		REP
Price of Anger	ION	035-priceofanger	D	Battle						R	35		Pay 3 Force -> Choose one of your opponent's units in any arena. Put 3 damage counters on that unit. Play only if one of your opponent's units was discarded from the same arena as that unit this turn, and only if you have a Sith in any arena.		REP
Price of Confidence	ION	036-priceofconfidence	D	Battle						R	36		Pay 4 Force -> Reveal a partially built card in your build zone and choose an arena. Put X build counters on that card, where X is equal to the number of units your opponent has in that arena. Play only if you have a Sith in any arena.		REP
Profiteer (A)	ION	037-profiteera	D	Space	Trade Federation Capital Ship	11	10	8	8	R	37		When the Space battle step begins, choose one: Profiteer gets Armor or "Pay 1 Force -> Retaliate 4" until end of turn. | Each of your Trade Federation Droids gets "When this unit attacks, you may give it +3 power. If you do, this unit does 2 damage to itself when the attack ends."		REP, CW
Pulling the Strings	ION	038-pullingthestrings	D	Mission		2				R	38		Choose an arena. Your opponent's units in that arena can't retreat and can't move to another arena until end of turn.		REP, CW
Q2 Hold-out Blaster	ION	039-q2holdoutblaster	L	Equipment	Character - Blaster	3				R	39	RESTRICTED in Vintage (to 1 copy per deck) | Text erratum on the first effect. | Treat the first effect just like HiddenCost.	As long as there is at least 1 build counter on this card, you may turn it face up and attach it to a Character at any time by paying Force for the remaining build cost. When you attach this card to a tapped Character, untap it. | Pay 0 build points -> Equip | Equipped Character gets +1 power.		VR, REP, CW
Queen Amidala (J)	ION	040-queenamidalaj	L	Character	Naboo Diplomat	5	40	3	4	R	40		As long as Captain Panaka is in any arena, Amidala gets +1 power and +1 health. | Each of your Naboo units gets Fury 1 and Accuracy 1.		REP, CW
Qui-Gon Jinn (A)	ION	041-quigonjinna	L	Character	Jedi Master	9	50	7	6	R	41		Whenever Qui-Gon attacks, you may roll only half of the attack dice (rounded up) instead. If you do, gain 3 Force. | Pay 6 Force -> Deflect 3 | Pay 2 Force -> Evade 2		REP
Qui-Gon Jinn's Lightsaber (A)	ION	042-quigonjinnslightsabera	L	Equipment	Character	1				R	42		Pay 3 Force -> Equip | Equipped Jedi or Sith gets +1 health. | Equipped Qui-Gon Jinn also gets "Pay 2 Force -> Deflect 1." and "Whenever Qui-Gon uses Deflect to prevent damage, he may Deflect to a unit in the Ground arena, instead."		REP
Royal N-1 Starfighter	ION	043-royaln1starfighter	L	Space	Naboo Starfighter	3	60	2	2	R	43		As long as you have a Naboo Diplomat in the Character arena, this unit gets +1 power and +1 health. | Pay 0 Force -> Evade 1		REP, CW
Rune Haako (B)	ION	044-runehaakob	D	Character	Trade Federation Diplomat	5	20	2	2	R	44	If no roll for build points is made, Rune's first ability has no effect.	When the roll for build points is made, if you have another Trade Federation Diplomat in any arena, you gain 2 build points. | [tap], Discard a Trade Federation card from your hand -> Untap one of your other Trade Federation units. Play only once per turn.		REP, CW
Secret Agenda	ION	045-secretagenda	N	Mission		0				R	45		To complete Secret Agenda, you must also tap one of your untapped Jedi Masters, Sith Masters, or Sith Lords in the Character arena. | Search your deck for a non-unit card, show it to your opponent, and put it into your hand. Shuffle your deck.		REP, CW
Senate Bureau of Intelligence (A)	ION	046-senatebureauofintelligencea	N	Ground	Republic Diplomat	5	30	2	4	R	46		[tap], Your opponent chooses a card at random from your hand and discards it -> Look at the top 5 cards of your opponent's deck. Discard one of those cards and put the rest of the cards on top of the deck in any order. Play only during your build step.		REP, CW
Senate Majority	ION	047-senatemajority	N	Mission		3				R	47		To complete Senate Majority, you must also have at least 5 Diplomats in any arena. | Your opponent may tap X of his or her units to disrupt Senate Majority, where X is equal to the number of Diplomats you control. | Each of your Diplomats gets +X power, where X is equal to the difference between the number of Diplomats you and your opponent have in any arena or build zone, until end of turn.		REP, CW
Senator Palpatine (J)	ION	048-senatorpalpatinej	L	Character	Naboo Diplomat	5	20	1	4	R	48		When your opponent's build step starts, you may tap Palpatine. If you do, each of your Diplomats gets "Discard this unit -> Disrupt a unit deployment." until end of turn.		REP, CW
Sidious's Penthouse	ION	049-sidiousspenthouse	D	Location	Character - Coruscant Sith Facility	2				R	49		Each of your Dark Jedi Characters and Sith Characters gets "Reserves: [tap] -> Choose one of your opponent's units in the Character arena. This unit does X dice of damage to that unit, where X is equal to this unit's power. Move this unit to the Character arena tapped. Play only when the Character battle step starts."		REP, CW
Sith Infiltrator (C)	ION	050-sithinfiltratorc	D	Space	Dark Jedi - Sith Transport	7	50	4	5	R	50		Stealth | Pay 1 build point -> Sith Infiltrator gets -10 speed until end of turn. If Darth Maul is in any arena, Sith Infiltrator gets -20 speed until end of turn instead. Play only during your build step. | Pay 2 Force -> Evade 1		REP
Sith Markings	ION	051-sithmarkings	D	Equipment	Character	1				R	51		Pay 0 build points -> Equip | Equipped Character unit gets "When this unit is discarded, discard Sith Markings." | Equipped Jedi or Sith also gets "Pay 3 Force -> Choose a card in this unit's stack. Put that card on top of the stack. When the battle step ends, put that card on the bottom of the stack."		REP
Sith Master and Apprentice (A)	ION	052-sithmasterandapprenticea	D	Ground	Dark Jedi - Sith	7	40	5	5	R	52		Whenever you play a Battle card, Sith Master and Apprentice gets +2 power until end of turn. | Whenever you complete a Mission, remove 2 damage counters from Sith Master and Apprentice. | Pay 2 Force -> Deflect 1		REP
Suffering of Your People	ION	053-sufferingofyourpeople	D	Mission		2				R	53		Choose an arena. This turn, whenever one of your units damages one of your opponent's units in that arena (after damage prevention), your opponent chooses one: he or she discards the top card of his or her deck or you draw a card.		REP, CW
The Phantom Menace	ION	054-thephantommenace	D	Mission		2				R	54	Roll the attack dice without your opponent knowing what the result is until all effects have been applied. When the damage prevention POP (p.41) ends, reveal the die roll result. It is best simply to roll the dice after your opponent applies dice roll, pending damage, and prevention POP effects. Triggered effects (such as Fury) that are dependent upon what the dice show are only applied after you actually roll dice. The number of dice to reroll is chosen before knowing, but which dice to reroll are chosen after the dice are revealed.	Each of your units rolls attack dice secretly until end of game. Show them to your opponent after damage prevention.		REP
Theed Generator Complex	ION	055-theedgeneratorcomplex	N	Location	Character	2				R	55		When the Dark Side build step starts, you may pay 1 Force and discard 1 card from your hand. If you do, your opponent can't deploy Characters with a build cost of 4 or more unless he or she also pays X Force, where X is equal to that Character's build cost minus 4.		REP, CW
Tobler Ceel (A)	ION	056-toblerceela	N	Character	Gungan Officer	5	50	5	4	R	56		Each of your Gungans with power higher than its health gets Fury 3.		REP, CW
Trade Federation Blockade	ION	057-tradefederationblockade	D	Space	Trade Federation Fleet	10	10	9	10	R	57		Each of your Trade Federation Droid Starfighter cards gets Hidden Cost 3. | Overkill		REP, CW
Unexpected Assault	ION	058-unexpectedassault	D	Battle						R	58		Pay 4 Force -> Put 2 damage counters on a Space or Ground unit. Play only if you have a Capital Ship in any arena. | Enhance: Pay 3 more Force, tap one of your untapped Capital Ships -> Put 4 damage counters on that Space or Ground unit instead.		REP, CW
Vote of No Confidence	ION	059-voteofnoconfidence	N	Battle						R	59		Pay 4 Force, tap one of your untapped Diplomats in the Character arena -> Disrupt a unit deployment.		REP
Yarael Poof (A)	ION	060-yaraelpoofa	L	Character	Quermian Jedi Master - Council Member	5	30	4	4	R	60		Pay 3 Force -> Disrupt an attack from a unit that is not a Jedi or a Sith. | Pay 1 Force -> Evade 2		REP, CW
Aks Moe (A)	ION	061-aksmoea	N	Character	Gran Diplomat	5	30	2	2	U	61		Whenever a disrupt effect is played, draw a card.		REP, CW
Anakin Skywalker (S)	ION	062-anakinskywalkers	L	Character	Jedi Padawan	4	50	2	3	C	62		[Pilot] Starfighter Pilot. The Starfighter gets: * Critical Hit 3 * Whenever damage from this unit causes one of your opponent's units to be discarded, you gain Force equal to that unit's total build cost.		REP
Ascension Team	ION	063-ascensionteam	L	Ground	Naboo Squad	4	50	3	3	U	63		When this unit's attack ends, you may retreat it. | Reserves: Put 2 damage counters on this unit -> Move this unit from your build zone into the Ground arena. If this unit is tapped, untap it.		REP, CW
Battle Droid Officer	ION	064-battledroidofficer	D	Character	Trade Federation Droid Officer	4	40	2	3	U	64		When you deploy this unit, you may search your discard pile for a Trade Federation Droid Character card with a build cost of 2 or less and put it into your hand. | [tap], Pay 1 Force -> Choose one of your Trade Federation Droids. That unit gets "Damage from this unit can't be prevented." until end of turn.		REP, CW
Booma Volley	ION	065-boomavolley	N	Battle						U	65		Pay 5 Force, tap one of your untapped Gungans in the Ground or Character arena -> That Gungan does X dice of damage to each of your opponent's units in that arena, where X is equal to the power of that Gungan.		REP, CW
Bravo Defense Wing	ION	066-bravodefensewing	L	Space	Naboo Squadron	6	30	2	6	U	66		Whenever one of your other Naboo Space units would be damaged, you may prevent that damage. If you do, put 2 damage counters on this unit.		REP, CW
Bravo Five (A)	ION	067-bravofivea	L	Space	Naboo Starfighter	4	60	3	3	U	67	Version erratum	Lucky 1 | Pay 1 Force -> The attacking Space unit gets -X power for this attack, where X is equal to the number of Naboo units in the Space arena. Play only once per turn.		REP, CW
Bravo Resistance Wing	ION	068-bravoresistancewing	L	Space	Naboo Squadron	5	40	6	3	U	68		Whenever one of your other Naboo Space units damages one of your opponent's units, this unit gets +2 power until end of turn.		REP, CW
Call to Arms	ION	069-calltoarms	N	Mission		2				U	69		Search your deck for up to 3 Gungan unit cards, show them to your opponent, and put them into your hand. Shuffle your deck.		REP, CW
Captain Daultay Dofine (A)	ION	070-captaindaultaydofinea	D	Character	Trade Federation Diplomat	5	20	2	2	U	70		[Pilot] Capital Ship and Fleet Pilot. The Capital Ship or Fleet gets: * Upkeep: Put 1 damage counter on this unit. * Shields 2		REP, CW
Captain Tarpals (B)	ION	071-captaintarpalsb	N	Character	Gungan Officer	6	50	5	4	U	71		Whenever one of your Gungans damages one of your opponent's units and that unit is discarded, untap that Gungan. | Pay 1 Force -> Retaliate 4		REP, CW
Dark Rage	ION	072-darkrage	D	Battle						U	72		Pay 4 Force -> Choose one of your Dark Jedi or Sith. That unit gets +2 power, Critical Hit 2, and Fury 2 until end of turn. Whenever that unit attacks this turn, put 1 damage counter and 1 corruption counter on it.		REP
Darth Maul (H)	ION	073-darthmaulh	D	Character	Zabrak Dark Jedi - Sith Apprentice	9	40	4	4	U	73		Maul gets +10 speed, +1 power, and +1 health for each card stacked beneath him. | Pay 4 Force -> Evade 2		REP
Darth Maul's Lightsaber (B)	ION	074-darthmaulslightsaberb	D	Equipment	Character	1				U	74		Pay 2 Force -> Equip | Equipped Jedi or Sith gets "Pay 2 Force -> The attacking unit gets -2 power for this attack. Play only if this unit is being attacked." | Equipped Darth Maul also gets "Pay 3 Force -> Deflect 2."		REP
Darth Sidious (K)	ION	075-darthsidiousk	D	Character	Dark Jedi - Sith Master	7	40	4	5	U	75		As long as you have a Dark Side Diplomat in any arena, Sidious gets Stealth. | [tap] -> This turn, your cards and effects can't be disrupted. Play only during your build step or the battle phase. | Pay 1 Force -> Evade 2		REP, CW
Diplomat's Blaster	ION	076-diplomatsblaster	N	Equipment	Character	1				U	76		Pay 1 Force -> Equip | Discard a card -> Equip Diplomat's Blaster to a Diplomat during the battle phase. Play only when no unit is attacking and only once per turn. | Equipped Diplomat gets "Whenever this unit is attacked, roll a die. If you roll a 1, 2, or 3, disrupt that attack. If you roll a 4, 5, or 6, nothing happens." | Equipped Diplomat may have only one Diplomat's Blaster attached to it.		REP, CW
Diversion	ION	077-diversion	L	Battle						U	77		Pay 3 Force, tap one of your untapped units in any arena -> Untap one of your other units in that arena with the same subtype as the unit tapped. Play only if no unit is attacking.		REP, CW
Droid Column	ION	078-droidcolumn	D	Ground	Trade Federation Droid Squad	4	50	1	5	U	78		Whenever one of your other Ground units would be damaged, roll a die. If you roll a 1, 2, or 3, nothing happens. If you roll a 4, 5, or 6, you may prevent X amount of damage to that unit, where X equals the number you rolled, and do that much damage to this unit instead.		REP, CW
Droid Racks	ION	079-droidracks	D	Equipment	Ground	2				U	79		Tap one of your untapped Trade Federation units -> Equip | Equipped Trade Federation Transport gets "[tap] -> Search your deck for up to 2 Trade Federation Droid Ground or Trade Federation Droid Character unit cards, show them to your opponent, and put them into your hand. Shuffle your deck. Play only when this unit would attack."		REP, CW
Droid Starfighter DFS-8NB	ION	080-droidstarfighterdfs8nb	D	Space	Trade Federation Droid Starfighter	3	50	2	1	U	80		[tap], Pay 2 Force -> Remove all damage counters from this unit. Play only when this unit would be discarded.		REP, CW
Droideka Detachment	ION	081-droidekadetachment	D	Ground	Trade Federation Droid Squad	5	40	4	4	U	81		Hidden Cost 3 | Shields 2		REP, CW
Eddicus-Class Planetary Shuttle	ION	082-eddicusclassplanetaryshuttle	N	Ground	Diplomat Speeder	4	40	3	3	U	82		[tap] -> Search your deck for a Diplomat card, show it to your opponent, and put it into your hand. Shuffle your deck. Play only during your build step.		REP, CW
Elite Gungan Squad	ION	083-elitegungansquad	N	Ground	Gungan Squad	5	40	6	3	U	83		As long as this unit has no damage counters on it, this unit gets Accuracy 1. | As long as this unit has one or more damage counters on it, this unit gets Fury 3.		REP, CW
Federation Tank	ION	084-federationtank	D	Ground	Trade Federation Droid Tank	5	40	3	3	U	84		Armor | Whenever one of your other Trade Federation Droids in the Ground arena damages one of your opponent's units and that unit is discarded, this unit gets +X power until end of turn, where X is equal to the amount of damage done (after damage prevention) by that Trade Federation Droid.		REP, CW
Gungan Artillery	ION	085-gunganartillery	N	Ground	Gungan	5	30	0	5	U	85		Whenever this unit attacks, you may reveal a Gungan unit card in your hand and remove it from the game. If you do, this unit does X damage to the defending unit, where X is equal to the revealed unit card's build cost, and this unit doesn't untap during your next untap step.		REP, CW
Gungan Division	ION	086-gungandivision	N	Ground	Gungan Squad	5	40	4	3	U	86		As long as this unit has no damage counters on it, this unit may attack a unit in the Character arena instead of a unit in the Ground arena. | Tap one of your untapped Gungans in any arena -> Remove 1 damage counter from this unit. Play only during the Ground battle step and only if no unit is attacking.		REP, CW
Gungan Energy Shield	ION	087-gunganenergyshield	N	Battle						U	87		Tap one of your untapped Gungans with health higher than its power -> Each of your other Gungans in that arena gets Shields 2 until end of turn.		REP, CW
Gungan Sapper	ION	088-gungansapper	N	Character	Gungan Soldier	4	50	1	3	U	88		[tap] -> Choose a Gungan unit. Tap or untap that unit. Play only when no unit is attacking.		REP, CW
Gungan Shield	ION	089-gunganshield	N	Equipment	Ground/Character	1				U	89		Pay 2 Force -> Equip | Equipped Gungan gets Shields 1 and "Pay 1 Force -> Deflect 1." | Equipped Gungan may have only one Gungan Shield attached to it.		REP, CW
Hit and Run	ION	090-hitandrun	L	Battle						U	90		Pay 2 Force -> The attacking unit gets +2 power and Critical Hit 2 for this attack. When the attack ends, retreat that unit. Play only when one of your units is attacking.		REP, CW
Jedi Master and Apprentice (B)	ION	091-jedimasterandapprenticeb	L	Ground	Jedi	6	50	5	5	U	91		When the battle phase starts, choose one of your Jedi Padawans. That Jedi Padawan gets Parry 2 until end of turn. | As long as there is a Jedi Master in any arena, Jedi Master and Apprentice gets Overkill. | Pay 2 Force -> Deflect 1		REP
Little Real Power	ION	092-littlerealpower	N	Mission		2				U	92		Choose one of your opponent's units in any arena or build zone. That unit loses "Damage from this unit can't be prevented." until end of game.		REP
Lucrehulk-Class Freighter	ION	093-lucrehulkclassfreighter	D	Space	Trade Federation Capital Ship	6	30	5	5	U	93		As long as you have a Droid Starfighter in the Space arena, your opponent can't attack this unit unless he or she pays 2 Force. | [tap] -> Search your deck for a Trade Federation Droid Starfighter card, show it to your opponent, and put it into your hand. Shuffle your deck. Play only during your build step.		REP, CW
Mas Amedda (B)	ION	094-masameddab	N	Character	Republic Diplomat	4	20	3	3	U	94		As long as you control the Character arena, each of your opponent's Battle cards and activated abilities costs 2 more Force to play.		REP
Multi-Troop Transport	ION	095-multitrooptransport	D	Ground	Trade Federation Droid Transport	6	10	2	7	U	95		Whenever you deploy a Trade Federation Droid to the Ground arena, you may search your deck for another card with the same name as that unit, show it to your opponent, and put it into your hand. If you do, shuffle your deck.		REP, CW
Naboo Defender	ION	096-naboodefender	L	Character	Naboo Soldier	3	40	2	2	U	96		As long as Captain Panaka is in any arena, this unit gets +1 health and "Pay 1 Force -> Intercept."		REP, CW
Neimoidian Cowardice	ION	097-neimoidiancowardice	D	Battle						U	97		Retreat one of your defending units and put 1 damage counter on it -> Prevent all damage to that unit. That unit does 4 dice of damage to the attacking unit.		REP, CW
Numerical Advantage	ION	098-numericaladvantage	D	Mission		1				U	98		Choose one of your units. That unit gets "Discard one of your units in the same arena as this unit -> This unit gets +2 power until end of turn. You may play this ability any number of times per turn as long as no unit is attacking." until end of game.		REP, CW
P-Series Droideka	ION	099-pseriesdroideka	D	Character	Trade Federation Droid	6	50	4	4	U	99	Text erratum	Shields 1 | As long as you have at least X other Trade Federation Droids in the Character arena (where X equals the number listed below), in addition to each set of abilities, this unit also gets: * 2: Accuracy 1 and Shields 1. * 4: +2 power and Accuracy 1. * 6: Accuracy 1 and Armor.		REP, CW
Payroll of the Trade Federation	ION	100-payrollofthetradefederation	D	Mission		1				U	100		Your opponent gains X build points this turn and taps X of their units in any arena, where X is equal to the number of Trade Federation Diplomats in any arena.		REP, CW
Plunder the Fallen	ION	101-plunderthefallen	L	Mission		3				U	101		Choose one of your units. Put a unit card from your discard pile face down under your unit. Your unit gets +10 speed, +1 power, and +1 health for the facedown unit card under it until the facedown unit card is discarded. (Cards put under your unit in this way are not part of its stack and are not in play.)		REP, CW
Price of Ignorance	ION	102-priceofignorance	D	Battle						U	102		Pay 2 Force -> Choose one of your opponent's units with 1 remaining health. Discard that unit and draw a card.		REP
