Name	Set	ImageFile	Side	Type	Subtype	Cost	Speed	Power	Health	Rarity	Number	Usage	Text	Script	Classification
Free Us or Die	BOTS	BOTS011_Free_Us_or_Die	L	Resource		3				R	11		When your build step starts, add X counters to this Resource, where X is the number of different Rebels and Tatooine units you have in any arena. | Remove 3 counters -> Put 1 damage counter on a unit in any arena or remove 1 counter of any type from a unit in any arena. Play only during your build step. | Remove 8 counters -> Gain 2 build points. Play only during your build step.		REB, EP456
Gamorrean Bodyguards	BOTS	BOTS012_Gamorrean_Bodyguards	N	Ground/Character	Gamorrean Bodyguard Squad	6	30	5	5	R	12		Treat this unit as a Tatooine Crime Gang. | Switch: Parry 1/Riposte 1 | Surge 2 | Discard a card from your hand -> Ambush 1 | Remove 1 counter from your Resource -> Intercept		REB, EP456
Gamorrean Commander	BOTS	BOTS013_Gamorrean_Commander	N	Character	Gamorrean Tatooine Crime Gang Bodyguard	4	30	4	4	R	13		When the battle phase starts, choose an arena. Each of your Gamorreans in the chosen arena gets Fury 1 and Armor until end of turn. | [Tap], Pay 1 build point -> Take 1 30/2/2 Gamorrean Enforcer Subordinate with "Fury 1" and "Pay 0 Force -> Intercept" and put it into the Ground or Character arena. Play only during your build step.	<s><l>Pay 1 build point to spawn Gamorrean Enforcer</l><f>/spawn Gamorrean Enforcer;/cr90;/player stat2 -1;/s Pays 1BP and taps Gamorrean Commander to spawn Gamorrean Enforcer subordinate</f></s>	REB, EP456
Great Pit of Carkoon	BOTS	BOTS014_Great_Pit_of_Carkoon	N	Location	Ground - Tatooine Creature Home	3				R	14		As long as Sarlacc is in the Ground arena, this Location can't be discarded. | When the battle phase starts, you may choose one: Put 1 captivity counter on a unit in the Ground or Character arena. Or: Put 1 damage counter on a unit with 1 or more more captivity counters on it in the Ground or Character arena. | Each unit gets Backfire 2 when attacking a Tatooine Creature		REB, EP456
Han Solo (E2)	BOTS	BOTS015_Han_Solo_E2	L	Character	Rebel Officer - Smuggler	6	50	4	6	R	15		Lucky 1 | Riposte 2 | Whenever your opponent deploys a Character using Hidden Cost, you may untap Han. | [Tap] -> Discard a unique Character with Hidden Cost. Play only when Han would attack.		REB, EP456
I Can't See	BOTS	BOTS016_I_Can_t_See	N	Battle						R	16		Pay 2 Force -> Disrupt an attack. Play only if the attacking unit has 3 or more captivity counters on it. | Pay 3 Force -> Meditate		REB, EP456
I Know That Laugh	BOTS	BOTS017_I_Know_That_Laugh	N	Mission - Campaign		2				R	17		When each turn starts, if you have a Crime Lord in any arena, you may search your deck for a Crime Gang or Crime Lord unit card. If you do, show it to your opponent and put it into your hand. Shuffle your deck. You may also remove I Know That Laugh from the game. If you do, that unit card gets Hidden Cost 1 until end of turn.		REB, EP456
I Owe You One	BOTS	BOTS018_I_Owe_You_One	L	Mission		1				R	18		When this turn ends, if one of your units used Protect this turn, take a unit card from your discard pile and put it into your build zone with 2 build counters on it. | Pay 3 Force -> Meditate, and you may draw a card.		REB, EP456
Jabba the Hutt (G)	BOTS	BOTS019_Jabba_the_Hutt_G	N	Character	Tatooine Hutt Crime Lord	6	20	2	8	R	19		Each of your other Crime Gang, Crime Lord, and Tatooine units gets +1 health and Resilience 1. | Put 1 damage counter on one of your other units -> Remove up to 2 damage counters from Jabba or one of your Tatooine Creatures. Play only during your build step or when no unit is attacking.		REB, EP456
Jabba's Entertainers (A)	BOTS	BOTS020_Jabba_s_Entertainers_A	N	Ground/Character	Tatooine Musician Entertainer Squad	6	40	2	6	R	20		Switch: Lucky 2/Damage Control 1 | [Tap] -> Gain 1 build point, and you may choose a unit in the Ground or Character arena. If you do, the chosen unit gets -2 power until end of turn. Play only during your build step. | Roll a die -> Disrupt an attack against Jabba's Entertainers if you roll a 5 or 6. If the attack is disrupted, you may also draw a card.		REB
Jabba's Entourage (A)	BOTS	BOTS021_Jabba_s_Entourage_A	N	Ground/Character	Tatooine Hutt Crime Gang Squad	7	30	5	7	R	21		Stack: Any unique Tatooine Character. | When the battle phase starts, you may choose an ability and subtype on a card stacked beneath Jabba's Entourage. If you do, Jabba's Entourage gets the chosen ability and subtype until end of turn. | [Tap] -> Search your deck for a Tatooine unit card, show it to your opponent, and put it into your hand. Shuffle your deck. Play only during your build step.		REB, EP456
Jabba's Sail Barge (C)	BOTS	BOTS022_Jabba_s_Sail_Barge_C	N	Ground	Tatooine Hutt Crime Lord Speeder	7	20	2	8	R	22		Stack: Any unique Astromech and Protocol Droid. | Upkeep: Draw a card. | [Tap] -> Gain 1 build point, If you have 2 or more cards stacked beneath Jabba's Sail Barge, you may also add 2 counters to your Resource. Play only during your build step.		REB, EP456
Killing the Beast	BOTS	BOTS023_Killing_the_Beast	N	Mission - Campaign		2				R	23		When each battle phase starts, if a Creature is in any arena, you may choose one: One of your Creatures gets +1 power, Ferocity, Fury 1, and Precision until end of turn. Or: Remove Killing the Beast from the game and put 4 damage counters on a Creature.		REB, EP456
Lando Calrissian (W)	BOTS	BOTS024_Lando_Calrissian_W	L	Character	Rebel Officer - Diplomat - Smuggler	6	40	4	5	R	24		Hidden Cost 2 | Stealth | [Tap] -> Protect 4		REB, EP456
Luke Skywalker (H2)	BOTS	BOTS025_Luke_Skywalker_H2	L	Character	Rebel Officer - Jedi Knight	8	30	6	7	R	25		Hidden Cost 4 | Pay 1 Force -> Intercept | Pay 2 Force -> Persuade 2 | Pay 2 Force -> Protect 3		REB, EP456
Luke Skywalker (I2)	BOTS	BOTS026_Luke_Skywalker_I2	L	Character	Rebel Officer - Jedi Knight	9	50	7	6	R	26		Riposte 2 | Surge 2 | Pay 4 Force -> Disrupt a Trap card. | Pay 2 Force -> Evade 3		REB, EP456
Luke's X-wing (H)	BOTS	BOTS027_Luke_s_X_wing_H	L	Space	Rebel Jedi Starfighter	4	60	3	3	R	27		Focus 1 | Foresight: Gain 1 Force. | Forewarning: Gain 1 Force. | Pay 2 Force -> Persuade 2 | INSERT: Fortitude		REB, EP456
Malakili (B)	BOTS	BOTS028_Malakili_B	N	Character	Tatooine Crime Gang Corellian	6	20	2	6	R	28		Each of your Tatooine Creatures costs 1 less build counter to deploy. | Each of your Creatures gets Damage Control 1 and Surge 1. | [Tap] -> Each of your units gets Avenge 2 until end of turn. Play only during your build step.		REB, EP456
Max Rebo (A)	BOTS	BOTS029_Max_Rebo_A	N	Character	Ortolan Tatooine Musician Entertainer	4	10	1	5	R	29		Alternative Cost: Pay 2 Force, tap a Musician. | INSERT: Whenever you deploy or put a Musician or Entertainer into any arena, gain 1 Force. | INSERT: [Tap] -> Take 1 20/1/2 Droopy McCool Subordinate with "[Tap] -> Gain 1 Force. Play only during your build step." and put him into the Character arena. Play only during your build step.	<s><l>Tap to spawn Droopy McCool</l><f>/spawn Droopy McCool (A);/cr90;/s Taps Max Rebo (A) to spawn Droopy McCool (A)</f></s>	REB, EP456
Max Rebo Band (B)	BOTS	BOTS030_Max_Rebo_Band_B_V2	N	Ground	Tatooine Musician Entertainer Squad	5	20	2	5	R	30		Stack: Any unique Musician. | [Tap] -> Take 1 40/1/2 Ak-rev Subordinate with "[Tap] -> Draw a card. Play only during your build step." and put him into the Character arena. Play only during your build step. | Pay 3 Force -> Persuade 2, and you may draw up to X cards, where X is the number of cards stacked beneath Max Rebo Band.	<s><l>Tap to spawn Ak-rev</l><f>/spawn Ak-rev (A);/cr90;/s Taps Max Rebo Band (B) to spawn Ak-rev (A)</f></s>	REB, EP456
Millennium Falcon (G2)	BOTS	BOTS031_Millennium_Falcon_G2	L	Space	Rebel Smuggler Transport	6	50	5	5	R	31		Lucky 2 | [Tap] -> Search your deck for a unique Rebel Character unit card, show it to your opponent, and put it into your build zone with 1 build counter on it. Shuffle your deck. Play only during your build step.		REB, EP456
Palace Concert	BOTS	BOTS032_Palace_Concert	N	Event						R	32		Remove 1 counter of any type from a unit in any arena -> Your opponent may remove 1 counter of any type from a unit in any arena. Play only if a Musician is in any arena. | Sing any part of this Event's flavor text -> Each player may draw a card.		REB, EP456
Pateesa (A)	BOTS	BOTS033_Pateesa_A	N	Ground/Character	Rancor Tatooine Creature	13	20	8	8	R	33		Switch: Ferocity/Damage Control 1 | Surge 2 | Intimidation | Overkill		REB, EP456
Pateesa (B)	BOTS	BOTS034_Pateesa_B	N	Ground/Character	Rancor Tatooine Creature	12	20	8	8	R	34		Alternative Cost: Pay 2 build points, remove 9 counters from your Resource, tap Malakili. | Resilience 3 | Area Damage 6 | Discard one of your other units from this arena -> Pateesa gets +2 power and +2 health until he is discarded. Play only if Pateesa's total health is 11 or less and only during your build step.		REB, EP456
Princess Leia (L2)	BOTS	BOTS035_Princess_Leia_L2	L	Character	Force Sensitive Rebel Diplomat	5	40	4	4	R	35		Treat Leia as a Bounty Hunter. | Bounty: Gain 1 build point. | Stealth | Put 1 captivity counter on one of your other unique units in any arena -> Gain 1 build point. You may also tap that unit. If you do, gain 1 more build point. Play only during your build step.		REB, EP456
Sarlacc (B)	BOTS	BOTS036_Sarlacc_B	N	Ground	Sarlacc Tatooine Creature	7	10	1	8	R	36		When the Ground battle step starts, put 1 damage counter on each other unit with 1 or more captivity counters on it in the Ground and Character arena. | Whenever Sarlacc attacks. put 1 captivity counter on a unit in the Ground or Character arena. | Discard a card from your hand -> Absorb 2		REB, EP456
Star Jewel (A)	BOTS	BOTS037_Star_Jewel_A	N	Space	Tatooine Hutt Crime Lord Transport	7	40	6	6	R	37		Upkeep: Pay 1 build point, remove 1 counter from your Resource, or tap Star Jewel. | Cunning | Shields 1 | Bombard 5 | Remove 1 counter from your Resource -> Redirect		REB
Take Him Away!	BOTS	BOTS038_Take_Him_Away	N	Mission - Trap		3				R	38		When a unit with 6 or more captivity counters on it taps, discard that unit.  | Tap Jabba the Hutt, remove 6 counters from your Resource -> Meditate		REB, EP456
There Will Be No Bargain	BOTS	BOTS039_There_Will_Be_No_Bargain	N	Battle						R	39		Pay 4 Force, discard a card from your hand -> Choose one: Disrupt an activated ability. Or: Disrupt a non-unit card. | Pay 6 Force -> Meditate, and There Will Be No Bargain can't be disrupted.		REB, EP456
Wrong Message 	BOTS	BOTS040_Wrong_Message	N	Mission - Trap		3				R	40		When your opponent would retreat a unit from any arena, untap that unit and gain control of it until the battle phase ends instead.		REB, EP456
8D8 (A)	BOTS	BOTS041_8D8_A	N	Character	Tatooine Crime Gang Mechanic Droid	4	20	1	4	U	41		Alternative Cost: Remove 4 counters from your Resource. | [Tap] -> Put 1 captivity counter on a Character. Play only during your build step. | Put 1 damage counter on one of your Droids -> Add 1 counter to your Resource. Play up to 2 times per turn and only during your build step.		REB, EP456
Barge Heavy Cannon 	BOTS	BOTS042_Barge_Heavy_Cannon	N	Equipment 	Ground/Character - Artillery Weapon	1				U	42		Remove 2 counters from your Resource -> Equip | Equipped unit can only have one Barge Heavy Cannon attached to it. | Equipped Ground unit or Character gets +1 power and "Pay 1 Force -> Retaliate 3." | Equipped Jabba's Sail Barge or Princess Leia also gets "Each unit gets Backfire 2 when attacking this unit." and "This unit can attack units in the Ground or Character arena."		REB, EP456
Bib Fortuna (C)	BOTS	BOTS043_Bib_Fortuna_C	N	Character	Twi'lek Tatooine Crime Gang Smuggler	4	20	2	5	U	43		Whenever your opponent deploys, moves or puts a unit into the Character arena, you may search your deck for a Crime Gang or Crime Lord unit card. If you do, show it to your opponent and put into your hand. Shuffle your deck. | INSERT: Discard a card from your hand -> Absorb 1		REB, EP456
Boba Fett (V)	BOTS	BOTS044_Boba_Fett_V	N	Character	Mandalorian Clone Bounty Hunter	6	40	5	6	U	44		Armor | Whenever Boba damages a unit, put 1 captivity counter on that unit and put 1 credit counter on Boba. | Remove up to 2 credit counters from Boba -> Add 1 counter to your Resource or gain 1 build point for each credit counter removed this way. Play only during your build step.		REB, EP456
Bounty Hunter Gang (F)	BOTS	BOTS045_Bounty_Hunter_Gang_F	N	Ground/Character	Bounty Hunter Crime Gang Squad	7	50	6	6	U	45		Bounty: Search your opponent's deck for a unit card, show it to your opponent, and put it into your hand. Your opponent shuffles their deck. | Armor | [Tap] -> Put 1 captivity counter on a unit in this arena and tap that unit. Play only when Bounty Hunter Gang would attack.		REB, EP456
Closest Thing to Death	BOTS	BOTS046_Closest_Thing_to_Death	N	Battle						U	46		Pay 4 Force -> One of your opponent's unit with 2 or more captivity counters on it loses its activated and triggered abilities until end of turn. | Enhance: Pay 3 more Force -> That unit also loses all of its power until end of turn.		REB, EP456
Crime Lord's Mercenaries	BOTS	BOTS047_Crime_Lord_s_Mercenaries	N	Ground	Tatooine Crime Gang Squad	3	50	*	3	U	47		Surge 1 | This unit's printed power is equal to the number of counters on your Resource, up to 5.		REB, EP456
De Wanna Wanga!	BOTS	BOTS048_De_Wanna_Wanga	N	Mission - Trap		1				U	48		When your opponent taps a unique unit, reveal a partially build unit card with that unit's type and printed build cost 6 or less in your build zone to your opponent. The revealed card gets Hidden Cost 3 until end of turn. | Remove 3 counters from your Resource -> Meditate		REB, EP456
Disintegrated	BOTS	BOTS049_Disintegrated	N	Mission - Trap		1				U	49		When one of your Droids taps, discard one of your Droids and gain 4 build points when your next build step starts.		REB, EP456
EV-9D9 (A)	BOTS	BOTS050_EV_9D9_A	N	Character	Tatooine Crime Gang Mechanic Droid	4	20	1	4	U	50		Each Droid gets Backfire 1 and "Whenever this unit's Backfire triggers, you may draw a card." | [Tap] -> One of your opponent's units gets Backfire 1 and "Whenever this unit's Backfire triggers, put 2 damage counters on it." until end of turn. | Discard a card from your hand -> Redirect		REB, EP456
Han Solo (F2)	BOTS	BOTS051_Han_Solo_F2	L	Character	Rebel Officer - Smuggler	4	40	*	4	U	51		Upkeep: Put 1 mastery counter on Han. | Lucky 2 | Han's printed power is equal to the number of mastery counters on him. | INSERT: Pay 0 Force -> Redirect		REB, EP456
Helping Hand 	BOTS	BOTS052_Helping_Hand	N	Battle						U	52		One of your units gets "Pay 0 Force -> Protect 2" for this attack. Play only when one of your other units in the same arena is being attacked. | Enhance: Pay 2 Force -> Also, that Protect ability may be used twice for this attack.		REB, EP456
Hutt Caravel	BOTS	BOTS053_Hutt_Caravel	N	Space	Tatooine Hutt Crime Lord Transport	5	20	5	5	U	53		Armor | [Tap] -> Take 1 60/2/1 Hutt Escort Subordinate with "Pay 0 Force -> Intercept" and put it into the Space arena. Play only during your build step.	<s><l>Tap to spawn Hutt Escort</l><f>/spawn Hutt Escort;/cr90;/s Spawns Hutt Escort using Hutt Caravel and must now remove a counter from their Resource.</f></s>	REB
Jabba the Hutt (H)	BOTS	BOTS054_Jabba_the_Hutt_H	N	Character	Tatooine Hutt Crime Lord	6	20	4	6	U	54		Damage Control 1 | Each of your other Crime Gang, Crime Lord, and Tatooine units gets +1 power and "This unit gets Ferocity when attacking a Neutral unit or Smuggler." 		REB, EP456
Jabba's Entourage (B)	BOTS	BOTS055_Jabba_s_Entourage_B	N	Ground	Gamorrean Tatooine Crime Gang Bodyguard Squad	6	30	6	6	U	55		Stack: Any Gamorrean Bodyguard. | When the roll for build points is made, you may gain 1 build point. If you do, your opponent gains 1 build points. | Pay 0 Force -> Retaliate X+1, where X is the number of cards in Jabba's Entourage stack.		REB, EP456
Jabba's Palace Gate (A)	BOTS	BOTS056_Jabba_s_Palace_Gate_A	N	Ground	Tatooine Crime Gange Fortification 	6	10	0	10	U	56		[Tap] -> Retreat one of your other Tatooine units from the Ground or Character arena. you may remove 1 counter of any type from that unit. Play only when no unit is attacking. | Remove X, up to 4, counters from your Resource -> Protect X		REB, EP456
Jabba's Sail Barge (D)	BOTS	BOTS057_Jabba_s_Sail_Barge_D	N	Ground	Tatooine Hutt Crime Lord Speeder	6	20	2	6	U	57		Reduced Cost 4: If Jabba the Hutt is in any arena. | INSERT: Remove 2 counters from your Resource -> Take 1 50/1/3 Skiff Speeder Subordinate with "Put 1 damage counter on this unit -> Protect 2" and put it into the Ground arena. Play only when Jabba's Sail Barge is attacked and only once per turn.	<s><l>Spawn Skiff Speeder</l><f>/spawn Skiff Speeder;/s Spawns Skiff Speeder using Jabba's Sail Barge (D) and must now remove 2 counters from their Resource</f></s>	REB, EP456
Jabba's Throne Room	BOTS	BOTS058_Jabba_s_Throne_Room	N	Location	Character - Tatooine Hutt Crime Gang Facility	3				U	58		During your build step, you may tap one of your opponent's Characters with 3 or more captivity counters on it. You may also remove 1 counter from your Resource to take 1 10/0/2 Jabba's Snack Subordinate with "Return this unit to your supply -> Remove up to 2 counters of any type from a Crime Lord. Play only during your build step." and put it into the Ground arena.	<s><l>Spawn Jabba's Snack</l><f>/spawn Jabba's Snack;/s Spawns Jabba's Snack using Jabba's Throne Room and must now remove 2 counters from their Resource</f></s>	REB, EP456
Lando Calrissian (X)	BOTS	BOTS059_Lando_Calrissian_X	L	Character	Rebel Officer - Diplomat - Smuggler	6	30	4	6	U	59		Whenever one of your unique Characters uses Protect, put 1 redemption counter on Lando. | Remove 1 redemption counter from Lando -> Remove 1 counter of any type from one of your Ground units or Characters. Play up to 2 times per turn and only during your build step. | Pay 1 Force -> Protect 2		REB, EP456
Luke Skywalker (J2)	BOTS	BOTS060_Luke_Skywalker_J2	L	Character	Rebel Officer - Jedi Knight	6	40	5	6	U	60		Each player draw a card -> Remove up to 4 counters of any type from a unit, and your opponent gains 1 build point. Your opponent may put 2 damage counters on one of their units to disrupt this ability. Play only during your opponent's build step. | INSERT: Pay 1 Force -> Persuade 1		REB, EP456
Luke Skywalker's Lightsaber (C)	BOTS	BOTS061_Luke_Skywalker_s_Lightsaber_C	L	Equipment	Character - Lightsaber Weapon	1				U	61		Pay 1 build point, 1 Force -> Equip | Equipped Jedi gets the Knight and Tatooine subtypes, "Whenever this unit taps put 1 mastery counter on a unit in any arena", and "Pay 1 Force -> Protect 1." | Equipped Luke Skywalker also gets "Focus X, where X is the number of mastery counters on Luke." and "Pay 1 Force -> Deflect 1."		REB, EP456
Mara Jade (M)	BOTS	BOTS062_Mara_Jade_M	D	Character	Imperial Agent - Dark Jedi Assassin	5	50	4	4	U	62		Treat Mara as an Entertainer. | Hidden Cost 2 | Whenever your opponent completes or attaches an Equipment, you may deploy Mara using Hidden Cost. If you do, gain control of that Equipment until end of game and attach it to Mara without paying its equip cost instead. | Pay 2 Force -> Persuade 2		REB
Max Rebo (B)	BOTS	BOTS063_Max_Rebo_B	N	Character	Ortolan Tatooine Musician Entertainer	3	10	1	3	U	63		Hidden Cost 2 | [Tap] Remove 1 counter from your Resource -> Disrupt and attack against an Entertainer or Musician, and you may retreat that unit. | INSERT: Damage Control 1		REB, EP456
Max Rebo Band (C)	BOTS	BOTS064_Max_Rebo_Band_C	N	Ground	Tatooine Musician Entertainer Squad	4	20	2	4	U	64		INSERT: [Tap] -> Take 1 10/1/3 Rappertunie Subordinate with "[Tap] -> Add 1 counter to your Resource. Play only during your build step." and put him into the Ground arena. Play only during your build step.	<s><l>Tap to Spawn Rappertunie</l><f>/spawn Rappertunie (A);/cr90;/s Taps and spawns Rappertunie (A) using Max Rebo Band (C)</f></s>	REB, EP456
On Our Way	BOTS	BOTS065_On_Our_Way	N	Mission		0				U	65		To complete On Our Way, you must also remove 2 cards from your hand from the game. Reveal a unit card in your build zone to your opponent and put 2 build counters on it.		REB, EP456
Pateesa (C)	BOTS	BOTS066_Pateesa_C	N	Ground	Rancor Tatooine Creature	11	20	8	8	U	66		Surge 1 | Whenever an attacking unit triggers Pateesa's Surge, you may put 1 damage counter on that unit or a damaged unit in the Character arena. | INSERT: Remove 2 counters from your Resource -> Retaliate 4		REB, EP456
Princess Leia (M2)	BOTS	BOTS067_Princess_Leia_M2	L	Character	Force Sensitive Rebel Diplomat	5	40	3	5	U	67		Each of your Rebel Characters gets +1 power, Focus 1, and Surge 1. | INSERT: Pay 1 Force -> Redirect		REB, EP456
Put Him In	BOTS	BOTS068_Put_Him_In	N	Battle						U	68		Pay 3 Force -> Choose one: Move a unit from your opponent's build zone to its arena tapped. Or: Move one of your opponent's multi-arena units to another arena in its tupe line tapped unless your opponent pays 5 Force. | Enhance: Pay 1 more Force -> Also, put 1 counter of any type on that unit.		REB, EP456
R2-D2 (V)	BOTS	BOTS069_R2_D2_V	L	Character	Tatooine Rebel Astromech Droid	3	20	2	2	U	69		[Tap] -> Reveal a face-down Lightsaber Weapon card in your build zone with enough build counters on it to complete it and attach it to a Character without paying its equip cost. | Pay 1 Force -> Redirect | INSERT: Attacks from Luke Skywalker can't be disrupted, and Luke can't be tapped by your opponent.		REB, EP456
Ree-Yees (A)	BOTS	BOTS070_Ree_Yees_A	N	Character	Gran Tatooine Crime Gang Merchant	4	30	3	4	U	70		When you deploy Ree-Yees, you may search your deck for a Tatooine Creature unit card. If you do, show it to your opponent and put it into your build zone with 1 build counter on it. Shuffle your deck. | [Tap] -> Remove up to 2 damage counters from one of your Creatures. Play only during your build step.		REB, EP456
Saelt-Marae (A)	BOTS	BOTS071_Saelt_Marae_A	N	Character	Yarkora Tatooine Crime Gang Merchant	5	40	2	6	U	71		Stealth | Whenever you put 1 or more credit counters on a unit, you may pay 1 Force. If you do, draw a card. | [Tap] -> Put 1 credit counter on Saelt-Marae. Play only when Saelt-Marae would attack. | Remove 1 credit counter from Saelt-Marae -> Gain 1 build point. Play only during your build step.		REB, EP456
Salacious B. Crumb (C)	BOTS	BOTS072_Salacious_B_Crumb_C	N	Character	Tatooine Kowakian Monkey-Lizard Creature	3	30	1	1	U	72		Treat Salacious as a Crime Gang Entertainer. | Alternative Cost: Remove 3 counters from your REsource, tap one of your Tatooine units. | Each of your opponent's units gets Backfire 2 when attacking a Tatooine unit. | Remove 1 counter from your Resource -> Redirect		REB, EP456
Sarlacc (C)	BOTS	BOTS073_Sarlacc_C	N	Ground	Sarlacc Tatooine Creature	6	10	1	7	U	73		INSERT: [Tap] -> Put a Character with more captivity counters on it than its printed health face-down beneath Sarlacc. When Sarlacc is discarded, return it to its arena tapped. Play only when Sarlacc would attack. | INSERT: Remove 1 counter from your Resource -> Take 1 20/1/2 Sarlacc's Tentacle Subordinate with "[Tap] -> Put 1 captivity counter on a Character. Play only when Sarlacc taps." and put it into the Character arena. Play only during your build step.	<s><l>Spawn Sarlacc's Tentacle</l><f>/spawn Sarlacc's Tentacle;/s Spawns Sarlacc's Tentacle using Sarlacc (C) and must now 1 counter from their Resource</f></s>	REB, EP456
Slave I (L)	BOTS	BOTS074_Slave_I_L	N	Space/Ground	Mandalorian Clone Bounty Hunter Patrol Ship	5	50	5	5	U	74		Switch: Shields 1/Ion Cannon 3 | Upkeep: Pay 1 build point, remove 1 counter from your Resource, or tap Slave I. | Bounty Gain 1 build point, and you may add 1 counter to your Resource. | [Tap] -> Ambush 5, and damage from this Ambush can't be prevented. If that unit isn't discarded, put 1 captivity counter on it.		REB, EP456
Someone Who Loves You	BOTS	BOTS075_Someone_Who_Loves_You	N	Battle						U	75		Tap one of your unique Characters -> Choose one: Remove all captivity counters from another Character. Or: Remove up to 4 damage counters from another Character. If you have Princess Leia in the Character arena, also gain 4 Force.		REB, EP456
Star Jewel (B)	BOTS	BOTS076_Star_Jewel_B	N	Space	Tatooine Hutt Crime Lord Transport	6	20	5	5	U	76		Alternative Cost: Pay 1 build point, remove 4 counters from your Resource, tap Jabba the Hutt. | Armor | Damage Control 1 | [Tap] -> Reveal a Location card or Tatooine unit card in your build zone to your opponent and put 1 build counter on it. Play only during your build step.		REB
Surge of Hunger	BOTS	BOTS077_Surge_of_Hunger	N	Mission - Trap		1				U	77		When one of your Creatures in any arena is attacked or taps, choose one: That Creature gets Surge 3 until end of turn. Or: Put 1 captivity or damage counter on a unit in that arena.		REB, EP456
Sy Snootles (B)	BOTS	BOTS078_Sy_Snootles_B	N	Character	Pa'lowick Tatooine Musician Entertainer	4	30	1	4	U	78		Hidden Cost 2 | Each of your Entertainers and Musicians gets Damage Control 1 and "Pay 1 Force -> Redirect." | INSERT: [Tap] -> Take 1 30/1/2 Umpass-stay Subordinate with "[Tap] -> Remove 1 counter of any type from a Character. Play only during your build step." and put him into the Character arena. Play only during your build step.	<s><l>Tap to spawn Umpass-stay (A)</l><f>/spawn Umpass-stay (A);/cr90;/s Taps Sy Snootles (B) to spawn Umpass-stay (B)</f></s>	REB, EP456
Wookiee's Friendship	BOTS	BOTS079_Wookiee_s_Friendship	N	Equipment	Ground/Character - Trait	1				U	79		When a Wookiee untaps, gain 1 Force and attach this Trait to that Wookiee. | Equipped Wookiee gets "Whenever this unit taps, you may remove 1 counter of any type from another unit in this arena." and " Pay 2 Force -> Protect 2."		REB, EP456
