Name	Set	ImageFile	Side	Type	Subtype	Cost	Speed	Power	Health	Rarity	Number	Usage	Text	Script	Classification
IG-88 (B)	BH	BH042_IG_88_B	N	Character	Bounty Hunter - Assassin Droid	8	60	7	6	U	42	IG-88's "treat as" text works even while IG-88 is in your deck, hand, discard pile, or face-down in the build zone. | IG-88's "treat as" text does not allow you to stack IG-88 at all. | Because you treat each version of IG-88 as non-unique, you may have multiple copies of the same IG-88 in play (even on your opponent's side). However, if all copies of IG-88 (B) are taken out of play by some means (discard, returned to hand, out of game, etc.), then all other versions of IG-88 on your side of the mat would immediately contest. Those on your opponent's side would contest with yours during the battle phase. | You may still finish building IG-88 even if your opponent chooses not to draw a card.	Treat each version of IG-88 as non-unique. (IG-88 does not stack. This ability works while in any game zone.) | When you deploy IG-88, your opponent may draw a card. | Bounty: When the battle phase starts, choose a unit in any arena or the build zone. You may rearrange the cards in that unit's stack. | Armor		CW, REB
Modified Starship	BH	BH043_Modified_Starship	N	Space	Bounty Hunter Transport	4	40	3	4	U	43	Even if the unit loses its Bounty, it keeps the effect granting stat bonuses.	You may stack this unit beneath one of your unique Bounty Hunter or Smuggler Space units. (Normal stacking rules apply)| As long as this card is stacked beneath a unique unit, that unit gets  "Bounty: Take a card from any discard pile and put it face-down beneath this unit. This unit gets +1 power for each face-down card put beneath it in this way."		TOR, REP, CW, REB, NEW, LEG
Paralysis Cord	BH	BH044_Paralysis_Cord	N	Equipment	Character - Device	1	 			U	44		Pay 2 Force -> Equip | Equipped Character gets Stun 4. | Equipped Bounty Hunter also gets "When this unit does 5 or more damage to an untapped Character, tap that unit."		REB
Rawk Chopped Special (A)	BH	BH045_Rawk_Chopped_Special_A	N	Equipment	Character - Blaster Weapon	0				U	45		Pay 1 build point -> Equip | Equipped Cade Skywalker gets +2 power and Critical Hit 2.		LEG
Relentless	BH	BH046_Relentless	N	Battle					 	U	46		Pay 1 Force -> Do 4 damage divided as you choose between 1 or 2 of your opponents units in the build zone. Play only if your opponent retreated 2 or more units this turn. | Pay 5 force -> Do 4 damage divided as you choose between 1 or 2 of your opponents units.		REB
Sleight of Hand (A)	BH	BH047_Sleight_of_Hand_A	N	Space	Bounty Hunter Transport	5	50	4	4	U	47	You may put the unit that would be discarded under Slave I every time a unit would be discarded when Cad Ban attacks. | Because the third effect is a replacement effect, it does not trigger discard effects.	Accuracy 1 | Shields 1 | Whenever Cad Bane attacks, if the defending unit would be discarded, you may put that unit face-down beneath Sleight of Hand instead. | When your build step starts, if Sleight of Hand has 1 or more face-down cards beneath it, gain 1 build point.		REP, CW
Stinger (B)	BH	BH048_Stinger_B	N	Space	Black Sun Crime Gang Starfighter	8	60	5	5	U	48		Shields 1 | Stun 1 | Pay 3 Force -> Stinger does 1 damage to each of your opponent's units in the Space arena with a lower speed than Stinger. This damage can't be prevented. Play only when no unit is attacking.		REB
Talon's Death Mark	BH	BH049_Talon_s_Death_Mark	L	Mission		1	 			U	49		When the battle phase starts, choose one of your opponent's units in any arena. If that unit is discarded this turn, you gain 4 build points when your next build step starts.		NEW
To The Highest Bidder	BH	BH050_To_the_Highest_Bidder	N	Mission		3	 			U	50		Choose one of your opponent's units in any arena. Then your opponent chooses one of your units in the same arena. Then you and your opponent secretly bid Force. (Players can't bid more Force than they have.) Whoever bids higher wins the bid and must pay that much Force to gain control of his or her chosen unit until end of turn. If it's a tie, you win the bid.		REB
Ailyn Vel (A) BH	BH	BH051_Ailyn_Vel_A	N	Character	Bounty Hunter	6	40	5	5	C	51		Bounty: Ailyn gets +1 power and +1 health until end of game. | As long as Boba Fett is in the Character arena, Ailyn gets Critical Hit 2 and Fury 1.		NEW
Ambushing	BH	BH052_Ambushing	N	Equipment	Character Skill	1	 			C	52		Pay 1 Force -> Equip | This Equipment can't be detached from non-Droid units. If the unit is discarded, discard this Equipment. | Equipped Bounty Hunter or Assassin Character gets "When your opponent retreats a unit, if you have a Bounty Hunter or Assassin in the same arena, they must pay 2 force or put 1 damage counter on the retreated unit."		REP, CW
Assassin's Rifle	BH	BH053_Assassin_s_Rifle	N	Equipment	Character – Blaster Weapon	2				C	53		Pay 1 build point -> Equip | Equipped Character gets +2 power and Critical Hit 2. | Equipped Assassin, Bounty Hunter or Pirate also gets "This unit may attack Ground and Character units in the build zone."		REP, CW
Bane Malar (A)	BH	BH054_Bane_Malar_A	N	Character	Bounty Hunter	5	50	5	5	C	54		Bounty: Return a unit card from your discard pile to your deck. Then shuffle your deck. | When Bane attacks, you and your opponent each predict a different number of hits you'll roll for that attack. If you're correct, do X additional damage to the defending unit, where X is the number of hits rolled. If your opponent is correct, prevent all damage to the defending unit and do 2 damage to Bane. If neither guess correctly, then the attack does normal damage.		REB
Bounty Hunting	BH	BH055_Bounty_Hunting	N	Equipment	Character - Skill	1	 			C	55		Pay 2 Force -> Equip | Equipped Character gets the Bounty Hunter subtype, +2 power, and "Bounty: Gain 1 build point, and you may draw a card."		REB
Cad Bane (C)	BH	BH056_Cad_Bane_C	N	Character	Duros Bounty Hunter	6	40	5	5	C	56		Bounty: Choose one of your opponent's Characters. That unit loses its game text until end of turn. | When the Character battle step starts, choose one: Cad gets Armor or Lucky 2 until end of turn.		REP, CW
Concussion Grenade	BH	BH057_Concussion_Grenade	N	Equipment	Ground/Character - Explosive Weapon	1				C	57		Pay 1 Force -> Equip | Equipped Ground or Character unit gets "Discard a Concussion Grenade from this unit -> Each of your opponent's units in this arena gets -4 power until end of turn."		TOR, REP, CW, REB, NEW, LEG
Disarm	BH	BH058_Disarm	N	Battle						C	58		Pay 3 Force -> Discard an Equipment card attached to one of your opponent's units. Play only when no unit is attacking. Draw a card.		REB
Getaway Speeder	BH	BH059_Getaway_Speeder	N	Ground	Bounty Hunter Speeder	4	50	0	4	C	59		Reserves: [tap], Put 1 damage counter on this unit -> Retreat one of your Bounty Hunters from the Ground or Character arena. Play only when no unit is attacking. 		REP, CW
Hell's Anvil (A)	BH	BH060_Hell_s_Anvil_A	N	Space	Bounty Hunter Cruiser	6	50	6	4	C	60		Upkeep: Pay 1 Force or tap Hell's Anvil. | Armor | Shields 1 | When Hell's Anvil attacks, the defending unit loses Armor and Shields for that attack.		REB
Holding Cell	BH	BH061_Holding_Cell	N	Location	Space/Ground/Character - Prison	2				C	61	All cards stacked with it include Equipment. | If Holding Cell is sent anywhere else but to the discard pile, the cards under it remain set aside, even if it goes to the discard pile afterward.	When one of your Bounty Hunters would cause one of your opponent's units to be discarded, put that unit, all cards stacked with it, and its Pilot (if any) face-down beneath this Location instead. When this Location is discarded, discard all cards beneath it. | Your opponent can't deploy a unit with the same name as a unit card beneath this Location.		REB, EP456
Illegal Modifications	BH	BH062_Illegal_Modifications	N	Equipment	Space	1				C	62		Pay 2 Force -> Equip | Equipped unit gets: +10 speed, +1 power and Critical Hit 1. | Equipped Bounty Hunter Space unit also gets "When this unit is attacked, if your opponent rolled a natural 6, you may pay 2 Force, untap this unit."		REP, CW
Information Broker	BH	BH063_Information_Broker	N	Character	Sarkan Smuggler - Spy	3	20	1	4	C	63		Reserves: [tap], Pay 1 build point -> Choose one: Look at your opponent's hand and choose one of those cards for him or her to discard, or look at a facedown card in your opponent's build zone and remove a build counter from that card, or look at the top 2 cards of your opponent's deck and put them on the top or bottom of the deck in any order.		REB
Mandalorian Mercenaries	BH	BH064_Mandalorian_Mercenaries	N	Ground	Mandalorian Bounty Hunter Squad	5	40	4	4	C	64		Armor | When the Ground battle step starts, you may give this unit +10 speed, +1 power and Critical Hit 1 until end of turn unless your opponent puts the top 3 cards of his or her deck into the discard pile. 		REP, CW, REB, NEW, LEG
Mercenary Vessel	BH	BH065_Mercenary_Vessel	N	Space	Bounty Hunter Transport	4	60	4	3	C	65		When you deploy this unit, your opponent may draw 2 cards. | Bounty: Choose one of your Bounty Hunters. Your opponent can't disrupt that unit's attack this turn, and that unit gets +2 power until end of turn. | Critical Hit 1		TOR, REP, CW, REB, NEW, LEG
Modified Blaster Pistol	BH	BH066_Modified_Blaster_Pistol	N	Equipment	Character - Blaster Weapon	1				C	66		Pay 1 build point -> Equip | Equipped Character gets +1 power. | Equipped Assassin, Bounty Hunter, Crime Lord, Pirate or Smuggler also gets +2 power and Overkill.		REB
Modified Swoop	BH	BH067_Modified_Swoop	N	Ground	Bounty Hunter Speeder	4	60	2	3	C	67		Bounty: This unit gets Accuracy 1 and Critical Hit 1 until it is discarded. | This unit gets +1 power for each unit your opponent has in the Ground arena.		REP, CW
Mynock (A)	BH	BH068_Mynock_A	N	Space	Bounty Hunter Transport	6	50	5	4	C	68		Critical Hit 2 | Armor		REB
Punishing One (B)	BH	BH069_Punishing_One_B	N	Space	Bounty Hunter Transport	5	50	3	4	C	69		Upkeep: Pay 1 build point, pay 2 Force or tap Punishing One. | Armor | Stun 2 | Pay 2 Force -> Do 5 dice of damage to a unit in the Space arena. Play only if Punishing One has a Pilot on it.		REB
Relentless Hunter	BH	BH070_Relentless_Hunter	N	Character	Bounty Hunter	5	60	5	5	C	70		Upkeep: Pay 2 Force, discard a card from your hand, or tap this unit. | Accuracy 1 | Bounty: Draw a card.		REB
Sintas Vel (A)	BH	BH071_Sintas_Vel_A	N	Character	Bounty Hunter	6	50	6	4	C	71		Bounty: Choose one of your opponent's Characters. That unit gets -1 power and -1 health until end of game.| Armor | As long as Boba Fett is in any arena, Sintas gets "Pay 1 Force -> Evade 1."		NEW
Tracking	BH	BH072_Tracking_V2	N	Equipment	Character - Skill	0		 		C	72		Pay 1 build point -> Equip | Equipped Assassin, Bounty Hunter or Spy gets "[tap] -> Choose one of your opponent's units in any arena or his or her build zone. Search your opponent's deck for a card with the same name as the chosen unit and discard it. Your opponent shuffles his or her deck."		REB
Tracking Droid	BH	BH073_Tracking_Droid	N	Character	Spy Droid	4	50	0	4	C	73		Pay 2 Force -> Move a Character from your opponent's build zone to its arena tapped. Play only when no unit is attacking. | Pay 2 Force -> Tap one of your opponent's Characters with Stealth. That unit doesn't untap during your opponent's next untap step. Play only when no unit is attacking.		REB
Wrist Gauntlets	BH	BH074_Wrist_Gauntlets	N	Equipment	Character - Armor Defense	1				C	74		Pay 1 Force -> Equip | Equipped Assassin, Bounty Hunter, Crime Lord, Pirate or Smuggler Character gets "When the Character battle step starts, choose one: this unit gets +20 speed, +3 power, Stun 4, or "Pay 1 Force -> Evade 1" until end of turn."		REP, CW
Xanadu Blood (A)	BH	BH075_Xanadu_Blood_A	N	Space	Bounty Hunter Starfighter	4	70	3	3	C	75		Shields 1 | Whenever Xanadu Blood attacks and does damage (after damage prevention), your opponent discards a card at random from his or her hand.		REP, CW
