Name	Set	ImageFile	Side	Type	Subtype	Cost	Speed	Power	Health	Rarity	Number	Usage	Text	Script	Classification
Jedi Master and Apprentice (I)	AAA	AAA018_Jedi_Master_and_Apprentice_I	L	Ground/Character 	Republic Jedi Squad Master - Padawan Squad	10	70	7	7	R	18		Stack: Any unique Jedi Character. | When the battle phase, you may choose one ability each on a Master unit card and/or a Padawan unit card in Jedi Master and Apprentices's stack. If you do, Jedi Master and Apprentice gets the chosen abilities until end of turn. | Pay 2 Force -> Evade 2		REP
Jedi Master and Apprentice (J)	AAA	AAA019_Jedi_Master_and_Apprentice_J	L	Ground/Character	Republic Jedi Squad Master - Padawan Squad	10	60	7	8	R	19		Stack: Any unique Jedi Character | Bounty: Gain X Force, where X is the number of cards in Jedi Master and Apprentice's stack. | Pay 2 Force -> Absorb 2		REP
Jedi Master and Apprentice (K)	AAA	AAA020_Jedi_Master_and_Apprentice_K	L	Ground/Character	Republic Jedi Squad Master - Padawan Squad	8	30	6	7	R	20		Switch: Critical Hit 2/Focus 2 | Area Damage 2 | Pay 2 Force -> Evade 2 | Pay 2 Force -> Meditate, and when your next build step starts, remove Jedi Master and Apprentice from the game unless you pay  6 Force. 		REP
Jedi Quest 	AAA	AAA021_Jedi_Quest	L	Mission - Campaign		1				R	21		Alternative Cost: Pay 1 Force | When each turn starts, if you deployed or put 1 or more Jedi Padawans into any arena last turn, choose one: Add 1 counter to your Resource. Or: One of your Jedi Padawans gets Fortitude and "Pay 1 Force -> Persuade 1" until end of turn.		REP
Jenna Zan Arbor (A)	AAA	AAA022_Jenna_Zan_Arbor_A	N	Character	Independent Scientist	6	50	4	4	R	22		[Tap] -> Tap one of your opponent's unit with "Force" in its game text in the Ground or Character arena unless your opponent pays X+2, where X is that unit's total build cost. | Pay 2 Force -> Absorb 2		REP, CW, REB
Komari Vosa (A)	AAA	AAA023_Komari_Vosa_A	D	Character	Bando Gora Cultist - Dark Jedi Apprentice	7	60	6	4	R	23		Hidden Cost 2 | Pay 2 Force -> Deflect 2 | [Pilot] Creature and Cultist Pilot. The Creature and Cultist Pilot. The Creature or Cultist gets: *+2 Power *Ferocity *Overkill		REP
Last Stand of the Mand'alor	AAA	AAA024_Last_Stand_of_the_Mand_alor	N	Battle						R	24		Discard one of your Mandalores from any arena -> One of your unique non-Mandalore Mandalorians gets the Mandalore subtype, +2 Power, +2 Health, and the game text of the Mandalore discarded this way until it is discarded.		REP
Maladian Assassin	AAA	AAA025_Maladian_Assassin	N	Ground/Character	Maladian Assassin	6	50	4	4	R	25		Switch: Pay 1 Force -> Absorb 1 / Ferocity | Accuracy 1 | Discard the top card from each player's deck -> Put 1 damage counter on a unit in this arena. Play only when no unit is attacking		REP
Master of Disguise	AAA	AAA026_Master_of_Disguise	N	Equipment	Space/Ground/Character – Skill	1				R	26		Pay 2 Force, your opponent loses 1 Force -> Equip | Equipped unit gets Cunning, Stealth, "This unit's speed is 40.", and "This unit can't gain or lose speed."		REP
Midi-chlorian Manipulation	AAA	AAA027_Midi_chlorian_Manipulation	N	Equipment	Character - Skill	3				R	27		Pay 1 Force -> Equip | Equipped unique Jedi or Sith gets +1 health, Fortitude, "Pay X Force -> Evade X", and "Whenever one of your other unique units would be discarded, you may pay 9 Force and remove Midi-chorian Manipulation attached to this unit from the game. If you do, remove all damage counters from that unit instead."		REP
Montross (B)	AAA	AAA028_Montross_B	N	Character	Mandalorian Bounty Hunter - Assassin	8	60	7	6	R	28		Upkeep: Pay 1 build point or tap Montross. |Bounty: Montross gets Fury 1 until he is discarded. | Critical Hit 2 | Armor | Each of your opponent's units loses Bounty.		REP
N'Kata Del Gormo (A)	AAA	AAA029_N_Kata_Del_Gormo_A	L	Character	Hysalrian Jedi Master	6	30	4	6	R	29		[Tap] -> One of your non-Padawans gets the Jedi Padawan subtype and Parry 1 until it is discarded. Play only during your build step. | Pay X Force -> Evade X | Pay 2 Force -> Protect 3		HIGH
Noble Sacrifice 	AAA	AAA030_Noble_Sacrifice	N	Battle						R	30		Pay 2 Force, remove one of your units from any arena from the game -> Choose one: Disrupt an ability with "discard" in its game text. That ability can't be used again until end of game. Or: Remove up to X damage counters, where X is the total build cost of the removed unit, divided as you choose from your units in that arena. Each unit you remove 1 or more damage counters from this way gets +1 health until it is discarded. | Enhance: Pay 1 more Force -> Also, Noble Sacrifice can't be disrupted.		REP
Obi-Wan Kenobi (Y)	AAA	AAA031_Obi_Wan_Kenobi_Y	L	Character	Republic Jedi Padawan	4	50	3	4	R	31		Alternative Cost: Tap one of your Masters. | Parry 1 | Pay 1 Force -> Absorb 1 | INSERT:Fortitude		REP
Once Were Warriors 	AAA	AAA032_Once_Were_Warriors	N	Mission		4				R	32		Choose one of your unique Assassins, Bounty Hunters, or Warriors. Search your deck for up to 3 unit cards with the same name as the chosen unit. Show them to your opponent, and put them into your hand. You may stack them beneath the chosen unit this turn without paying the stacking costs. Shuffle your deck.		REP
Outbound Flight (A)	AAA	AAA033_Outbound_Flight_A	L	Space	Republic Jedi Explorer Cruiser	8	20	6	8	R	33		Shields 1 | [Tap] -> Search your deck for a Jedi unit card, show it to your opponent, and put it into your build zone with 1 build counter on it. Shuffle your deck. Play only during your build step. | Pay 1 Force -> Evade 1		REP
Qui-Gon Jinn (G)	AAA	AAA034_Qui_Gon_Jinn_G	L	Character	Republic Jedi Master - Independent Knight	7	40	5	6	R	34		Foresight: Gain 2 Force. | Pay 2 Force -> Gain 1 build point. Play only during your build step. | Pay 2 Force -> Persuade 2		REP
Room of a Thousand Fountains	AAA	AAA035_Room_of_a_Thousand_Fountains	L	Location	Jedi Coruscant Aquatic Facility	2				R	35		When your build step starts, you may choose a Padawan unit card with printed build cost 7 or less in your discard pile. If you do, the chosen card gets "Pay X+1 Force, where X is this unit's printed build cost -> Meditate" until end of turn. | Each of your Padawans in the Ground and Character arena gets Damage Control 1.		REP, CW
Rozatta (A)	AAA	AAA036_Rozatta_A	N	Character	Toydarian Merchant 	4	40	2	4	R	36		Reserves: [Tap] -> Search your deck for an Assassin or Bounty Hunter unit card, show it to your opponent, and put it into your build zone with 1 build counter on it. Shuffle your deck. Play only during your build step.		REP
Sifo-Dyas (B)	AAA	AAA037_Sifo_Dyas_B	L	Character	Republic Jedi Master - Council Member	6	40	5	5	R	37		Hidden Cost 4 | Whenever one of your units in the Ground arena is attacked, you may 1 counter to your Resource. | Pay 2 Force -> Persuade 2		REP
Sith Master and Apprentice (J)	AAA	AAA038_Sith_Master_and_Apprentice_J	D	Ground/Character	Dark Jedi Master - Sith Apprentice Squad	10	60	8	7	R	38		Stack: Any unique Sith Character. | Bounty: Gain X Force, where X is the number of card in Sith Master and Apprentice's stack. | Pay 2 Force -> Absorb 2		REP, CW
Sith Master and Apprentice (K)	AAA	AAA039_Sith_Master_and_Apprentice_K	D	Ground/Character	Dark Jedi Master - Sith Apprentice Squad	8	30	7	6	R	39		Switch: Critical Hit 2/Fury 2 | Avenge 2 | Pay 2 Force -> Evade 2 | Pay 2 Force -> Meditate, and when your next build step starts, remove Sith Master and Apprentice from the game unless you pay 6 Force.		REP, CW
Slave I (K)	AAA	AAA040_Slave_I_K	N	Space	Mandalorian Bounty Hunter Patrol Ship	7	60	5	5	R	40		Whenever Slave 1 damages a unit, put 1 captivity counter on that unit. | Slave 1 gets Double Damage when attacking a unit with 1 or more captivity counters on it. | Pay 1 Force -> Absorb 1		REP
Tahl (A)	AAA	AAA041_Tahl_A	L	Character	Noorian Republic Jedi Master	6	30	5	5	R	41		Qui-Gon Jinn gets Damage Control 1. | Tahl gets -1 power for each captivity counter on her. | Put 1 captivity counter on Tahl -> Gain 2 Force. Play only during your build step. | Pay 2 Force -> Absorb 2		REP
The Grand Plan	AAA	AAA042_The_Grand_Plan	D	Mission - Campaign		2				R	42		When each battle phase starts, if there are 2 or more Sith unit cards in your discard pile, each of your units gets Cunning and Avenge 4 until end of turn.		REP,CW
Tor Vizsla (A)	AAA	AAA043_Tor_Vizsla_A	D	Character	Death Watch Mandalorian Warrior	8	50	6	6	R	43		Armor | Resilience 1 | Tor gets Ferocity when attacking a damaged unit. | [Tap] -> Untap one of your Assassins or other Death Watch units. That unit gets +1 power and Ferocity for its next attack.		REP
True Mandalorian Squad	AAA	AAA044_True_Mandalorian_Squad	N	Ground/Character	Mandalorian Warrior Squad	7	40	6	6	R	44		Switch: Area Damage 2/Avenge 2 | Accuracy 1 | Armor | Pay 3 build points -> Take 1 40/4/4 True Mandalorian Warrior Subordinate with "Switch: Area Damage 2/Avenge 2" and put it into the Ground or Character arena. Play only during your build step.	<s><l>Pay 3BP to spawn True Mandalorian Warrior</l><f>/spawn True Mandalorian Warrior;/player stat2 -3;/s pays 3BP to spawn True Mandalorian Warrior using True Mandalorian Squad</f></s>	REP
Tyranus's Solar Sailer (D)	AAA	AAA045_Tyranus_s_Solar_Sailer_D	D	Space	Geonosian Dark Jedi - Sith Starfighter	4	40	2	4	R	45		Hidden Cost 3 | Stealth | [Tap] -> One of your Apprentices or Assassins gets Accuracy 1 and Overkill unit end of turn | Pay 1 Force -> Absorb 1		REP, CW
Yaddle (B)	AAA	AAA046_Yaddle_B	L	Character	Republic Jedi Master - Council Member	9	60	5	7	R	46		Alternative Cost: 9 Force pay. | Stun 3 | Yaddle remove from the game -> 3 Force gain, and up to 3 of your opponent's Characters tap you may. Only when no unit is attacking play. | X Force pay -> Evade X+1		REP, CW
Yaddle's Intervention	AAA	AAA047_Yaddle_s_Intervention	L	Mission - Trap		1				R	47		Yaddle's Intervention can't be disrupted. | When one of your Jedi is discarded or removed from the game, choose one: Gain 4 Force. Or: Prevent all damage to one of your units of the same card type as the discarded or removed Jedi until end of turn.		REP
Yarael Poof (B)	AAA	AAA048_Yarael_Poof_B	L	Character	Quermian Republic Jedi Master - Council Member 	7	40	4	6	R	48		Forewarning: Your opponent loses 2 Force. | Critical Hit 2 | Whenever you predict correctly for one of your unit's Foresights or Forewarning, gain 1 Force. | Pay 2 Force -> Evade 3		REP, CW
Yoda (R)	AAA	AAA049_Yoda_R	L	Character	Republic Jedi Master - Council Member	9	40	6	8	R	49		Inspiration | 3 Force pay -> Take 1 40/2/2 Jedi Padawan Subordinate with "Pay 1 Force -> Absorb 1" and into the Character arena put it. Only during your build step play. | 2 Force pay -> Absorb 2 | INSERT: Fortitude	<s><l>Pay 3 Force to spawn Jedi Padawan</l><f>/spawn Jedi Padawan;/player stat1 -3;/s pays 3 Force to spawn Jedi Padawan subordinate using Yoda (R)</f></s>	REP, CW
Zam Wesell (E)	AAA	AAA050_Zam_Wesell_E	N	Character	Clawdite Assassin - Bounty Hunter	7	70	5	5	R	50		Stack: Any unique Assassin Character. | Hidden Cost 1 | Whenever Zam untap, you may choose an ability on another card in her stack. If your do, Zam get the chosen ability until she next untaps. | Pay 2 Force -> Absorb 2		REP
Anakin Skywalker (Y)	AAA	AAA051_Anakin_Skywalker_Y	L	Character	Republic Jedi Padawan - Mechanic	4	50	3	3	U	51		Pay 2 Force -> Deflect 1 | Pay 1 Force -> Retaliate 3 | INSERT: [Pilot] Speeder, Starfighter, or Transport Pilot. The Speeder, Starfighter, or Transport gets: *Damage Control 1 *This unit gets each of Anakin's activated abilities.		REP
Anakin Skywalker's Courage (A)	AAA	AAA052_Anakin_Skywalker_s_Courage_A	L	Equipment	Character - Trait	2				U	52		When one of your Characters attacks, attach Anakin Skywalker's Courage to that Character. | Equipped Character gets Riposte 1 and Resilience 1. | Equipped Anakin Skywalker also gets "Whenever Anakin taps for an attack and does no damage for that attack, you may untap him." and "Pay 4 Force -> Anakin gets Double Strike until end of turn."		REP, CW
Assassin's Decoy Ship 	AAA	AAA053_Assassin_s_Decoy_Ship	N	Space	Assassin Transport	5	40	3	5	U	53		When this unit is attacked, you may pay 2 Force and remove a card from your discard pile from the game. If you do, take 1 60/2/2 Assassin's Starfighter Subordinate with "Double Strike" and "Riposte 1" and put it into the Space arena. Play only once per turn. | Pay 0 Force -> Intercept | Pay 5 Force -> Meditate 	<s><l>Spawn Assassin's Starfighter</l><f>/spawn Assassin's Starfighter;/player stat1 -2;/s pays 2 Force to spawn Assassin's Starfighter and MUST now remove a card from their discard pile from the game</f></s>	REP
Aurorient Express (A)	AAA	AAA054_Aurorient_Express_A	N	Space	Diplomat Cruiser - Merchant Transport	5	40	2	6	U	54		Upkeep: Put 1 credit counter on Aurorient Express. | [Tap], Remove up to 2 credit counters from Aurorient Express -> Gain 1 build point for each credit counter removed this way. Play only during your build step. | Pay 1 Force -> Redirect, and you may draw a card. If you do, your opponent may draw a card.		REP
Aurra Sing (F)	AAA	AAA055_Aurra_Sing_F	D	Character	Palliduvan Bounty Hunter	5	50	4	4	U	55		Treat Aurra as a Dark Jedi | Accuracy 1 | Pay 1 Force -> Persuade 1 | INSERT: Treat Aurra as an Assassin.		REP, CW
Balyeg (A)	AAA	AAA056_Balyeg_A	N	Ground	Balyeg Dragon Creature	10	20	8	8	U	56		Bounty: You may tap one of your opponent's Characters. | Intimidation | Overkill | Pay 0 Force -> Retaliate 2		REP
Bando Gora Captain	AAA	AAA057_Bando_Gora_Captain	D	Ground/Character	Bando Gora Cultist Officer	5	40	4	4	U	57		Stealth | Pay 2 Force -> This unit gets +20 speed and Stun 2 until end of turn. | Pay 1 Force -> Ambush 2		REP
Barriss Offee (D)	AAA	AAA058_Barriss_Offee_D	L	Character	Miralan Republic Jedi Padawan	4	40	3	4	U	58		Lucky 1 | [Tap] -> Draw 2 cards and then discard a card from your hand. Play only during your build step. | Pay 1 Force -> Persuade 1		REP, CW
Boba Fett (T)	AAA	AAA059_Boba_Fett_T	N	Character	Clone Boy - Mandalorian Child	3	60	2	2	U	59		Reduced Cost 2: If Jango Fett is in any arena. | As long as Jango Fett or MU-12 is in the Character arena, Boba can't be attacked. | Jango Fett and Slave 1 each get +2 power and can attack units with Stealth.		REP
Bogden System	AAA	AAA060_Bogden_System	D	Location	Space - Bodgen Star System	2				U	60		When you complete this Location, your opponent loses 1 Force | When your build step starts, gain 2 Force.		REP
Bounty Hunter Gang (E)	AAA	AAA061_Bounty_Hunter_Gang_E	N	Ground 	Assassin Bounty Hunter Squad	6	60	5	6	U	61		Stack: Any unique Apprentice, Assassin, and Bounty Hunter. | Alternative Cost: Remove 4 counters from your Resource, tap one of your Apprentices or Assassins. | Bounty: Draw up to 2 cards. | Pay 2 Force -> Absorb 2		CW
Cloak of Deception	AAA	AAA062_Cloak_of_Deception	N	Battle						U	62		One of your units gets Cunning and "Pay 1 Force -> Persuade 1" until end of turn | Pay 1 Force -> Meditate		REP, CW
Darra Thel-Tanis (A)	AAA	AAA063_Darra_Thel_Tanis_A	L	Character	Republic Jedi Padawan	3	50	3	1	U	63		Hidden Cost 1 | Parry 2 | When one of your other Padawans would be discarded, you may remove Darra from the game. If you do, gain 2 Force and remove all damage counters from that Padawan until it has 1 remaining health instead.		REP
Darsha Assant (A)	AAA	AAA064_Darsha_Assant_A	L	Character	Republic Jedi Padawan	4	40	3	4	U	64		Foresight: Draw a card and gain 1 Force. | Forewarning: Draw a card and gain 1 Force. | Pay 1 Force -> Evade 1		REP
Darth Sidious (Q)	AAA	AAA065_Darth_Sidious_Q	D	Character	Dark Jedi - Sith Apprentice	6	40	5	5	U	65		Stealth | Parry 1 | Put 2 damage counters on one of your Sith Lords -> Persuade 4 | INSERT: Fury 2		REP
Darth Tyranus (Q)	AAA	AAA066_Darth_Tyranus_Q	D	Character	Dark Jedi Master - Sith Lord - Apprentice	6	30	5	5	U	66		Hidden Cost 4 | Upkeep: Put 2 corruption counters on Tyranus. | Foresight: Put 2 corruption counters on Tyranus. | Remove 2 corruption counters on Tyranus -> Persuade 2		REP
Death Rattle (A)	AAA	AAA067_Death_Rattle_A	D	Space	Death Watch Mandalorian Transport 	6	40	5	5	U	67		Upkeep: Pay 1 build point or tap one of your Assassins or Death Watch units. | Bounty: Gain 1 build point. | Armor | Intimidation | Bombard 3		REP
Death Watch Assassin Team 	AAA	AAA068_Death_Watch_Assassin_Team	N	Ground	Death Watch Mandalorian Assassin Squad	7	40	5	5	U	68		Hidden Cost 5 | Stealth | Pay 2 build points -> Take 1 60/2/2 Expendable Assassin Subordinate with "Return this unit to your supply -> Put 2 damage counters on a unit in this arena. Play onlg when this unit would attack." and put it in the Ground or Character arena. Play only during your build step.	<s><l>Pay 2 BP and spawn Expendable Assassin</l><f>/spawn Expendable Assassin;/player stat2 -2;/s Paid 2 build points to spawn Expendable Assassin using Death Watch Assassin Team</f></s>	REP, CW
Dooku (B)	AAA	AAA069_Dooku_B	L	Character	Independent Jedi Master	6	40	6	5	U	69		Upkeep: Pay 1 Force or put 1 corruption counter on Dooku. | When Dooku has more corruption counters on him than his total health, the Dark Side player gains control of Dooku until he is discarded. | Pay 2 Force -> Dooku gets Ferocity and Overkill until end of turn. | Pay 2 Force -> Absorb 2		REP
Dooku (C) 	AAA	AAA070_Dooku_C	L	Character	Republic Jedi Knight	7	40	6	6	U	70		Pay 1 Force -> Discard a card stacked beneath a Character. Play only if Dooku has 2 or more cards in his stack and only if Dooku damaged that unit this turn. | Pay 2 Force -> Deflect 1 | Pay 2 Force -> Evade 2		REP
Evil Experiment 	AAA	AAA071_Evil_Experiment	D	Mission		1				U	71		Put 1 captivity counter on a unit. Then count the total amount of Force needed to pay the maximum costs of all of that unit's activated abilities. Tap that unit unless your opponent pays that amount of Force.		REP
Ferus Olin (E)	AAA	AAA072_Ferus_Olin_E	L	Character	Republic Jedi Padawan	3	40	3	3	U	72		INSERT: Lucky 2 | Reserves: [Tap] -> Choose one: Draw a card. Or: Gain 1 Force. If a Padawan is in any arena gain 2 Force instead.		REP
Foiled Assassination	AAA	AAA073_Foiled_Assassination	N	Mission - Trap		2				U	73		Choose one: When one of your opponent's units in any arena gains any amount of power, it loses that much power and its game text until its next attack ends. Or: When one of your unique units is attacked, it gets Fortituude and "Pay 2 Force -> Persuade 3" until end of turn		REP
Force Persuasion 	AAA	AAA074_Force_Persuasion	N	Equipment	Space/Ground/Character - Skill	2				U	74		Pay 2 Force -> Equip | Equipped Force Sensitive, Jedi, or Sith without Persuade gets "Pay 2 Force -> Persuade 2"		REP
Granta Omega (B)	AAA	AAA075_Granta_Omega_B	D	Character	Independent Assassin - Crime Lord	5	60	4	5	U	75		Armor | Remove 2 counters from your Resource -> Take 1 60/2/1 Seeker Droid Assassin Subordinate with "Return this unit to your supply -> Put 1 damage counter on a Character. Play only when no unit is attacking." and put it in the Ground arena. Play only during your build step. | Discard one of your other units -> Retreat Granta.	<s><l>Spawn Seeker Droid Assassin</l><f>/spawn Seeker Droid Assassin;/s spawns Seeker Droid Assassin subordinate using Granta Omega (B) and MUST remove 2 counters from their Resource</f></s>	REP
Jango Fett (N)	AAA	AAA076_Jango_Fett_N	N	Character	Mandalorian Bounty Hunter	4	60	3	4	U	76		Armor | [Pilot] Gunship, Patrol Ship, and Transport Pilot. The Gunship, Patrol Ship, or Transport gets: *+20 speed *Bounty: Put 1 damage counter on one of your opponent's Space or Ground units. *Damage Control 1		REP
Jaster's Legacy (B)	AAA	AAA077_Jaster_s_Legacy_B	N	Space	Mandalorian Bounty Hunter Transport	6	40	5	5	U	77		Upkeep: Pay 1 build point, discard a card from your hand, or tap Jaster's Legacy. | Bounty: Gain 1 build point, | Discard the top card from your opponent's deck -> Absorb 1 | INSERT: Each of your units with "Fett" or "Mereel" in their names gets +1 health and Lucky 1		REP
Jedi Master and Apprentice (L)	AAA	AAA078_Jedi_Master_and_Apprentice_L	L	Ground	Republic Jedi Master - Padawan Squad	7	50	6	6	U	78		Stack: Anakin Skywalker and Obi-Wan Kenobi | Whenever you add a card to a stack, gain 1 Force. | Pay 2 Force -> Persuade 2		REP
Jedi Trials	AAA	AAA079_Jedi_Trials	L	Mission - Campaign		1				U	79		When each turn starts, you may put 1 mastery counter on one of your Jedi Padawans. If you have another Campaign with "Jedi" in its name in your build zone, that Padawan also gets "Pay 1 Force -> Absorb 1" until end of turn		REP
Ke Daiv (A)	AAA	AAA080_Ke_Daiv_A	N	Character	Blood Carver Trade Federation Assassin	4	60	4	3	U	80		Hidden Cost 3 | Whenever Ke does no damage for an attack, put 1 damage counter on the defending unit. | Discard a card from your hand -> Absorb 1		REP
Komari Vosa (B)	AAA	AAA081_Komari_Vosa_B	D	Character	Bando Gora Cultist - Dark Jedi Apprentice	6	50	4	5	U	81		Pay 4 Force -> Take 2 60/2/1 Bando Gora Slave Subordinate with "Fury 2" and put them into the Ground or Character arena. Play only during your build step. | Pay 1 Force -> Redirect | INSERT: Fury 2	<s><l>Pay 4 Force to spawn 2 Bando Gora Slaves</l><f>/spawn Bando Gora Slave;/spawn Bando Gora Slave;/player stat1 -4;/s paid 4 Force to spawn 2 Bando Gora Slave subordinates using Komari Vosa (B)</f></s>	REP
Krayn (A)	AAA	AAA082_Krayn_A_V2	N	Ground/Character	T'surr Pirate - Crime Lord	6	30	6	6	U	82		Upkeep: Tap one of your Slaves or tap Krayn. | Each of your other units in this arena gets the "Slave" subtype and "Pay 0 Force -> Intercept." | [Tap] -> Take 1 Neutral Ground or Character Subordinate with printed power 3 or less and put it into its arena. Play only during your build step.		STR, REP
Mother of Shaa	AAA	AAA083_Mother_of_Shaa	N	Location	Character - Force Sensitive Seylott Facility	2				U	83		Each of your Apprentices', Force Sensitives' and Jedi Padawans' Force-activated abilities costs 1 less Force to play. Abilities that cost 1 or more Force can't cost less than 1 Force. | Each play can't activate abilites with "discard" in their game text.		REP
Mother Zalem (A)	AAA	AAA084_Mother_Zalem_A	N	Character	Force Sensitive Master - Nightsister Queen	6	30	2	6	U	84		[Tap], Pay 2 Force -> Take 1 40/3/2 Nightsister Assassin Subordinate with "Cunning" and "Stealth" and put it into the Ground or Character arena. Play only during your build step. | Put 1 damage counter on one of yout other units -> Absorb 2	<s><l>Tap and pay 2 Force to spawn Nightsister Assassin</l><f>/spawn Nightsister Assassin;/player stat1 -2;/cr90;/s taps Mother Zalem (A) and pays 2 Force to spawn a Nightsister Assassin subordinate</f></s>	REP, CW
Murk Lundi (A)	AAA	AAA085_Murk_Lundi_A	N	Character	Quermian Historian	5	30	2	5	U	85		Each of your Equipment with "power" in its game text costs 1 less build counter to complete | Each of your units with Avenge gets +1 power. | Battle cards can't be disrupted.		REP
On the Job	AAA	AAA086_On_the_Job	N	Mission - Campaign		2				U	86		When each turn starts, if you have 2 or more unique Assassins and/or Bounty Hunters in any arena, choose one: One of your units gets "Bounty: Gain 1 build point." until end of turn. Or: Put 1 captivity counter on a unit in any arena.		REP
