Name	Set	ImageFile	Side	Type	Subtype	Cost	Speed	Power	Health	Rarity	Number	Usage	Text	Script	Classification
Crimson Squadron (A)	TLJ	TLJ011_Crimson_Squadron_A	L	Space	Resistance Squadron	8	20	6	6	R	11		Critical Hit 1 | Bombard 6 | Tap -> Do 4 damage to one of your opponent's Space units. Play only when Crimson Squadron would attack.		RES
D'Qar Resistance Fleet (A)	TLJ	TLJ012_D_Qar_Resistance_Fleet_A	L	Space	Resistance Fleet	10	30	5	9	R	12		Fortitude (D'Qar Resistance Fleet can prevent unpreventable damage to itself.) | Pay X Force -> Evade X+1		RES
Defeat at D'Qar	TLJ	TLJ013_Defeat_at_D_Qar	L	Event						R	13		When each turn ends, if a player controls the Space arena, he or she gains 2 build points when his or her next build step starts.		RES
Disengage Now	TLJ	TLJ014_Disengage_Now	L	Battle						R	14		Disrupt an attack. Play only if the defending unit is one of your opponent's units. Gain 2 build points when your next build step starts.		RES
DJ (A)	TLJ	TLJ015_DJ_A	N	Character	Independent Thief	5	50	4	5	R	15		Upkeep: Pay 1 build point, put 1 captivity counter on DJ, or discard DJ. | When the battle phase starts, if there are 1 or more captivity counters on DJ, retreat him. | Tap -> Take control of one of your opponent's Transports in any arena until end of turn. Play only when no unit is attacking.		RES
Finn (E)	TLJ	TLJ016_Finn_E	L	Character	Resistance Soldier	6	50	4	5	R	16		Whenever damage from Finn's attack causes one of your opponent's units to be discarded, untap Finn. | Discard a card from your hand -> Finn gets +2 power for this attack.		RES
First Jedi Temple	TLJ	TLJ017_First_Jedi_Temple	L	Location	Ground - Jedi Ahch-To Facility	2				R	17		When your build step starts, you may discard a card from your hand. If you do, choose one of your unique Jedi in any arena. Gain X Force, where X is the number of cards in the chosen Jedi's stack. If the chosen Jedi is a Master, also gain 1 build point.		RES
Force Projection	TLJ	TLJ018_Force_Projection	L	Equipment	Character - Skill	2				R	18		Pay 1 Force -> Equip | Equipped Jedi Master gets "Remove this unit from the game -> Tap each unit in the Ground arena, and you may tap a unit in the Character arena. Also, lose all your Force, and you may remove up to X damage counters divided as your choose from your Ground units and Characters, where X is the total build cost of this unit."		RES
Fulminatrix (A)	TLJ	TLJ019_Fulminatrix_A	D	Space	First Order Capital Ship - Flagship	12	20	10	9	R	19		Critical Hit 2 | When you deploy Fulminatrix, you may search your deck for a Space Equipment card. If you do, show it to your opponent and attach it to Fulminatrix without paying its build or equip costs. Shuffle your deck. | Bombard 8 | INSERT: Fulminatrix can have up to 3 Pilots.		RES
Fulminatrix (B)	TLJ	TLJ020_Fulminatrix_B	D	Space	First Order Capital Ship - Flagship	12	20	10	7	R	20		Inspiration | Pay 2 build points -> Take 1 40/3/3 First Order Fighter Group Subordinate with "Pay 0 Force -> Intercept" and put it into the Space arena. Play only during your build step.	<s><l>Pay 2BP to spawn First Order Fighter Group</l><f>/spawn First Order Fighter Group;/player stat2 -2;/s pays 2BP to spawn a First Order Fighter Group subordinate using Fulminatrix (B)</f></s>	RES
General Armitage Hux (F)	TLJ	TLJ021_General_Armitage_Hux_F	D	Character	First Order Officer	7	50	5	5	R	21		Alternative Cost: Pay 4 build points, tap one of your First Order Officers in any arena. | Tap -> Untap one of your First Order Space units. That unit doesn't untap during your next untap step unless you pay 2 Force.		RES
General Leia Organa Solo (Y)	TLJ	TLJ022_General_Leia_Organa_Solo_Y	L	Character	Force Sensitive Resistance Officer 	7	20	4	5	R	22		Whenever you deploy a Resistance unit, gain 1 Force. | When the Character battle step starts, you may choose one of your other unique Resistance Characters. If you do, the chosen Character gets Inspiration until end of turn.		RES
General Leia Organa Solo (Z)	TLJ	TLJ023_General_Leia_Organa_Solo_Z	L	Character	Force Sensitive Resistance Officer 	7	30	2	6	R	23		Whenever one of your Resistance Space units would be damaged, prevent 1 of that damage. | Pay 7 Force -> Tap each of your opponent's Space units. Play only if your opponent has no Capital Ships or Fleets in the Space arena.		RES
Hypocrisy and Hubris	TLJ	TLJ024_Hypocrisy_and_Hubris	D	Battle						R	24		Pay 5 Force -> Reveal a Dark Side Character unit card from your hand to your opponent and put it into your build zone with 1 build counter on it for each Light Side unit your opponent has in the Character arena. Play only when no unit is attacking.		RES
It's Time for the Jedi to End	TLJ	TLJ025_It_s_Time_for_the_Jedi_to_End	L	Mission - Trap		1				R	25		When one of your Jedi is discarded from any arena, discard another one of your Jedi from any arena. Gain X Force, where X is the combined printed health of those discarded Jedi. | Remove 2 cards from your discard pile from the game -> Meditate		RES
Kylo Ren (G)	TLJ	TLJ026_Kylo_Ren_G	D	Character	First Order Dark Jedi Apprentice	10	50	6	6	R	26		When you deploy Kylo, choose a Dark Vader unit card from outside the game. Kylo gets the chosen card's game text, replacing "Vader" with "Kylo" in the text, until he is discarded.		RES
Kylo Ren's Disappointment (A)	TLJ	TLJ027_Kylo_Ren_s_Disappointment_A	D	Equipment	Character - Trait	1				R	27		When the Character battle step starts, if one of your Characters has 1 or more damage counters on it, attach Kylo Ren's Disappointment to that Character. | Equipped Character gets -3 power and Fury 5. | Equipped Kylo Ren also gets Ferocity and "Kylo's activated abilities can't be disrupted."		RES
Kylo's Strike Team (C)	TLJ	TLJ028_Kylo_s_Strike_Team_C	D	Space	First Order Squadron	8	50	5	5	R	28		Critical Hit 2 | As long as Kylo's TIE Silencer is in the Space arena, Kylo's Strike Team gets Ferocity. | Pay 2 Force -> Evade 2.		RES
Kylo's TIE Silencer (A)	TLJ	TLJ029_Kylo_s_TIE_Silencer_A	D	Space	First Order Dark Jedi Starfighter	6	60	3	3	R	29		Alternative Cost: Pay 2 build points, pay 2 Force, tap Supremacy. | As long as Supremacy is in the Space arena, Kylo's TIE Silencer gets +10 speed and +1 power. | Double Strike | Pay 2 Force -> Evade 2		RES
Learning from Failure	TLJ	TLJ030_Learning_from_Failure	N	Event						R	30		Whenever a unit's Backfire is triggered, that unit gets +1 health until it is discarded. | Each unit gets Backfire 1 (If you roll at least one natural 3 for this unit's attack, this unit does 1 dice of damage to itself when the attack ends.)		RES
Lifting Rocks	TLJ	TLJ031_Lifting_Rocks	L	Battle						R	31		Pay X Force, tap one of your Jedi -> Remove X damage counters divided as you choose from your units in the Ground and Character arena. Retreat any units you removed damage counters from this way. Play only when the battle phase starts.		RES
Long Live the Supreme Leader!	TLJ	TLJ032_Long_Live_the_Supreme_Leader	D	Battle						R	32		Discard one of your Supreme Leaders with total build cost X from any arena -> One of your unique Apprentices gets +X power and Ferocity for its next attack and the Supreme Leader subtype and Inspiration until it is discarded. Play only when no unit is attacking.		RES
Long Story	TLJ	TLJ033_Long_Story	L	Mission		0				R	33		To complete Long Story, you must also remove X+2 counters from your Resource. | Reveal a unit card from your hand to your opponent and put it into your build zone with X build counters on it.		RES
Luke Skywalker (A2)	TLJ	TLJ034_Luke_Skywalker_A2	L	Character	Independent Jedi Master	7	40	4	5	R	34		Each of your Jedi Padawans gets "Pay 1 Force -> Evade 1", "Pay 1 Force -> Deflect 1", and "When this unit is discarded, lose 2 Force." | Pay 0 Force -> Evade 2 | Pay 1 Force -> Protect 1		RES
Luke Skywalker (B2)	TLJ	TLJ035_Luke_Skywalker_B2	L	Character	Resistance Jedi Master	6	30	4	6	R	35		Foresight: Gain 2 Force. | Forewarning: Gain 2 Force. | When the battle phase starts, you may remove a Luke Skywalker unit card from Luke's stack from the game, retreat Luke, and put 2 damage counters on him. If you do, tap each of your opponent's units in the Ground arena. When the turn ends, lose 4 Force.		RES
Luke Skywalker's Wisdom (A)	TLJ	TLJ036_Luke_Skywalker_s_Wisdom_A	L	Equipment	Character -Trait	1				R	36		When one of your Jedi is discarded, attach Luke Skywalker's Wisdom to one of your Jedi. | Equipped Jedi gets "When your build step starts, if you have 2 or more unit cards with Backfire in your discard pile, gain 2 Force."		RES
Medical Capacity	TLJ	TLJ037_Medical_Capacity	L	Equipment	Space -Skill	2				R	37		Pay 1 build point -> Equip | Equipped Capital Ship or Cruiser gets "Whenever one of your Characters would be damaged, roll a die. If you roll a 5 or 6, prevent 1 of that damage." | Equipped Flagship also gets "When the Character battle step starts, you may remove 1 damage counter from one of your Characters."		RES
Millennium Falcon (X)	TLJ	TLJ038_Millennium_Falcon_X	L	Space/Ground	Resistance Transport	7	40	4	5	R	38		Switch: +10 speed/Stealth | Chewbacca gets +1 health. | Luke Skywalker gets Fury 1. | Rey gets Damage Control 1. | Tap -> Draw a card.		RES
Most Unfindable Place	TLJ	TLJ039_Most_Unfindable_Place	N	Mission		4				R	39		Take a Location card from outside the game and put it into its arena.		RES
Mother's Connection	TLJ	TLJ040_Mother_s_Connection	L	Mission - Trap		2				R	40		Choose one: When you deploy a unit with "Leia" in its name, gain 1 Force for each unit with "Kylo" or "Solo" in its name in any arena. | Or: When a unit with "Kylo" in its name would attack one of your units, if you have a unit with "Leia" in its name in any arena, disrupt that attack.		RES
Nowhere	TLJ	TLJ041_Nowhere	L	Mission		2				R	41		Take a Rey unit card from outside the game, show it to your opponent, and put it into your hand. | Pay 2 Force -> Meditate		RES
Original Jedi Texts (A)	TLJ	TLJ042_Original_Jedi_Texts_A	L	Equipment	Ground/Character - Device	1				R	42		Pay 3 Force -> Equip | Equipped Jedi gets "Each of this unit's Force-activated abilities cost 1 less Force to play. Abilities that cost 1 or more Force can't cost less  than 1 Force."		RES
Poe Dameron (F)	TLJ	TLJ043_Poe_Dameron_F	L	Character	Resistance Officer 	6	30	4	4	R	43		Starfighter Pilot. The Starfighter gets:  - Ferocity  - Lucky 1  - Pay 2 Force -> Retaliate 4		RES
Poe Dameron's Piloting (A)	TLJ	TLJ044_Poe_Dameron_s_Piloting_A	L	Equipment	Space - Skill	2				R	44		Pay 3 Force -> Equip | Equipped Starfighter gets "As long as this unit has a Pilot, it gets Accuracy 1, Focus 1, and Fortitude (This unit can prevent unpreventable damage to itself.)."		RES
Raddus (A)	TLJ	TLJ045_Raddus_A	L	Space	Resistance Capital Ship - Cruiser - Flagship	9	30	6	6	R	45		Shields 1 | Inspiration | Tap -> Search your deck for a Resistance Ground or Character unit card, show it to your opponent, and put it into your build zone with 1 build counters on it. Shuffle your deck. | Raddus doesn't untap during your next untap step. Play only during your build step.		RES
Raddus (B)	TLJ	TLJ046_Raddus_B	L	Space	Resistance Capital Ship - Cruiser - Flagship	8	30	4	7	R	46		Damage Control X, where X is the number of Pilots on Raddus. | Fortitude (Raddus can prevent unpreventable damage to itself.) | Pay 1 Force -> Evade X, where X is the number of Pilots on Raddus. | INSERT: Raddus can have up to 3 Pilots.		RES
Remembering the Old Days	TLJ	TLJ047_Remembering_the_Old_Days	L	Mission - Trap		1				R	47		When you deploy Luke Skywalker, search your deck for up to 2 units cards with "Falcon", "Han" and/or "Leia" in their names, show them to your opponent, and put them into your hand. Shuffle your deck.		RES
Rey (G)	TLJ	TLJ048_Rey_G	L	Character	Resistance Jedi Padawan	7	70	5	5	R	48		When the battle phase starts, roll a die. If you roll a 1 or 2, Rey gets "Pay 1 Force -> Evade 2" until end of turn. If you roll a 3, she gets "Pay 1 Force -> Protect 3" until end of turn. If you roll a 4, she gets "Pay 4 Force -> Untap Rey." until end of turn. If you roll a 5, she gets Ferocity until end of turn. If you roll a 6, she gets all 4 of these effects until end of turn.		RES
Rey (H)	TLJ	TLJ049_Rey_H	L	Character	Resistance Force Sensitive Soldier	6	30	4	5	R	49		Parry 2 | When you deploy Rey, you may choose one of your Jedi Masters in the Character arena. If you do, the chosen Jedi Master gets "Pay 2 Force -> Protect 2" until it is discarded. | Pay 2 Force -> Evade 2		RES
Rey's Patience (A)	TLJ	TLJ050_Rey_s_Patience_A	L	Equipment	Character - Trait	1				R	50		When the Character battle step starts, if you have only 1 unit in the Character arena, attach Rey's Patience to that Character. | Equipped Character gets "Foresight:Gain 1 Force" | Equipped Rey also gets "Whenever you deploy an Independent Jedi Master to the Character arena, gain 2 Force."		RES
Rose Tico (A)	TLJ	TLJ051_Rose_Tico_A	L	Character	Resistance Mechanic	5	30	3	5	R	51		As long as Finn is in any arena, Rose gets +1 power and Lucky 1. | Finn gets Damage Control 1. | Tap, Tap Finn -> Search your deck for a Thief unit card , show it to your opponent, and put it into your build zone with 2 build counters on it. Shuffle your deck. Play only during your build step.		RES
Skywalker Twins (C)	TLJ	TLJ052_Skywalker_Twins_C	L	Ground	Resistance Squad - Force Sensitive - Jedi	8	40	4	8	R	52		Stack: General Leia Organa Solo and Luke Skywalker. | Foresight: Gain 4 Force. | When the battle phase starts, you may choose an ability on another card in Skywalker Twins' stack. If you do, Skywalker Twins gets the chosen ability until end of turn. | Pay 2 Force -> Protect 2		RES
Snoke (D)	TLJ	TLJ053_Snoke_D	D	Character	First Order Supreme Leader	9	30	8	5	R	53		Treat Snoke as Dark Jedi Master. | Pay X Force -> Disrupt an attack against Snoke from a unit with printed power X. Play any number of times per turn. | Pay 3 Force -> Deflect 2		RES
Snoke (E)	TLJ	TLJ054_Snoke_E	D	Character	First Order Supreme Leader	7	20	5	6	R	54		Treat Snoke as a Dark Jedi Master. | Reserves: Whenever one of your units damages one of your opponent's units (after damage prevention), put 1 mastery counter on that unit of yours.| Reserves: Each of your units gets +1 power for each mastery counter on it.		RES
Snoke's Praetorian Guard (A)	TLJ	TLJ055_Snoke_s_Praetorian_Guard_A	D	Ground/Character	First Order Bodyguard Squad	7	40	5	5	R	55		Snoke can't be attacked unless your opponent pays 2 Force. | Fury 2 | Pay 0 Force -> Intercept | Pay 1 Force -> Protect 1 | Pay 2 Force -> Retaliate 4		RES
Snoke's Praetorian Guard (B)	TLJ	TLJ056_Snoke_s_Praetorian_Guard_B	D	Ground/Character	First Order Bodyguard Squad	8	60	6	4	R	56		Switch: Critical Hit 2/Parry 2 | Armor | Pay 2 build points, 1 Force -> Take 1 60/3/2 Praetorian Guard Subordinate with "Switch: Critical Hit 1/Parry 1" and "Armor" and put it into the Ground or Character arena. Play only during your build step.	<s><l>Pay 2BP and 1 Force to spawn Praetorian Guard</l><f>/spawn Praetorian Guard;/player stat2 -2;/player stat1 -1;/s pays 2BP and 1 Force to spawn a Praetorian Guard subordinate using Snoke's Praetorian Guard (B)</f></s>	RES
Supremacy (A)	TLJ	TLJ057_Supremacy_A	D	Space	First Order Capital Ship - Flagship	13	10	10	10	R	57		Armor | Each of your units with a Pilot gets Ferocity. | Tap -> Take 1 30/2/2 Supremacy Staff Officer Subordinate with "Capital Ship Pilot. The Capital Ship gets: +1 power." and put it on one of your Capital Ships. Play only during your build step. | INSERT: Supremacy can have up to 3 Pilots.	<s><l>Tap to spawn Supremacy Staff Officer</l><f>/spawn Supremacy Staff Officer;/cr90;/s taps Supremacy (A) to spawn a Supremacy Staff Officer subordinate</f></s>	RES
Supremacy (B)	TLJ	TLJ058_Supremacy_B	D	Space	First Order Capital Ship - Flagship	13	10	10	10	R	58		Hidden Cost 8 | Armor | Inspiration | When you deploy Supremacy, you may pay 4 build points and 2 Force. If you do, put a Snoke unit card from your hand into its arena tapped. 		RES
Supremacy Battle Group (A)	TLJ	TLJ059_Supremacy_Battle_Group_A	D	Space	First Order Fleet	16	10	15	10	R	59		Alternative Cost: Discard 3 cards from your hand, remove 9 counters from your Resource, tap Supremacy. | Critical Hit 3 | Ferocity | Overkill		RES
Supreme Leadership	TLJ	TLJ060_Supreme_Leadership	D	Equipment	Character - Skill	1				R	60		Pay 1 Force -> Equip | Equipped Supreme Leader gets "Reserves: When the battle phase starts, you may pay 3 Force. If you do, choose one of your unique units in any arena. The chosen unit gets +1 power and Inspiration until end of turn."		RES
Tallissan Tallie Lintra (A)	TLJ	TLJ061_Tallissan_Tallie_Lintra_A	L	Character	Resistance Officer	4	30	3	3	R	61		Starfighter Pilot. The Starfighter gets:  -Critical Hit 2  -Discard this unit -> One of your units with Bombard can't be attacked until end of turn. Play only when the battle phase starts.  - Pay 1 Force -> Protect 1		RES
The Last Jedi	TLJ	TLJ062_The_Last_Jedi	L	Mission - Campaign		2				R	62		When each turn starts, if you have only 1 Jedi in any arena or your build zone, that Jedi gets Focus 1, "Foresight: Gain 1 Force", "Forewarning: Prevent 1 damage to this unit.", Fortitude (This unit can prevent unpreventable damage to itself.), and "When this unit is discarded, gain 2 Force." until end of turn.		RES
They've Done It	TLJ	TLJ063_They_ve_Done_It	D	Battle						R	63		Pay 10 Force -> Untap each of your units in the Space arena. Play only when no unit is attacking.		RES
Three Tiny Cruisers	TLJ	TLJ064_Three_Tiny_Cruisers	L	Mission		3				R	64		Remove up to 6 damage counters divided as you choose from your Cruisers. | Pay 3 build points -> Meditate		RES
Throne Room Attendants	TLJ	TLJ065_Throne_Room_Attendants	D	Ground	First Order Attendant Squad	4	20	0	4	R	65		Alternative Cost: Pay 2 build points, tap one of your Supreme Leaders. | Tap -> Gain 2 Force. Play only if you have a Supreme Leader in any arena or your build zone and only during your build step. | Reserves: Tap, Pay 1 Force -> Draw a card. Play only during your build step.	<s><l>Tap to gain 2 Force</l><f>/cr90;/player stat1 +2;/s taps Throne Room Attendants to gain 2 Force because they have a Supreme Leader in any arena or build zone</f></s>	RES
To Your Stations	TLJ	TLJ066_To_Your_Stations	L	Resource		3				R	66		When your build step starts, add 1 counter to this Resource for each of your Pilots in any arena. | Remove 5 counters -> Each of your Pilots costs 2 less build counters to deploy until end of turn. Play only during your build step.		RES
Vice Admiral Amilyn Holdo (A)	TLJ	TLJ067_Vice_Admiral_Amilyn_Holdo_A	L	Character	Resistance Officer	8	40	3	5	R	67		Flagship Pilot. The Flagship gets:  -When your build step starts, choose one: Draw a card. Or: Search your deck for a Transport unit card, show it to your opponent, and put it face-down beneath this unit. Shuffle your deck.  - When this unit is discarded, put any number of Transport unit cards with combined printed build cost 12 or less from beneath this unit into the Space arena untapped.		RES
Vice Admiral Amilyn Holdo (B)	TLJ	TLJ068_Vice_Admiral_Amilyn_Holdo_B	L	Character	Resistance Officer	8	50	2	5	R	68		Inspiration | Each of your Resistance Characters costs 1 less build counter to deploy.		RES
Yearning for Freedom	TLJ	TLJ069_Yearning_for_Freedom	L	Event						R	69		Whenever a unique unit is discarded or removed from the game from any arena, each player may choose one of his or her unique units in an arena where he or she has no units with Inspiration. If he or she does, the chosen unit gets Inspiration until it is discarded.		RES
Yoda's Spirit (B)	TLJ	TLJ070_Yoda_s_Spirit_B	L	Character	Jedi Spirit	5	10	0	3	R	70		Yoda's Spirit doesn't count toward controlling the Character arena. | Prevent all damage to and from Yoda's Spirit. | Each of your unique Jedi Characters can have 1 extra card in its stack. | When the battle phase ends, gain 1 Force for each extra card in each stack of your unique Jedi Characters.		RES
Admiral Ackbar (F)	TLJ	TLJ071_Admiral_Ackbar_F	L	Character	Mon Calamari Resistance Officer	5	20	4	4	U	71		Cruiser Pilot. The Cruiser gets:  -+2 health  -Resilience 2  -Pay 4 Force -> Retreat this unit. Play only when no unit is attacking.		RES
Alcida-Auka (A)	TLJ	TLJ072_Alcida_Auka_A	L	Character	Lanai Caretaker	4	20	1	3	U	72		Parry 1 | Each of your Caretakers costs 1 less build counter to deploy.		RES
Anodyne (A)	TLJ	TLJ073_Anodyne_A	L	Space	Resistance Cruiser	7	30	3	5	U	73		Shields 1 | When the Character battle step starts, you may remove up to 3 damage counters from one of your Resistance Characters.		RES
AT-M6	TLJ	TLJ074_AT_M6	D	Ground	First Order Walker	8	30	6	5	U	74		Armor | Fortitude (This unit can prevent unpreventable damage to itself.) | Whenever this unit would be damaged, prevent 1 of that damage.		RES
BB-9E (A)	TLJ	TLJ075_BB_9E_A	D	Character	First Order Astromech Droid - Spy	4	30	1	3	U	75		Stealth | Each of your opponent's Characters loses Stealth. | Tap -> One of your opponent's Ground units or Characters gets Backfire 3 (If you roll at least one natural 3 for this unit's attack, this unit does 3 dice of damage to itself when the attack ends.) until end of turn. Play only when no unit is attacking.		RES
Ben Solo (A)	TLJ	TLJ076_Ben_Solo_A	N	Character	Jedi Padawan	6	60	4	5	U	76		Discard Ben from the Character arena, gain 2 Force -> Search your deck for a Kylo Ren unit card, show it to your opponent, and put it into your build zone with 4 build counters on it. Shuffle your deck. Play only during your build step. | Put 1 damage counter on one of your Jedi Masters in any arena -> Evade 3		RES
C'ai Threnalli (A)	TLJ	TLJ077_C_ai_Threnalli_A	L	Character	Abednedo Resistance Soldier	6	30	4	5	U	77		When you deploy C'ai, you may return a Poe Dameron unit card from your discard pile to your hand. | Poe Dameron gets Lucky 1. | Pay 2 Force -> Reveal a Starfighter unit card from your hand to your opponent and put it into your build zone with 1 build counter on it. Play only during your build step.		RES
Canto Casino	TLJ	TLJ078_Canto_Casino	N	Location	Character - Cantonica Casino	3				U	78		When your build step starts, you may discard a card from your hand. If you do, roll a die. If you roll a 5 or 6, gain 2 build points. | Each of your Gamblers costs 1 less build counter to deploy.		RES
Captain Moden Canady (A)	TLJ	TLJ079_Captain_Moden_Canady_A	D	Character	First Order Officer	6	20	4	4	U	79		When you deploy Moden, you may search your deck for a Fulminatrix unit card. If you do, show it to your opponent and put it into your hand. Shuffle your deck. | Capital Ship and Flagship Pilot. The Capital Ship or Flagsip gets:  -+10 speed  -Focus 2		RES
Captain Phasma (D)	TLJ	TLJ080_Captain_Phasma_D	D	Character	First Order Stormtrooper Officer	6	50	5	5	U	80		Armor | Pay 3 build points -> Take 1 50/3/3 Stormtrooper Executioners Subordinate with "Ferocity" and "Armor" and put it into the Ground arena. Play only during your build step.	<s><l>Pay 3BP to spawn Stormtrooper Executioners</l><f>/spawn Stormtrooper Executioners;/player stat2 -3;/s pays 3BP to spawn a Stormtrooper Executioners subordinate using Captain Phasma (D)</f></s>	RES
Cheap Move	TLJ	TLJ081_Cheap_Move	L	Mission		0				U	81		To complete Cheap Move, you must also tap one of your Astromech Droids. | Reveal a card from your hand to your opponent. The revealed card costs 2 less build counters to complete or deploy until end of turn.		RES
Chewbacca (X)	TLJ	TLJ082_Chewbacca_X	L	Character	Wookiee Resistance Soldier	7	30	6	6	U	82		Critical Hit 2 | When you deploy Chewbacca, you may search your deck for a Porg unit card. If you do, show it to your opponent and put it into your hand. Shuffle your deck. | Each of your Porgs costs 1 less build counter to deploy.		RES
Chewbacca's Porg (A)	TLJ	TLJ083_Chewbacca_s_Porg_A	L	Character	Porg Creature	3	10	1	3	U	83		Lucky 2 | Parry 2 | Tap -> Prevent all damage to one of your other Porgs in any arena.		RES
Cloaked Binary Beacon	TLJ	TLJ084_Cloaked_Binary_Beacon	N	Equipment	Character - Device	1				U	84		Discard a card from your hand -> Equip | Equipped unique Character gets "Tap -> Search your deck for a unique Character unit card with a different name, show it to your opponent, and put it into your build zone with 1 build counter on it. Shuffle your deck. Play only during your build step."		RES
Commander Larma D'Acy (A)	TLJ	TLJ085_Commander_Larma_D_Acy_A	L	Character	Resistance Officer	6	30	3	3	U	85		As long as you have a Fortification or Location in the Space or Ground arena, each of your non-Resistance unit cards costs 1 less build counter to deploy.		RES
Cur's Weakness	TLJ	TLJ086_Cur_s_Weakness	D	Equipment	Character - Trait	0				U	86		When one of your Characters attacks and does no damage (after damage prevention), attach this Trait to that Character. | Equipped Character gets "Tap, Put 1 damage counter on this unit -> Choose one: Draw a card. Or: Tap one of your opponent's units in the Character arena."		RES
D'Qar Resistance Fleet (B)	TLJ	TLJ087_D_Qar_Resistance_Fleet_B	L	Space	Resistance Fleet	9	30	7	8	U	87		Shields 2 | As long as General Leia Organa Solo is in any arena, D'Qar Resistance Fleet gets Parry 2.		RES
Faster and Lighter	TLJ	TLJ088_Faster_and_Lighter	L	Equipment	Space - Trait	2				U	88		When one of your Cruisers gains speed, attach this Trait to that Cruiser. | Equipped Cruiser gets +20 speed and Parry 2		RES
Finn (F)	TLJ	TLJ089_Finn_F	L	Character	Resistance Soldier	6	60	5	4	U	89		Fury 1 | Finn gets +1 power and Ferocity when attacking a Stormtrooper. | INSERT: Resilience 1		RES
Finn (G)	TLJ	TLJ090_Finn_G	L	Character	Resistance Soldier	5	20	4	4	U	90		Tap -> Choose a card name. Then look at top 10 cards of your deck. Reveal any number of Character unit cards with the chosen name from those cards to your opponent and put them into your hand. Shuffle your deck. Play only during your build step.		RES
Finn's Concern (A)	TLJ	TLJ091_Finn_s_Concern_A	L	Equipment	Character - Trait	1				U	91		When one of your Characters is attacked, attach Finn's Concern to one of your other Characters. | Equipped Character gets "Pay 1 Force -> Protect 1." | Equipped Finn also gets "Tap -> Prevent up to 4 damage to Rey."		RES
First Order Protection Squadron	TLJ	TLJ092_First_Order_Protection_Squadron	D	Space	First Order Squadron	7	40	6	4	U	92		As long as Fulminatrix is in the Space arena, this unit costs 1 less build counter to deploy and gets Ferocity. | Pay 2 Force -> Protect 2		RES
