Name	Set	ImageFile	Side	Type	Subtype	Cost	Speed	Power	Health	Rarity	Number	Usage	Text	Script	Classification
Devastator (C)	RO	RO018_Devastator_C	D	Space	Imperial Capital Ship - Flagship	10	30	9	8	R	18		Shields 1 | Each of your other Imperials gets Resilience 2 (As long this unit has at least 2 damage counters on it, it gets +2 power.) | Pay 1 build point -> Search your deck for an Imperial Squadron unit card, show it to your opponent, and put it into your hand. Shuffle your deck. Play only during your build step.		REB
Director Orson Krennic (A)	RO	RO019_Director_Orson_Krennic_A	D	Character	Imperial Officer	7	40	5	5	R	19		Each of your Stormtroopers costs 1 less build counter to deploy. | Pay 1 build point, discard a card from your hand -> Choose an arena. Your opponent can't deploy units using Hidden Cost to the chosen arena and can't play Battle cards during the chosen arena's battle step until end of turn. Play only during your build step.		REB
Executrix (A)	RO	RO020_Executrix_A	D	Space	Imperial Capital Ship - Flagship	11	20	8	8	R	20		Armor | Resilience 3 (As long as Executrix has at least 3 damage counters on it, it gets +3 power.) | Whenever you deploy an Imperial, you may draw a card.		REB
Extraction Team Bravo (A)	RO	RO021_Extraction_Team_Bravo_A	L	Ground/Character	Rebel Soldier Squad	8	40	5	5	R	21		Hidden Cost 5 | Bounty: Remove all captivity counters from one of your Characters. | Stealth | When you deploy Extraction Team Bravo, you may pay 2 Force. If you do, take 1 40/2/2 Rebel Infilitrator Subordinate with "Stealth" and put it into the Character arena. 	<s><l>Pay 2F to Spawn Rebel Infiltrator</l><f>/spawn Rebel Infiltrator;/player stat1 -2;/s pays 2 Force to spawn Rebel Infiltrator Subordinate on deployment of Extraction Team Bravo (A)</f></s>	REB
Galen Erso (A)	RO	RO022_Galen_Erso_A	N	Character	Independent Farmer - Imperial Scientist	7	40	2	5	R	22		Upkeep: Pay 1 build point or tap Galen. | When your build step starts, you may choose one: Reveal a partially build Battle Station unit card in your build zone to your opponent and put 3 build counters on it. Or: Up to 2 of your Space units each gets Accuracy 2 when attacking a Battle Station until end of turn. Or: Remove all damage counters from Jyn Erso.		REB
General Antoc Merrick (A)	RO	RO023_General_Antoc_Merrick_A	L	Character	Rebel Officer	6	30	4	4	R	23		When you deploy Antoc, you may search your deck for a Squadron unit card. If you do, show it to your opponent and put it into your hand. Shuffle your deck. | Squadron Pilot. The Squadron gets: - +10 speed  - Each of your Rebel Starfighters gets Accuracy 1 and "Pay 1 Force -> Intercept."		REB
General Davits Draven (A)	RO	RO024_General_Davits_Draven	L	Character	Rebel Officer	7	30	4	4	R	24		When you deploy Davits, you may discard a card from your hand. If you do, search your deck for an Extraction Team Bravo unit card, show it to your opponent, and put it into your build zone with 2 build counters on it. Shuffle your deck. | Each of your Rebels in the Ground arena gets +1 power.		REB
Ghost (A)	RO	RO025_Ghost_A	L	Space	Lothal Rebel Transport	6	50	4	4	R	25		Lucky 2 | Shields 1 | Pay 6 Force -> Meditate		REB
Grand Moff Tarkin (G)	RO	RO026_Grand_Moff_Tarkin_G	D	Character	Imperial Officer	5	30	4	4	R	26		The Death Star gets Precision and "Pay 0 Force -> Retaliate 3." | Tap -> Search your deck for a Campaign card, show it to your opponent, and put it into your hand. Shuffle your deck. Play only during your build step.		REB
Grand Moff Tarkin's Cunning (A)	RO	RO027_Grand_Moff_Tarkin_s_Cunning_A	D	Equipment	Character - Trait	2				R	27		When you complete a Campaign, attach Grand Moff Tarkin's Cunning to one of your Officers. | Equipped Officer gets Precision and "Whenever this unit attacks, roll its attack dice secretly. Show them to your opponent after damage prevention." | Equipped Grand Moff Tarkin also gets "Whenever Tarkin would be discarded, you may discard one of your other Characters. If you do, remove all damage counters from Tarkin instead."		REB
Hammerhead Corvette	RO	RO028_Hammerhead_Corvette	L	Space	Rebel Capital Ship	6	40	4	6	R	28		Overkill | Pay 2 Force -> This unit gets Double Damage and Stun 1 for this attack. Play only if the defending unit's printed speed is 40 or lower and only if you have a Rebel Officer in any arena.		REB
Heavy Death Trooper	RO	RO029_Heavy_Death_Trooper	D	Character	Imperial Stormtrooper Bodyguard	5	40	4	4	R	29		Armor | Resilience 1 (As long as there is at least 1 damage counter on this unit, it gets +1 power.) | Pay 1 Force -> Ambush 2 | Pay 1 Force -> Protect 1		REB
Hope	RO	RO030_Hope	L	Resource		3				R	30		Add 2 counters -> One of your units gets Resilience 1 until end of turn. (As long as this unit has at least 1 damage counter on it, it gets +1 power.) | Remove 6 counters -> This turn, whenever one of your units is discarded, you may search your deck for a card. If you do, put it into your hand. Shuffle your deck.		REB
I'm One with the Force, the Force is with Me	RO	RO031_I_m_One_with_the_Force_the_Force_is_with_Me	L	Mission - Trap		2				R	31		When one of your Characters would be damaged, if your Force total is 10, prevent that damage. Then gain 1 Force. | Pay 3 Force -> Meditate,		REB
It's a Miracle!	RO	RO032_It_s_a_Miracle_v2	N	Event						R	32		When setup starts, each player chooses an arena. Whenever damage from a player's unit or card causes one of another player's units without Hidden Cost to be discarded from one of the chosen arenas, the player whose unit was discarded may return it to his or her hand.		REB
Jedha System	RO	RO033_Jedha_System	N	Location	Space - Jedha Star System	2				R	33		When the battle phase starts, you may choose one of your Imperials or Partisans in the Ground or Character arena. If you do, the chosen unit gets +1 power, Focus 1, and Overkill until end of turn.		REB
Jyn Erso (A)	RO	RO034_Jyn_Erso_A	L	Character	Rogue One Rebel Soldier	8	50	5	5	R	34		Each of your other Rogue One Characters gets Focus 1 and Avenge 3. | As long as you have another Rogue One unit in the Character arena, Jyn gets Inspiration.		REB
Jyn Erso's Ingenuity (A)	RO	RO035_Jyn_Erso_s_Ingenuity_A	L	Equipment	Character - Trait	2				R	35		When you complete a Trap, attach Jyn Erso's Ingenuity to one of your Rebel Characters. | Equipped Rebel gets "Forewarning: Prevent up to 3 damage to this unit." | Equipped Jyn Erso also gets "Pay 3 Force -> Disrupt a Trap card. " and "Pay 3 Force -> Rearrange the cards in Jyn's stack. Play only when no unit is attacking."		REB
K-2SO (A)	RO	RO036_K_2SO_A	L	Character	Rogue One Rebel Droid	6	40	5	5	R	36		Alternative Cost: Pay 2 build points, pay 2 Force, tap one of your unique Rogue One units. | Armor | Resilience 2 (As long as K-2SO has at least 2 damage counters on him, he gets +2 power.) | Pay 0 Force -> Intercept		REB
Lightmaker (A)	RO	RO037_Lightmaker_A	L	Space	Rebel Capital Ship	8	20	6	6	R	37		Armor | Tap -> Tap one of your opponent's damaged Space units and put 2 damage counters on it. Play only if you have a Rebel Officer in any arena and only when no unit is attacking.		REB
LMTR-20 (A)	RO	RO038_LMTR_20	L	Space/Ground	Rogue One Rebel Gunship - Transport	6	50	5	5	R	38		Switch: Bombard 4/Ion Cannon 4 | Resilience 1 (As long as LMTR-20 has at least 1 damage counter on it, it gets +1 power.) | When LMTR-20 is discarded from any arena, each of your Rogue One units gets Focus 1 until end of turn. | Each of your other Rogue One units gets +10 speed.		REB
Mon Mothma (E)	RO	RO039_Mon_Mothma_E	L	Character	Rebel Diplomat	5	20	2	4	R	39		INSERT: Reserves: Pay 2 Force -> Search your deck for up to 2 Rebel unit cards, show them to your opponent, and put them into your hand. Shuffle your deck. | Reserves: Tap -> Reveal a partially build Rebel unit card in your build zone to your opponent. That card gets Hidden Cost 4 until end of turn. Play only during your build step.		REB
Orson's Death Trooper Team (A)	RO	RO040_Orson_s_Death_Trooper_Team_A	D	Ground/Character	Imperial Stormtrooper Bodyguard Squad	8	50	6	6	R	40		Accuracy 1 | Critical Hit 2 | As long as Director Orson Krennic is in any arena, Orson's Death Trooper Team gets "Pay 0 Force -> Intercept"		REB
Princess Leia (V)	RO	RO041_Princess_Leia_V	L	Character	Rebel Diplomat	5	50	3	4	R	41		Reserves: Tap -> Add 2 counters to your Resource. Play only during your build step. | Reserves: Pay 1 Force -> One of your Space units gets Lucky 1 until end of turn. | Reserves: Pay 1 Force -> Retreat one of your Space units. Play only when no unit is attacking.		REB
Profundity (A)	RO	RO042_Profundity_A	L	Space	Mon Calamari Rebel Capital Ship - Flagship	9	30	7	7	R	42		Profundity can have up to 3 Pilots. | Inspiration | Pay 2 build points -> Take 1 20/2/2 Rebel Control Crew Subordinate with "Capital Ship Pilot. The Capital Ship gets:  -Shields 1" and put it on one of your Capital Ships. Play only during your build step. | Pay 1 Force -> Protect 1	<s><l>Pay 2BP to Spawn Rebel Control Crew</l><f>/spawn Rebel Control Crew;/player stat2 -2;/s pays 2BP to spawn a Rebel Control Crew Subordinate using Profundity (A)</f></s>	REB
Resilience	RO	RO043_Resilience	N	Equipment	Space/Ground/Character - Trait	1				R	43		When one of your opponent's units does 3 or more damage (after damage prevention) to one of your units without Resilience, attach this Trait to that unit of yours. | Equipped unit gets Resilience 3 (As long as this unit has at least 3 damage counters on it, it gets +3 power.)		REB
Rogue One Strike Team (A)	RO	RO044_Rogue_One_Strike_Team_A	L	Ground/Character	Rogue One Rebel Soldier Squad	9	40	5	6	R	44		Stack: Any Rogue One Character. | Hidden Cost 7 | Double Strike		REB
Save the Dream!	RO	RO045_Save_the_Dream	L	Mission - Campaign		2				R	45		When each turn starts, if one of your unique Rebels was discarded from any arena last turn, you may remove a unit card from your discard pile from the game. If you do, choose one: Gain 1 Force and draw a card. Or: Remove up to 2 damage counters from one of your Rebels.		REB
Saw Gerrera (B)	RO	RO046_Saw_Gerrera_B	L	Character	Onderon Partisan Rebel Officer	8	20	4	5	R	46		Armor | Resilience 3 (As long as Saw has at least 3 damage counters on him, he gets +3 power.) | Each of your Partisans costs 1 less build counter to deploy. | Put 3 damage counters on Saw -> Take 1 50/4/2 Partisan Squad Subordinate and put it into the Ground arena. Play only when no unit is attacking.		REB
Scarif Data Vault	RO	RO047_Scarif_Data_Vault	D	Location	Character - Imperial Scarif Facility	3				R	47		Each of your Battle Stations gets Damage Control 1. | Each Space unit loses Critical Hit when attacking one of your Battle Stations.		REB
Scarif Shield Gate (A)	RO	RO048_Scarif_Shield_Gate_A_v2	D	Space	Imperial Fortification - Station	8	10	2	8	R	48		Upkeep: Pay 1 build point or tap Scarif Shield Gate and pay 1 Force. | Whenever Scarif Shield Gate is attacked, you may pay 3 Force. If you do, take 1 60/3/3 TIE Defense Swarm Subordinate with "Pay 0 Force -> Intercept" and put it into the Space arena. | Each of your Ground units gets Shields 2.	<s><l>Pay 3F to Spawn TIE Defense Swarm</l><f>/spawn TIE Defense Swarm;/player stat1 -3;/s pays 3 Force to spawn TIE Defense Swarm Subordinate during attack on Scarif Shield Gate (A)</f></s>	REB
Scrambling the Fleet	RO	RO049_Scrambling_the_Fleet	N	Mission		3				R	49		Search your deck for a Fleet unit card and put it into the Space arena untapped. Shuffle your deck. Your opponent's Space units can't retreat until end of turn. | When the Space battle step ends, if that Fleet is in any arena or your build zone, remove it from the game unless there were X more build counters on Scrambling the Fleet, where X is that Fleet's printed build cost minus 5. 		REB
Single Reactor Ignition	RO	RO50_Single_Reactor_Ignition	D	Event						R	50		Whenever a Location is discarded from any arena, each player loses X Force and may discard up to X cards at random from his or her opponent's hand, where X is the printed build cost of that Location.		REB
Stardust (A)	RO	RO051_Stardust_A	N	Equipment	Space/Character - Device	2				R	51		Pay 2 build points -> Equip | Equipped Battle Station gets Shields 2 | Equipped Character gets "When the Space battle step starts, you may choose one of your opponent's units in the Space arena. If you do, each of your Space units gets +2 power when attacking the chosen unit until end of turn.		REB
SW-0608 (A)	RO	RO052_SW_0608_A	L	Space/Ground	Rogue One Rebel Transport	7	40	3	4	R	52		Sw-0608 can have up to 2 Pilots. | Stealth | When you deploy SW-0608, you may search your deck for up to 3 Rogue One Character unit cards. If you do, show them to your opponent and put them into your build zone with 1 build counter on each of them. Shuffle your deck.		REB
Tantive IV (D)	RO	RO053_Tantive_IV_D	L	Space	Rebel Diplomat Capital Ship	6	50	5	5	R	53		Hidden Cost 4 | Shields 1 | When you deploy Tantive IV, your opponent loses 1 Force.		REB
Trust the Force	RO	RO054_Trust_the_Force	L	Battle						R	54		Choose one: Gain 2 Force. | Or: Pay 2 Force -> Prevent all damage to one of your Characters. Play only if your Force total is 10 or more.		REB
Ultimate Sacrifice	RO	RO055_Ultimate_Sacrifice	L	Battle						R	55		Ultimate Sacrifice can't be disrupted. | Discard X of your unique Rogue One units from any arena -> Add X counters to your Resource, gain X Force, and each of your units gets +X power until end of turn. Play only when no unit is attacking.		REB
Vader's Castle	RO	RO056_Vader_s_Castle	D	Location	Character - Imperial Sith Mustafar Volcanic Home	1				R	56		Darth Vader gets "Vader's activated abilities can't be disrupted.", "Pay 1 Force -> Ambush 2", and "Pay 2 Force -> Evade 1"		REB
Vader's Supremacy	RO	RO057_Vader_s_Supremacy	D	Battle						R	57		Pay 3 Force, tap Darth Vader -> Choose one: Tap each of your opponent's non-unique units in the same arena as Vader and do 2 damage to each of them. Play only when no unit is attacking. Or: Tap one of your opponent's unique units in the same arena and do 2 damage to it. Play when no unit is attacking. | Enhance: Pay 1 more Force -> Vader's Supremacy also can't be disrupted.		REB
Weeteef Cyu-Bee (A)	RO	RO058_Weeteef_Cyu_Bee_A	L	Character	Talpini Partisan Rebel Soldier	6	40	4	4	R	58		Hidden Cost 3 | Stealth | Weeteef gets Double Damage when attacking an Imperial.		REB
When Has Become Now	RO	RO059_When_Has_Become_Now	D	Battle						R	59		Pay 1 Force, tap one of your Officers -> Get the effect of one of that Officer's triggered abilities. That ability can't be triggered until end of turn.		REB
Yavin System 	RO	RO060_Yavin_System	L	Location	Space - Rebel Yavin Star System	4				R	60		Hidden Cost 2 | Each of your Rebels gets Damage Control 1 and can't lose Damage Control.		REB
A180 Blaster Pistol	RO	RO061_A180_Blaster_Pistol	L	Equipment	Character - Blaster Weapon	2				U	61		Pay 2 build points -> Equip | Equipped Character gets Critical Hit 2 when attacking a unique unit. | Equipped Officer or Soldier also gets +1 power and "Tap, Discard a card from your hand -> Put 2 damage counters on a non-unique unit in the Ground or Character arena. Play only when this unit would attack."		REB
Admiral Raddus (B)	RO	RO062_Admiral_Raddus_B	L	Character	Mon Calamari Rebel Officer	5	20	2	4	U	62		INSERT: Raddus gets +1 health for each other Mon Calamari Pilot piloting a Space unit. | Capital Ship and Fleet Pilot. The Capital Ship or Fleet gets:  -Overkill  -Put 1 damage counter on this unit -> Put 2 damage counters on one of your opponent's Space units. Play only when no unit is attacking.		REB
Assault on Scarif	RO	RO063_Assault_on_Scarif	N	Mission - Campaign		2				U	63		When each turn starts, if you put 2 or more Subordinates into any arena last turn, choose an arena. Each of your Subordinates in the chosen arena gets +1 power, Precision, and "Attacks from this unit can't be disrupted." until end of turn.		REB
AT-ACT	RO	RO064_AT_ACT	D	Ground	Imperial Walker	7	40	4	5	U	64		Armor | Double Strike | Tap -> Gain 1 build point. Play only if you have an Imperial Officer in any arena and only during your build step.	<s><l>Tap to gain 1BP</l><f>/cr90;/player stat2 +1;/s taps AT-ACT to gain 1 BP because they have an Imperial Officer in any arena</f></s>	REB
Bail Organa (E)	RO	RO065_Bail_Organa_E	L	Character	Alderranian Diplomat - Rebel Officer	4	30	2	4	U	65		Tap -> Untap Princess Leia. Play only when Bail would attack. | Tap Princess Leia -> Prevent all damage to Bail. | Pay 0 Force -> Protect 1		REB
Baze Malbus (B)	RO	RO066_Baze_Malbus_B	L	Ground/Character	Rogue One Rebel Soldier -Jedha Guardian 	7	40	4	5	U	66		Armor | As long as Chirrut Imwe is in any arena, Baze gets Double Strike. | INSERT: Avenge 1		REB
Baze Malbus's Heavy Repeater Cannon (A)	RO	RO067_Baze_Malbus_s_Heavy_Repeater_Cannon_A	L	Equipment	Ground/Character - Blaster Weapon	3				U	67		Pay 1 build point -> Equip | Equipped Rebel gets +2 power and loses Stealth. | Equipped Baze Malbus also gets Accuracy 1, Overkill, and "Baze can't lose power."		REB
Bodhi Rook (A)	RO	RO068_Bodhi_Rook_A	L	Character	Rogue One Rebel Soldier - Spy 	5	40	3	4	U	68		Stealth | Resilience 1 (As long as Bodhi has at least 1 damage counter on him, he gets +1 power.) | Tap -> Discard the top 2 cards from your opponent's deck. Play only when Bodhi would attack.		REB
Captain Cassian Andor (B)	RO	RO069_Captain_Cassian_Andor_B	L	Character	Rogue One Rebel Officer - Assassin	7	40	4	4	U	69		Fury 2 | Stealth | Tap -> Put 3 damage counters on a non-Sith Character. Play only when Cassian would attack.		REB
Captain Kado Oquone (A)	RO	RO070_Captain_Kado_Oquone	L	Character	Rebel Officer	6	50	4	4	U	70		Capital Ship Pilot. The Capital Ship gets:  -+20 speed  -Tap, Put 2 damage counters on this unit -> Put 4 damage counters on one of your opponent's units in the Space arena. Play only when this unit would attack.		REB
Chirrut Imwe (B)	RO	RO071_Chirrut_Imwe_B	L	Ground/Character	Rogue One Rebel - Jedha Guardian	7	40	4	5	U	71		Treat Chirrut as a Force Sensitive Warrior. | Foresight: Gain 2 Force. | Parry 2 | INSERT: Precision		REB
Chirrut Imwe's Lightbow Bowcaster (A)	RO	RO072_Chirrut_Imwe_s_Lightbow_Bowcaster_A	L	Equipment	Ground/Character - Blaster Weapon	2				U	72		Pay 1 build point, 1 Force -> Equip | Equipped Character gets +1 power and Critical Hit 1. | Equipped Chirrut Imwe also gets Focus 1 and "Chirrut can attack units in the Ground and Character arena."		REB
Corporal Bistan (A)	RO	RO073_Corporal_Bistan_A	L	Character	Irkaru Rebel Officer	5	30	4	3	U	73		Gunship Pilot. The Gunship gets:  - +1 power  - Lucky 1   -This unit gets Critical Hit 3 when attacking a Walker.		REB
Corporal Pao (A)	RO	RO074_Corporal_Pao_A	L	Character	Drabatan Rogue One Rebel Officer	6	40	4	5	U	74		Fury 2 | Resilience 2 (As long as Pao has at least 2 damage counters on him, he gets +2 power.) | Pay 1 Force -> Retaliate 2		REB
Darth Vader (B2)	RO	RO075_Darth_Vader_B2	D	Character	Imperial Dark Jedi Knight - Sith Lord	7	40	5	5	U	75		Armor | Each of your opponent's Characters gets Resilience -1. (As long as this unit has at least 1 damage counter on it, it gets -1 power.) | Pay 1 Force -> Evade 1 and your opponent loses 1 Force.		REB
Death Star (F)	RO	RO076_Death_Star_F	D	Space	Imperial Battle Station	10	10	8	12	U	76		Each Starfighter gets Critical Hit 2 when attacking the Death Star. | Bombard 8 | Tap -> Discard a Location from any arena. Play only when the Death Star would attack. | INSERT: Pay 1 build point -> Remove up to 2 damage counters from the Death Star. Play only during your build step.		REB
Devastator's Arrival	RO	RO077_Devastator_s_Arrival	D	Mission - Trap		1				U	77		As long as Darth Vader is in any arena, Devastator's Arrival can't be disrupted. | When you deploy a Capital Ship to the Space arena, choose one: Tap that Capital Ship, and it attacks one of your opponent's units in the Space arena. Or:  Put 1 damage counter on each of your opponent's units in the Space arena.		REB
Director Orson Krennic (B)	RO	RO078_Director_Orson_Krennic_B	D	Character	Imperial Officer	7	40	4	5	U	78		Each of your Battle Stations costs 2 less build counters to deploy. | Tap -> Search your deck for a Scientist unit card, show it to your opponent, and put it into your hand. Shuffle your deck. Play only during your build step.		REB
Director Orson Krennic (C)	RO	RO079_Director_Orson_Krennic_C	D	Character	Imperial Officer	6	50	5	4	U	79		When you deploy Orson or whenever your opponent deploys a unit using Alternative Cost or Hidden Cost, you may pay 1 Force and discard a card from your hand. If you do, take 1 50/3/3 Scarif Guard Squad Subordinate with "Focus 1" and put it into the Ground arena. Return one of your Subordinates to your supply -> Evade 4	<s><l>Pay 1F to Spawn Scarif Guard Squad</l><f>/spawn Scarif Guard Squad;/player stat1 -1;/s pays 1 Force to spawn Scarif Guard Squad Subordinate using Director Orson Krennic (c) – and MUST also discard a card from his hand</f></s> 	REB
DLT-19D Heavy Blaster Rifle	RO	RO080_DLT_19D_Heavy_Blaster_Rifle	D	Equipment	Character - Blaster Weapon	2				U	80		Pay 2 build points -> Equip | Equipped Stormtrooper gets Fury 3 and "This unit can attack units in the Ground arena."		REB
Erso Family (A)	RO	RO081_Erso_Family_A	N	Ground	Independent Squad	4	30	3	5	U	81		Stack: Any Character with "Erso" in its name. | Alternative Cost: Pay 2 Force, tap one of your Characters with "Erso" in its name. | Tap -> Draw 2 cards and discard a card from your hand. Play only during your build step.		REB
Galen Erso (B)	RO	RO082_Galen_Erso_B	N	Character	Imperial Scientist - Spy	5	40	2	5	U	82		Upkeep: Do 1 damage to Galen or tap him. | When your build step starts, you may choose one: Each of your Scientists costs 1 less build counter to deploy until end of turn. Or:  Each of your Rogue One units gets Resilience 1 (As long as this unit has at least 1 damage counter on it, it gets +1 power.) until end of turn. Or: Put 2 damage counters on a Battle Station.		REB
Galen's Trap	RO	RO083_Galen_s_Trap	L	Mission - Trap		2				U	83		When one of your units damages one of your opponent's Battle Stations or Capital Ships (after damage prevention), double the number of damage counters on that Battle Station or Capital Ship.		REB
Gold Squadron (B)	RO	RO084_Gold_Squadron_B	L	Space	Rebel Squadron	7	50	6	5	U	84		Focus 2 | As long as Gold Squadron has a Pilot, it gets Accuracy 1 and Precision. | Bombard 3		REB
Grand Moff Tarkin (H)	RO	RO085_Grand_Moff_Tarkin_H	D	Character	Imperial Officer	5	30	3	4	U	85		Alternative Cost: Pay 1 build point, discard one of your Imperial Officers from any arena. | INSERT: As long as you have the Death Star in any arena or your build zone, each of your opponent's Missions costs 1 more build counter to complete.		REB
Grand Moff Tarkin (I)	RO	RO086_Grand_Moff_Tarkin_I	D	Character	Imperial Officer	4	30	3	3	U	86		Battle Station Pilot. The Battle Station gets:  -Focus X+1, where X is the number of mastery counters on this unit.  -When your build step starts, you may move up to 2 mastery counters from one of your Imperials to this unit.		REB
Guardians of the Whills	RO	RO087_Guardians_of_the_Whills	L	Resource		3				U	87		Add 2 counters -> Each player gains 1 Force. | Add 2 counters -> Draw a card and discard a card from your hand. Play only during your build step. | Remove 4 counters -> One of your Force Sensitives or Jedha Guardians gets "Pay 0 Force -> Intercept" and "Pay X Force -> Protect X" until end of turn.		REB
Imperial Assault Tank Driver	RO	RO088_Imperial_Assault_Tank_Driver	D	Character	Imperial Stormtrooper	4	30	2	3	U	88		Armor | Tank Pilot. The Tank gets:  -+20 speed  -Accuracy 1  -Precision		REB
Imperial Boarding Party	RO	RO089_Imperial_Boarding_Party	D	Space	Imperial Transport - Squadron	8	40	5	6	U	89		Tap one of your opponent's Space units, discard this unit from the Space arena -> Search your deck for any number of Imperial Ground and/or Character unit cards with combined total build cost 8 or less and put them into their arenas. Play only when this unit would attack.		REB
Imperial Kyber Refinery	RO	RO090_Imperial_Kyber_Refinery	D	Resource		4				U	90		Add 2 counters -> One of your Battle Stations gets +1 power for this attack. | Remove 10 counters -> Untap one of your Battle Stations. This effect can't be disrupted. Play only when no unit is attacking.		REB
