Name	Set	ImageFile	Side	Type	Subtype	Cost	Speed	Power	Health	Rarity	Number	Usage	Text	Script	Classification
Force Repulse Skill	TDT	TDT032_Force_Repulse_Skill	N	Equipment	Character - Skill	1				R	32		Pay 1 Force -> Equip  | Equipped non-Droid Force Sensitive , Jedi or Sith gets "Tap, Pay 4 Force -> This unit does 2 damage to each of your opponent's units in the Character arena. Then put 2 damage counters on each of your opponent's Subordinates in the Character arena. Play only when this unit would attack."		REB
Force Sensitive Clones	TDT	TDT033_Force_Sensitive_Clones	D	Ground/Character	Imperial Clone Stormtrooper Squad	7	50	5	4	R	33		Treat this unit as a Force Sensitive Agent. | Armor | Parry 2 | Pay 2 Force -> Evade 2		REB
Galen Marek (B)	TDT	TDT034_Galen_Marek_B	N	Character	Sith Apprentice - Jedi Assassin	8	50	6	5	R	34		Parry 2 | Galen gets +2 power when attacking a Subordinate. | Each Skill costs 1 less Force to equip to Galen. | Pay 2 Force -> Evade 2		REB
General Rahm Kota (A)	TDT	TDT035_General_Rahm_Kota_A	L	Character	Jedi Master	8	40	6	6	R	35		Parry 3 | Whenever you place damage counters on Rahm, take 1 50/1/1/ Militia Soldier Subordinate with "Armor" and put it into the Character arena. | Pay 2 Force -> Evade 2	<s><l>Spawn Militia Soldier</l><f>/spawn Militia Soldier;/s spawns Militia Soldier subordinate when damage counters were placed on General Rahm Kota (A)</f></s>	REB
General Rahm Kota (B)	TDT	TDT036_General_Rahm_Kota_B	L	Character	Jedi Master - Rebel Officer	8	40	4	5	R	36		Foresight: Put 2 captivity counters on a tapped Character. | Armor | When you deploy Rahm, take 2 40/2/3 Militia Commando Subordinates with "Tap -> Put 1 captivity counter on a tapped Character." and put them into the Character arena. | When your build step starts, gain X Force, where X is the number of captivity counters on your opponent's Characters.	<s><a>y</a><l>Spawn 2 Militia Commandos</l><f>/spawn Militia Commando;/spawn Militia Commando;/s spawns 2 Militia Commando subordinates upon deployment of General Rahm Kota (B)</f></s>	REB
Grand Moff Trachta (A)	TDT	TDT037_Grand_Moff_Trachta_A	D	Character	Imperial Officer - Cyborg	5	40	4	4	R	37		Put X damage counters on one of your Sith in any arena -> Trachta gets +X power and Fury X for this attack. | Reveal X Sith unit cards from your hand to your opponent and remove them from the game -> Remove x damage counters from a non-Sith Imperial in any arena.		REB
Haka Hai (A)	TDT	TDT038_Haka_Hai_A	N	Character	Ishi Tib Crime Lord - Pirate	7	50	3	5	R	38		When you deploy Haka, take 1 50/3/2 Pirate Captain Subordinate with "Fury 2" and put it into the Character arena. | Tap, Discard one of your Subordinates from the Character arena -> Put 3 damage counters on one of your opponent's Smugglers in the Ground or Character arena. Play only when Haka would attack.	<s><a>y</a><l>Spawn Pirate Captain</l><f>/spawn Pirate Captain;/s spawns Pirate Captain subordinate upon deployment of Kaka Kai (A)</f></s>	REB
Han Solo (T)	TDT	TDT039_Han_Solo_T	L	Character	Rebel Smuggler	6	50	4	4	R	39		Reserves: Tap -> Put 1 credit counter on a unit in the Space arena. | Reserves: Remove X credit counters from a unit in the Space arena -> Choose one: Draw X cards. Or: Gain X build points next turn. Or: The Millenium Falcon gets Accuracy X until end of turn.		REB
Hand of Judgment (A)	TDT	TDT040_Hand_of_Judgment_A	D	Ground	Imperial Stormtrooper Squad	7	50	5	5	R	40		Accuracy 1 | Critical Hit 1 | Armor | As long as you have Mara Jade in the Character arena, Hand of Judgment gets "Damage from this unit can't be prevented." 		REB
Hound (A)	TDT	TDT041_Hound_A	D	Space	Imperial Capital Ship	8	30	6	5	R	41		Armor | When you deploy Hound, you may discard a card from your hand. If you do, take 1 60/3/2 Imperial ARC-170 Subordinate and put it into the Space or Ground arena. | As long as Darth Vader is in any arena, Hound gets Accuracy 1.	<s><l>Spawn Imperial ARC-170</l><f>/spawn Imperial ARC-170;/s spawns Imperial ARC-170 subordinate upon deployment of Hound (A) because they discarded a card from their hand</f></s>	REB
Iaco Stark (A)	TDT	TDT042_Iaco_Stark_A	N	Ground/Character	Cyborg	7	20	5	5	R	42		Stack: Any Droid Character | Armor | Each of your Droids in this arena gets Elude. | Tap -> Search your deck for an Equipment card, show it to your opponent, and put it into your hand. Shuffle your deck.		REB
Inquisitor Malorum (A)	TDT	TDT043_Inquisitor_Malorum_A	D	Character	Imperial Inquisitor - Dark Jedi	6	40	6	5	R	43		Accuracy 1 | Malorum gets Fury 2 when attacking a Jedi. | Whenever your opponent uses Alternative Cost or Hidden Cost to deploy a unit, choose one: Gain 1 Force. Or: Your opponent loses 1 Force. | Pay 2 Force -> Evade 2		REB
ISO-L8 (A)	TDT	TDT044_ISO_L8_A	D	Space	Imperial Fortification	8	10	0	8	R	44		When our build step starts, you may choose one of your opponent's units with more captivity counters on it than its printer health. If you do, remove that unit from the game. | Tap -> Put 1 captivity counter on one of your opponent's units in the Ground or Character arena. Play only during your build step.		REB
Jabiim Fighters	TDT	TDT045_Jabiim_Fighters	L	Ground	Jabiim Rebel Squad	6	40	5	6	R	45		Hidden Cost 4 | Bounty: Remove all captivity counters from up to 2 of your units in any arena. | Elude | Fury 2		REB
Jahan Cross (A)	TDT	TDT046_Jahan_Cross_A	D	Character	Imperial Agent - Spy	9	40	4	4	R	46		Stealth | When you deploy Jahan,  you may shuffle your deck. If you do, take 1 60/4/4 IN-GA 44 Subordinate with "Accuracy 2" and put it into the Character arena. You may also pay 1 build point. If you do, take 1 60/4/4 IN-GA 44 Subordinate with "INSERT: Armor" and "INSERT: Pay 0 Force -> Intercept" and stack it beneath IN-GA 44.	<s><l>Spawn IN-GA 44 (A)</l><f>/spawn IN-GA 44 (A);/s spawns IN-GA 44 (A) subordinate upon deployment of Jahan Cross (A) because they shuffled their deck</f></s><s><l>Pay 1BP to spawn IN-GA 44 (B)</l><f>/spawn IN-GA 44 (B);/player stat2 -1;/s pays 1BP to spawn IN-GA 44 (B) subordinate and stack underneath IN-GA 44 (A) upon deployment of Jahan Cross (A)</f></s>	REB
Jan Ors (A)	TDT	TDT047_Jan_Ors_A	L	Character	Rebel Agent	4	40	4	3	R	47		Stealth | Starfighter and Transport Pilot: The Starfighter or Transport gets:  - Lucky 2  - Tap -> Remove up to 2 counters of any type from one of your Characters.		REB
Jax Pavan (A)	TDT	TDT048_Jax_Pavan_A	L	Character	Jedi Knight	7	50	5	5	R	48		Critical Hit 2 | Parry 2 | Each of your opponent's Sith gets +1 power and Accuracy -1 when attacking Jax. | Pay 3 Force -> Evade 4.		REB
Jax Pavan (B)	TDT	TDT049_Jax_Pavan_B	L	Character	Jedi Knight	6	40	4	4	R	49		Bounty: Gain 1 Force | Stealth | As long as I-5YQ is in the Character arena, Jax gets Lucky 2. | Pay 2 Force -> Evade 2.		REB
Jedi Asteroid (A)	TDT	TDT050_Jedi_Asteroid_A	L	Space	Jedi Fortification - Asteroid	8	10	0	10	R	50		Hidden Cost 6 |Stack: Any Asteroid | Tap , Pay 2 Force -> Choose an arena. Each of your Jedi in the chosen arena gets Stealth and "This unit's speed is 40 , and this unit can't gain or lose speed." until end of turn. | Put 2 damage counters on Jedi Asteroid -> Prevent up to 4 damage to one of your other Jedi in any arena. 		REB
Jedi Asteroid Base	TDT	TDT051_Jedi_Asteroid_Base	L	Location	Space	3				R	51		When your build step starts, you may reveal a partially built Jedi unit card in your build zone to your opponent. If you do, that card gets Hidden Cost 4 until end of turn. | Each of your Jedi Characters gets "This unit can't be attacked unless your opponent pays 1 Force." 		REB
Jumptroopers	TDT	TDT052_Jumptroopers	D	Ground/Character	Imperial Stormtrooper Squad	8	40	6	6	R	52		Switch: Accuracy 1/Stealth | Armor | As long as you have Darth Vader in any arena, this unit gets "Pay 1 build point -> This unit gets Double Strike until end of turn. " | Pay 4 Force -> Take 1 40/5/3 Incinerator Trooper Subordinate with "Overkill" and put it into the Ground or Character arena. Play only when no unit is attacking.	<s><l>Pay 4 Force to spawn Incinerator Trooper</l><f>/spawn Incinerator Trooper;/player stat1 -4;/s pays 4 Force to spawn an Incinerator Trooper subordinate using Jumptroopers</f></s>	REB
K'Kruhk (B)	TDT	TDT053_K_Kruhk_B	L	Character	Whipkid Jedi Master	8	50	7	5	R	53		K'Kruhk gets Fury 5 when attacking a Clone or Stormtrooper. | Overkill | Pay 2 Force -> Evade 2 | Pay 0 Force -> Intercept.		REB
K'Kruhk (C)	TDT	TDT054_K_Kruhk_C	L	Character	Whipkid Jedi Master	7	40	6	6	R	54		Foresight: Gain 2 Force. | When K'Kruhk would be discarded from the Character arena, you pay 2 Force. If you do, return K'Kruhk, and all cards stacked with him, to your hand instead. | Pay 2 Force -> Deflect 1 | Pay 1 Force -> Evade 1.		REB
Kai Hudorra (A)	TDT	TDT055_Kai_Hudorra_A	L	Character	Bothan Jedi Master - Rebel Officer	7	40	6	5	R	55		Armor | Your opponent's Characters lose Elude. | Pay 0 Force -> Intercept. | Pay 2 Force -> Retaliate 4.		REB
Kaiburr Crystal (A)	TDT	TDT056_Kaiburr_Crystal_A	L	Equipment	Character - Device	3				R	56		Pay 3 Force -> Equip | Equipped For Sensitive, Jedi or Sith gets +2 power and "Tap, Pay 3 Force -> Choose a non-Droid Character. Remove all damage counters from the chosen Character. Gain 1 Force for each damage counter removed this way. This unit doesn't untap during your next untap step."		REB
Kazdan Paratus (A)	TDT	TDT057_Kazdan_Paratus_A	L	Character	Aleena Jedi Master	8	40	5	5	R	57		Parry 3 | When the Character battle step starts, you may tap Kazdan and pay 4 Force. If you do, take 1 40/4/4 Junk Titan Subordinate with "Kazdan Paratus can't be attacked." and put it into the Character arena. | Pay 3 Force -> Evade 2.	<s><l>Tap and pay 4 Force to spawn Junk Titan</l><f>/spawn Junk Titan;/cr90;/player stat1 -4;/s taps Kazdan Paratus (A) and pays 4 Force at the start of the character battle step to spawn a Junk Titan subordinate</f></s>	REB
Kina Ha (A)	TDT	TDT058_Kina_Ha_A	L	Character	Kaminoan Jedi Master	5	40	4	4	R	58		Stealth | When you deploy Kina, gain 2 Force. | Pay 2 Force -> Evade 3.		REB
Ko Vakier (A)	TDT	TDT059_Ko_Vakier_A	L	Character	Blood Carver Smuggler	6	30	3	3	R	59		Transport Pilot. The Transport gets:  - +2 power  - Elude  - This unit can have up to 2 Pilots.		REB
Ko Vakier (B)	TDT	TDT060_Ko_Vakier_B	L	Character	Blood Carver Smuggler	5	60	4	3	R	60		As long as you have Uhumele Crew in any arena, Ko gets Critical Hit 2  and Parry 2. | Double Strike.		REB
Kyle Katarn (B)	TDT	TDT061_Kyle_Katarn_B	L	Character	Force Sensitive Agent - Rebel Soldier	8	50	6	6	R	61		When you build step ends, gain X Force, where X is the number of Equipment attached to Kyle. | As long as Jan Ors is in any arena, Kyle gets +1 health and Lucky 2. | As long as Kyle has an Equipment attached, he gets "Pay 3 Force -> Put 2 damage counters on a non-unique unit in the Ground or Character arena." and "Pay 1 Force -> Retaliate 4".		REB
Laranth (A)	TDT	TDT062_Laranth_A	L	Space	Jedi Transport	6	40	4	4	R	62		Laranth can be piloted by Starfighter Pilots. | Laranth gets the abilities granted by those Pilots as if Laranth were a Starfighter. | Stealth | Tap -> Remove 1 captivity counter from one of your Characters. Play only during your build step. | Pay 0 Force -> Deflect 1		REB
Leia's Heavy Starfighter (A)	TDT	TDT063_Leia_s_Heavy_Starfighter_A	L	Space	Diplomat Starfighter - Rebel	6	40	4	4	R	63		Lucky 2 | When you deploy Leia's Heavy Starfighter, you may search your deck for a Location card. If you do, put it face-up into your build zone with 2 build counters on it. Shuffle your deck.		REB
Lieutenant Janek Sunber (A)	TDT	TDT064_Lieutenant_Janek_Sunber_A	D	Character	Imperial Officer	7	50	5	5	R	64		Accuracy 1 | Each of your Imperials in the Ground arena gets +10 speed and Critical Hit 1		REB
Lune Divinian (A)	TDT	TDT065_Lune_Divinian_A	L	Character	Force Sensitive Child	4	60	3	3	R	65		As long as Ferus Olin is in any arena, Lune gets Lucky 2. | Speeder and Starfighter Pilot. The Speeder or Starfighter gets:   - +20 speed   - Lucky 2    - Pay 1 Force -> Evade 1		REB
Mara Jade (H)	TDT	TDT066_Mara_Jade_H	D	Character	Imperial Agent - Dark Jedi	8	40	6	4	R	66		Treat Mara as a Force Sensitive Assassin. | Stealth | As long as you have at least 1 Imperial in each arena, Mara gets Inspiration. | Pay 2 Force -> Evade 2		REB
Maris Brood (A)	TDT	TDT067_Maris_Brood_A	D	Character	Zabrak Dark Jedi Padawan	7	50	5	5	R	67		Fury 3 | Each of your Felucians gets "Whenever this unit attacks, gain 1 Force." | Pay 2 Force -> Evade 2		REB
Mezgraf (A)	TDT	TDT068_Mezgraf_A	L	Character	Togorian Smuggler	6	50	5	5	R	68		When you deploy Mezgraf, you may discard a card from your hand. If you do, gain control of one of your opponent's Creatures in the Ground or Character arena until end of turn. | Creature Pilot. The Creature gets:  Tap -> Draw a card.		REB
Millennium Falcon (R)	TDT	TDT069_Millennium_Falcon_R	L	Space	Rebel Smuggler Transport	8	70	4	5	R	69		The Millennium Falcon can have an extra Pilot. | The Millennium Falcon can attack Space or Ground units in your opponent's build zone. | Damage from the Millennium Falcon can't be prevented. | INSERT: Whenever the Millennium Falcon would be damaged, prevent 1 of that damage if Falcon Bridge Crew is in any arena. 		REB
Morne's Monsters (A)	TDT	TDT070_Morne_s_Monsters_A	N	Ground/Character	Rakghoul Creature	8	30	5	5	R	70		Switch: Critical Hit 2/Fury 2 | As long as Celeste Morne is in the Character arena , Morne's Monsters gets Double Strike. | Overkill		REB
Nera Dantels (A)	TDT	TDT071_Nera_Dantels_A	L	Character	Rebel Agent - Smuggler	7	40	3	5	R	71		Stealth | When you deploy Nera, take 1 40/3/3 Rebel Freighter Subordinate with "Each of your Droids gets +1 health." and put it into the Space arena. | Pay 2 build points -> Take 1 30/2/2 Rebel Agent Subordinate with "Each of your opponent's Agents and Assassins gets -2 power, loses Stealth, and can't play activated abilities." and put it into the Character arena.	<s><a>y</a><l>Spawn Rebel Freighter</l><f>/spawn Rebel Freighter;/s spawns a Rebel Freighter subordinate upon deployment of Nera Dantels (A)</f></s><s><l>Pay 2BP to spawn Rebel Agent</l><f>/spawn Rebel Agent;/player stat2 -2;/s pays 2BP to spawn an Rebel Agent using Nera Dantels (A)</f></s>	REB
Nosaurian Commander	TDT	TDT072_Nosaurian_Commander	L	Character	Nosaurian Officer	7	40	4	4	R	72		Each of your Nosaurians costs 1 less build counter to deploy. | Tap, Pay 1 build point -> Take 1 40/4/2 Nosaurian Heavy Gunner Subordinate with "Critical Hit 1"  and put it into the Ground arena. Play only during your build step.	<s><l>Tap and pay 1BP to spawn Nosaurian Heavy Gunner</l><f>/spawn Nosaurian Heavy Gunner;/cr90;/player stat2 -1;/s taps Nosaurian Commander and pays 1BP to spawn a Nosaurian Heavy Gunner subordinate</f></s>	REB
Nuna's Twins (A)	TDT	TDT073_Nuna_s_Twins_A	L	Space	Imperial Transport	6	40	3	6	R	73		Alternative Cost: Tap one of your opponent's Stormtroopers in the Character arena, discard 2 Character unit cards from your hand, pay 2 Force. | Stealth | Tap , Pay 1 Force -> Discard any non-unique Subordinate from the Ground or Character arena. Then draw a card.		REB
Operation Twilight	TDT	TDT074_Operation_Twilight	D	Battle						R	74		Pay 4 Force, tap one of your Flagships in the Space arena -> Choose an arena. Discard one of your opponent's Capital Ships or Fortifications from that arena. | Enhance: Pay 1 Force -> Also discard the Location from the chosen arena.		REB
Palpatine's Lesson	TDT	TDT075_Palpatine_s_Lesson	D	Battle						R	75		Pay 4 Force -> Draw 2 cards. | Pay 2 Force -> Meditate | When one of your opponent's effects disrupts this card, causes you to discard this card from your hand, or remove this card from the game, you may draw 4 cards.		REB
Princess Leia (S)	TDT	TDT076_Princess_Leia_S	L	Character	Rebel Diplomat	7	40	4	4	R	76		Leia can't retreat or pilot a unit as long as she has 1 or more captivity counters on her. | Transport Pilot. The Transport gets:   - Whenever you deploy a Wookiee, gain 1 Force.  - Each of your non-unique Rebels costs 2 less build counters to deploy.		REB
Prine Mount	TDT	TDT077_Prine_Mount	L	Ground	Rebel Jedi - Prine Creature	5	50	4	4	R	77		Bounty: Remove a counter of any type from one of your units in the Ground or Character arena. | As long as this unit is piloted by a Jedi, it gets Elude and "Pay 2 Force -> Evade 2."		REB
Prism (A)	TDT	TDT078_Prism_A	L	Character	Jedi Fortification	7	10	0	7	R	78		When your build step starts, you may choose one of your opponent's units with more captivity counters on it than its printed health. If you do, remove that unit from the game. | Tap -> Put 1 captivity counter on one of your opponent's Characters.		REB
