Name	Set	ImageFile	Side	Type	Subtype	Cost	Speed	Power	Health	Rarity	Number	Usage	Text	Script	Classification
Myrkr	SMUG	SMUG040_Myrkr	N	Location	Space - Myrkr Star System	2				U	40		When you complete this Location, you may draw a card. | Each unit lose Accuracy, Critical Hit and Lucky.		NEW, LEG
Outrider (E)	SMUG	SMUG041_Outrider_E	N	Space/Ground	Smuggler Transport	6	50	5	5	U	41		Switch: Accuracy 1/+10 speed | Upkeep: Pay 1 build point, discard a card from your hand, or tap the Outrider. | When the battle phase starts, you may remove 1 damage counter from the Outrider or one of your units with "Dash" in its name.		REB
Renegade Squadron (C)	SMUG	SMUG042_Renegade_Squadron_C	L	Ground	Rebel Smuggler Squad	6	50	5	5	U	42		As long as Col Serra is in any arena, Renegade Squadron gets Accuracy 1 and Overkill. | Pay 2 Force -> Deflect 1		REB
Renegade Squadron (D)	SMUG	SMUG043_Renegade_Squadron_D	L	Space	Rebel Smuggler Squadron	6	40	5	5	U	43		Critical Hit 1 | Renegade Squadron can be piloted by any Bounty Hunter, Pirate, or Smuggler, and gets any ability text granted by that Bounty Hunter, Pirate or Smuggler as if it is a unit that Bounty Hunter, Pirate, or Smuggler can pilot		REB
Sabacc Parlor	SMUG	SMUG044_Sabacc_Parlor	N	Location	Character - Gambler Facility	2				U	44		When your build step starts, each player shuffles his or her deck and reveals the top card from his or her deck. If your revealed card has a higher printed build cost than your opponent's revealed card, gain 1 build point and 2 Force, and draw a card. Each player puts his or her revealed card on the bottom of his or her deck.		REB
Smuggler Outpost	SMUG	SMUG045_Smuggler_Outpost	N	Ground	Smuggler Fortification	8	10	5	9	U	45		[Tap] -> Search your deck for a Smuggler unit card, show it to your opponent and put it into your hand. Shuffle your deck. Play only during your build step.		REB
Smugglers' Alliance	SMUG	SMUG046_Smugglers_Alliance	N	Resource		4				U	46		Add 2 counters -> One of your Smugglers gets Lucky 3 until end of turn. | Remove 4 counters -> This turn, during the battle phase, you may detach each Equipment once from your Smugglers, and you may attach each Equipment once to your Smugglers without paying the equip costs.		NEW, LEG
Smuggler's Canyon	SMUG	SMUG047_Smuggler_s_Canyon	N	Location	Ground - Gall Landscape	2				U	47		Whenever you roll 1 or more dice for a card effect, you may choose one of those dice. If you do, roll another die and choose which result to use for that effect.		REB
Smuggling	SMUG	SMUG048_Smuggling	N	Equipment	Space/Ground/Character - Skill	1				U	48		Pay 1 build point -> Equip | Equipped unit gets Smuggler subtype, "Bounty: Gain 1 build point." and Lucky 1.		REB
Vanguard (A)	SMUG	SMUG049_Vanguard_A	N	Space	Smuggler Transport	6	50	4	5	U	49		Accuracy 1 | Critical Hit 1 | Shields 1		TOR
Weapons Malfunction	SMUG	SMUG050_Weapons_Malfunction	N	Battle						U	50		Pay 4 Force -> Tap and do 3 damage to one of your opponent's units with 1 or more Equipment attached. Then detach an Equipment from it. Play only when no unit is attacking.		REB, EP456
Body Armor	SMUG	SMUG051_Body_Armor	N	Equipment	Character - Armor Defense	2				C	51		Pay 1 build point, 1 Force - > Equip | Equipped Character gets +1 health and Armor.		TOR, REP, CW, REB, NEW, LEG
Booster Terrik (B)	SMUG	SMUG052_Booster_Terrik_B	N	Character	Corellian Smuggler	5	30	4	4	C	52		[Pilot] Capital Ship Pilot. The Capital Ship gets: * Lucky 2 * When the battle phase starts, you may remove 1 damage counter from one of your Smugglers in any arena.		REB
Cargo Hauler	SMUG	SMUG053_Cargo_Hauler	N	Ground	Smuggler Speeder	4	40	2	4	C	53		[Tap] -> Search your deck for a Device Equipment card, show it to your opponent and put it into your hand. Shuffle your deck. Play only during your build step.		NEW, LEG
Col Serra (B)	SMUG	SMUG054_Col_Serra_B	N	Character	Independent Smuggler	6	40	5	5	C	54		Accuracy 1 | As long as your opponent has a Bounty Hunter in the Character arena, Col gets +20 speed. | Col gets +2 power when attacking a Bounty Hunter.		REB
Dash's Snowspeeder (B)	SMUG	SMUG055_Dash_s_Snowspeeder_B	L	Ground	Rebel Arctic Smuggler Speeder	4	50	3	3	C	55		Accuracy 1 | When you deploy Dash's Snowspeeder, gain 1 build point.		REB
Elude Authority	SMUG	SMUG056_Elude_Authority	N	Battle						C	56		Choose one: Pay 1 Force -> The attacking unit gets -6 power until end of turn. Play only if damage from that unit can't be prevented. Or:  Pay 3 Force -> The attacking unit gets -6 power for this attack. Play only if you have an Independent unit or Smuggler in any arena.		REB, EP456
Errant Venture (C)	SMUG	SMUG057_Errant_Venture_C	N	Space	Smuggler Capital Ship	6	30	5	6	C	57		Armor | Shields 1		NEW, LEG
Gambler's Instincts	SMUG	SMUG058_Gambler_s_Instincts	N	Mission		1				C	58		Roll 2 dice. If their total is 10 or more, draw cards until you have 7 cards in your hand. | Enhance: If there is at least 1 more build counter on Gambler's Instinct, roll 3 dice instead.		REP
Gas Assault	SMUG	SMUG059_Gas_Assault	N	Mission		3				C	59		Choose an arena. This turn, each of your opponent's non-Droid units in the chosen arena gets -X power, where X is equal to that unit's printed health.		NEW, LEG
Gunslinger	SMUG	SMUG060_Gunslinger	N	Character	Independent Smuggler	5	50	2	4	C	60		Critical Hit 1 | Lucky 1 | Double Strike 		TOR, REP, CW, REB, NEW, LEG
Han Solo (O)	SMUG	SMUG061_Han_Solo_O	L	Character	Rebel Smuggler	6	40	4	5	C	61		Transport Pilot. The Transport gets: - +10 speed - Lucky 2 - Once per turn, when this unit is attacked, you may roll a die. If you roll a 5 or 6, disrupt that attack.		REB, NEW
Leia Organa Solo (O)	SMUG	SMUG062_Leia_Organa_Solo_O	L	Character	Galactic Alliance Jedi Diplomat	5	40	4	4	C	62		When one of your Smugglers is discarded from your hand, any arena, or your build zone, you may draw a card. | INSERT: Treat Leia as a Smuggler.		NEW, LEG
Lost in the Crowd	SMUG	SMUG063_Lost_in_the_Crowd	N	Battle						C	62		Pay 3 Force -> Disrupt an attack. Play only if the defending unit is a Smuggler or has printed health 4 or less		REP, CW
Preybird-Class Starfigher	SMUG	SMUG064_Preybird_Class_Starfighter	N	Space	Smuggler Starfighter	4	50	3	3	C	64		Shields 1 | Stun 2		NEW, LEG
Renegade Squadron (E)	SMUG	SMUG065_Renegade_Squadron_E	L	Ground	Rebel Smuggler Squad	6	50	5	5	C	65		Lucky 1 | Each Dark Side unit gets -2 power when attacking Renegade Squadron.		REB
Roa (A)	SMUG	SMUG066_Roa_A	N	Character	Independent Smuggler	5	40	3	5	C	66		Lucky 2 | [Tap], Pay 1 build point -> Search you deck for a Smuggling card and attach it to one of your non-Smuggler units without paying the build or equip costs. Shuffle your deck. Play only during your build step.		NEW, LEG
Run the Blockade	SMUG	SMUG067_Run_the_Blockade	N	Mission		2				C	67		Choose a card type. Then draw a card and reveal it to your opponent. If that card is of the chosen type, gain 3 build points.		TOR
Shock	SMUG	SMUG068_Shock	N	Battle						C	68		Choose one: Pay 1 Force -> One of your units with 1 or more Equipment attached gets Stun 2 until end of turn. | Or: Pay 1 Force -> One of your opponent's units with 1 or more Equipment attached gets -4 power until end of turn.		REB
Smuggler's Swoop	SMUG	SMUG069_Smuggler_s_Swoop	N	Ground	Tatooine Smuggler Speeder	3	50	3	2	C	69		Lucky 1		TOR, REP, CW, REB, NEW, LEG
Smugglers' Alliance Scyk Fighter	SMUG	SMUG070_Smugglers_Alliance_Scyk_Fighter	N	Space	Smuggler Starfighter	3	60	2	2	C	70		Accuracy 1 | When you deploy this unit, you may search your deck for up to 3 cards with "Smugglers' Alliance Scyk Fighter" in their names. If you do, show them to your opponent and put them into your hand. Shuffle your deck.		REB, NEW
Talon Karrde (B)	SMUG	SMUG071_Talon_Karrde_B	N	Character	Independent Smuggler - Spy	5	40	3	5	C	71		Lucky 1 | When you deploy Talon, you may search your deck for a Vornskr unit card. If you do, show it to your opponent and put it into your hand. Shuffle your deck.		NEW, LEG
Transport Modifications	SMUG	SMUG072_Transport_Modifications	N	Equipment	Space/Ground - Device Modification	1				C	72		Pay 1 build point -> Equip | Equipped Transport gets +1 power and +1 health | Equipped Transport without Shields gets Shields 1.		REB
Vilmarh Grahrk (B)	SMUG	SMUG073_Vilmarh_Grahrk_B	N	Character	Devaronian Smuggler - Gambler	6	50	4	4	C	73		Lucky 2 | When your build step starts, you may roll a die. If you roll a 4 or more, draw a card and you may choose a player. If you do, the chosen player discards a card from his or her hand.		REP, CW
Vornskr	SMUG	SMUG074_Vornskr	N	Ground/Character	Vornskr Creature	4	40	3	3	C	74		Switch: +1 power/+10 speed, Critical Hit 1 | This unit gets Accuracy 1 when attacking a Force Sensitive, Jedi or Sith.		NEW, LEG
Weapons Modifications	SMUG	SMUG075_Weapons_Modifications	N	Equipment	Space/Ground - Weapon Modification	1				C	75		Pay 1 build point, 1 Force -> Equip | Equipped Space or Ground unit gets +2 power and "Whenever this unit attacks, the defending loses Armor, Lucky and Shields for that attack."		REB, EP456
Falcon Bridge Crew (A) (LEGO)	SMUG	LEGO022_Falcon_Bridge_Crew_A	L	Character	Rebel Diplomat - Smuggler - Wookiee	5	30	4	5	L			Stack: Chewbacca, Han Solo and any Character with "Leia" in its name.  | [Pilot] Transport Pilot. The Transport gets: - +1 power. - +1 health.  - This unit can't have an extra Pilot. - Pay 2 Force -> Choose another card with a Pilot ability in Falcon Bridge Crew's stack. This unit gets that card's Pilot abilities until end of turn.		REB
Lando Calrissian (L) (LEGO)	SMUG	LEGO043_Lando_Calrissian_L	N	Character	Bespin Smuggler - Gambler	7	50	5	5	L			Lucky 2 | [tap], Pay 2 build points -> Each player chooses one of his or her units in the Space or Ground arena, shuffles his or her deck, and reveals its top 5 cards. If a player revealed cards with a higher total build cost, he or she gains control of his or her opponent's chosen unit until end of turn. Each player shuffles his or her revealed cards into his or her deck. Play only if each deck has at least 5 cards in it and only during your build step.		REB, NEW, RES
Ebon Hawk (A) (Promo)	SMUG	SMUGpromo_Ebon_Hawk_A	N	Space	Smuggler Transport	5	50	3	4	P			Accuracy 1 | Pay 1 build point -> Ebon Hawk gets +1 power and Critical Hit 1 until end of game. Play only during your build step and only if this is the only card in the Ebon Hawk's stack. | Pay 1 Force -> Evade 1		TOR
Gambling (Promo)	SMUG	SMUGpromo_Gambling	N	Equipment	Space/Ground/Character - Skill	1				P			Pay 1 build point -> Equip | Equipped Gambler or Smuggler gets “When each turn starts, you and your opponent each guess a different total result of rolling 2 dice. Then roll 2 dice. The one who guesses closer gains 1 build point and 2 Force, and draws a card. The other loses 1 build point, and 2 Force, and discards a card from his or her hand."		REB
Hylo Visz (A) (Promo)	SMUG	SMUGpromo_Hylo_Visz_A	N	Character	Mirialan Independent Smuggler	6	50	5	5	P			Accuracy 1 | Bounty: Gain 2 build points. | Whenever Hylo would be damaged by an attacking unit, roll a die. If you roll a 5 or 6, prevent up to 2 of that damage.		TOR
Sabacc Parlor (Promo)	SMUG	SMUGpromo_Sabacc_Parlor	N	Location	Character - Gambler Facility	2				P			When your build step starts, each player shuffles his or her deck and reveals the top card from his or her deck. If your revealed card has a higher printed build cost than your opponent's revealed card, gain 1 build point and 2 Force, and draw a card. Each player puts his or her revealed card on the bottom of his or her deck.		REB
Smuggling (Promo)	SMUG	SMUGpromo_Smuggling	N	Equipment	Space/Ground/Character - Skill	1				P			Pay 1 build point -> Equip | Equipped unit gets Smuggler subtype, "Bounty: Gain 1 build point." and Lucky 1.		REB
