Name	Set	ImageFile	Side	Type	Subtype	Cost	Speed	Power	Health	Rarity	Number	Usage	Text	Script	Classification
Gavin Darklighter (A)	RS	RS022_Gavin_Darklighter_A	L	Character	Rogue New Republic Officer	4	30	2	3	R	22		Each Imperial gets Accuracy -1 and loses Precision when attacking Gavin. | Starfighter Pilot. The Starfighter gets:  - +10 speed  - Precision  - Pay 2 Force -> This unit gets Lucky 2 until end of turn.  - Pay 0 Force  -> Retaliate 2		NEW, LEG
General Airen Cracken (A)	RS	RS023_General_Airen_Cracken_A	L	Character	New Republic Officer	6	40	5	5	R	23		Tap, Pay 1 build point -> Take 1 50/2/3 New Republic Heroes Subordinate with "Double Strike" and put it into the Ground or Character arena. That Subordinate gets +10 speed until end of turn. Play only during your build step.	<s><l>Tap and pay 1BP to spawn New Republic Heroes</l><f>/spawn New Republic Heroes;/cr90;/player stat2 -1;/s taps General Airen Cracken (A) and pays 1BP to spawn New Republic Heroes subordinates</f></s>	NEW, LEG
General Evir Derricote (A)	RS	RS024_General_Evir_Derricote_A	D	Character	Imperial Officer	4	20	2	3	R	24		Bounty: Gain 1 build point | When your build step starts, you may draw a card. | Pay 2 Force -> One of your Imperial Ground units gets Armor until end of turn. Play only when no unit is attacking.		NEW, LEG
General Weir (A)	RS	RS025_General_Weir_A	D	Character	Imperial Officer	6	50	5	4	R	25		Armor | Each of your Stormtroopers gets Critical Hit 1. | Tap -> Put 1 damage counter on one of your opponent's damaged Characters. Play only when no unit is attacking.		NEW, LEG
Gil Bastra (A)	RS	RS026_Gil_Billey_Bastra_A	L	Character	Corellian Police Officer	4	40	3	4	R	26		Hidden Cost 3 | Reserves: Tap -> One of your units loses its complete subtype and gets the complete subtype of another unit in the same arena until end of game. Play only during your build step.		NEW, LEG
Girov Dza Tey (A)	RS	RS027_Girov_Dza_Tey_A	N	Character	Bothan Force Sensitive Officer	5	50	4	5	R	27		Accuracy 1 | Tap -> Reveala Bothan unit card from your hand to your opponent. Put the revealed card into your build zone with 2 build counters on it. Play only during your build step.		NEW, LEG
Globe of Victory	RS	RS028_Globe_of_Victory	N	Resource		2				R	28		Each player can add or remove counters from this Resource during his or her build step. The player who first has 40 counters on this Resource wins the game. | Add X+2 counters -> Pay X build points. | Remove X counters -> Pay X times 2 Force.		NEW, LEG
Gorax	RS	RS029_Gorax	N	Ground/Character	Endor Creature	9	10	8	7	R	29		Switch: Fury 3/Critical Hit 2 | Tap -> Set aside one of your opponent's Clone or Stormtrooper Characters. Play only when this unit would attack. When this unit is discarded, return each unit set aside this way to its owner's hand.		NEW, LEG
GR-75 Medium Transport	RS	RS030_GR_75_Medium_Transport	L	Space/Ground	New Republic Transport	6	10	1	5	R	30		Switch: Lucky 1/Shields 1 | Tap -> Gain 2 build points. Play only during your build step. | Pay 3 build points -> Take 1 50/3/3 Elite Commando Squad Subordinate with "Accuracy 1" and "Precision" and put it into the Ground or Character arena. Play only during your build step.	<s><l>Tap to gain 2BP</l><f>/cr90;/player stat2 +2;/s taps GR-75 Medium Transport to gain 2BP</f></s><s><l>Pay 3BP to spawn Elite Commando Squad</l><f>/spawn Elite Commando Squad;/player stat2 -3;/s pays 3BP to spawn Elite Commando Squad subordinate using GR-75 Medium Transport</f></s>	NEW, LEG
Groznik (A)	RS	RS031_Groznik_A	L	Ground/Character	Wookiee Cilparian Rebel	8	40	7	7	R	31		Switch: Fury 3/Overkill | Tap -> Put 2 damage counters each on up to 2 Imperials in this arena. If any of those Imperials is a Stormtrooper, put 1 more damage counter on it. Play only when no unit is attacking.		NEW, LEG
Groznik (B)	RS	RS032_Groznik_B	L	Character	Wookiee Cilparian Rebel	7	30	6	8	R	32		Critical Hit 3 | Tap, Put 1 damage counter on Groznik -> Remove up to 3 damage counters from Elscol Loro. Play only when no unit is attacking.		NEW, LEG
Hacked	RS	RS033_Hacked	N	Mission		2				R	33		Hacked can't be disrupted. | Your opponent can't draw a card during his or her next draw step. | Tap one of your droids -> Meditate		REB, NEW, LEG
Heart of the Empire	RS	RS034_Heart_of_the_Empire	D	Resource		4				R	34		Add 1 counter -> One of your Imperials gets +1 power until end of turn. | Remove 3 counters -> Attacks from your Imperials can't be disrupted, and your opponent's units can't retreat until end of turn. Play only during your build step. | Remove 3 counters -> Choose an arena. Remove 1 damage counter from each of your Imperials in the chosen arena. Play only during your build step.		NEW, LEG
Honor Exists Inside	RS	RS035_Honor_Exists_Inside	L	Mission		4				R	35		Gain control of one of your opponent's non-Jedi Dark Side Characters until end of turn. Treat that Character as a Light Side unit until end of turn.		NEW, LEG
Intriguing Attack	RS	RS036_Intriguing_Attack	L	Battle						R	36		Pay 4 Force -> This turn, each of your Starfighters can attack your opponent's units in the Character arena. | Pay 1 Force, discard 2 cards from your hand -> Meditate		NEW, LEG
Irrukiine Beast	RS	RS037_Irrukiine_Beast	D	Character	Malrev Creature	5	30	4	4	R	37		Upkeep: Pay 2 Force or tap this unit. | Critical Hit 3 | As long as Cartarium is in any arena, damage from this unit can only be prevented except by a Jedi Master.		NEW, LEG
Kirtan Loor (A)	RS	RS038_Kirtan_Loor_A	D	Character	Imperial Officer - Agent	4	20	2	3	R	38		Kirtan gets +1 power for each damage counter on him. | Pay 3 Force -> Look at the top 5 cards of your deck. Put each Imperial unit card into your hand. Shuffle the rest into your deck. Play only during your build step.		NEW, LEG
Koyi Komad (A)	RS	RS039_Koyi_Komad_A	L	Character	Twi'lek Scientist	5	30	3	3	R	39		Your opponent plays with his or her hand revealed. | When the Space battle step starts, you may look at the top card of your deck. If you do, choose one: Put that card into your hand. Or:  Put that card on the bottom of your deck.		NEW, LEG
Lieutenant Corran Horn (A)	RS	RS040_Lieutenant_Corran_Horn_A	L	Character	Rogue New Republic Officer	4	30	3	3	R	40		Treat Corran as a Force Sensitive. | Starfighter Pilot. The Starfighter gets:  - +1 health  - Critical Hit 1  - Foresight: Gain 2 force.		NEW, LEG
Lieutenant Corran Horn (B)	RS	RS041_Lieutenant_Corran_Horn_B	L	Character	Rogue New Republic Officer	5	40	4	4	R	41		Treat Corran as a Jedi. | Accuracy 1 | Pay 1 Force -> Deflect 1 | Pay 2 Force -> Retaliate 4		NEW, LEG
Malrev Temple	RS	RS042_Malrev_Temple	D	Location	Ground - Sith Malrev Facility	4				R	42		When your build step starts, you may reveal a Dark Side Battle card from your hand to your opponent. If you do, the revealed card gets "Pay 4 Force -> Meditate" until end of game.		NEW, LEG
MD Droid	RS	RS043_MD_Droid	L	Character	New Republic Medical Droid	2	10	1	2	R	43		Reserves :  Pay 2 Force -> Remove 1 damage counter from one of your Characters. | Reserves: Pay 4 Force -> Remove up to 2 damage counters from one of your Characters. | Reserves: Pay 6 Force -> Remove up to 4 damage counters from one of your Characters.		NEW, LEG
Mrlsst Underground 	RS	RS044_Mrlsst_Underground	L	Location	Character - Mrlsst Settlement	3				R	44		When the battle phase starts, you may choose one of your Characters. If you do, the chosen Character gets "Whenever this unit is attacked, you may pay 2 Force. If you do, roll a die. If you roll 4 or more, the attack ends." until end of turn.		NEW, LEG
Nawara Ven (A)	RS	RS045_Nawara_Ven_A	L	Character	Twi'lek Rogue New Republic Officer	5	30	3	4	R	45		Starfighter Pilot. The Starfighter gets:  -+10 speed  -When this unit is discarded, move Nawara to the Character arena untapped and put damage counters on him until he has 1 remaining health. | Pay 2 Force -> Deflect 2		NEW, LEG
Nrin Vakil (A)	RS	RS046_Nrin_Vakil_A	L	Character	Quarren Rogue New Republic Officer	5	30	4	5	R	46		Starfighter Pilot. The Starfighter gets:  -+2 power  -Accuracy 1		NEW, LEG
Objurium (A)	RS	RS047_Objurium_A	D	Space/Ground	Imperial Transport	6	20	2	5	R	47		Switch: Lucky 1/+1 health | When you deploy Objurium, you may pay 1 build point. If you do, take 1 50/3/3 Imperial Clone Subordinate and put it into the Character arena. | Tap -> Search your deck for an Imperial Officer unit card, show it to your opponent, and put it into your hand. Shuffle your deck. Play only during your build step.	<s><l>Pay 1BP to spawn Imperial Clone</l><f>/spawn Imperial Clone;/player stat2 -1;/s pays 1BP to spawn Imperial Clone subordinate upon deployment of Objurium (A)</f></s>	NEW, LEG
Ooryl Qrygg (A)	RS	RS048_Ooryl_Qrygg_A	L	Character	Grano Rogue New Republic Officer	6	30	5	5	R	48		Critical Hit 3 | Starfighter Pilot. The Starfighter gets:  -Accuracy 1  -Shields 1		NEW, LEG
Pulsar Skate (A)	RS	RS049_Pulsar_Skate_A	N	Space	Smuggler Transport	4	40	2	4	R	49		Tap -> Search your deck for a unit card with "X-wing" in its name, show it to your opponent, and put it into your build zone with 1 build counter on it. Shuffle your deck. Play only during your build step. | Pay 2 Force -> One of your other Space units gets "Pay 1 Force -> Intercept" until end of turn. Play only when no unit is attacking.		REB, NEW, LEG
Rogue Eight (A)	RS	RS050_Rogue_Eight_A	L	Space	Rogue New Republic Starfighter	4	50	2	2	R	50		As long as Nawara Ven is piloting Rogue Eight, it gets Accuracy 1. | Each of your other Rogue Starfighters gets "As long as this unit's total speed is 40 or higher, it gets Stealth.		NEW, LEG
Rogue One (A)	RS	RS051_Rogue_One_A	L	Space	Rogue New Republic Starfighter	5	50	3	3	R	51		Hidden Cost 3 | Each of your other Rogue Starfighters gets +1 power.		NEW, LEG
Rogue Squadron (C)	RS	RS052_Rogue_Squadron_C	L	Space	Rogue New Republic Squadron	8	70	6	6	R	52		Stack: Any Rogue New Republic Starfighter. | Hidden Cost 6 | When the Space battle step starts, you may choose an ability on another card in Rogue Squadron's Stack. If you do, Rogue Squadron gets the chosen ability until end of turn.		NEW, LEG
Squaring Off	RS	RS053_Squaring_Off	N	Battle						R	53		Pay 3 Force -> Each player chooses one of his or her units in each arena. Only the chosen units can attack and be attacked until end of turn. Play only if each player has at least 1 unit in each arena and only when the Space battle step starts.		NEW, LEG
Ten Numb's Rogue Starfighter (A)	RS	RS054_Ten_s_Rogue_Starfighter_A	L	Space/Ground	Rogue New Republic Starfighter	5	40	3	3	R	54		Switch: +10 speed/Accuracy 1 | Pay 1 build point -> Return a Location card from your discard pile into your deck. Shuffle your deck. Play only during your build step.		NEW, LEG
Vance Rego (A)	RS	RS055_Vance_Rego_A	D	Character	Cilparian Imperial Spy	6	30	5	5	R	55		Tap -> Look at your opponent's hand. If there are any non-unit cards there, you may discard one of them. Play only during your build step. | Pay 3 build points -> Take 1 50/3/3 Elite Hunting Party Subordinate with "Accuracy 1" and "Precision" and put it into the Ground or Character arena. Play only during your build step.	<s><l>Pay 3BP to spawn Elite Hunting Party</l><f>/spawn Elite Hunting Party;/player stat2 -3;/s pays 3BP to spawn Elite Hunting Party subordinate using Vance Rego (A)</f></s>	NEW, LEG
Verpine Tech	RS	RS056_Verpine_Tech	L	Character	Verpine New Republic Mechanic	3	20	2	2	R	56		Tap -> One of your Starfighters gets Accuracy 1 until end of turn. Play only when that Starfighter would attack.| Reserves: Pay 1 build point -> Remove up to 2 damage counters from one of your Starfighters. Play only during your build step.		NEW, LEG
Very Good Day For Hunters	RS	RS057_Very_Good_Day_For_Hunters	D	Battle						R	57		Pay 4 Force -> Each of your Space units with a Pilot gets Accuracy 1 until end of turn. | Pay 4 Force -> Meditate		NEW, LEG
Vladet TIE Fighter Squadron	RS	RS058_Vladet_TIE_Fighter_Squadron	D	Space/Ground	Imperial Squadron	7	40	4	5	R	58		Switch: Fury 1/+10 speed | This units gets Accuracy 1 and Critical Hit 1 when attacking a Rogue Starfighter. | Tap -> Put 1 damage counter on this unit -> Put 2 damage counters on one of your opponent's units in this arena. Play only when this unit would attack.		NEW, LEG
Whistler (A)	RS	RS059_Whistler_A	L	Character	Rogue New Republic Astromech Droid	3	20	1	2	R	59		Reserves: Pay 4 Force -> Search your deck for a Mission card, show it to your opponent, and put it into your hand. Shuffle your deck. Play only during your build step.| Starfighter Pilot. That Starfighter gets:  -This unit can have up to 2 Pilots.  - Accuracy 1		NEW, LEG
Ysanne Isard (A)	RS	RS060_Ysanne_Isard_A	D	Character	Imperial Officer	6	30	3	5	R	60		Your opponent plays with her or her hand revealed. | Tap, Discard a card from your hand -> Choose one: Draw 2 cards. Play only during your build step. Or: Take a non-unit card from your opponent's hand and put that card into your hand. 		NEW, LEG
181st Imperial Fighter Group (B)	RS	RS061_181st_Imperial_Fighter_Group_B	D	Space	Imperial Squadron	7	60	6	6	U	61		Accuracy 1 | As long as 181st Imperial Fighter Group has a Pilot, it gets Critical Hit 1 and Overkill.		NEW, LEG
Alderaan Biotics Research Facility	RS	RS062_Alderaan_Biotics_Research_Facility	D	Location	Space/Ground - Imperial Borleirs Facility	2				U	62		When you complete this Location, you may search your deck for a Space unit card. If you do, show it to your opponent and put it into your hand. Shuffle your deck. | Roll a die -> If you roll a 6, reveal up to 2 unit cards from your hand to your opponent and put them into your build zone with 2 build counters on each of them. Play only during your build step.During your build step, you may roll a die. If you roll a 6, put 2 unit cards from your hand into your build zone face-up with 2 build points on each of them.		NEW, LEG
Bad Intel	RS	RS063_Bad_Intel	N	Mission		2				U	63		Each player can't draw cards during the next turn.		NEW, LEG
Baron Soontir Fel (C)	RS	RS064_Baron_Soontir_Fel_C	D	Character	Imperial Officer	5	40	5	4	U	64		When you deploy Soontir, you may search your deck for a 181st Imperial Fighter Group unit card. If you do, show it to your opponent, and put it into your hand. Shuffle your deck. | Squadron Pilot. The Squadron gets:  -+10 speed  -Accuracy 1  -Precision		NEW, LEG
Beautiful Illusion 	RS	RS065_Beautiful_Illusion	N	Mission		0				U	65		Tap one of your opponent's Characters with 2or more damage counters on it and remove all damage counters from it. That Character doesn't untap during your opponent's next untap step. Your opponent may draw a card.		NEW, LEG
Borsk Fey'Lya (A)	RS	RS066_Borsk_Fey_lya_A	L	Character	Bothan New Republic Councilor - Diplomat	7	40	5	5	U	66		Lucky 2 | Tap -> One of your New Republic units gets +3 power for this attack. If that unit does no damage this turn (after damage prevention), put 2 damage counters on it when the turn ends. 		NEW, LEG
Borsk Fey'Lya (B)	RS	RS067_Borsk_Fey_lya_B	L	Character	Bothan New Republic Councilor - Diplomat	6	30	4	4	U	67		Lucky 2 | Tap -> Discard the top 3 cards from your opponent's deck. Play only when Borsk would attack.		NEW, LEG
Bothan Commander	RS	RS068_Bothan_Commander	N	Character	Bothan Officer	5	40	4	5	U	68		Accuracy 1 | When the battle phase starts, you may choose an arena. If you do, each of your other Bothans in the chosen arena gets Accuracy 1 until end of turn.		NEW, LEG
Bror Jace (A)	RS	RS069_Bror_Jace_A	L	Character	Rogue New Republic Officer	5	40	4	3	U	69		Pay 2 Force -> Retaliate 1 | Starfighter Pilot. The Starfighter gets:  - +10 speed  - Fury X, where X is the number of damage counters on this unit.		NEW, LEG
By the Book	RS	RS070_By_the_Book	L	Battle						U	70		Pay 2 Force -> Take 1 50/2/2 X-Wing Subordinate and put it into the Space arena. Play only when one of your opponent's units damages (after damage prevention) one of your Space units.	<s><a>y</a><l>Pay 2 Force to spawn X-wing</l><f>/spawn X-wing;/player stat1 -2;/s pays 2 Force to spawn X-wing subordinate using By The Book when one of their opponent's Space units damaged on of their Space units</f></s>	NEW, LEG
Captain Dllr Nep (B)	RS	RS071_Captain_Dllr_Nep_B	L	Character	Sullustan Rogue New Republic Officer	4	40	4	4	U	71		Treat Dllr Nep as a Force Sensitive. | Lucky 2 | Tap -> Search your opponent's deck for a Location card and discard it. Your opponent shuffles his or her deck. Play only during your build step.		NEW, LEG
Captain Dllr Nep (C)	RS	RS072_Captain_Dllr_Nep_C	L	Character	Sullustan Rogue New Republic Officer	5	50	4	4	U	72		Treat Dllr Nep as a Force Sensitive. | Pay 2 Force -> Choose a Dark Side unit in the Character arena. Dllr Nep gets up to 2 of the chosen unit's abilities until end of turn. Play only when no unit is attacking.		NEW, LEG
Captain Ten Numb (B)	RS	RS073_Captain_Ten_Numb_B	L	Character	Sullustan Rogue New Republic Officer	4	50	4	3	U	73		Ten Numb can attack your opponent's Walker units in the Ground arena. | Ten gets Accuracy 1 and Critical Hit 2 when attacking a Walker		NEW, LEG
Captain Tycho Celchu (A)	RS	RS074_Captain_Tycho_Celchu_A	L	Character	Rogue New Republic Officer	6	50	4	4	U	74		Bounty: Gain 1 build point. | Critical Hit 2 | Transport Pilot. The Transport gets:  -+10 speed   -Bounty: Gain 1 build point.   -Stun 2		NEW, LEG
Captain Tycho Celchu (B)	RS	RS075_Captain_Tycho_Celchu_B	L	Ground/Character	Rogue New Republic Officer	6	40	4	4	U	75		Switch: Pay 1 Force -> Retaliate 2/Lucky 2 | Whenever one of your opponent's Creatures attacks one of your units in the Character arena, you may have that Creature attack Tycho Celchu instead. 		NEW, LEG
Captain Wes Janson (B)	RS	RS076_Captain_Wes_Janson_B	L	Character	Rogue New Republic Officer	4	40	4	3	U	76		Stealth | Wes can attack your opponent's Creature units in the Ground arena. | Wes gets Accuracy 1 when attacking a Creature. 		NEW, LEG
Clear Skies and Easy Shots	RS	RS077_Clear_Skies_and_Easy_Shots	L	Battle						U	77		Pay 3 Force -> One of your Space units gets Accuracy 1 until end of turn. That unit can also attack first during the Space battle step. Play only when the Space battle step starts.		REB, NEW, LEG
Commander's Lecture	RS	RS078_Commander_s_Lecture	L	Mission		1				U	78		Reveal the top card of your deck to your opponent. Your opponent reveals his or her hand. You may discard a card with the same card type as your revealed card from your opponent's hand. Put your revealed card back on the top of your deck.		NEW, LEG
Dllr's Rogue Starfighter (A)	RS	RS079_Dllr_s_Rogue_Starfighter_A	L	Space	Sullustan Rogue New Republic Starfighter	4	40	3	3	U	79		Accuracy 1 | As long as Captain Dllr Nep is piloting Dllr's Rogue Starfighter, it gets Lucky 1 and Parry 1.		NEW, LEG
Don't Worry About Your Wounds	RS	RS080_Don_t_Worry_About_Your_Wounds	N	Mission		0				U	80		Remove any number of damage counters from one of your units in the Character arena. Your opponent may draw a card for each damage counter removed this way.		NEW, LEG
Elscol Loro (B)	RS	RS081_Elscol_Loro_B	L	Character	Cilparian Rebel Soldier	4	40	3	4	U	81		Lucky 2 | Whenever Elscol is attacked by an Imperial Officer or Walker, you may roll a die. If you roll a 5 or 6, the attack ends.		NEW, LEG
Expeditious (A)	RS	RS082_Expeditious_A	D	Space	Imperial Cruiser - Transport	6	30	5	5	U	82		Shields 1 | Reserves: Pay 2 Force -> Retreat one of your Space units. Play only when no unit is attacking.		NEW, LEG
Firith's Freighter (A)	RS	RS083_Firith_s_Freighter_A	N	Space	Twi'lek Crime Lord Transport	5	40	2	5	U	83		Stealth | Tap -> One of your Crime Lord Characters with total speed 30 or higher gets Stealth until end of turn. Play only when the battle phase starts.		NEW, LEG
General Horton Salm (A)	RS	RS084_General_Horton_Salm_A	L	Character	New Republic Officer	5	30	4	4	U	84		Tap -> Search your deck for a unit card with a Pilot ability, show it to your opponent, and put it into your hand. Shuffle your deck. Play only during your build step.		NEW, LEG
Girov Dza'Tey (B)	RS	RS085_Girov_Dza_Tey_B	N	Character	Bothan Force Sensitive Officer	6	50	6	6	U	85		Accuracy 1 | Girov can attack your opponent's Creatures in the Ground arena. | Each of your other Bothans gets +1 power.		NEW, LEG
Girov Dza'Tey (C)	RS	RS086_Girov_Dza_Tey_C	N	Character	Bothan Force Sensitive Officer	5	50	4	5	U	86		Put 1 damage counter on Girov -> Put 2 damage counters on one of your opponent's non-Jedi in the Character arena. Play only during your build step.		NEW, LEG
Groznik (C)	RS	RS087_Groznik_C	L	Character	Wookiee Cilparian Rebel	6	40	6	6	U	87		When you deploy Groznik, you may oay 2 Force. If you do, tap one of your opponent's Imperial Characters. | Pay 1 Force -> Groznik gets Fury 2 for this attack. | Pay 3 Force -> Retaliate 6		NEW, LEG
Heart of the Squadron	RS	RS088_Heart_of_the_Squadron	L	Resource		4				U	88		Add 1 counter -> One of your Rogues gets +1 power until end of turn. | Remove 2 counters -> Prevent up to 3 damage to one of your Rogues. | Remove 3 counters -> Choose an arena. Remove 1 damage counter from each of your Rogues in the chosen arena. Play only during your build step.		NEW, LEG
Ibtisam (A)	RS	RS089_Ibitsam_A	L	Character	Mon Calamari Rogue New Republic Officer	5	30	4	4	U	89		Accuracy 1 | Reserves: Tap, Pay 1 Force -> Take the bottom card from your deck and put it into your hand. Play only during your build step.		NEW, LEG
Ibtisam (B)	RS	RS090_Ibitsam_B	L	Character	Mon Calamari Rogue New Republic Officer	4	30	3	3	U	90		Starfighter Pilot. The Starfighter gets:   -+2 power   -When the Space battle step starts, you may choose one of your other Starfighters with a Pilot. If you do, the chosen Starfighter gets Lucky 1 and Parry 1 until end of turn.		NEW, LEG
Iron Fist (A)	RS	RS091_Iron_Fist_A	D	Space	Imperial Capital Ship - Flagship	12	10	10	9	U	91		Hidden Cost 10 | Armor | Pay 1 build point, 1 Force -> Take 1 50/3/1 TIE Raptor Subordinate and put it into the Space arena. Play only during your build step.	<s><l>Pay 1BP and 1 Force to spawn TIE Raptor</l><f>/spawn TIE Raptor;/player stat2 -1;/player stat1 -1;/s pays 1BP and 1 Force to spawn TIE Raptor subordinate using Iron Fist (A)</f></s>	NEW, LEG
Kapp Dendo (A)	RS	RS092_Kapp_Dendo_A	L	Character	Devaronian New Republic Officer	7	40	6	6	U	92		Accuracy 1 | Each of your New Republic units in the Ground arena gets +1 power.		NEW, LEG
Krytos Virus	RS	RS093_Krytos_Virus	D	Battle						U	93		Pay 4 Force -> Choose a subtype. Each non-Droid with the chosen subtype in the Character arena gets "Upkeep: Do 1 damage to this unit." until it is discarded.		NEW, LEG
