Name	Set	ImageFile	Side	Type	Subtype	Cost	Speed	Power	Health	Rarity	Number	Usage	Text	Script	Classification
Darth Maul (J)	BL	BL025_Darth_Maul_J	N	Character	Zabrak Dark Jedi - Nightbrother	9	60	7	7	R	25		Avenge X, where X is Maul's total power. | Overkill | Pay 4 Force -> Maul gets "Damage from Maul can't be prevented." for this attack. | Pay 2 Force -> Evade 2		REP, CW
Darth Maul (K)	BL	BL026_Darth_Maul_K	N	Character	Zabrak Dark Jedi - Nightbrother	8	60	6	6	R	26		Hidden Cost 6 | Fury 2 | As long as Savage Opress is in any arena, Maul gets Critical Hit 1 and Focus 2. | Pay 2 Force -> Ambush 2 (If your opponent deploys, moves, or puts a unit into this arena, Maul does 2 dice of damage to that unit.) | Pay 4 Force -> Deflect 2		REP, CW
Darth Sidious (O)	BL	BL027_Darth_Sidious_O	D	Ground/Character	Dark Jedi Master - Sith Lord	13	40	10	8	R	27		Switch: +2 power/Fury 3, Overkill | Only Jedi Masters can use Deflect, Evade, and Protect to prevent damage from Sidious. | Pay X Force -> Evade X+1		REP, CW
Darth Tyranus (P)	BL	BL028_Darth_Tyranus_P	D	Character	Separatist Dark Jedi Master - Sith Lord	11	60	7	6	R	28		Parry 2 | Resources in play can't be discarded. | Each of your Dark Side Battle cards that costs 4 or more Force to play gets "Enhance: Pay 1 more Force -> also do 2 damage to one of your opponent's damaged units in the Ground or Character arena." | Pay 2 Force -> Evade 2		REP, CW
Death Watch Aerial Team	BL	BL029_Death_Watch_Aerial_Team	D	Ground/Character	Death Watch Warrior Squad	8	30	6	5	R	29		Switch: +20 speed/Focus 1 | Treat this unit as a Mandalorian. | Armor | As long as Pre Vizsla is in any arena, this unit gets +1 power and Critical Hit 2. | Pay 2 Force -> Ambush 3 (If your opponent deploys, moves, or purs a unit into this arena, this unit does 3 dice of damage to that unit.)		REP, CW
Dueling Masters	BL	BL030_Dueling_Masters	N	Battle						R	30		Pay X Force, tap one of your Masters in any arena -> Put X damage counters on one of your opponent's units in that arena. That Master doesn't untap during your next untap step. Play only if that Master has an Equipment attached and only when that Master would attack. | Pay X Force, tap one of your Masters in any arena -> Meditate.		REP, CW
Elite Droid Gunship	BL	BL031_Elite_Droid_Gunship	D	Ground	Separatist Droid Gunship	7	30	6	4	R	31		Shields 2 | Pay 2 build points -> This unit gets Double Strike until end of turn. Play only during your build step. | Pay 3 Force -> Ambush 4 (If your opponent deploys, moves, or puts a unit into this arena, this unit does 4 dice of damage to that unit.)		REP, CW
Enemy of My Enemy 	BL	BL032_Enemy_of_My_Enemy	N	Battle						R	32		One of your unique Dark Side or Light Side units in the Ground or Character arena gets "Pay 1 Force -> Protect 3 (Prevent up to 3 damage to one of your other units in this arena.)" until end of turn. Play only if you have a Neutral unit in the same arena.		REP, CW
Festival of Light	BL	BL033_Festival_of_Light	L	Event						R	33		Whenever you deploy or put a Light Side unit into any arena, each player gains 1 Force.		REP, CW
Fives (B)	BL	BL034_Fives_B	L	Character	Republic Clone Officer - Domino	5	50	5	5	R	34		Forewarning: Discard the fifth card from the top of your opponent's deck. | Whenever Fives is attacked, roll a die. If you roll a 5, the attack ends. | Whenever Fives does 5 or more damage (after damage prevention) for an attack, he gets Critical Hit 1 and Overkill for his next attack.		REP, CW
Force Priestesses (A)	BL	BL035_Force_Priestesses_A	L	Ground/Character	Force Sensitive Spirit Squad	5	50	0	5	R	35		Force Priestesses doesn't count toward controlling the Ground or Character arena. | Prevent all damage to and from Force Priestesses. | When your build step starts, choose a number and roll a die. If you roll the chosen number, choose one: Gain 5 Force. Or: Your opponent loses 5 Force. | Whenever one of your Force Sensitives or Jedi is discarded or returned to your hand from the Ground or Character arena, gain 1 Force.		REP, CW
General Grievous (M)	BL	BL036_General_Grievous_M	D	Character	Separatist Cyborg Officer	8	40	7	5	R	36		Treat Grievous as a Dark Jedi Droid. | Focus 2 | Parry 2 | Grievous gets "Damage from Grievous can't be prevented." when attacking a unit with printed build cost 7 or less.		REP, CW
Gregor (A)	BL	BL037_Gregor_A	L	Character	Republic Clone Soldier	7	30	4	4	R	37		Armor | Discard Gregor from the Character arena -> Prevent all damage to one of your units in the Ground arena and put 2 damage counters on each of your opponent's units in the Ground arena.		REP, CW
Huyang (A)	BL	BL038_Huyang_A	L	Character	Republic Droid	6	30	4	4	R	38		Reserves: Each of your Jedi Characters with a Lightsaber Weapon attached gets Parry 1. | Reserves: Each Force-activated ability granted by a Lightsaber Weapon attached to your units costs 1 less Force to play. Abilities that cost 1 or more Force can't cost less than 1 Force.		REP, CW
Jedi Bond	BL	BL039_Jedi_Bond	L	Equipment	Character - Skill	1				R	39		Pay 1 Force -> Equip | Equipped Jedi Padawan gets +1 health and "When the Character battle step starts, you may pay 1 Force. If you do, this unit gets the Force-activated abilities of one of your Jedi Knights or Jedi Masters in the Character arena, in addition to its own, until end of turn.		REP, CW
Jedi Council (C)	BL	BL040_Jedi_Council_C	L	Ground	Republic Jedi Master Squad - Council Member	6	30	3	7	R	40		Reserves: Tap, Pay 3 Force -> Take 1 50/2/4 Jedi Defense Team Subordinate with "Parry 2" and put it into the Ground arena. Play only when the Ground battle step starts. | Reserves: Pay 3 build points ->   Take 1 60/3/3 Jedi Veteran Subordinate with "Pay 1 Force -> Evade 2" and put it into the Character arena. Play only during your build step.	<s><l>Tap and pay 3 Force to Spawn Jedi Defense Team</l><f>/spawn Jedi Defense Team;/player stat1 -3;/cr90;/s Taps Jedi Council ( C ) and pays 3 Force to spawn Jedi Defense Team subordinate</f></s><s><l>Pay 3BP to Spawn Jedi Veteran</l><f>/spawn Jedi Veteran;/player stat2 -3;/s Pays 3 BP to spawn Jedi Veteran subordinate using Jedi Council ( C )</f></s>	REP, CW
Jedi Initiate Team (A)	BL	BL041_Jedi_Initiate_Team_A	L	Ground	Force Sensitive Child - Republic Jedi Squad	6	50	5	5	R	41		Stack: Any Force Sensitive Child. | When the battle phase starts, you may choose an activated ability on another card in Jedi Initiate Team's stack. If you do, Jedi Initiate Team gets the chosen ability until end of turn. | As long as Ahsoka Tano is in any arena, Jedi Initiate Team gets +1 health and Lucky 2. | Pay 1 Force -> Evade 1		REP, CW
Jedi Takedown	BL	BL042_Jedi_Takedown	D	Mission - Trap		3				R	42		When the battle phase starts, put 2 damage counters on one of your opponent's units with 2 or more captivity counters on it in the Ground or Character arena. If that unit is a Jedi, you may also tap it, and Jedi Takedown can't be disrupted.		REP, CW
Jedi Temple Tree	BL	BL043_Jedi_Temple_Tree	L	Resource		3				R	43		Add 1 counter -> One of your Jedi gets Accuracy 1 until end of turn. | Remove 1 counter -> Search your deck for a Spirit unit card, show it to your opponent, and put it into your hand. Shuffle your deck. | Remove 5 counters -> Gain X Force and draw up to X cards, where X is the number of Spirits you have in any arena.		REP, CW
Kindalo	BL	BL044_Kindalo	N	Ground/Character	Kindalo Plant	7	10	2	5	R	44		Switch: Shields 2/Damage Control 1 | When your build step starts, roll a die. If you roll a 1 or 5, choose one. If you roll 2 or 6, choose two. If you roll a 3, choose up to three: Gain 2 build points. Or; Gain 2 Force. Or: Draw 2 cards and discard a card from your hand.		REP, CW
Krell's Carnage	BL	BL045_Krell_s_Carnage	N	Battle						R	45		Choose one: Pay 5 Force -> One of your Ground units or Characters gets +3 power and Fury 3 until end of turn. | Or: Pay 2 Force -> One of your Ground units or Characters gets +3 power and Fury 3 until end of turn. Play only if your opponent has a Clone in the Ground or Character arena.		REP, CW
Leaving the Order	BL	BL046_Leaving_the_Order	L	Mission		1				R	46		One of your Jedi Characters loses its card type and subtype and gets the Ground card type, the Independent Force Sensitive subtype, +1 health, Focus 1, and Damage Control 1 until end of game. Move that unit to the Ground arena.		REP, CW
Living Sphere (A)	BL	BL047_Living_Sphere_A	N	Equipment	Character - Device	2				R	47		Pay 2 build points -> Equip | Equipped Force Sensitive, Jedi, or Sith gets "Tap -> Choose one of your opponent's Characters. Gain X Force and your opponent loses X Force, where X is half the printed power (rounded up) of the chosen Character. Play only when the Character battle step starts."		REP, CW
Lom Pyke (A)	BL	BL048_Lom_Pyke_A	N	Character	Pyke Crime Lord	7	40	4	5	R	48		Pay 2 build points -> Take 1 30/3/3 Pyke Syndicate Squad Subordinate with "Bounty: Gain 1 build point." and put it into the Ground or Character arena. Play up to 2 times per turn and only during your build step. | Tap 3 of your Pyke units -> Tap one of your opponent's units in the Ground or Character arena. Play only during your build step.	<s><l>Pay 2BP to Spawn Pyke Syndicate Squad</l><f>/spawn Pyke Syndicate Squad;/player stat2 -2;/s Pays 2 BP to spawn Pyke Syndicate Squad subordinate using Lom Pyke (A)</f></s>	REP, CW
Lux Bonteri (B)	BL	BL049_Lux_Bonteri_B	L	Character	Onderon Diplomat	6	40	4	4	R	49		Lucky 2 | Whenever Lux would be damaged, if Ahsoka Tano is in any arena, prevent 1 of that damage. | Each of Ahsoka Tano's activated abilities costs 1 less Force to play. Abilities that cost 1 or more Force can't cost less than 1 Force.		REP, CW
Mace Windu (J)	BL	BL050_Mace_Windu_J	L	Character	Jedi Master - Republic Officer	11	50	8	7	R	50		Parry 2 | Each of your other Republic units gets +1 power. | Pay 3 Force -> Ambush 3 (If your opponent deploys, moves, or puts a unit into this arena, Mace does 3 dice of damage to that unit.) | Pay 3 Force -> Protect 3 (Prevent up to 3 damage to one of your other units in this arena.)		REP, CW
Mandalore Battlefield	BL	BL051_Mandalore_Battlefield	D	Location	Ground - Death Watch Mandalore Battlefield	2				R	51		When your build step starts, you may search your deck for a Death Watch unit card. If you do, show it to your opponent and put it into your hand. Shuffle your deck. | each of your Death Watch units in the Ground arena gets +10 speed and Critical Hit 1.		REP, CW
Many Faces, One Being	BL	BL052_Many_Faces_One_Being	L	Mission - Trap		3				R	52		When one of your unique Force Sensitives or Jedi with X cards in its stack is discarded from the Character arena, gain X Force and return that Character and all cards in its stack to your hand.		REP, CW
Massacre	BL	BL053_Massacre	D	Event						R	53		Whenever a Dark Side or Neutral unit is discarded from any arena, each player loses 1 Force.		REP, CW
Maul's Revival 	BL	BL054_Maul_s_Revival	N	Mission		3				R	54		Search your deck and/or discard pile for up to 3 Darth Maul unit cards, show them to your opponent, and put them into your hand. Shuffle your deck. If you have Mother Talzin in any arena, also gain 2 Force.		REP, CW
Mother Talzin (B)	BL	BL055_Mother_Talzin_B	N	Character	Force Sensitive Master - Nightsister	11	20	*	*	R	55		Talzin's power and health are equal to your Force total. | Forewarning: Gain 1 Force. | Whenever you deploy a Nightbrother or Nightsister, gain 1 Force. | Whenever a Nightbrother or Nightsister is discarded from any arena, lose 1 Force. | Pay 2 Force -> Evade 3		REP, CW
Mother Talzin (C)	BL	BL056_Mother_Talzin_C	N	Character	Force Sensitive Master - Nightsister	9	40	6	6	R	56		Attacks from Talzin can't be disrupted. | Damage from Talzin can't be prevented. | Overkill | Tap -> Search your deck for a non-unit card with "Talzin" in its name, show it to your opponent, and put it into your hand. Shuffle your deck. Play only during your build step. | Pay 3 Force -> Evade 3		REP, CW
Nite Owls (A)	BL	BL057_Nite_Owls_A	N	Ground/Character	Death Watch Mandalorian Warrior Squad	8	50	4	4	R	57		Switch: Double Strike/Accuracy 1 | Whenever Nite Owls is attacked, you may pay 3 Force. If you do, take 1 40/2/3 Nite Owls Detachment Subordinate with "Accuracy 1" and "Double Damage" and put it into the Ground or Character arena. | As long as you have Bo-Katan Kryze in any arena, Nite Owls gets Focus 2.	<s><l>Pay 3 Force to Spawn Nite Owls Detachment</l><f>/spawn Nite Owls Detachment;/player stat1 -3;/s pays 3 Force to spawn Nite Owls Detachment subordinate because NiteOwls (A) was attacked</f></s>	REP, CW
Obi-Wan Kenobi (W)	BL	BL058_Obi_Wan_Kenobi_W	L	Character	Jedi Master - Republic Officer	9	50	5	9	R	58		Treat Obi-Wan as a Mandalorian. | Armor | Whenever your opponent discards or puts 1 or more cards from his or her deck or hand into his or her discard pile, you may put a card from your discard pile on the bottom of your deck. | Pay 3 Force -> Protect 3 (Prevent up to 3 damage to one of your other units in this arena.)		REP, CW
Obi-Wan Kenobi's Resolve (A)	BL	BL059_Obi_Wan_Kenobi_s_Resolve_A	L	Equipment	Character - Skill	1				R	59		Pay 1 Force -> Equip | You may equip Obi-Wan Kenobi's Resolve to one of your defending Jedi during the battle phase. | Equipped unique Jedi gets "Put 1 damage counter on this unit -> Deflect 1." | Equipped Obi-Wan Kenobi also gets +1 power for each damage counter on him.		REP, CW
Onderon Rebel Army	BL	BL060_Onderon_Rebel_Army	L	Ground	Onderon Rebel Creature Army 	10	30	8	8	R	60		Hidden Cost 8 | Focus 2 | As long as you have a Jedi in the Character arena, this unit gets Parry 2. | When your build step starts, if you have Saw Gerrera or Steela Gerrera in any arena, take 1 50/2/2 Ruping Flight Team Subordinate with "Focus 1" and put it into the Ground arena.	<s><l>Spawn Ruping Flight Team</l><f>/spawn Ruping Flight Team;/s spawns Ruping Flight Team subordinate using Onderon Rebel Army because Saw Gerrera or Steela Gerrera are in any arena</f></s>	REP, CW
One Clone Army	BL	BL061_One_Clone_Army	L	Battle						R	61		Pay 6 Force -> One of your Clones in any arena gets +2 power, Accuracy 1, Critical Hit 1, and Overkill for this attack. Play only if that Clone is the only unit you have in that arena.		REP, CW
Overwhelming Force	BL	BL062_Overwhelming_Force	N	Battle						R	62		Remove 6 counters from your Resource -> Search your deck for up to 3 unit cards, show them to your opponent, and put them into your build zone with 1 build counter on each of them. Shuffle your deck. Each of those unit cards gets Hidden Cost 1 until end of turn. When the battle phase ends, remove each of those units you deployed from the game. Play only when no unit is attacking.		REP, CW
Pong Krell (A)	BL	BL063_Pong_Krell_A	N	Character	Besalisk Jedi Master - Republic Officer	8	40	7	5	R	63		Pong can't lose Upkeep. | Upkeep: Put 2 corruption counters on Pong. | As long as Pong has no corruption counters on him, each of your Clones gets Accuracy 1. | Discard one of your Clones from any arena -> Remove up to 4 corruption counters from Pong. Play when no unit is attacking. | Pay 3 Force -> Retaliate 6		REP, CW
Pre Vizsla (C)	BL	BL064_Pre_Vizsla_C	D	Character	Death Watch Mandalorian Warrior	8	50	6	4	R	64		Treat Pre as a Mandalore. | Armor | Each of your Death Watch units costs 1 less build counter to deploy. | Each of your other Death Watch units gets Focus 2 and Precision.		REP, CW
Preigo's Traveling World of Wonder (A)	BL	BL065_Preigo_s_Traveling_World_of_Wonder	N	Ground	Independent Entertainer Creature Squad	8	30	3	8	R	65		Each of your other Entertainers and Musicians gets +1 health, Focus 1, and Lucky 1. | Tap -> Tap one of your opponent's Ground units or Characters with printed build cost 8 or less. That unit can't untap until end of turn. | Pay 2 Force -> Evade X, where X is the number of Entertainers and Musicians you have in any arena.		REP, CW
Qui-Gon's Guidance	BL	BL066_Qui_Gon_s_Guidance	L	Battle						R	66		Pay 2 Force -> One of your units without Focus gets Focus 2 until it is discarded. If that unit is Obi-Wan Kenobi or Yoda, Qui-Gon's Guidance can't be disrupted. | Pay 2 Force -> Meditate		REP, CW
Republic Military Base	BL	BL067_Republic_Military_Base	L	Location	Ground - Republic Clone Coruscant Facility	3				R	67		When your build step starts, if you have a Republic Officer in any arena, you may choose one: Reveal a partially built Republic unit card in you build zone to your opponent and put 1 build counter on it. Or: Pay 1 build point -> One of your Republic units gets +1 power and Accuracy 1 until end of turn.		REP, CW
Republic Navy (A)	BL	BL068_Republic_Navy_A	L	Space	Republic Clone Fleet	16	20	9	14	R	68		Damage Control 1 | Shields 1 | Inspiration | When Republic Navy is discarded from the Space arena, put 1 damage counter on each Republic unit. | Each of your Republic units costs 1 less build counter to deploy. | As long as you have a Republic Officer in any arena, Republic Navy gets +2 health and Overkill.		REP, CW
Republic Navy (B)	BL	BL069_Republic_Navy_B	L	Space	Republic Clone Fleet	10	10	8	11	R	69		Forewarning: Prevent up to 2 damage to Republic Navy. | Shields 1 | When the Space battle step starts, you may tap one of your opponent's Subordinates in the Space or Ground arena. | The Location in the Space arena can't be discarded.		REP, CW
Savage Opress (C)	BL	BL070_Savage_Opress_C	N	Character	Zabrak Dark Jedi - Nightbrother	8	60	7	5	R	70		Fury 2 | As long as Darth Maul is in any arena, Savage gets Focus 2 and Parry 1. | Pay 4 Force -> Deflect 2 | Pay 1 Force -> Retaliate 2		REP, CW
Separatist Droid Legion	BL	BL071_Separatist_Droid_Legion_v2	D	Ground/Character	Separatist Droid Army	15	30	8	10	R	71		Switch: This unit can attack units in the Character arena./This unit can attack units in the Ground arena. | This unit costs 1 less build counter to deploy for each Droid you have in any arena. | this unit can't cost less than 7 build counters to deploy | Overkill		REP, CW
Separatist Navy (A)	BL	BL072_Separatist_Navy_A	D	Space	Separatist Fleet	16	20	14	9	R	72		Damage Control 1 | Shields 1 | Inspiration | When Separatist Navy is discarded from the Space arena, put 1 damage control on each Separatist . | Each of your Separatist costs 1 less build counter to deploy. | As long as you have an Officer or Sith in any arena, Separatist Navy gets +2 health and Overkill.		REP, CW
Separatist Navy (B)	BL	BL073_Separatist_Navy_B	D	Space	Separatist Fleet	10	10	11	8	R	73		Foresight: Do 2 damage to the defending unit. | Shields 1 | Pay 3 build points -> Take 1 60/4/2 Tri-Fighter Squadron Subordinate with "Whenever this unit is attacked, take 1 60/1/1 Elite Buzz Droid Subordinate with "Foresight: Do 1 damage to the defending unit." and put it into the Space arena." and put it into the Space arena. Play only during your build step.	<s><l>Pay 3BP to Spawn Tri-Fighter Squadron</l><f>/spawn Tri-Fighter Squadron;/player stat2 -3;/s Pays 3 BP to spawn Tri-Fighter Squadron subordinate using Separatist Navu (B)</f></s>	REP, CW
Shadow Collective (A)	BL	BL074_Shadow_Collective_A	N	Ground	Zabrak Dark Jedi Squad - Death Watch	9	50	*	9	R	74		Stack: Darth Maul, Pre Viszla, and Savage Opress. | Shadow Collective's power is equal to the number Crime Lords, Death Watch units, and Zabraks you have in any arena. | Pay 4 Force -> Deflect 3		REP, CW
Sidious's Supremacy	BL	BL075_Sidious_s_Supremacy	D	Battle						R	75		Pay 1 Force -> Darth Sidious gets Fury 3 until end of turn. | Enhance: Pay 2 more Force -> Darth Sidious gets Fury 3 until end of turn instead. | Enhance: Pay 1 more Force -> Sidious's Supremacy also can't be disrupted.		REP, CW
Sith Lord's Defense	BL	BL076_Sith_Lord_s_Defense	D	Battle						R	76		Pay 2 Force -> Prevent up to 4 damage to one of your Sith Lords. | Pay 4 Force -> Mediate, and your opponent loses Force equal to the amount of damage prevented.		REP, CW
Super Tactical Droid	BL	BL077_Super_Tactical_Droid	D	Character	Separatist Droid Officer	5	30	2	4	R	77		Reserves: Tap -> Choose one: One of your Droids gets +20 speed and +1 power until end of turn. Play only when no unit is attacking. Or:  One of your Droids gets Accuracy 1 for this attack.		REP, CW
Talzin's Wrath	BL	BL078_Talzin_s_Wrath	N	Battle						R	78		Pay 1 Force -> Mother Talzin gets +1 power and Critical Hit 1 until end of turn. | Enhance: Pay 1 more Force -> Mother Talzin also gets Shields 1 until end of turn. | Enhance: Pay 6 more Force -> Mother Talzin also gets Double Damage and Avenge 2 until end of turn.		REP, CW
