Name	Set	ImageFile	Side	Type	Subtype	Cost	Speed	Power	Health	Rarity	Number	Usage	Text	Script	Classification
In Custody	BOSB	BOSB013_In_Custody	D	Mission - Trap		2				R	13		When your opponent deploys a unit, choose one: Put 2 captivity counters on it. Or: Tap it. | Pay 3 Force -> Meditate		RES
It Would Take a Miracle	BOSB	BOSB014_It_Would_Take_a_Miracle	L	Battle						R	14		Pay 6 Force -> Remove up to 4 damage counters from one of your Ground units. You may put 1 damage counter on one of your opponent's damaged Ground units for each damage counter removed this way. Play only when no unit is attacking.		RES
Jessika Pava (B)	BOSB	BOSB015_Jessika_Pava_B	L	Character	Resistance Officer	5	40	4	4	R	15		Starfighter Pilot.  The Starfigher gets:  - Accuracy 1  -Bombard 3  -Pay 2 Force -> Protect 2		RES
Kylo Ren (E)	BOSB	BOSB016_Kylo_Ren_E	D	Character	First Order Dark Jedi Apprentice	8	60	6	5	R	16		Ferocity (Damage from Kylo can't be prevented.) | Tap -> Roll a die. If you roll a 5 or 6, disrupt a unit's deployment. | Pay 2 Force -> Deflect 1		RES
Kylo Ren's Rage (A)	BOSB	BOSB017_Kylo_Ren_s_Rage_A	D	Equipment	Character - Trait	3				R	17		When you roll 2 or more misses for one of your Character's attacks (after reroll effects), you may attach Kylo Ren's Rage to that Character. | Equipped Character gets Fury 2 and "Attacks from this unit can't be disrupted." | Equipped Kylo Ren also gets "Whenever Kylo attacks, your opponent loses 1 Force."		RES
Lightsaber Call	BOSB	BOSB018_Lightsaber_Call	N	Battle						R	18		Pay 2 Force -> Take a Lightsaber Weapon card from your discard pile and attach it to one of your Force Sensitive or Jedi Characters without paying its build or equip costs. Play only when that Character would attack.		RES
Major Taslin Brance (A)	BOSB	BOSB019_Major_Taslin_Brance_A	L	Character	Resistance Officer	6	40	4	5	R	19		Focus 2 | Each of your Resistance Space and Ground unit's activated abilities costs 1 less Force to play. Abilities that costs 1 or more Force can't cost less than 1 Force.		RES
Maz Kanata (C)	BOSB	BOSB020_Maz_Kanata_C	L	Character	Force Sensitive Pirate Queen	5	30	2	4	R	20		Parry 2 | Each of your other Characters gets +20 speed and "Pay 1 Force -> Protect 1." | Pay 2 Force -> Protect 3		RES
Millennium Falcon (W)	BOSB	BOSB021_Millennium_Falcon_W	L	Space/Ground	Resistance Transport	8	40	5	5	R	21		Switch: +20 speed/Stealth | When the Character battle step starts, if the Millennium Falcon is in the Ground arena, you may retreat one of your damaged Characters. If you do, remove up to 2 damage counters from that Character.		RES
Poe Dameron (D)	BOSB	BOSB022_Poe_Dameron_D	L	Character	Resistance Officer	6	40	6	4	R	22		Lucky 1 | Starfighter Pilot. The Starfighter gets:  -Precision  -When the battle phase starts, choose one: This unit gets Critical Hit 3 until end of turn. Or: This turn gets Bombard 4 until end of turn.		RES
Poe's Starfighter (C)	BOSB	BOSB023_Poe_s_Starfighter_C	L	Space/Ground	Resistance Starfighter	6	50	3	3	R	23		Switch:  Accuracy 1/Inspiration | As long as Poe's Starfighter has a Pilot, each of your other Starfighters in this arena gets "Pay 0 Force -> Intercept" and "Pay 1 Force -> Protect 1"		RES
Rey (E)	BOSB	BOSB024_Rey_E	L	Character	Force Sensitive Scavenger	8	40	4	5	R	24		Stealth | As long as your Force total is 10 or more, Rey gets Focus 2, Damage Control 2, and "Pay 3 Force -> Disrupt an attack. Play only when Rey is attacked and only once per turn."		RES
Rey's Awakening	BOSB	BOSB025_Rey_s_Awakening	L	Battle						R	25		Pay 2 Force, choose a number, roll a die -> Gain control of the Character arena until next turn starts if you roll the chosen number. If you have Rey in any arena, you may reroll the die once."		RES
Rey's Strength	BOSB	BOSB026_Rey_s_Strength_A	L	Equipment	Character - Trait	3				R	26		When you attach a Lightsaber Weapon to one of your Characters, attach Rey's Strength to that Character. | Equipped Character gets Focus 2 and "Attacks from this unit can't be disrupted." | Equipped Rey also gets "Whenever Rey attacks, gain 1 Force."		RES
Snoke (C)	BOSB	BOSB027_Snoke_C	D	Character	First Order Supreme Leader	7	10	4	4	R	27		Treat Snoke as a Dark Jedi Master. | Reserves: Tap -> Return a unit card from your discard pile to your hand. If that card is a Kylo Ren unit card, put it into your build zone with 2 build counters on it instead. Play only during your build step.		RES
Some Things Never Change	BOSB	BOSB028_Some_Things_Never_Change	L	Mission - Campaign		2				R	28		When each turn starts, if you have a unit with "Han" and a unit with "Leia" in its name in the Character arena, gain any amount of build points and Force up to a combined total of X, where X is the number of consecutive turns they have both been in the Character arena.		RES
Starkiller Base (B)	BOSB	BOSB029_Starkiller_Base_B	D	Ground	First Order Fortification - Battle Station	19	10	0	20	R	29		You can't lose the game. | Units in any arena  can attack Starkiller Base. | Ferocity (Damage from Starkiller Base can't be prevented.) | Tap, Pay X Force -> Choose an arena. Discard the Location from the chose arena, and Starkiller Base does X damage to each unit in the chosen arena. Play only when Starkiller Base would attack.		RES
Starkiller Base Army (C)	BOSB	BOSB030_Starkiller_Base_Army_C	D	Ground	First Order Stormtrooper Army	9	40	8	8	R	30		Hidden Cost 7 | Resilience 3 | Tap -> Search your deck for a card with "Starkiller" in its name, show it to your opponent and put it into your build zone with 1 build counter on it. Shuffle your deck. Play only during your build step. | Pay 2 Force -> Ambush X, where X is the number of units with "Starkiller" in its name in any arena.		RES
Starkiller Base Catwalk	BOSB	BOSB031_Starkiller_Base_Catwalk	D	Location	Character - First Order Facility	1				R	31		Characters can't retreat. | Whenever damage from one of your unique Dark Jedi Apprentice's or unique First Order Character's attacks causes a unit to be discarded, you may search your deck for a card with the same name as the attacking unit. If you do, stack it beneath that unit without paying the stacking cost. Shuffle your deck.		RES
Tabala Zo (A)	BOSB	BOSB032_Tabala_Zo_A	L	Character	Resistance Soldier	3	30	1	3	R	32		Each of your Resistance Space units gets Resilience 1. | Tap -> Take 1 30/1/1 Resistance Technician Subordinate with "Tap -> Prevent 1 damage to one of your Resistance Space or Ground units" and put it into the Character arena. Play only during the build step.	<s><l>Tap to Spawn a Resistance Technician</l><f>/spawn Resistance Technician;/cr90;/s taps Tabala Zo (A) to spawn a Resistance Technician subordinate</f></s>	RES
Tarkin's Revenge (A)	BOSB	BOSB033_Tarkin_s_Revenge_A	D	Space	First Order Squadron	7	60	6	5	R	33		Hidden Cost 6 | Each of your other units gets Avenge 2. | Tarkin's Revenge can attack multi-arena units in the Ground arena. | Tarkin's Revenge gets Critical Hit 2 when attacking a multi-arena unit.		RES
Yolo Ziff (A)	BOSB	BOSB034_Yolo_Ziff_A	L	Character	Resistance Soldier	6	40	4	4	R	34		Starfighter Pilot. The Starfighter gets:  -Each of your Starfighters in this arena gets Critical Hit 2 when attacking a damaged unit.  -Pay 1 Force -> This unit gets Stun 3 for this attack.		RES
You Need a Teacher	BOSB	BOSB035_You_Need_a_Teacher	N	Mission		2				R	35		To complete You Need a Teacher, you must also tap one of your Force Sensitive or Jedi Characters. Gain 2 Force and search your deck for up to 3 Character unit cards with the same name, show them to your opponent, and put them into your hand. Shuffle your deck.		RES
Admiral Statura (C)	BOSB	BOSB036_Admiral_Statura_C	L	Character	Resistance Officer	7	40	4	4	U	36		Reserves: Tap -> Move one of your Resistance Starfighters from your build zone to its arena untapped. That Starfighters gets Overkill until end of turn and doesn't untap during your next untap step. Play only when no unit is attacking.		RES
Anakin Skywalker's Lightsaber (C)	BOSB	BOSB037_Anakin_Skywalker_s_Lightsaber_C	N	Equipment	Character - Lightsaber Weapon	1				U	37		Each player gains 1 Force -> Equip | Equipped Force Sensitive or Jedi gets "Bounty: Gain 1 Force." | Equipped Kylo Ren or Rey also gets "Choose a number and roll a die -> Gain 1 Force if you roll the chosen number. Play up to 2 times per turn and only during the Character battle step."		RES
Another Bombing Run	BOSB	BOSB038_Another_Bombing_Run	L	Mission - Trap		3				U	38		When the Space Battle Step starts, if your opponent has more units in the Ground arena than you do, each of your units in the Space arena gets Precision and Bombard 3 until end of turn.		RES
Assault on Starkiller Base	BOSB	BOSB039_Assault_on_Starkiller_Base	L	Mission - Campaign		3				U	39		When each battle phase starts, if damage from your Resistance units caused 2 or more of your opponent's units to be discarded last turn, each of your Resistance units gets +10 speed and +1 power until end of turn.		RES
Bag Full of Explosives	BOSB	BOSB040_Bag_Full_of_Explosives	L	Equipment	Character - Explosive Weapon	2				U	40		Tap one of your units in the Character arena -> Equip | Equipped Character gets "When the Ground battle step starts, you may tap this unit and discard this Equipment from it. If you do, put 3 damage counters on one of your opponent's Ground units. If that Ground unit is a Fortification, put 5 damage counters on it instead."		RES
BB-8 (C)	BOSB	BOSB041_BB_8_C	L	Character	Resistance Astromech Droid	4	20	2	2	U	41		Lucky 2 | Starfighter Pilot. The Starfighter gets:  -This unit can have up to 2 Pilots.  - Damage Control 2		RES
Blue Squadron (C)	BOSB	BOSB042_Blue_Squadron_C	L	Space/Ground	Resistance Squadron	8	40	5	5	U	42		Switch: Critical Hit 1/Fury 1 | Focus 2 | As long as you have a Resistance Officer in any arena, Blue Squadron gets "When your build step starts, you may remove 3 counters from your Resource. If you do, Blue Squadron gets Double Damage until end of turn."		RES
Chewbacca (W)	BOSB	BOSB043_Chewbacca_W	L	Character	Wookiee Resistance Smuggler	7	50	4	6	U	43		Accuracy 1 | Double Damage | As long as Han Solo is in the Character arena, Chewbacca gets Focus 1 and Precision. | Pay 3 Force -> Retaliate 6		RES
Colonel Datoo (B)	BOSB	BOSB044_Colonel_Datoo_B	D	Character	First Order Officer	5	30	4	4	U	44		Fury 1 | Each of your non-Jedi First Order units in the Character arena gets Focus 1		RES
Escape Now, Hug Later	BOSB	BOSB045_Escape_Now_Hug_Later	L	Battle						U	45		Pay 3 Force -> Retreat one of your units from the Ground or Character arena. Play only when no unit is attacking. | Enhance: Pay 3 more Force -> You may also remove up to 2 damage counters from that unit.		RES
Falcon Bridge Crew (C)	BOSB	BOSB046_Falcon_Bridge_Crew_C	L	Character	Resistance - Smuggler - Wookiee	7	40	5	5	U	46		Stack: Chewbacca, Finn, and Han Solo. | Transport Pilot. The Transport gets:  -Each turn, as long as this unit didn't attack, it can only be attacked by units with total speed higher than the total speed of this unit.		RES
Finn (D)	BOSB	BOSB047_Finn_D	L	Character	Resistance Soldier	6	50	5	5	U	47		Focus 1 | Lucky 1 | When you deploy Finn, you may return a Rey unit card from your discard pile to your hand.		RES
Force Sense	BOSB	BOSB048_Force_Sense	N	Battle						U	48		Pay 3 Force -> Choose a card name. The look at your opponent's hand and/or partially build cards in his or her build zone. If your opponent has any number of Character unit cards with the chosen name there, you may put one of them on the bottom of his or her deck. Play only if your opponent isn't playing with his or her hand revealed.		RES
General Armitage Hux (D)	BOSB	BOSB049_General_Armitage_Hux_D	D	Character	First Order Officer	3	40	5	5	U	49		When you deploy Hux, you may search your deck for a Kylo Ren unit card, show it to your opponent and put it into your hand. Shuffle your deck. | When the Character battle step starts, your opponent may pay 3 Force. If he or she does, retreat Hux.		RES
General Leia Organa Solo (X)	BOSB	BOSB050_General_Leia_Organa_Solo_X	L	Character	Force Sensitive Resistance Officer 	6	20	2	6	U	50		Pay 2 Force -> Evade 2 | Pay 2 Force -> Protect 2 | Reserves:  Leia can't be attacked. | Reserves: Rey gets "Upkeep: Gain 1 Force." | Reserves: Tap -> Gain 2 Force. Play only during your build step.	<s><l>Tap to gain 2 Force</l><f>/cr90;/player stat1 +2;/s taps General Leia Organa Solo (X) to gain 2 Force</f></s>	RES
General Leia Organa Solo's Ring (A)	BOSB	BOSB051_General_Leia_Organa_Solo_s_Ring_A	L	Equipment	Character - Jewelry Device	1				U	51		Pay 1 Force -> Equip | Equipped Character gets "Discard General Leia Organa Solo's Ring from this unit -> Prevent all damage to one of your unique Resistance Characters." | Equipped General Leia Organa Solo also gets "Foresight: Draw a card."		RES
Grummgar (A)	BOSB	BOSB052_Grummgar_A	N	Character	Dowutin Bounty Hunter	5	20	5	5	U	52		Bounty: Draw a card. | Grummgar gets Accuracy 1 when attacking a non-unique unit. | Discard a card from your hand -> Discard a card at random from your opponent's hand.		RES
Han Solo (X)	BOSB	BOSB053_Han_Solo_X	L	Character	Resistance Smuggler	6	50	4	5	U	53		Stun 2 | When you deploy Han, you may tap him. If you do, tap one of your opponent's Characters. | When Han is discarded from the Character arena, you may untap one of your Characters.		RES
Hosnian System	BOSB	BOSB054_Hosnian_System	L	Location	Space - New Republic Hosnian Star System	2				U	54		When you complete this Location, you may draw a card. | When your build step starts, you may add 1 counter to your Resource.		RES
Impossible Maneuver	BOSB	BOSB055_Impossible_Maneuver	L	Battle						U	55		Remove 1 counter from your Resource -> Choose one of your Space units and reveal the top X cards from your deck to your opponent, where X is the total speed of the chosen unit divided by 10. If the name of any card revealed this way is the same as the chosen unit's name, one of your opponent's Space units loses its game text until end of turn. Shuffle your deck.		RES
Is There A Garbage Chute?	BOSB	BOSB056_Is_There_a_Garbage_Chute	L	Battle						U	56		Pay 4 Force -> Tap one of your opponent's Characters. If your opponent has a Battle Station or Fortification in any arena, that Character doesn't untap during your opponent's next untap step. Play only when no unit is attacking.		RES
Lieutenant Bastian (B)	BOSB	BOSB057_Lieutenant_Bastian_B	L	Character	Resistance Officer	5	40	4	4	U	57		Starfighter Pilot. The Starfighter gets:  - Focus 2  - Pay 1 Force -> This unit gets +1 power until end of turn. Play only when this unit attacks and only once per turn.		RES
March of the Resistance	BOSB	BOSB058_March_of_the_Resistance	L	Mission		3				U	58		Gain X Force, where X is the number of Resistance units you have in any arena. | Pay 3 build points -> Meditate		RES
Niv Lek (A)	BOSB	BOSB059_Niv_Lek_A	L	Character	Resistance Officer	4	30	4	3	U	59		Starfighter Pilot. The Starfighter gets:  - +1 power  - As long as this unit is unique, it gets "Pay 1 Force -> Protect 1."		RES
Our Job's Done Here	BOSB	BOSB060_Our_Job_s_Done_Here	L	Mission - Trap		1				U	60		When your units cause 3 or more of your opponent's units to be discarded from any arena during a turn, gain 3 build points when your next build step starts.		RES
Poe Dameron's Jacket (A)	BOSB	BOSB061_Poe_Dameron_s_Jacket_A	L	Equipment	Character - Clothing Defense	1				U	61		Tap Finn or Poe Dameron -> Equip | Equipped Finn or Poe Dameron gets Damage Control 1 and "Pay 0 Force -> Protect 1."		RES
Quintessence	BOSB	BOSB062_Quintessence	D	Resource		3				U	62		Add 3 counters -> Gain 1 Force. If there is a Star System in play, this effect can't be disrupted. | Remove 4 counters -> Starkiller's Base activated abilities can't be disrupted until end of turn.		RES
Red Four (B)	BOSB	BOSB063_Red_Four_B	L	Space/Ground	Resistance Starfighter	6	60	3	3	U	63		Switch: Focus 1/Double Strike | When you deploy Red Four, you may remove 1 damage counter from one of your Starfighters. | Pay 1 Force -> Intercept.		RES
Red Squadron (D)	BOSB	BOSB064_Red_Squadron_D	L	Space/Ground	Resistance Squadron	8	60	5	5	U	64		Switch:  Accuracy 1/Double Damage | Red Squadron gets Critical Hit 2 when attacking a Fortification.		RES
Starkiller Base (C)	BOSB	BOSB065_Starkiller_Base_C	D	Ground	First Order Fortification - Battle Station	16	10	0	17	U	65		Alternative Cost: Pay 5 build points, remove 10 counters from your Resource. | Tap, Pay X Force -> Discard one of your opponent's units with printed health X from the Space or Ground arena. Play only when Starkiller Base would attack. | INSERT: Damage Control 1		RES
Starkiller Base Army (D)	BOSB	BOSB066_Starkiller_Base_Army_D	D	Ground	First Order Stormtrooper Army	8	30	7	8	U	66		INSERT: Pay 1 Force, discard a card from your hand -> Take 1 30/2/2 First Order Search Party Subordinate with"Tap -> Discard the top 2 cards from your opponent's deck. Play only when this unit would attack." and put it into the Ground arena.	<s><l>Pay 1 Force to Spawn a First Order Search Party</l><f>/spawn First Order Search Party;/player stat1 -1;/s pays 1 Force to spawn a First Order Search Party subordinate using Starkiller Base Army (D) and MUST discard a card from their hand</f></s>	RES
Starkiller Base System	BOSB	BOSB067_Starkiller_Base_System	D	Location	Space -First Order Star System	2				U	67		When you complete this Location, gain 1 Force. | When your build step starts, you may add 1 counter to your Resource.		RES
Synergy	BOSB	BOSB068_Synergy	L	Resource		3				U	68		When your build step starts, add X counters to this Resource, where X is the number of Resistance units you have in any arena. | Remove 1 counter -> Each of your Resistance units gets +10 speed until end of turn. | Remove 5 counters -> Each of your Resistance units gets Focus 2 until end of turn.		RES
Tarkin's Revenge (B)	BOSB	BOSB069_Tarkin_s_Revenge_B	D	Space/Ground	First Order Squadron	8	50	7	4	U	69		Alternative Cost: Remove 7 counters from your Resource, tap the Starkiller Base. | Switch: Resilience 1/Damage Control 1 | Whenever Starkiller Base would be attacked, you may have the attacking unit attack Tarkin's Revenge instead.  If you do, Tarkin's Revenge gets Ferocity (Damage from Tarkin's Revenge can't be prevented.) for its next attack.		RES
Weak and Foolish	BOSB	BOSB070_Weak_and_Foolish	D	Battle						U	70		Choose one of your unique units in the Character arena. Search your deck for up to 4 cards with the same name as the chosen unique unit and remove them from the game. The chosen unit gets Focus X until end of game, where X is the number of cards removed from the game this way. Shuffle your deck.		RES
AT-PD	BOSB	BOSB071_AT_PD	D	Ground	First Order Droid Walker	4	50	2	3	C	71		Armor | Stun 2 | Tap -> Choose one of your Facility Locations. The chosen Location can't be discarded until end of turn. Play only during your build step.		RES
Bring Him Home	BOSB	BOSB072_Bring_Him_Home	L	Mission		1				C	72		Choose a card name. Search your opponent's deck for a card with the chosen name and remove it from the game. Your opponent shuffles his or her deck.		RES
Captain Phasma (C)	BOSB	BOSB073_Captain_Phasma_C	D	Character	First Order Stormtrooper Officer	7	40	5	5	C	73		As long as Phasma has 1 or more captivity counters on her, she can't attack. | Put 1 captivity counter on Phasma -> Untap one of your First Order Stormtrooper Squads or Subordinates.		RES
Captain Temmin Wexley (B)	BOSB	BOSB074_Captain_Temmin_Wexley_B	L	Character	Resistance Officer	6	40	4	4	C	74		Critical Hit 1 | When you deploy Temmin, look at your opponent's hand. If there are any Ground unit cards there, you may discard one of them.		RES
Clash on Takodana	BOSB	BOSB075_Clash_on_Takodana	N	Mission - Campaign		1				C	75		When each turn starts, if your opponent deployed or put 2 or more units into any arena last turn, you may draw a card.		RES
Complete His Training	BOSB	BOSB076_Complete_His_Training	D	Mission		2				C	76		To complete Complete His Training, you must also have a Dark Jedi Master in any arena. Search your deck for up to 3 cards with the same name as one of your damaged Dark Jedi Apprentices, show them to your opponent, and put them into your hand. Shuffle your deck.		RES
Determination	BOSB	BOSB077_Determination	N	Equipment	Ground/Character - Trait	2				C	77		When one of your units with printed power 7 or less in the Ground or Character arena would attack, attach this Trait to that unit. | Equipped Ground or Character gets "Put 3 damage counters on this unit -> Choose one: This unit gets Ferocity (Damage from this unit can't be prevented.) for this attack. Or: Untap this unit."		RES
Detonator	BOSB	BOSB078_Detonator	N	Equipment	Character - Device	1				C	78		Pay 1 build point -> Equip | Equipped Character gets "Whenever you do 1 or more damage to a unit using an ability granted by an Explosive Weapon (after damage prevention), put 1 damage counter on that unit."		RES
Dive Bombing Tactics	BOSB	BOSB079_Dive_Bombing_Tactics	N	Equipment	Space/Ground - Skill	1				C	79		Pay 1 build point -> Equip | Equipped Squadron or Starfighter gets +10 speed, Focus 1, Precision, and "This unit gets Critical Hit 1 when attacking a unit with lower printed speed."		RES
Doctor Kalonia (A)	BOSB	BOSB080_Doctor_Kalonia_A	L	Character	Resistance Scientist	5	40	2	4	C	80		Reserves: Tap -> Remove 1 damage counter from each of your damaged Resistance units in the Character arena. Play only during your build step.		RES
First Order Lieutenant	BOSB	BOSB081_First_Order_Lieutenant	D	Character	First Order Officer	4	40	3	3	C	81		Focus 2 | When the Character battle step ends, if General Armitage Hux is not in any arena, and this unit has 1 or more damage counters on it, retreat this unit.		RES
FN-9330 (A)	BOSB	BOSB082_FN_9330_A	D	Character	First Order Stormtrooper	4	30	3	3	C	82		Discard FN-9330 from the Character arena -> One of your opponent's Characters loses Stealth until end of game. Play only when the Character battle step ends. | Pay 0 Force -> Ambush 1		RES
Fully Charged	BOSB	BOSB083_Fully_Charged	D	Mission - Trap		X				C	83		When you add a card to one of your unique Fortifications' stacks, if that Fortification has 3 or more cards in its stack, gain X Force. Gain 2 more Force when your next build step starts.		RES
General Armitage Hux (E)	BOSB	BOSB084_General_Armitage_Hux_E	D	Character	First Order Officer 	5	30	4	4	C	84		Resilience 2 | Whenever damage from one of your opponent's units causes one of your units to be discarded from the Ground arena, you may remove up to 2 damage counters from Hux.		RES
General Cypress (A)	BOSB	BOSB085_General_Cypress_A	L	Character	Resistance Officer	3	30	2	2	C	85		Each of your Resistance Ground units gets Resilience 1. | Tap -> Search your deck for a Resistance Ground unit card, show it to your opponent, and put it into your hand. Shuffle your deck. Play only during build step.		RES
Han Solo's Jacket (A)	BOSB	BOSB086_Han_Solo_s_Jacket_A	L	Equipment	Character - Clothing Defense	2				C	86		Pay 1 build point -> Equip | Equipped Character gets +1 health and Lucky 1. | Equipped Han Solo also gets Resilience 2		RES
Han's Strike Team (D)	BOSB	BOSB087_Han_s_Strike_Team_D	L	Ground	Resistance Squad - Smuggler - Wookiee	7	40	5	5	C	87		Stack: Chewbacca, Finn, and Han Solo. | Han's Strike Team gets Lucky X, where X is the number of cards in its stack. | Han's Strike Team gets Lucky -1 for each damage counter on it.		RES
Kylo Ren (F)	BOSB	BOSB088_Kylo_Ren_F	D	Character	First Order Dark Jedi Apprentice	5	30	4	5	C	88		Avenge 3 | Tap -> Take 1 30/2/2 First Order Stormtrooper Subordinate with "Armor" and put it into the Character arena. Kylo can't untap until end of turn. Play only during your build step.	<s><l>Tap to Spawn First Order Snowtrooper</l><f>/spawn First Order Snowtrooper;/cr90;/s taps Kylo Ren (F) to spawn a First Order Snowtrooper subordinate</f></s>	RES
Maz Kanata's Castle Courtyard	BOSB	BOSB089_Maz_Kanata_s_Castle_Courtyard	L	Location	Ground - Pirate Takodana Facility	1				C	89		Each First Order Ground unit gets -10 speed. | Each Pirate Ground unit gets +10 speed. | Each Resistance Ground unit gets Resilience 1.		RES
Maz Kanata's Goggles (A)	BOSB	BOSB090_Maz_Kanata_s_Goggles_A	L	Equipment	Character - Device	1				C	90		Pay 1 Force -> Equip | Equipped Character gets Focus 1 and "Pay 1 Force -> Look at the top card of your deck. You may put that card into your hand. If you do, put a card from your hand on the bottom of your deck. Play only during your build step."		RES
Poe Dameron (E)	BOSB	BOSB091_Poe_Dameron_E	L	Character	Resistance Officer	4	40	3	5	C	91		Upkeep: Pay 1 build point or tap Poe. | Lucky 2 | Tap -> Untap one of your Subordinates. | Pay 2 build points -> Take 1 70/2/2 T-70 X-wing Striker Subordinate with "Switch: Shields 1/Fury 1" and put it into the Space or Ground arena. Play only during your build step.	<s><l>Pay 2BP to Spawn T-70 X-wing Striker</l><f>/spawn T-70 X-wing Striker;/player stat2 -2;/s pays 2BP to spawn a T-70 X-wing Striker subordinate using Poe Dameron (E)</f></s>	RES
Pretty Good	BOSB	BOSB092_Pretty_Good	L	Mission		X				C	92		To complete Pretty Good, you must also pay X Force. Search your deck for up to X unit cards with "Han" and/or "Leia" in their name, show them to your opponent, and put them into your hand. Shuffle your deck.		RES
Resistance Briefing Room	BOSB	BOSB093_Resistance_Briefing_Room	L	Location	Character - Resistance D'Qar Facility	2				C	93		When your build step starts, you may discard a card at random from your opponent's hand. If that card is a non-unit card, you may search your deck for a non-unit card. If you do, show it to your opponent, and put it into your hand. Shuffle your deck.		RES
Rey (F)	BOSB	BOSB094_Rey_F	L	Character	Resistance Force Sensitive Scavenger	6	40	5	5	C	94		Discard a card from your hand -> Rey gets +1 power and Ferocity (Damage from Rey can't be prevented.) when attacking a Dark Side unit until end of turn. | Pay 2 Force -> Evade 2 | Pay 2 Force -> Protect 1		RES
Setting the Charges	BOSB	BOSB095_Setting_the_Charges	L	Mission - Trap		2				C	95		To complete Setting the Charges, you must also tap one of your units with an Explosive Weapon attached in the Character arena when the Character battle step starts. When the battle phase ends, if that unit is still in the Character arena, you may put 3 damage counters on a Ground unit. If you do, damage counters can't be removed from that Ground unit until it is discarded.		RES
Starkiller Base (D)	BOSB	BOSB096_Starkiller_Base_D	D	Ground	First Order Fortification - Battle Station	13	10	0	14	C	96		Ion Cannon 10 | Overkill | INSERT: Remove 2 counters from your Resource -> Take 1 50/3/2 Starkiller Base TIE Fighter Subordinate with "Stun 1" and "Pay 0 Force -> Intercept" and put it into the Space or Ground arena. Play only when Starkiller Base is attacked and only once per turn.	<s><l>Spawn Starkiller Base TIE Fighter</l><f>/spawn Starkiller Base TIE Fighter;/s spawns a Starkiller Base TIE Fighter subordinate using Starkiller Base (D) (INSERT) and MUST remove 2 counters from their Resource</f></s>	RES
