Name	Set	ImageFile	Side	Type	Subtype	Cost	Speed	Power	Health	Rarity	Number	Usage	Text	Script	Classification
Star Wars 1 (Promo)	ALTA	ALTApromo_Star_Wars_1	N	Event						P			When the first battle phase starts, each player may take a Battle card with the same expansion symbol as this Event from outside the game, reveal it, and put it into their hand. | When the first battle phase ends, each player gains 2 Force and may replace their own Event with an Event with “Battle” or “Invasion” in its name. 		
Star Wars 2 (Promo)	ALTA	ALTApromo_Star_Wars_2	N	Event						P			When the first battle phase starts, each player may take a Battle card with the same expansion symbol as this Event from outside the game, reveal it, and put it into their hand. | When the first battle phase ends, each player gains 2 Force and may replace their own Event with an Event with “Battle” or “Invasion” in its name. 		
Star Wars 3 (Promo)	ALTA	ALTApromo_Star_Wars_3	N	Event						P			When the first battle phase starts, each player may take a Battle card with the same expansion symbol as this Event from outside the game, reveal it, and put it into their hand. | When the first battle phase ends, each player gains 2 Force and may replace their own Event with an Event with “Battle” or “Invasion” in its name. 		
Star Wars 4 (Promo)	ALTA	ALTApromo_Star_Wars_4	N	Event						P			When the first battle phase starts, each player may take a Battle card with the same expansion symbol as this Event from outside the game, reveal it, and put it into their hand. | When the first battle phase ends, each player gains 2 Force and may replace their own Event with an Event with “Battle” or “Invasion” in its name. 		
Star Wars 5 (Promo)	ALTA	ALTApromo_Star_Wars_5	N	Event						P			When the first battle phase starts, each player may take a Battle card with the same expansion symbol as this Event from outside the game, reveal it, and put it into their hand. | When the first battle phase ends, each player gains 2 Force and may replace their own Event with an Event with “Battle” or “Invasion” in its name. 		
Star Wars 6 (Promo)	ALTA	ALTApromo_Star_Wars_6	N	Event						P			When the first battle phase starts, each player may take a Battle card with the same expansion symbol as this Event from outside the game, reveal it, and put it into their hand. | When the first battle phase ends, each player gains 2 Force and may replace their own Event with an Event with “Battle” or “Invasion” in its name. 		
Star Wars 7 (Promo)	ALTA	ALTApromo_Star_Wars_7	N	Event						P			When the first battle phase starts, each player may take a Battle card with the same expansion symbol as this Event from outside the game, reveal it, and put it into their hand. | When the first battle phase ends, each player gains 2 Force and may replace their own Event with an Event with “Battle” or “Invasion” in its name. 		
Star Wars 8 (Promo)	ALTA	ALTApromo_Star_Wars_8	N	Event						P			When the first battle phase starts, each player may take a Battle card with the same expansion symbol as this Event from outside the game, reveal it, and put it into their hand. | When the first battle phase ends, each player gains 2 Force and may replace their own Event with an Event with “Battle” or “Invasion” in its name. 		
Star Wars 9 (Promo)	ALTA	ALTApromo_Star_Wars_9	N	Event						P			When the first battle phase starts, each player may take a Battle card with the same expansion symbol as this Event from outside the game, reveal it, and put it into their hand. | When the first battle phase ends, each player gains 2 Force and may replace their own Event with an Event with “Battle” or “Invasion” in its name. 		
The Empire Strikes Back (Promo)	ALTA	ALTApromo_The_Empire_Strikes_Back	D	Mission – Campaign		2				P			When each turn starts, if damage from one of your opponent's units caused one of your Imperials to be discarded last turn, each of your Imperials gets “Pay 0 Force -> Retaliate 2” until end of turn.		
The Force Awakens (ALTA) (Promo)	ALTA	ALTApromo_The_Force_Awakens	N	Mission – Campaign		2				P			When each turn starts, if you spent 3 or more Force last turn, gain 1 Force. If your opponent spent 3 or more Force last turn, gain 1 more Force. If players spent 7 or more combined Force last turn, you may pay 1 Force to draw a card. 		
The Last Jedi (ALTA) (Promo)	ALTA	ALTApromo_The_Last_Jedi	L	Mission – Campaign		2				P			When each turn starts, if you have only 1 Jedi in any arena, that Jedi gets Fortitude, Parry 1, Stun 1, and “Each unit gets Backfire 5 when attacking this unit and can;t prevent damage done by Backfire until end of turn.”		
The Phantom Menace (ALTA) (Promo)	ALTA	ALTApromo_The_Phantom_Menace	D	Mission – Campaign		1				P			When each turn starts, if a Sith is in any arena, choose an arena. Each of your units in the chosen arena gets Cunning, Precision, and Avenge 1 until end of turn.		
The Rise of Skywalker (ALTA) (Promo)	ALTA	ALTApromo_The_Rise_of_Skywalker	L	Mission – Campaign		2				P			When each battle phase starts, if a unit with “Anakin”, “Luke”, “Leia”, “Ben”, “Rey”, “Dyad”, or “Skywalker” in its name is in play, choose one of them. The chosen unit gets “Bounty: Gain 2 Force.” and “Pay 2 Force -> Absorb 2” until end of turn.		
