Name	Set	ImageFile	Side	Type	Subtype	Cost	Speed	Power	Health	Rarity	Number	Usage	Text	Script	Classification
Nen Yim (B)	TUF	TUF019_Nen_Yim_B	Y	Character	Yuuzhan Vong Master Shaper	7	40	4	6	R	19		Stealth | Tap, Remove 1 counter from your Resource -> Move up to 2 counters of any type from one unit to another unit in the same arena. Play only when Nen would attack.		NEW, LEG
Nom Anor (E)	TUF	TUF020_Nom_Anor_E	Y	Character	Yuuzhan Vong Officer - Agent - Spy	8	50	5	6	R	20		Armor | Tap -> Discard one of your opponent's damaged Characters with 3 or less remaining health. Play only when Nom would attack. | Pay 0 Force -> Retaliate 3.		NEW, LEG
None Shall Pass	TUF	TUF021_None_Shall_Pass	L	Mission - Trap		X				R	21		When your opponent's build step starts, choose one of your units in up to X arenas. Each of the chosen units gets "Pay 2 Force -> Ambush 6" until end of turn.		NEW, LEG
Onimi (A)	TUF	TUF022_Onimi_A	Y	Character	Yuuzhan Vong Force Sensitive Supreme Leader	9	50	6	6	R	22		Upkeep: Gain 1 Force. | Each of your Yuuzhan Vong costs 1 less build counter to deploy. | Pay 1 Force -> Redirect (If Onimi is attacked, choose one of you other units that can be attacked and damaged in this arena. The attacking unit attacks the chosen unit instead.)		NEW, LEG
Rainbow Bridge	TUF	TUF023_Rainbow_Bridge	Y	Location	Yuuzhan Vong Coruscant Bridge	3				R	23		When the battle phase starts, choose up to 2 colors. Each of your units with the chosen color build cost gets +1 power and Lucky 1 until end of turn.		NEW, LEG
Sekotan Ship	TUF	TUF024_Sekotan_Ship	L	Space/Ground	Sekotan Force Sensitive Stafighter	5	70	3	3	R	24		Hidden Cost 3 | Stun 1  | Double Strike | Pay 2 Force -> Protect 2		NEW, LEG
Sh'rip Sh'pa	TUF	TUF025_Sh_rip_Sh_pa	Y	Space/Ground	Yuuzhan Vong Transport	4	40	0	4	R	25		Tap -> Add X+1 counters to your Resource, where X is the number of Locations you have in any arena. Play only during your build step. | Remove 1 counter from your Resource -> Redirect (If this unit is attacked, choose one of your other units that can be attacked and damaged in this arena. The attacking unit attacks the chosen unit instead.)		NEW, LEG
Shimrra Jamaane (A)	TUF	TUF026_Shimrra_Jamaane_A	Y	Character	Yuuzhan Vong Supreme Leader	13	30	9	9	R	26		Alternative Cost: Remove 13 counters from your Resource. | Damage Control 3 | Intimidation (Shimmra gets +10 speed, +1 power, and +1 health for each of your opponent's units in this arena.)		NEW, LEG
Shimrra's Slayers (A)	TUF	TUF027_Shimrra_s_Slayers_A	Y	Ground/Character	Yuuzhan Vong Warrior Squad	11	70	7	6	R	27		Treat Shimmra's Slayers as Force Sensitive. | Switch: Critical Hit 2/Riposte 2 | Ferocity | Parry 2 | Pay 0 Force -> Intercept		NEW, LEG
Skywalker Family (B)	TUF	TUF028_Skywalker_Family_B	L	Ground/Character	Galactic Alliance Jedi Master Squad	11	50	7	7	R	28		Stack: Luke Skywalker and Mara Jade Skywalker | Switch: Lucky 2/Resilience 2 | Foresight: Gain 2 Force. | Fortitude | Pay 2 Force -> Deflect 2		NEW, LEG
Slayer Ship	TUF	TUF029_Slayer_Ship	Y	Space/Ground	Yuuzhan Vong Heavy Starfighter	5	70	3	3	R	29		Treat this unit as a Force Sensitive. | Hidden Cost 3 | Double Damage | Pay 2 Force -> This unit gets Ferocity for this attack. | Pay 1 Force -> Retaliate 2		NEW, LEG
Solo Family (C)	TUF	TUF030_Solo_Family_C	L	Ground	Galactic Alliance Jedi Diplomat Squad	8	30	5	7	R	30		Stack: Any unique unit with "Solo" in its name. | Forewarning: Gain 2 Force. | Riposte 2 | Pay 2 Force -> Protect X, where X is the number of cards in Solo Family's stack.		NEW, LEG
Supreme Overlord	TUF	TUF031_Supreme_Overlord	Y	Equipment	Character - Skill	3				R	31		Pay 1 build point -> Equip | Equipped unique Yuuzhan Vong gets the Supreme Leader subtype, Inspiration, and Overkill.		NEW, LEG
The Unifying Force	TUF	TUF032_The_Unifying_Force	L	Missions		0				R	32		When this turn ends, if you have 7 or more unique units with "Force" in their game text or subtypes in any arena, and 1 or more mastery counters on each of your opponent's units in each arena, you win the game.		NEW, LEG
Traitor	TUF	TUF033_Traitor	N	Equipment	Space/Ground/Character - Trait	2				R	33		When one of your opponent's units attacks a unit with the same subtype, equal printed build cost, or equal printer power, attach this Trait to your opponent's attacking unit. | Equipped unit gets "Upkeep: Put 1 damage counter on each of your units in this arena, tap this unit, or tap one of your other units in this arena."		NEW, LEG
Vergere (B)	TUF	TUF034_Vergere_B	N	Character	Fosh Independent Force Sensitive	8	40	6	4	R	34		Upkeep: Put 1 counter of any type on a unit in any arena. | Stealth | Pay 4 Force -> Choose a word. Each Character loses any ability with the chosen word in it until end of turn. Play only when the battle phase starts.		NEW, LEG
Vua'spar-Class Interdictor	TUF	TUF035_Vua_spar_Class_Interdictor	Y	Space	Yuuzhan Vong Capital Ship	8	20	4	6	R	35		Double Strike | Remove 1 counter from your Resource -> Each Space unit loses Precision until end of turn. | Discard a card at random from your opponent's hand -> Redirect (If this unit is attacked, choose one of your other units that can be attacked and damaged in this arena, the attacking unit attacks the chosen unit instead.)		NEW, LEG
Yun-Ne'Shel	TUF	TUF036_Yun_Ne_Shel_v2	Y	Resource		4				R	36		Whenever you would gain X Force, add X counters to this Resource instead. | Whenever you would lose or pay X Force, remove X counters from this Resource instead. | Remove 3 counters -> Take 1 Yuuzhan Vong Subordinate and put it into its arena. Play only during your build step. | Remove X+1 counters -> Search your deck or discard pile for a Yuuzhan Vong unit card with printed build cost X and put it into its arena untapped. Shuffle your deck. Play only during your build step.		NEW, LEG
Yuuzhan Vong Victory	TUF	TUF037_Yuuzhan_Vong_Victory	Y	Mission		0				R	37		When this turn ends, if you have 7 or more unique Yuuzhan Vong in any arena, and 1 or more captivity counters on each of your opponent's units in each arena, you win the game.		NEW, LEG
Yuuzhan'tar	TUF	TUF038_Yuuzhan_tar	Y	Location	Ground - Yuuzhan Vong Coruscant City	3				R	38		When you complete this Location, you may add 1 counters to your Resource. | Each of your Yuuzhan Vong gets +1 health and Resilience 1.		NEW, LEG
YVH-Series Battle Droid	TUF	TUF039_YVH_Series_Battle_Droid	L	Ground/Character	Galactic Alliance Droid	8	30	5	5	R	39		Switch: Riposte 1, Overkill/Critical Hit 1 | Ferocity | Armor | Whenever your opponent deploys or puts a Yuuzhan Vong or a unit with Stealth into this arena, you may tap this unit. If you do, tap that unit and take 1 30/2/2 YVH-M Mouse Droid Subordinate and put it into the Ground or Character arena.	<s><l>Tap to spawn YVH-M Mouse Droid</l><f>/spawn YVH-M Mouse Droid;/cr90;/s Taps YVH-Series Battle Droid to spawn a YVH-M Mouse Droid because a Yuuzhan Vong or Stealth unit was deployed to this arena, that unit MUST also be tapped</f></s>	NEW, LEG
Zonama Sekot (A)	TUF	TUF040_Zonama_Sekot_A	L	Space/Ground	Sekotan Force Sensitive Fortification	17	20	0	20	R	40		Hidden Cost 9 | Inspiration | Tap -> Take 1 30/0/3 Sekot Entity Subordinate with "Inspiration" and put it into the Character arena. Play only if Sekot Entity is not in any arena and only during your build step. | Pay 2 Force -> Retaliate 6	<s><l>Tap to spawn Sekot Entity (A)</l><f>/spawn Sekot Entity;/cr90;/s Taps Zonama Sekot (A) to spawn a Sekot Entity (A)</f></s>	NEW, LEG
Admiral Traest Kre'fey (A)	TUF	TUF041_Admiral_Traest_Kre_fey_A	L	Character	Bothan Galactic Alliance Officer	5	30	4	4	U	41		Flagship and Fleet Pilot. The Flagship or Fleet gets:  -Ferocity  -Each of your Space units gets +2 power when attacking a Yuuzhan Vong or damaged unit.		NEW, LEG
Alpha Red	TUF	TUF042_Alpha_Red	N	Battle						U	42		Pay 5 Force -> Choose a subtype. Each non-Droid with the chosen subtype in the Character arena gets Backfire 2 and loses Damage Control until it is discarded.		NEW, LEG
Ar'kai 	TUF	TUF043_Ar_krai	N	Mission - Campaign		3				U	43		When each turn starts, if you have a Bothan in any arena, choose an arena and a subtype. Each of your units gets Ferocity and Fury 2 when attacking a unit of the chosen subtype in the chosen arena until end of turn.		NEW, LEG
B'shith Vorrik (A)	TUF	TUF044_B_shith_Vorrik_A	Y	Character	Yuuzhan Vong Officer	5	30	5	3	U	44		Capital Ship and Fleet Pilot. The Capital Ship or Fleet gets:  -Ferocity  -Each of your Space units gets +2 power when attacking a Light Side unit or damaged unit.		NEW, LEG
Cal Omas (A)	TUF	TUF045_Cal_Omas_A	L	Character	Galactic Alliance Diplomat	3	30	2	3	U	45		As long as you have 2 or more Subordinates in the Character arena, Cal can't be attacked. | Tap, Pay 1 Force -> Take 1 Galactic Alliance Subordinate and put it into its arena. Play only during your build step.		NEW, LEG
Clustership	TUF	TUF046_Clustership_v2	Y	Space	Yuuzhan Vong Transport	3	40	0	3	U	46		Reserves: Tap, Remove 1 counter from your Resource -> Choose one: Look at your opponent's hand and take 1 30/2/2 Viewspider Subordinate and put it into the Ground or Character arena. Play only during your build step. Or: Search your deck for a Biological Equipment card, show it to your opponent, and put it into your build zone with 1 build counter on it. Shuffle your deck. Play only during your build step.	<s><l>Tap to spawn Viewspider</l><f>/spawn Viewspider;/cr90;/s Spawns Viewspider Subordinate using Clustership by removing 1 counter from their Resource</f></s>	NEW, LEG
Cocoon	TUF	TUF047_Cocoon	N	Mission - Trap		1				U	47		When one of your opponent's units is damaged (after damage prevention), put 1 counter of any type on that unit. | Pay 3 Force -> Meditate, and if that unit is untapped, tap it.		NEW, LEG
Cognition Hood	TUF	TUF048_Cognition_Hood	N	Equipment	Character - Biological Device	1				U	48		Remove 1 counter from your Resource -> Equip | Equipped Character gets "Squadron, Starfighter, and Transport Pilot. The Squadron, Starfighter, or Transport gets:  -+2 power  -Foresight: Untap this unit."		NEW, LEG
Danni Quee (B)	TUF	TUF049_Danni_Quee_B	L	Character	Galactic Alliance Force Sensitive Scientist	4	40	4	3	U	49		Hidden Cost 3 | Stealth | Pay 3 Force -> Take 1 40/2/2 Scarab Assassin Droid Subordinate with "Stealth" and "Pay 1 Force -> Ambush 2" and put it into the Character arena. Play only during your opponent's build step or when your opponent deploys a unit with Hidden Cost.	<s><l>Pay 3 Force to spawn Scarab Assassin Droid</l><f>/spawn Scarab Assassin Droid;/player stat1 -3;/s pays 3 Force to spawn Scarab Assassin Droid Subordinate using Danni Quee (B)</f></s>	NEW, LEG
Entechment	TUF	TUF050_Entechment	N	Mission - Trap		2				U	50		When one of your opponent's units is discarded from the Character arena, put that unit card face-down beneath one of your Space units with no face-down cards beneath it. That Space units gets +2 power, the Ground card type, and "Switch: Bombard 4/Ion Cannon 4" until it is discarded.		NEW, LEG
Force Heretic	TUF	TUF051_Force_Heretic	N	Equipment	Space/Ground/Character - Trait	2				U	51		When one of your opponent's units uses a Force-activated ability, attach this Trait to that unit. | Equipped unit gets "Upkeep: Pay 1 Force or your opponent gains 1 Force." and "Each of this unit's Force-activated abilities costs 1 more Force to play."		NEW, LEG
Golan Battle Station	TUF	TUF052_Golan_Battle_Station	N	Space	Imperial Remnant Battle Station	12	10	12	8	U	52		Hidden Cost 8 | Shields 2 | Pay 1 Force -> Intercept | Pay 2 Force -> Protect 2		NEW, LEG
Han Solo (Z)	TUF	TUF053_Han_Solo_Z	L	Ground/Character	Galactic Alliance Officer	5	30	4	5	U	53		Switch: Lucky 1/Resilience 1 | Forewarning: Gain 1 Force. | INSERT: Whenever Han would be damaged, if you have a unit with "Leia" in its name in any arena, prevent 1 of that damage.		NEW, LEG
Imperial Remnant Star Destroyer	TUF	TUF054_Imperial_Remnant_Star_Destroyer	N	Space	Imperial Remnant Capital Ship	6	40	5	5	U	54		Armor | This unit gets Accuracy 1 and Critical Hit 1 when attacking a Starfighter. | Each Starfighter gets -2 power when attacking this unit. | As long as Grand Admiral Gilad Pellaeon is in any arena, this unit gets "Pay 0 Force -> Intercept."		NEW, LEG
Iron Knight 	TUF	TUF055_Iron_Knight	L	Ground/Character	Shard Galactic Alliance Droid	6	30	3	5	U	55		Treat this unit as a Jedi Knight. | Switch: Double Strike, Parry 1/Riposte 1 | Armor | This unit gets Ferocity when attacking a Yuuzhan Vong.		NEW, LEG
Jacen Solo (E)	TUF	TUF056_Jacen_Solo_E	L	Character	Galactic Alliance Jedi Knight 	7	40	5	6	U	56		Damage Control 2 | INSERT: You may pay Force instead of build points to stack cards beneath your unique Characters with 2 or less cards in their stacks.		NEW, LEG
Jaina Solo (E)	TUF	TUF057_Jaina_Solo_E	L	Character	Galactic Alliance Jedi Knight	8	70	6	5	U	57		Stack: Han Solo and Leia Organa Solo | Focus X, where X is the number of cards in Jaina's stack. | Riposte 1 | Pay 1 Force -> Deflect 1		NEW, LEG
Jakan (A)	TUF	TUF058_Jakan_A	Y	Character	Yuuzhan Vong Priest	7	40	4	5	U	58		Foresight: Draw a card. | Armor | Each of your other Yuuzhan Vong gets "Forewarning: Add 1 counter to your Resource."		NEW, LEG
Jan Ors (C)	TUF	TUF059_Jan_Ors_C	L	Character	Galactic Alliance Agent - Soldier	4	40	3	4	U	59		Tap -> Untap Kyle Katarn. Play only when Jan would attack. | Pay 2 Force -> Redirect (If Jan is attacked, choose one of your other units that can be attacked and damaged in this arena. The attacking unit attacks the chosen unit instead.)		NEW, LEG
Jeedai Heresy	TUF	TUF060_Jeedai_Heresy	Y	Mission - Trap		2				U	60		Choose one: When one of your opponent's units in any arena uses a Force-activated ability, untap one of your units in the same arena. Or: When Force is payed to play a Battle card, disrupt it.		NEW, LEG
Katarn Commandos	TUF	TUF061_Katarn_Commandos	L	Ground	Galactic Alliance Soldier Squad	5	60	4	4	U	61		Reduced Cost 4: If Kyle Katarn is in any arena. | Accuracy 1 | Precision | Armor		NEW, LEG
Kyle Katarn (F)	TUF	TUF062_Kyle_Katarn_F	L	Character	Galactic Alliance Jedi Master	8	60	6	6	U	62		Reduced Cost 7: If Jan Ors is in any arena. | Area Damage 2 | As long as Jan Ors is in any arena, Kyle gets Focus 1 and Resilience 1. | Pay 4 Force -> Evade 4| INSERT: Jan Ors gets +2 health.		NEW, LEG
Nom Anor (F)	TUF	TUF063_Nom_Anor_F	Y	Character	Yuuzhan Vong Officer - Agent - Spy	7	60	6	5	U	63		Foresight: Add 3 counters to your Resource. | Discard one of your units with total build cost 7 or more from any arena -> Meditate | INSERT: Remove X counters from your Resoure -> X of your units in this arena each gets +1 power and Stun 1 until end of turn.		NEW, LEG
Ralroost (A)	TUF	TUF064_Ralroost_A	L	Space	Bothan Galactic Alliance Cruiser - Flagship	9	30	7	6	U	64		Treat Ralroost as a Capital Ship | Shields 2 | Avenge 2 | Overkill | Pay 4 build points, 5 Force -> Meditate		NEW, LEG
Redirection	TUF	TUF065_Redirection	N	Equipment	Space/Ground/Character - Skill	2				U	65		Pay 1 Force -> Equip | Equipped unit gets Parry 1, "Each unit loses Precision when attacking this unit." and "Pay 1 Force -> Redirect (If this unit is attacked, choose one of your other units that can be attacked and damaged in this arena. The attacking unit attacks the chosen unit instead.)"		NEW, LEG
Saba Sebatyne (B)	TUF	TUF066_Saba_Sebatyne_B	L	Character	Barabel Galactic Alliance Jedi Master	6	50	5	5	U	66		Armor | Area Damage 2 | Avenge 2 | Pay 2 Force -> Protect 2 | Pay 2 Force -> Retaliate 4		NEW, LEG
Shaping Protocol	TUF	TUF067_Shaping_Protocol	Y	Equipment	Character - Skill	2				U	67		Remove 1 counter from your Resource -> Equip | Equipped Yuuzhan Vong gets "Tap -> Choose one: Put 2 counters of any type on one of your Yuuzhan Vong. Or: Remove up to 2 counters of any type from one of your Yuuzhan Vong. Play only when no unit is attacking." | Equippped Master Shaper also gets Damage Control 2.		NEW, LEG
Shimrra Jamaane (B)	TUF	TUF068_Shimrra_Jamaane_B	Y	Character	Yuuzhan Vong Supreme Leader	10	30	8	8	U	68		Ferocity | Remove 2 counters from your Resource -> Take 1 60/2/2 Enraged Yuuzhan Vong Subordinate with "Fury 2" and "Remove 1 counter from your Resource -> Ambush 2" and put it into the Character arena. Play only during your build step.	<s><l>Spawn Enraged Yuuzhan Vong</l><f>/spawn Enraged Yuuzhan Vong;/s Spawns Enraged Yuuzhan Vong Subordinate using Shimrra Jamaane (B) by removing 2 counters from their Resource</f></s>	NEW, LEG
Shimrra's Citadel (A)	TUF	TUF069_Shimrra_s_Citadel_A	Y	Space/Ground	Yuuzhan Vong Fortification - Flagship	9	10	6	6	U	69		Treat Shimrra's Citadel as a Capital Ship . | Switch: Shields 1/Armor | Intimidation (Shimrra's Citadel gets +10 speed, +1 power, and +1 health for each of your opponent's units in this arena.)		NEW, LEG
Shimrra's Slayers (B)	TUF	TUF070_Shimrra_s_Slayers_B	Y	Ground/Character	Yuuzhan Vong Warrior Squad	9	60	6	7	U	70		Treat Shimrra's Slayers as a Force Sensitive. | Switch: Area Damage 2/Resilience 2 | Bounty: Your opponent loses 2 Force. | INSERT: Fortitude.		NEW, LEG
Shimrra's Strategy	TUF	TUF071_Shimrra_s_Strategy	Y	Mission		3				U	71		Reduced Cost 2: If Shimrra Jamaane is in any arena. | Add 2 counters to your Resource, and you may remove up to 2 counters from your opponent's Resource. If Shimrra Jamaane is in any arena, add 1 more counter to your Resource, and you may remove 1 more counter from your opponent's Resource.		NEW, LEG
Slave Seed	TUF	TUF072_Slave_Seed	Y	Equipment	Ground/Character - Biological Device	1				U	72		You can equip this Equipment to your opponent's Ground units and Characters. | Remove 2 counters from your Resource -> Equip | Equipped Ground unit or Character gets "Upkeep: Put 1 captivity counter on this unit." and "Put 2 damage counters on this unit -> Detach a Device from this unit and remove it from the game. Play only when no unit is attacking."		NEW, LEG
Tahiri Veila (B)	TUF	TUF073_Tahiri_Veila_B	L	Character	Galactic Alliance Jedi Knight	6	60	5	5	U	73		Treat Tahiri as a Yuuzhan Vong. | Upkeep: Pay 1 Force or do 1 damage to Tahiri. | Bounty: Add 1 counter to your Resource. | Ferocity | Pay 3 Force -> Deflect 2		NEW, LEG
Tekli (A)	TUF	TUF074_Tekli_A	L	Character	Chadra-Fan Galactic Alliance Jedi Knight	5	30	4	4	U	74		Reserves: Tap, Pay X Force -> Remove up to X counters of any type from one of your Galactic Alliance units or Jedi in the Ground or Character arena. Play only when no unit is attacking.		NEW, LEG
The Final Prophecy	TUF	TUF075_The_Final_Prophecy	Y	Mission		3				U	75		Choose a card type and one of your opponent's units in any arena. Then reveal the top 10 cards of your deck to your opponent. Do X+1 dice of damage to the chosen unit, where X is the number of revealed cards of the chosen type.		NEW, LEG
Tsavong Lah (D)	TUF	TUF076_Tsavong_Lah_D	Y	Character	Yuuzhan Vong Officer	7	40	5	6	U	76		Riposte 1 | Resilience 2 | INSERT: You may remove counters from your Resource instead of paying build points to stack cards beneath your unique Characters with 2 or less cards in their stacks.		NEW, LEG
Twin Suns Squadron (C)	TUF	TUF077_Twin_Suns_Squadron_C	L	Space/Ground	Galactic Alliance Squadron	6	60	5	5	U	77		Switch: Bombard 4/Area Damage 2 | Shields 1 | Pay 3 Force -> Take 1 60/3/2 Clawcraft Subordinate with "Riposte 1" and "Bombard 2" and put it into the Space arena. Play only during your build step.	<s><l>Pay 3 Force to spawn Clawcraft</l><f>/spawn Clawcraft;/player stat1 -3;/s pays 3 Force to spawn Clawcraft Subordinate using Twin Suns Squadron (C)</f></s>	NEW, LEG
Veteran Yuuzhan Vong Warriors	TUF	TUF078_Veteran_Yuuzhan_Vong_Warriors	Y	Ground/Character	Yuuzhan Vong Warrior Squad	7	40	5	5	U	78		Switch: Accuracy 1/Riposte 2 | Whenever this unit is attacked, you may remove 3 counters from your Resource. If you do, untap this unit. | Remove 7 counters from your Resource -> Meditate		NEW, LEG
Warmaster	TUF	TUF079_Warmaster	Y	Equipment	Character - Skill	2				U	79		Remove 2 counters from your Resource -> Equip | Equipped Yuuzhan Vong Officer gets "This unit can't lose its game text." and "When the battle phase starts, you may choose an ability on a Yuuzhan Vong Officer unit card in your discard pile. If you do, this unit gets the chosen ability until end of turn."		NEW, LEG
Yun-Shuno	TUF	TUF080_Yun_Shuno	N	Resource		3				U	80		Whenever you gain X Force, add X counters to this Resource instead.| Whenever you would lose or pay X Force, remove X counters from this Resource instead. | Remove 2 counters -> Prevent up to 3 damage to one of your units. | Remove 5 counters -> Choose an arena. Remove a total of up to 4 counters of any type divided as you choose from your units in the chosen arena. Play only during your build step.		NEW, LEG
Admiral Sien Sovv (A)	TUF	TUF081_Admiral_Sien_Sovv_A	L	Character	Sullustan Galactic Alliance Officer	4	30	3	4	C	81		Whenever one of your units would damage one of your opponent's units, you may prevent up to 2 of that damage. If you do, remove 1 damage counter from one of your units for each damage prevented this way.		NEW, LEG
All in a Day's Work	TUF	TUF082_All_in_a_Day_s_Work	L	Mission - Campaign		1				C	82		When each turn ends, if your Jedi used 3 or more Force-activated abilities last turn, choose one: Gain 1 Force. Or: Draw a card. Or: Remove 1 damage counter from one of your units in any arena.		NEW, LEG
Bilbringi System	TUF	TUF083_Bilbringi_System	N	Location	Space - Bilbringi Star System	2				C	83		When the battle phase starts, you may choose one of your units in the Space arena. If you do, the chosen unit gets "Pay 1 Force -> Redirect (If this unit is attacked, choose one of your other units that can be attacked and damaged in this arena. The attacking unit attacks the chosen unit instead.)" until end of turn. | Each unit in the Space arena loses Accuracy and Precision.		NEW, LEG
Bissop Hound	TUF	TUF084_Bissop_Hound	Y	Ground	Yuuzhan Vong Bissop Creature	4	50	4	4	C	84		Bounty: Put 1 captivity counter on a unit in the Ground arena. | Precision | This unit can attack units with Stealth in the Ground and Character arena.		NEW, LEG
Boba Fett (S)	TUF	TUF085_Boba_Fett_S	N	Character	Mandalorian Clone Bounty Hunter	5	40	5	4	C	85		Stealth | Reserves: Pay 1 Force -> Move Boba to the Character arena untapped,and you may tap one of your opponent's Neutral or Yuuzhan Vong Characters. Play only when the battle phase starts.		NEW, LEG
Chiss Delegates	TUF	TUF086_Chiss_Delegates	N	Ground	Chiss Diplomat Squad	3	20	1	3	C	86		Reserves: Tap -> Search your deck for a Galactic Alliance or Imperial Remnant unit card, show it to your opponent, and put it into your hand. Shuffle your deck. Play only during your build step.		NEW, LEG
