Name	Set	ImageFile	Side	Type	Subtype	Cost	Speed	Power	Health	Rarity	Number	Usage	Text	Script	Classification
Shadow Hand	EE	EE056_Shadow_Hand	L	Equipment	Character - Skill	2				U	56		Put 5 corruption counters on one of your Jedi Characters -> Equip | Equipped Jedi gets "This unit can't attack.", "Tap, Remove 1 corruption counter from this unit -> Put 1 damage counter on each of your opponent's units in the Character arena. Play only when no unit is attacking.", and "Put 1 corruption counter on this unit -> Deflect 1."		
Sish Sadeet (A)	EE	EE057_Sish_Sadeet_A	L	Character	Trandoshan New Republic Officer	6	40	5	5	U	57		Accuracy 1 | Critical Hit 2 | Put 1 damage counter on Sish -> Prevent all damage to one of your other New Republic Characters. Play only once per turn.		
Starlight Intruder (A)	EE	EE058_Starlight_Intruder_A	N	Space	Smuggler Transport	5	40	5	5	U	58		As long as Salla Zend is in any arena, Starlight Intruder gets +20 speed. | Reserves: Tap -> Prevent up to 2 damage to one of your Smuggler Characters.		
World Devastator	EE	EE059_World_Devastator	D	Space/Ground	Imperial World Devastator	11	10	9	9	U	59		Armor | Whenever damage from this unit causes one of your opponent's units to be discarded, take 1 70/3/1 TIE Drone Fighter Subordinate and put it into the Space or Ground arena.	<s><l>Spawn TIE Drone Fighter</l><f>/spawn TIE Drone Fighter;/s spawn TIE Drone Fighter subordinate when damage from World Devastator causes an opponents unit to be discarded</f></s>	
Ysanna Force Ritual	EE	EE060_Ysanna_Force_Ritual	L	Resource		4				U	60		Whenever you deploy a Force Sensitive or Jedi to the Ground or Character arena, add 2 counters to this Resource. | Remove 4 counters -> Take 1 40/3/3 Ysanna Warrior Subordinate with "Parry 2 " and "Pay 1 Force -> Intercept" and put it into the Ground or Character arena. Play only during your build step.	<s><l>Spawn Ysanna Warrior</l><f>/spawn Ysanna Warrior;/s spawns Ysanna Warrior subordinate using Ysanna Force Ritual and MUST remove 4 counters form their resource</f></s>	
Antares-6 (A)	EE	EE061_Antares_Six_A	L	Space	New Republic Cruiser	5	30	4	4	C	61		Hidden Cost 3 | When the battle phase starts, you may remove 1 damage counter from one of your New Republic Officers.		
AT-AT Attack Force	EE	EE062_AT_AT_Attack_Force	D	Ground/Character	Imperial Walker Squad	10	10	7	7	C	62		Switch: +10 speed/Precision | Armor | Your opponent's Characters can't retreat		
C-3PO (K)	EE	EE063_C_3PO_K	L	Character	New Republic Protocol Droid	3	10	1	3	C	63		Your opponent builds each of his or her cards face up		
Emancipator (A)	EE	EE064_Emancipator_A	L	Space	New Republic Capital Ship	6	20	5	7	C	64		Alternative Cost: Discard the top card from your deck, roll a die. If you roll 2, 4 or 6, deploy Emancipator to the Space arena. If you roll 1, 3 or 5, discard it instead. | Armor		
Emperor Palpatine (O)	EE	EE065_Emperor_Palpatine_O	D	Character	Imperial Clone Dark Jedi Master - Sith Lord	6	20	*	5	C	65		Alternative Cost: Remove a total of 6 corruption counters from your opponent's units. | Palpatine's power is equal to the total amount of corruption counters on your opponent's units in the Character arena. | Pay 2 Force -> Evade 2		
E-Wing Squadron	EE	EE066_E_wing_Squadron	L	Space/Ground	New Republic Squadron	6	40	4	4	C	66		Switch: +10 speed/Critical Hit 1 | Alternative Cost: Discard 5 cards from your hand. | This unit gets Accuracy 1 when attacking an Imperial. | As long as you have another New Republic unit in this arena, this unit gets +1 power.		
Feena D'Asta (A)	EE	EE067_Feena_D_Asta_A	N	Character	Imperial Councilor - Diplomat	5	30	4	4	C	67		Tap -> Tap any number of your units in the Space and Ground arena. For each unit you tap, your opponent must tap one of his or her units with equal or less total build cost in the same arena. Play only when the battle phase starts.		
General Wessel (A)	EE	EE068_General_Wessel_A	D	Character	Imperial Officer	5	40	4	5	C	68		Tap, Pay 1 build point -> Take 1 40/3/2 Imperial Patrol Subordinate and put it into the Ground or Character arena. Play only during your build step.	<s><l>Tap and pay 1BP to spawn Imperial Patrol</l><f>/spawn Imperial Patrol;/cr90;/player stat2 -1;/s taps General Wessel (A) and pays 1BP to spawn an Imperial Patrol subordinate</f></s>	
Grappa the Hutt (A)	EE	EE069_Grappa_the_Hutt_A	N	Character	Hutt Crime Lord	7	20	3	6	C	69		When you deploy Grappa, you may choose a Character unit from your opponent's discard pile. If you do, take control of that card until it is discarded and put it into your build zone with 1 build counter on it. Treat that unit card as a Neutral unit card until it is discarded. When that card is discarded, remove it from the game.		
Hand of Fate	EE	EE070_Hand_of_Fate	D	Battle						C	70		Choose one of your units and one of your opponent's units in the same arena. Then roll a die. If you roll 3 or less, put 3 damage counters on your chosen unit. If you roll 4 or more, put 3 damage counters on your opponent's chosen unit.		
Heavy Machine Gun Team	EE	EE071_Heavy_Machine_Gun_Team	L	Ground	New Republic Soldier Squad - Fortification	5	20	4	6	C	71		Critical Hit 2 | This unit gets +2 power when attacking a multi-arena unit.		
Imperial City Battleground	EE	EE072_Imperial_City_Battleground	N	Location	Ground - Imperial Coruscant City Battlefield	3				C	72		When the Ground battle step starts, you may choose one of your opponent's units in the Ground arena. If you do, roll a die. If you roll a 5 or 6, tap the chosen unit, and it does 3 damage to another unit of your choice in the Ground arena. 		
Imperial Dark Jedi Adepts	EE	EE073_Imperial_Dark_Jedi_Adepts	D	Ground	Imperial Dark Jedi Squad	4	50	4	4	C	73		Fury 2 | When this unit is discarded from the Ground arena without damaging one of your opponent's units during that turn, lose 2 Force.		
Imperial Incompetence	EE	EE074_Imperial_Incompetence	D	Battle						C	74		Discard one of your Officers from any arena -> One of your unique Imperial Officers gets +1 power and Accuracy 1 until it is discarded. Play only when no unit is attacking.		
Invincible (A)	EE	EE075_Invincible_A	D	Space	Imperial Capital Ship	6	20	6	6	C	75		When the Space battle step starts, you may roll a die. If you roll a 5 or 6, tap one of your opponent's units in the Space arena and put 1 damage counter on it. If you roll a 4 or less, put 2 damage counters on Invincible.		
Massimo (A)	EE	EE076_Massimo_A	L	Character	New Republic Officer	5	30	4	5	C	76		Accuracy 1 | Fury 2 | Fortification Pilot. The Fortification gets:  -Fury 2  -Ion Cannon 2		
Mon Calamari Gun Emplacement 	EE	EE077_Mon_Calamari_Gun_Emplacement	L	Ground	Mon Calamari New Republic Aquatic Fortification	5	10	4	5	C	77		Alternative Cost: Tap 3 of your New Republic Officers in the Character arena. |  Accuracy 1 | Ion Cannon 3 | Tap, Pay 1 build point -> Take 1 40/3/2 Sea Commando Squad Subordinate and put it into the Ground or Character arena. Play only during your build step.	<s><l>Tap and pay 1BP to spawn Sea Commando Squad</l><f>/spawn Sea Commando Squad;/cr90;/player stat2 -1;/s taps Mon Calimari Gun Emplacement and pays 1BP to spawn a Sea Commando Squad subordinate</f></s>	
Nespis VIII Spaceport	EE	EE078_Nespis_VIII_Spaceport	L	Location	Space - New Republic Nespis City	1				C	78		During your build step, you may take a New Republic Space unit card from your discard pile to your hand.		
Pinnacle Base	EE	EE079_Pinnacle_Base	L	Location	Space/Ground - New Republic Facility	1				C	79		When your build step starts, you may remove 1 damage counter from one of your New Republic units in this arena.		
Robida Colossus (A)	EE	EE080_Robida_Colossus_A	N	Space	Ganathan Transport	5	20	2	6	C	80		During your build step, you may reveal a card with Alternative Cost and printed build cost 9 or less from your hand to your opponent. If you do, remove Robida Colossus from the game instead of paying Alternative Cost for the revealed card.		
Salla Zend (A)	EE	EE081_Salla_Zend_A	N	Character	Smuggler Mechanic	4	30	3	4	C	81		Stack: Shug Ninx. | Tap -> Reveal a Space unit card from your hand to your opponent and put it into your build zone with 1 build counter on it. Play only during your build step.		
SD-9 Series Battle Droid	EE	EE082_SD_9_Series_Battle_Droid	D	Ground	Imperial Droid	7	20	6	6	C	82		Critical Hit 1 | Armor | This unit gets -1 power and Fury 1 when attacking a New Republic unit.		
SD-10 Series Battle Droid	EE	EE083_SD_10_Series_Battle_Droid	L	Ground	New Republic Droid	8	20	7	6	C	83		Armor | This unit gets +1 power when attacking an Imperial. | Overkill		
Shug Ninx (A)	EE	EE084_Shug_Ninx_A	N	Character	Corellian Smuggler	5	40	4	5	C	84		Alternative Cost: Reveal a partially built Space unit card in your build zone to your opponent and remove 3 build counters from it. | Tap -> Retreat one of your Space units. Play only when no unit is attacking.		
Steadfast (A)	EE	EE085_Steadfast_A	D	Space	Imperial Capital Ship	7	20	6	6	C	85		Critical Hit 2 | Each New Republic unit get Accuracy 1 when attacking Steadfast. | Bombard 4		
Tem Merkon (A)	EE	EE086_Tem_Merkon_A	N	Character	Independent Agent - Spy	4	20	0	4	C	86		Reserves: Tap, Pay X build points -> Put 2 damage counters on Tem. Then choose one: Your opponent discards X cards from his or her hand. Play only during your build zone. Or: Your opponent discards the top X cards of his or her deck. Play only during your build step.		
Vima-Da-Boda (A)	EE	EE087_Vima_Da_Boda_A	L	Character	Independent Jedi	4	40	3	3	C	87		Hidden Cost 3 | Stealth | Reserves: Tap -> Choose one: Gain 1 Force. Or: Draw a card. Or: Search your deck for a unique Equipment card, show it to your opponent, put it into your hand. Shuffle your deck.		
Xandel Carivus (A)	EE	EE088_Xandel_Carivus_A	D	Character	Imperial Councilor - Diplomat	4	20	4	4	C	88		Alternative Cost: Put 1 damage counter each on 3 of your Imperial Diplomats. | Tap -> Discard one of your other Imperial Diplomats or Imperial Officers in the Character arena. Then choose one: Gain 3 build points. Play only during your build step. Or: Draw up to 3 cards.		
Yinchorr Arena	EE	EE089_Yinchorr_Arena	D	Location	Character - Imperial Yinchorr Facility	2				C	89		When the Ground battle step starts, you may choose one of your Bodyguards. If you do, roll a die. If you roll a 1 or 2, put 1 damage counter on the chosen Bodyguard. If you roll a 3 or 4, the chosen Bodyguard gets Accuracy 1 until end of turn. If you roll a 5 or 6, the chosen Bodyguard gets +1 power, Critical Hit 1, and "Attacks from this unit can't be disrupted." until end of turn.		
Zzzanmxl (A)	EE	EE090_Zzzanmxl_A	N	Character	Zanibar Warrior	4	30	3	3	C	90		Your opponent can't deploy units using Alternative Cost or Hidden Cost.		
Boba Fett (M) (Promo)	EE	EEpromo_Boba_Fett_M	N	Character	Mandalorian Clone Bounty Hunter	8	50	5	6	P			 Bounty: Put a card from your opponent's discard pile face-down beneath Boba. | Fury 2 | Armor | Boba gets +1 power and Critical Hit 1 for each face-down card beneath him.		
Byss Citadel (Promo)	EE	EEpromo_Byss_Citadel	D	Location	Character - Imperial Dark Jedi Sith Byss Facility	2				P			When you complete this Location, you may search your deck for an Emperor Palpatine unit card. If you do, show it to your opponent, and put it into your hand. Shuffle your deck. | Whenever one of your opponent's Ground units or Character causes one of your units to be discarded, you may pay 1 Force. If you do, put 1 corruption counter on that opponent's unit.		
Crimson Justice (Promo)	EE	EEpromo_Crimson_Justice	N	Battle						P			Pay 2 Force -> One of your Characters gets +2 power and Precision until end of turn. | Enhance: Pay 1 more Force -> That Character also gets Accuracy 2 when attacking a damaged unit with the same subtype until end of turn.		
Emperor Palpatine (M) (Promo)	EE	EEpromo_Emperor_Palpatine_M	D	Character	Imperial Clone Dark Jedi Master - Sith Lord	11	40	8	7	P			Hidden Cost 6 | Damage from Palpatine can't be prevented | Pay 5 Force -> Choose an arena. Put 1 corruption counter on each of your opponent's units in the chosen arena. Then put 2 damage counters on Palpatine. Play only when the battle phase starts. | Pay 2 Force -> Deflect 2		
Imperial Elite Private Guard (Promo)	EE	EEpromo_Imperial_Elite_Private_Guard	D	Character	Imperial Stormtrooper Bodyguard Squad	6	50	5	5	P			Alternative Cost: Discard 2 of your Imperials with combined printed build cost of 5 or more from the Character arena. | Armor | When one of your opponent's units would attack one of your unique Imperial Characters, you may have that unit attack this unit instead.		
Kir Kanos (C) (Promo)	EE	EEpromo_Kir_Kanos_C	L	Ground/Character	Independent Bodyguard	9	40	7	6	P			Switch: Inspiration/Parry 1 | Armor | Kir gets Accuracy 1 and Overkill when attacking a Stormtrooper.		
Luke Skywalker (V) (Promo)	EE	EEpromo_Luke_Skywalker_V	L	Ground/Character	New Republic Jedi Master	11	50	7	7	P			Switch: Parry 2 / Accuracy 1 | Inspiration | Pay 3 Force -> Luke gets +1 power and Critical Hit 1 for this attack. | Pay 1 Force -> Deflect 1 | Pay 2 Force -> Evade 2		
Royal Guard TIE Interceptor (Promo)	EE	EEpromo_Royal_Guard_TIE_Interceptor	D	Space	Imperial Starfighter	4	40	3	3	P			Accuracy 1 | Precision | As long as Emperor Palpatine is in any arena, this unit gets +10 speed and Accuracy 1		
Royal Guardsman's Training (Promo)	EE	EEpromo_Royal_Guardsman_s_Training	D	Resource		4				P			Whenever damage from one of your Bodyguards causes one of your opponent's units to be discarded, add 2 counters to this Resource. | Remove 4 counters -> Take 1 50/3/3 Royal Guardsman Subordinate with "Parry 2" and "Pay 1 Force -> Intercept" and put it into the Ground or Character arena. Play only during your build step.	<s><l>Spawn Royal Guardsman</l><f>/spawn Royal Guardsman;/s spawns Royal Guardsman subordinate using Royal Guardsman's Training and MUST remove 4 counters form their resource</f></s>	
