Name	Set	ImageFile	Side	Type	Subtype	Cost	Speed	Power	Health	Rarity	Number	Usage	Text	Script	Classification
Hutt Twins (A)	BOBF	BOBF025_Hutt_Twins_A	N	Character	Hutt Crime Lord	6	10	3	6	R	25		Intimidation | Each of your other Crime units gets +1 power and +1 health. | Your opponent gain 2 build points when their next build step starts -> Take 1 40/2/3 Hutt's Entourage Subordinate with "As long as Hutt Twins is in the arena, this unit can't gain Stealth, and Hutt Twins can't be attack." and put it into the Ground or Character arena. Play only during your build step.	<s><l>Spawn Hutt's Entourage</l><f>/spawn Hutt's Entourage;/s spawned Hutt's Entourage Subordinate using Hutt Twins (A). Their opponent gains 2 Build Points at the start of their next build step.</f></s>	NEW, MV
If You Know Where to Look	BOBF	BOBF026_If_You_Know_Where_to_Look	N	Mission		2				R	26		Take 1 Mercenary Subordinate and put it into its arena. | Remove 2 counters from you Resource or remove 2 credit counters from one of your units or non-unit cards -> Meditate		NEW, MV
In the Name of Honor	BOBF	BOBF027_In_the_Name_of_Honor	N	Mission - Campaign		2				R	27		When each battle phase starts, if you have 2 or more unique units with printed power 2 or more in the same arena that haven't retreated since In the Name of Honor was completed, choose 2 of them. Each of the chosen units get "Pay 0 Force -> Intercept" until end of turn.		NEW, MV
Jedi Master and Apprentice (N)	BOBF	BOBF028_Jedi_Master_and_Apprentice_N	L	Ground	Jedi Master - Padawan Squad	6	40	4	6	R	28		Stack: Grogu and Luke Skywalker | Upkeep: Put 1 mastery counter on a unit | Focus X, where X is the number of cards in Jedi Master and Apprentice's stack. | Pay 2 Force -> Persuade 2		NEW, MV
Krrsantan (A)	BOBF	BOBF029_Krrsantan_A	N	Ground/Character 	Wookie Bodyguard - Bounty Hunter	9	40	6	8	R	29		Switch: Fury 3/Critical Hit 1, Armor | Bounty: Tap one of your opponent's Character. | Krrsantan can attack Characters in your opponent's build zone. | Pay 4 Force -> Krrsantan gets Double Damage for this attack.		NEW, MV
Like a Bantha!	BOBF	BOBF030_Like_a_Bantha	N	Mission		2				R	30		Choose one of your units with a Pilot ability and a subtype the chosen unit could pilot. Any number of your other Pilots become Pilots of the chosen subtype until end of game. Their Pilot abilities for the chosen subtype are the same as their existing Pilot abilities.		NEW, MV
Like Father, Like Son	BOBF	BOBF031_Like_Father_Like_Son	N	Mission		X				R	31		Search your deck and/or discard pile for X cards with "Fett" in their names and/or Slave I unit cards, show them to your opponent, and put them into your hand. You may put one of those cards into your build zone with 1 build counter on it. Shuffle your deck.		REP, CW
Mysterious Ways	BOBF	BOBF032_Mysterious_Ways	N	Battle						R	32		Pay 2 Force, tap one of your Force Sensitives or Jedi in any arena -> Tap another unit in that arena. That Force Sensitive or Jedi gets "Pay 2 Force -> Persuade 2" until end of turn. | Pay 2 Force, tap one of your Force Sensitives or Jedi in any arena -> Meditate		NEW, MV
Padawan's Choice	BOBF	BOBF033_Padawan_s_Choice	L	Mission		3				R	33		Take a Clothing or Armor Defense Equipment card or a Lightsaber Weapon Equipment card from outside the game and complete it without paying its build cost. If you have Grogu or Luke Skywalker in any arena, you may also attach that Equipment to a unit this turn without paying its equip cost.		NEW, MV
Pyke Boss (A)	BOBF	BOBF034_Pyke_Boss_A	N	Character	Tatooine Pyke Crime Lord	5	20	2	4	R	34		Each of your Crime units and Pykes gets "Remove 1 credit counter from this unit -> Evade 2." | [Tap] -> Take 1 40/2/2 Pyke Enforcer Subordinate with "Pay 1 Force -> Intercept" and put it into the Ground or Character arena. Play only during your build step. | Pay 2 build points -> Put 1 credit counter on up to 2 of your Crime units or Pykes. Play only during your build step.	<s><l>Tap to spawn Pyke Enforcer</l><f>/spawn Pyke Enforcer;/cr90;/s taps Pyke Boss (A) to spawn a Pyke Enforcer Subordinate.</f></s>	NEW, MV
Pyke Repulsortrain	BOBF	BOBF035_Pyke_Repulsortrain	N	Ground	Tatooine Pyke Crime Gang Train	6	40	3	6	R	35		Upkeep: Put 1 credit counter on one of your units in this arena. | When the Ground battle step starts, you may remove 1 credit counter from this unit. If you do, take 1 40/2/2 Pyke Enforcer Subordinate with "Pay 1 Force -> Intercept" and put it into the Ground or Character arena. | Each Tusken gets +1 power.	<s><l>Spawn Pyke Enforcer</l><f>/spawn Pyke Enforcer;/s spawned a Pyke Enforcer Subordinate at the start of the Ground battle step and must remove 1 credit counter from Pyke Repulsortrain.</f></s>	NEW, MV
Pyke Spice Trade	BOBF	BOBF036_Pyke_Spice_Trade	N	Resource		2				R	36		Add 1 counter -> Put 1 credit counter on one of your Crime units or Pykes. Play only during your build step. | Remove 3 counters -> One of your opponent's Characters without Upkeep gets "Upkeep: Remove 1 credit counter from this unit, put 1 damage counter on this unit, or tap this unit." until end of game.		NEW, MV
Sanctuary Cantina	BOBF	BOBF037_Sanctuary_Cantina	N	Location	Character - Tatooine Bar	2				R	37		Upkeep: put 1 credit counter on this Location for each of your Entertainer in play. | During your build step, if you have a Crime Lord in play and your opponent doesn't, you may remove up to 4 credit counters from this Location. If you do, gain that many build points.		NEW, MV
Sarlacc (E)	BOBF	BOBF038_Sarlacc_E	N	Ground	Sarlacc Tatooine Creature	6	10	1	6	R	38		Armor | Any unit that Sarlacc attacks must attack Sarlacc with -3 power for its next attack. | Sarlacc can attack multi-arena units in any arena | Once per game, you may choose one of your opponent's units. If you do the chosen unit loses Armor and Shields until end of game. 		NEW, MV
Scorpenek Droid	BOBF	BOBF039_Scorpenek_Droid	N	Ground	Pyke Crime Gang Droid	8	30	6	8	R	39		Armor | As long as this unit has 4 or less damage counters on it, it gets Shields 2. | This unit gets Overkill when attacking a Subordinate or unit with total build cost 4 or less.		NEW, MV
Slave I (P)	BOBF	BOBF040_Slave_I_P	N	Space/Ground	Mandalorian Bounty Hunter Patrol Ship	6	50	5	5	R	40		Switch: Shields 1/Armor, Upkeep: Pay 1 build point or move Slave I to the Space arena. | Precision | Bombard 4 | Slave 1 gets Ferocity and Overkill when attacking a Neutral unit, Speeder, or Subordinate.		NEW, MV
Speak Freely	BOBF	BOBF041_Speak_Freely	N	Battle						R	41		Pay 1 Force, read the flavor text of one of your units to your opponent -> Search your deck for a card with the same name as that unit, show it to your opponent, and put it into your hand. Shuffle your deck. Play any time. | Pay 1 Force, read the flavor text of one of your units to your opponent -> Meditate		NEW, MV
Stranger in a Strange Land	BOBF	BOBF042_Stranger_in_a_Strange_Land	N	Equipment	Character - Trait	2				R	42		When a Location is completed, attach this Trait to a Neutral Character. | Equipped Neutral Character gets "[Tap], Search your deck for a non-unit card, show it to your opponent, shuffle your deck, and remove that card from the game unless you pay 2 Force to put it into your hand -> Remove 1 counter of any type from this unit. Play only during your build step."		NEW, MV
Tatooine Sand Bat	BOBF	BOBF043_Tatooine_Sand_Bat	N	Ground	Tatooine Desert Dragon Bat Creature	4	70	4	3	R	43		Stun 1 | Whenever this unit attacks, put 1 corruption counter on the defending unit. When the battle phase ends this turn, if that unit is still in play, put 1 damage counter on it, and if it is a Creature with 3 or more corruption counters on it, discard it.		NEW, MV
The Dreams are Back	BOBF	BOBF044_The_Dreams_are_Back	N	Mission		2				R	44		To complete The Dreams are Back, you must also remove a unit card from your discard pile from the game. One of your units of the same type gets a subtype and an activated ability from the card removed this way until it is discarded.		NEW, MV
The Rancor Keeper (A)	BOBF	BOBF045_The_Rancor_Keeper_A	N	Character	Tatooine Crime Gang Caretaker	5	30	2	4	R	45		When you deploy The Rancor Keeper, you may search your deck, discard pile and/or hand for a unit with "Rancor" in its name or subtype and put it into its arena. If you do, shuffle your deck, and when the battle phase ends, if that unit is in any arena or build zone, put it face-down into your build zone with 3 build counters on it.		NEW, MV
TIE/sa Bomber Squadron	BOBF	BOBF046_TIE_sa_Bomber_Squadron	D	Space	Imperial Squadron	5	40	4	4	R	46		Bombard 4 | [Tap], Pay X Force -> Discard a Location with printed build cost X from the Ground arena. Play only when this unit would attack.		NEW, MV
Train Engineer Droid	BOBF	BOBF047_Train_Engineer_Droid	N	Character	Tatooine Pyke Crime Gang Train Mechanic Droid	3	20	2	2	R	47		[Pilot] Train and Vehicle Pilot. The Train or Vehicle gets: *Surge 2 *Damage Control 1*When this arena's battle step starts, you may give this unit +20 speed until end of turn. If it doesn't have Stealth, you may give it -20 speed, until end of turn instead.		NEW, MV
Tusken Champion (A)	BOBF	BOBF048_Tusken_Champion_A	N	Character	Tatooine Tusken Warrior	5	50	4	4	R	48		Alternative Cost: Discard a Tusken from any arena, pay 2 Force. | Fury 2  | Surge 1 | Each of your Tuskens gets Critical Hit 1.		NEW, MV
Tusken Tribal Chief (A)	BOBF	BOBF049_Tusken_Tribal_Chief_A	N	Character	Tatooine Tusken Warrior	6	30	4	5	R	49		Surge 1 | Inspiration | Each of your Tuskens gets Lucky 1 | [Tap] -> Add 2 counters to  your Resource. Play only during your build step. | Pay 1 Force -> Protect 1		NEW, MV
Yoda's Lightsaber (C)	BOBF	BOBF050_Yoda_s_Lightsaber_C	L	Equipment	Character - Lightsaber Weapon	2				R	50		4 Force pay -> Equip | Equipped Jedi gets "When end the Character battle steps does, 2 Force gain." | Equipped Grogu also gets "Upkeep: Put 1 mastery counter on one of your Character." and "When start your build step does, draw a card you may."		NEW, MV
Boba Fett (C2)	BOBF	BOBF051_Boba_Fett_C2	N	Character	Mandalorian Clone - Tatooine Crime Lord	5	40	4	4	R	51		Armor | [Pilot] Creature and Speeder Pilot. The Creature or Speeder gets: *Whenever this unit attacks, put 1 mastery counter on Boba Fett. *This unit gets +1 power for each mastery counter on Boba Fett. *Overkill		NEW, MV
Boba's Entourage (B)	BOBF	BOBF052_Boba_s_Entourage_B	N	Ground	Gamorrean Tatooine Crime Gang Bodyguard Squad	6	30	5	7	U	52		Whenever a Crime Lord in the Ground or Character arena would be attacked, you may have the attacking unit attack Boba's Entourage with Backfire 2 instead. | [Tap] -> Put or remove up to 2 captivity counter on or from a Ground unit or Character. Play only during your build step. | Remove 1 counter from your Resource -> Absorb 1		NEW, MV
Boba's Palace	BOBF	BOBF053_Boba_s_Palace	N	Location	Character - Tatooine Crime Lord Facility	4				U	53		Reduced Cost 3: If Boba Fett is in any arena. | Each of your Neutral units gets Focus 1, Damage Control 1, and Lucky 1		NEW, MV
Boba's Rancor (B)	BOBF	BOBF054_Boba_s_Rancor_B	N	Ground	Rancor Tatooine Creature	7	40	9	9	U	54		Armor | Whenever Boba's Rancor would attack, if it doesn't have a Pilot, you and your opponent secretly bid Force. Then add +1 to your bid, and if it's a tie, you win the bid. The player who wins chooses the unit it attacks next. Boba's Rancor can attack your units. | INSERT: Fury 3		NEW, MV
Bounty Hunter's Lesson	BOBF	BOBF055_Bounty_Hunter_s_Lesson	N	Mission - Trap		2				U	55		When an attacking unit would do damage equal to or greater than the defending unit's remaining health, prevent up to 4 damage to the defending unit and if it's tapped, untap it. | Enhance: If there is at least 1 more build counter on Bounty Hunter's Lesson, the defending unit must attack the attacking unit with Double Damage for its next attack.		NEW, MV
Cade Bane (H)	BOBF	BOBF056_Cad_Bane_H	N	Character	Duros Crime Gang Bounty Hunter Assassin	8	10	6	4	U	56		Accuracy 2 | Bounty: Remove all damage counters from Cad, and your opponent discards a card from their hand. | [Tap] -> Cad Immediately attacks the unit attacking him. Play only when Cad is attacked.		NEW, MV
Cad Bane's Posse (C)	BOBF	BOBF057_Cad_Bane_s_Posse_C	N	Ground	Pyke Crime Gang Bounty Hunter Squad	6	40	6	6	U	57		Whenever Cad Bane's Posse would damage a unit, you may prevent that damage. If you do, each player gain 2 build points when the next roll for build points is made. | [Tap] -> Put or remove up to 2 credit counters on or from a Ground unit or Character. Play only during your build step. | Remove 1 counter from your Resource -> Persuade 1		NEW, MV
Carson's X-wing (B)	BOBF	BOBF058_Carson_s_X_Wing_B	L	Space	New Republic Police Starfighter	4	40	3	3	U	58		Whenever one of your Neutral Space units damages an opponent's unit, Carson's X-wing gets +1 power until end of turn. | Pay 2 Force -> Protect 2		NEW, MV
Cobb Vanth (D)	BOBF	BOBF059_Cobb_Vanth_D	L	Character	Tatooine Villager - Marshal	5	50	4	5	U	59		Focus 2 | Cobbs gets Lucky 3 when attacking or being attacked by a unit with 1 or more corruption counters on it. | As long as there are 3 or less units in this arena, Cobb's total speed is equal to the total speed of your opponent's Characters with the highest total speed.		NEW, MV
Cyborg Modifications	BOBF	BOBF060_Cyborg_Modifications	N	Equipment	Character - Cyborg Device	3				U	60		Prevent up to 2 damage to one of your Characters -> Equip to that Character | Equipped Character can only have one Cyborg Modifications attached to it and gets the Cyborg subtype, Damage Control 1, and "Cyborg Modifications can't be detached until this unit is discarded." | Equipped Tatooine Character also gets "Remove 1 credit counter from this unit -> Evade 2." | Equipped Fennec Shand also gets "Whenever Fennec untaps, she gets 'Pay 1 Force -> Absorb 1' until end of turn."		NEW, MV
Daimyo	BOBF	BOBF061_Daimyo	N	Equipment	Character - Skill	2				U	61		Tap one of your units -> Equip | Equipped Crime Lord gets "[Tap], Pay 1 build point -> Take 1 Crime Gang or Mercenary Subordinate and put it into its arena. Play only during your build step." | Equipped Boba Fett also gets "Tap 2 of your Crime Gang or Mercenary Subordinates in this arena -> Untap Boba."		NEW, MV
Death in the Dunes	BOBF	BOBF062_Death_in_the_Dunes	N	Battle						U	62		Pay 2 Force -> One of your Space units without Bombard gets Bombard 4 until end of turn. If Boba Fett is in any arena, you may also put 1 credit counter on a unit | Pay 3 Force -> Meditate		NEW, MV
Din Djarin (J)	BOBF	BOBF063_Din_Djarin_J	N	Ground/Character	Mandalorian Bounty Hunter	8	60	6	6	U	63		Armor | Fury X, where X is the number of units your opponent has in this arena. | As long as Boba Fett is in any arena, Din gets Precision and "Pay 0 Force -> Retaliate 2."		NEW, MV
Din's N-1 Starfighter (B)	BOBF	BOBF064_Din_s_N_1_Starfighter_B	N	Space	Mandalorian Bounty Hunter Naboo Starfighter	5	60	3	3	U	64		Lucky 2 | Din's N-1 Starfighter gets +20 speed, +2 power, and Stun 2 for each Equipment attached to it. | INSERT: Equipment costs 1 more build point to attach to Din's N-1 Starfighter.		NEW, MV
Fennec Shand (E)	BOBF	BOBF065_Fennec_Shand_E	N	Character	Tatooine Crime Gang Cyborg Assassin	7	50	5	5	U	65		Accuracy 1 | Foresight: Untap Fennec. | [Tap], Pay 1 Force -> Take 1 40/0/2 Micro Probe Droid Subordinate with "Stealth" and "[Tap] -> Your opponent reveals their hand or pays 2 Force." and put it into the Ground arena. Play only during your build step.	<s><l>Tap and pay 1 Force to spawn a Micro Probe Droid</l><f>/spawn Micro Probe Droid;/player stat1 -1;/cr90;/s spawns a Micro Probe Droid Subordinate by tapping Fennec Shand (E) and paying 1 Force</f></s>	NEW, MV
Freetown V-35 Courier	BOBF	BOBF066_Freetown_V_35_Courier	L	Ground	Tatooine Villager Speeder	5	50	4	4	U	66		Hidden Cost 5 | Armor | Whenever one of your other Ground units with printed build cost 4 or less is attacked, this unit  gets "Pay 1 Force -> Intercept" for that attack.		NEW, MV
Gaderffii	BOBF	BOBF067_Gaderffii	N	Equipment	Ground/Character - Melee Weapon	1				U	67		Pay 2 Force -> Equip | Equipped Ground unit or Character gets +1 power and Parry 2 unless it has Parry 2 or more. | Equipped Tusken also gets "Upkeep: Put 1 redemption counter on this unit." and "Remove 1 redemption counter from this unit -> Evade 1."		NEW, MV
Gathering Storm	BOBF	BOBF068_Gathering_Storm	N	Event						U	68		When the battle step starts, if there are 8 or more units in any arena, each unit gets "Bounty: Gain 1 build point." until end of turn. | When the battle phase ends, each player may pay 6 Force to disrupt their opponent gaining all Bounties during their next build step.		NEW, MV
Grogu (J)	BOBF	BOBF069_Grogu_J	L	Character	Force Sensitive Child	4	20	0	4	U	69		Foresight: Put 1 mastery counter on Grogu. | Forewarning: Gain 2 Force. | Pay 1 Force -> Evade X, up to 4, where X is the number of mastery counters on Grogu. | INSERT: Treat Grogu as a Jedi Padawan.		NEW, MV
Insolence	BOBF	BOBF070_Insolence	N	Equipment	Space/Ground/Character - Trait	1				U	70		When one of your units with Intimidation taps, attach this Trait to that unit, and you may remove 1 counter from your opponent's Resource. | Equipped unit gets "Remove 1 counter from your Resource -> Absorb 1" and "Pay 1 Force -> Ambush 2."		NEW, MV
Kintan Striders	BOBF	BOBF071_Kintan_Striders	N	Ground	Nikto Tatooine Crime Gang Speeder Squad	4	60	5	4	U	71		Bounty: Put 1 credit counter on a unit. | When the roll for build points is made, if the roll is 5 or 6, tap this unit. If the roll is 1 or 2, take 1 30/2/2 Nikto Biker Subordinate with "[Pilot] Speeder Pilot. The Speeder gets *+2 power." and put it into the Character arena. | Remove 1 credit counter from this unit -> This unit gets Fury 2 for this attack.	<s><l>spawn Nikto Biker</l><f>/spawn Nikto Biker;/s spawns a Nikto Biker Subordinate because the build roll is a 1 or a 2.</f></s>	NEW, MV
Krrsantan (B)	BOBF	BOBF072_Krrsantan_B	N	Ground/Character 	Wookie Assassin - Bounty Hunter	9	40	6	8	U	72		Switch: Ferocity, Overkill/Stealth | When the Ground battle step ends and when the Character battle step ends, if Krrsantan was no damage during that battle step, you may remove 1 damage counter from him. | Krrsantan gets Accuracy -1 when attacking a unique unit with the Character in its type. | Pay 1 Force -> Retaliate 4		NEW, MV
Left for Dead 	BOBF	BOBF073_Left_for_Dead	N	Mission		2				U	73		Choose an arena in which your opponent has a unique unit with the Character type. Discard all non-unit cards from the chosen arena. | Enhance: If you have at least 3 more build counter on Left for Dead, your opponent must reveal their hand and discard all non-unit card from their hand.		NEW, MV
LEP-Series Service Droid	BOBF	BOBF074_LEP_Series_Service_Droid	N	Character	Tatooine Crime Gang Entertainer Droid	2	60	1	1	U	74		When you deploy this unit and when it is discarded, you may put or remove 1 credit counter from a unit or Location. | [Tap] -> Each of your opponent's units in this arena gets Backfire 1 until end of turn.		NEW, MV
LL-30 Blaster Pistol	BOBF	BOBF075_LL_30_Blaster_Pistol	N	Equipment	Ground/Character - Blaster Weapon	1				U	75		Pay 1 build point, discard a card from your hand -> Equip | Equipped Bounty Hunter gets +1 power and "Bounty: Draw a card." | Equipped Cad Bane also gets "Discard a card from your hand -> Put 1 damage counter on the defending unit. Play only if Cad has 2 or less Blasters attached and only when Cad is attacking."		NEW, MV
Luke Skywalker (L2)	BOBF	BOBF076_Luke_Skywalker_L2	L	Character	Independent Jedi Master	6	30	4	6	U	76		Foresight: Put 2 mastery counters on Luke. | Each of your Jedi gets "Remove 1 mastery counter from this unit -> Gain 2 Force." | Pay 1 Force -> Evade 2 | Reserves: [Tap] -> Gain 2 Force.		NEW, MV
Luke's Academy Foundations	BOBF	BOBF077_Luke_s_Academy_Foundations	L	Location	Ground/Character - Jedi Ossus Temple	1				U	77		When you complete this Location, put 3 mastery counters on it. | Upkeep: Move 1 mastery counter from this Location to one of your Jedi Characters. | When this Location has no mastery counters on it, gain 3 Force, search your deck for a Jedi Location with printed build cost 3  or less, and replace this Location with it. Shuffle your deck.		NEW, MV
Luke's X-wing (J)	BOBF	BOBF078_Luke_s_X_Wing_J	L	Space	Independent Jedi Starfighter	3	50	2	3	U	78		[Tap], Pay X+2 Force -> Take a non-multi arena Starfighter unit card with printed build cost X from your discard pile and put it into is arena untapped. Play only during your build step. | INSERT: Reserves: [Tap] -> Search your deck for a Force Sensitive unit card, show it to your opponent, and put it into your hand. Shuffle your deck. Play only during your build step.		NEW, MV
