Name	Set	ImageFile	Side	Type	Subtype	Cost	Speed	Power	Health	Rarity	Number	Usage	Text	Script	Classification
Sith Marauder Squad (Starter)	START	Oldrepstarter_Sith_Marauder_Squad	D	Ground	Dark Jedi - Sith Squad	3	20	3	3	C	71		Accuracy 1 | Critical Hit 2		
Sith Task Force (Starter)	START	Oldrepstarter_Sith_Task_Force	D	Ground	Imperial Dark Jedi - Sith Squad	5	40	4	5	C	111		This unit gets Fury 2 when attacking an untapped unit.		
Starbreaker 12 (A) (Starter)	START	Oldrepstarter_Starbreaker_12_A	N	Space	Old Republic Explorer Transport	5	50	2	5	U	144		Whenever Starbreaker 12 is attacked, you may pay 1 Force and reveal a Location card in your hand to your opponent. If you do, retreat Starbreaker 12 and the attack ends. | Tap -> Choose one: Gain 1 Force. Or: Search your deck for a Location card, show it to your opponent, and put it into your hand. Shuffle your deck. Play only during your build step.		
Tython System (Starter)	START	Oldrepstarter_Tython_System	L	Location	Space - Old Republic Jedi Tython Star System	2				C	116		When your build step starts, you may search your deck for a Jedi unit card. If you do, show it to your opponent and put it into your hand. Shuffle your deck.		
Valenthyne Farfalla (A) (Starter)	START	Oldrepstarter_Valenthyne_Farfalla_A	L	Character	Half-Bothan Old Republic Jedi Master	7	70	6	4	R	28		Each of your other Jedi Characters gets +10 speed. |  Pay 2 Force -> Evade 3 | Pay 2 Force -> Prevent up to 3 damage to one of your other Jedi Characters.		
Vitiate's Imperial Citadel (Starter)	START	Oldrepstarter_Vitiate_s_Imperial_Citadel	D	Location	Character - Imperial Sith Drumond Kaas Citadel	2				C	117		Whenever damage from one of your Sith causes a unit to be discarded, gain 1 Force.		
A Gift (Starter)	START	Repstarter_A_Gift	N	Mission		1				U	41		Search your deck for an Equipment card, show it to your opponent, and put it into your build zone with 1 build counter on it. Shuffle your deck.		
ARC Trooper (Starter)	START	Repstarter_ARC_Trooper	L	Character	Republic Clone Soldier	4	40	4	3	C	82		Accuracy 1		
B2 Super Battle Droid (Starter)	START	Repstarter_B2_Super_Battle_Droid	D	Character	Separatist Trade Federation Droid	3	50	3	2	R	6		Armor | When the Character battle step starts, you may put this card from your hand into the Character arena. If you do, discard this unit when the turn ends.		
Clone Assault Team (Starter)	START	Repstarter_Clone_Assault_Team	L	Ground	Republic Clone Squad	5	20	5	5	C	88		Damage from this unit can't be prevented.		
Clone Blaster (Starter)	START	Repstarter_Clone_Blaster	N	Equipment	Ground/Character	0				C	86		Pay 1 build point -> Equip | Equipped Clone unit gets Critical Hit 1.		
Clone Footsoldier (Starter)	START	Repstarter_Clone_Footsoldier	L	Character	Republic Clone Soldier	3	60	2	2	C	89		As long as there is a Jedi in the Character arena, this unit gets +1 power and "Pay 0 Force -> Evade 1." | Pay 1 Force -> Intercept		
Clone Precision (Starter)	START	Repstarter_Clone_Precision	L	Battle						U	55		Pay 5 Force -> This turn, each of your Clones in the Ground and Character arena gets Accuracy 2 when attacking a Droid. When the battle phase ends, if your opponent has no Droids in the Ground and Character arena, you may draw 2 cards. Play only when no unit is attacking.		
Clone Starfighter Wing (Starter)	START	Repstarter_Clone_Starfighter_Wing	L	Space	Republic Clone Squadron	4	40	4	3	C	91		Accuracy 1 | Overkill		
Clone Trooper Detachment (Starter)	START	Repstarter_Clone_Trooper_Detachment	L	Ground	Republic Clone Squad	5	60	5	3	C	87		Critical Hit 2 | Stun 2		
Doing Their Job (Starter)	START	Repstarter_Doing_Their_Job	L	Battle						R	16		Discard one of your Clone units from any arena -> Prevent all damage to one of your other units in that arena.		
Droid Tri-Fighter Squadron (Starter)	START	Repstarter_Droid_Tri_Fighter_Squadron	D	Space	Separatist Trade Federation Droid Squadron	5	50	4	4	U	55		Critical Hit 1		
Droideka JA-11-08 (Starter)	START	Repstarter_Droideka_JA-11-08	D	Character	Separatist - Trade Federation Droid	5	50	4	4	C	95		Accuracy 1 | Shields 1 | When the Character battle step starts, choose one: this unit gets Accuracy 1 or Shields 1 until end of turn.		
Enhanced Programming (Starter)	START	Repstarter_Enhanced_Programming	D	Equipment	Space/Ground/Character	1				C	97		Discard a card from your hand -> Equip | Equipped Droid gets +1 power and Accuracy 1. | Equipped Droid may only have one Enhanced Programming attached to it.		
Fear, Surprise, Intimidation (Starter)	START	Repstarter_Fear_Surprise_Intimidation	D	Mission		3				R	5		Choose an arena. Each of your opponent's non-Force Sensitives and non-Jedi units in the chosen arena gets -3 power and can't use activated abilities until the end of turn.		
Flying Mode Vulture Droid Wing (Starter)	START	Repstarter_Flying_Mode_Vulture_Droid_Wing	D	Space	Trade Federation Droid Squadron	7	60	6	6	U	62		Accuracy 1 | Shields 1		
Force Attrition (Starter)	START	Repstarter_Force_Attrition	D	Mission		1				U	128		Your opponent loses X Force, where X is the number of Droids you have in the Ground arena.		
General Grievous (C) (Starter) 	START	Repstarter_General_Grievous_C	D	Character	Separatist Cyborg Officer	8	50	7	6	U	61		Treat Grievous as a Dark Jedi. | Pay 2 Force -> Deflect 1 | Critical Hit 1 | When General Grievous causes a Jedi to be discarded, untap him.		
IG-101 Magnaguard (Starter)	START	Repstarter_IG_101_Magnaguard	D	Character	IG Banking Clan Bodyguard Droid	5	60	4	3	U	68		Pay 0 Force -> Intercept | As long as General Grievous is in the Character arena, this unit gets Critical Hit 2.		
Citadel (Starter)	START	Repstarter_Citadel	D	Location	Ground - Separatist Lola Sayu Prison	1				U	193		When your build step starts, you may choose one of your opponent?s units in the Character arena. If you do, tap the chosen unit unless your opponent pays 1 Force.		
Jedi's Guidance (Starter)	START	Repstarter_Jedi_s_Guidance	L	Mission		2				C	105		This turn, each of your Clones in the Ground and Character arena gets +10 speed and +1 power for each Jedi you have in any arena.		
Lightsaber Collection (A) (Starter)	START	Repstarter_Lightsaber_Collection_A	D	Equipment	Character	2				R	25		Pay 2 build points, 2 Force -> Equip | Equipped Jedi Character or Sith Character gets "When this unit attacks, roll a die. For this attack, this unit gets 1) +2 power, 2) Accuracy 1, 3) Critical Hit 1, 4) Stun 3, 5) Lucky 2. If you roll a 6, this unit gets all 5 effects."		
Mygeeto Tri-droid (Starter)	START	Repstarter_Mygeeto_Tri_Droid	D	Ground	Separatist Techno Union Droid	7	30	6	6	C	96		Critical Hit 2		
Obi-Wan's Finesse (Starter)	START	Repstarter_Obi_Wan_s_Finesse	L	Battle						C	236		Obi-Wan gets "Pay 1 Force -> Prevent 1 damage to one of your Clones in the Ground or Character arena. " until end of turn.		
Obi-Wan Kenobi (O) (Starter)	START	Repstarter_Obi-Wan_Kenobi_O	L	Character	Jedi Master - Council Member	9	50	7	7	R	28		Parry 2 | Pay 2 Force -> Evade 2		
Obi-Wan Kenobi's Lightsaber (A) (Starter)	START	Repstarter_Obi-Wan_Kenobi_s_Lightsaber_A	L	Equipment	Character	2				R	29		Pay 1 build point, 2 Force -> Equip | Equipped Jedi Character or Sith Character gets Parry 1 | Equipped Obi-Wan Kenobi also gets Accuracy 1.		
Octuptarra Tri-Droid (Starter)	START	Repstarter_Octuptarra_Tri_Droid	D	Ground	Separatist Techno Union Droid	4	50	4	2	C	100		Accuracy 1		
Outmaneuvered (Starter)	START	Repstarter_Outmaneuvered	D	Mission		2				C	107		This turn, whenever your opponent prevents damage done by an attack from one of your Separatist Droid units, put 1 damage counter on the defending unit.		
Parjai Trooper (Starter)	START	Repstarter_Parjai_Trooper	L	Character	Republic Clone Soldier	5	50	4	3	C	102		Accuracy 1 | Stun 1		
Pile of Droids (Starter)	START	Repstarter_Pile_of_Droids	N	Mission		3				R	29		Gain X build points, where X is half the number of Droid unit cards  (rounded up) in all discard piles. Then remove all Droid unit cards in all discard piles from the game. 		
Scarab-Class Droid Starfighter (Starter)	START	Repstarter_Scarab-Class_Droid_Starfighter	D	Space	Trade Federation Droid Starfighter	3	40	3	2	U	107		Armor | Bombard 1		
Separatist Headquarters (Starter)	START	Repstarter_Separatist_Headquarters	D	Location	Character - Utapau	5				R	35		Each of your Separatist, Trade Federation, IG Banking Clan, Corporate Alliance, Geonosian, Techno Union, and Commerce Guild units costs one fewer build counter to deploy.		
Single Trooper Aerial Platform (Starter)	START	Repstarter_Single_Trooper_Aerial_Platform	D	Ground	Trade Federation Droid Speeder	2	50	1	1	C	169		This unit gets +1 power for each Trade Federation Speeder in the Ground arena.		
Stun Tank (Starter)	START	Repstarter_Stun_Tank	L	Ground	Republic Tank	7	20	6	6	C	257		Armor | Stun 5		
Subtram Caverns (Starter)	START	Repstarter_Subtram_Caverns	N	Location	Character - Independent Quarzite Facility	0				C	260		When your build step starts, you may search your deck for a Character unit card, show it to your opponent, put it into your hand, and shuffle your deck. If you do, your opponent may search his or her deck for a Character unit card, show it to you, put it into his or her hand, and shuffle his or her deck.		
Surrounded by Droids (Starter)	START	Repstarter_Surrounded_by_Droids	D	Battle						C	117		Pay 2 Force -> Choose one of your opponent's units in the Ground or Character arena. The chosen unit gets -X power until end of turn, where X is the number of Droids you have in that arena. Play only when no unit is attacking.		
Swamp Speeder (Starter)	START	Repstarter_Swamp_Speeder	L	Ground	Aquatic Republic Speeder	3	70	2	2	C	108		This unit gets Critical Hit 2 if there is an Aquatic Location in any arena.		
Trade Franchise (Starter)	START	Repstarter_Trade_Franchise	D	Battle						C	178		Put 2 cards in your hand on the bottom of your deck -> Draw 2 cards.		
Utapau Landing Platform (Starter)	START	Repstarter_Utapau_Landing_Platform	N	Location	Space/Ground - Utapau Aquatic	2				U	79	Text erratum	Each of your units in the arena this Location is in gets "[tap] -> Remove up to 2 damage counters from this unit. Play only during your build step."		
V-19 Starfighter (Starter)	START	Repstarter_V-19_Starfighter	L	Space	Republic Clone Starfighter	4	50	3	3	C	120		Accuracy 1 When this unit damages another unit (after damage prevention), draw a card.		
V-19 Starfighter Squadron (Starter)	START	Repstarter_V-19_Starfighter_Squadron	L	Space	Republic Clone Squadron	6	40	6	5	U	78		Accuracy 1 | Pay 1 Force -> Intercept		
181st Imperial Fighter Group (A) (Starter)	START	Rebstarter_181st_Imperial_Fighter_Group_A	D	Space	Imperial Squadron	7	60	6	6	R	1		Lucky 2 | Pay 2 Force -> Deflect 1		
Assault Trooper (Starter)	START	Rebstarter_Assault_Trooper	D	Character	Imperial Clone Stormtrooper	3	50	2	2	C	62		Damage from this unit cannot be prevented.		
Blue Squadron B-wing (Starter)	START	Rebstarter_Blue_Squadron_B-wing	L	Space	Rebel Starfighter	4	50	3	4	C	126		Shields 1		
Bright Tree Village (Starter)	START	Rebstarter_Bright_Tree_Village	L	Location	Ground - Endor	2				U	65		Each of your Ewoks costs 1 less build counter to deploy.		
Chewbacca (N) (Starter)	START	Rebstarter_Chewbacca_N	L	Character	Rebel Wookiee	7	40	6	6	U	70		Each of your Ewoks gets "Pay 1 Force -> Retaliate 2." | Pay 2 Force -> Retaliate X, where X is equal to the number of Ewoks you have in any arena.		
Chewbacca's Bowcaster (Starter) (A)	START	Rebstarter_Chewbacca_s_Bowcaster_A	L	Equipment	Character	1				U	71		Pay 1 build point -> Equip | Equipped Wookiee gets Accuracy 1. | Equipped Chewbacca also gets "Chewbacca may attack a unit in the Ground arena instead of a unit in the Character arena."		
Concussion Missiles (Starter)	START	Rebstarter_Concussion_Missiles	N	Equipment	Space	0				C	129		Pay 1 build point -> Equip | Equipped Space unit gets Stun 2.		
Darth Vader's Lightsaber (A) (Starter)	START	Rebstarter_Darth_Vader_s_Lightsaber_A	D	Equipment	Character	2				R	11		Pay 1 build point, 2 Force -> Equip | Equipped Jedi or Sith gets +2 power. | Equipped Darth Vader also gets "Pay 2 Force -> Deflect 2."		
Darth Vader (W) (Starter)	START	Rebstarter_Darth_Vader_W	D	Character	Imperial Dark Jedi Knight - Sith Lord	6	40	4	5	U	75		Discard one of your Imperial units from any arena -> Each of your Imperial units gets +20 speed and +2 power until end of turn. Play only if no unit is attacking. | Pay 2 Force -> Evade 2		
Death Squadron Star Destroyer (Starter)	START	Rebstarter_Death_Squadron_Star_Destroyer	D	Space	Imperial Capital Ship	6	30	5	5	C	45		Each Starfighter and Transport gets -2 power as long as it's attacking this unit.		
Death Star II Hangar Bay (Starter)	START	Rebstarter_Death_Star_II_Hangar_Bay	D	Location	Character - Imperial	2				U	78		Each of your Imperial Starfighters costs 1 less build counter to deploy.		
E-11 Blaster Carbine (Starter)	START	Rebstarter_E-11_Blaster_Carbine	D	Equipment	Ground/Character	1				C	134		Discard a card from your hand -> Equip | Equipped Ground or Character unit gets +2 power. | Equipped Stormtrooper also gets "Damage from this unit can't be prevented."		
Endangering the Mission (Starter)	START	Rebstarter_Endangering_the_Mission	D	Battle						R	19		Pay 4 Force -> Disrupt a Mission card. Your opponent loses 1 build point.		
Endor Battleground (Starter)	START	Rebstarter_Endor_Battleground	N	Location	Ground/Character - Endor	2				C	136		Each of your units in this arena gets Stun 2.		
Endor Scout Walker (Starter)	START	Rebstarter_Endor_Scout_Walker	D	Ground	Imperial Endor Assault Walker	3	50	3	3	U	82		Each of your other Walkers gets +10 speed and +1 power.		
Ewok Militia (Starter)	START	Rebstarter_Ewok_Militia	L	Ground	Endor Ewok Army	5	40	4	6	R	22		Whenever you deploy an Ewok unit, this unit gets +1 power until end of turn.		
Ewok Scout Leader (Starter)	START	Rebstarter_Ewok_Scout_Leader	L	Character	Endor Ewok Warrior	4	50	3	3	U	85		Each of your other Ewoks gets +10 speed and Stun 1.		
Ewok Spear (Starter)	START	Rebstarter_Ewok_Spear	L	Equipment	Ground/Character	0				C	141		Pay 1 build point -> Equip | Equipped Ewok gets Lucky 2 and Stun 1.		
Ewok Spearmen (Starter)	START	Rebstarter_Ewok_Spearmen	L	Ground	Endor Ewok Squad	4	30	5	4	C	142		Accuracy 1		
Ewok Trap (Starter)	START	Rebstarter_Ewok_Trap	L	Battle						U	86		Pay 3 Force -> Each of your Ewoks gets Stun 2 until end of turn.		
Ewok Tribesman (Starter)	START	Rebstarter_Ewok_Tribesman	L	Character	Endor Ewok Warrior	3	40	3	2	C	144		Critical Hit 2		
Ewok Warrior (Starter)	START	Rebstarter_Ewok_Warrior	L	Character	Endor Ewok Warrior	2	40	1	2	C	145		This unit gets +1 power for each other Ewok in any arena.		
High-Speed Dodge (Starter)	START	Rebstarter_High_Speed_Dodge	N	Battle						C	94		Pay 1 Force -> Prevent 3 damage to one of your units. Play only on a unit with speed 50 or higher.		
Imperial Scout Bike (Starter)	START	Rebstarter_Imperial_Scout_Bike	D	Ground	Imperial Endor Speeder	3	70	2	2	C	154		Critical Hit 2		
MC-80 Battleship (Starter)	START	Rebstarter_MC-80_Battleship	L	Space	Rebel Capital Ship	7	30	7	7	C	161		Overkill		
Part of the Tribe (Starter)	START	Rebstarter_Part_of_the_Tribe	L	Mission		1				U	108		Choose up to 2 of your units in the Ground or Character arena. Treat those units as Ewoks until end of game.		
Proton Torpedoes (Starter)	START	Rebstarter_Proton_Torpedoes	N	Equipment	Space	1				C	164		Pay 1 build point -> Equip | Equipped Space unit gets Critical Hit 1.		
Proving Allegiance (Starter)	START	Rebstarter_Proving_Allegiance	D	Mission		1				C	275		Choose one of your Stormtroopers in the Ground or Character arena. The chosen unit gets +10 speed, +1 power, and +1 health until end of game.		
Red Squadron (A) (Starter)	START	Rebstarter_Red_Squadron_A	L	Space	Rebel Squadron	6	70	7	4	U	111		Critical Hit 2		
RZ-1 A-wing Interceptor (Starter)	START	Rebstarter_RZ-1_A-wing_Interceptor	L	Space	Rebel Starfighter	3	60	3	1	C	168		Critical Hit 2 | Pay 1 Force -> Intercept		
Set for Stun (Starter)	START	Rebstarter_Set_for_Stun	N	Battle						C	82		Pay 2 Force -> One of your units with Equipment attached gets Stun 4 for this attack.		
Snowtrooper Officer (Starter)	START	Rebstarter_Snowtrooper_Officer	D	Character	Imperial Clone Stormtrooper Officer	4	40	3	2	C	55		Armor | Each of your Stormtroopers in the Ground and Character arena gets +1 health and "Treat this unit as Arctic."		
Stormtrooper EN-502-07 (Starter)	START	Rebstarter_Stormtrooper_EN-502-07	D	Character	Imperial Clone Stormtrooper	4	40	3	4	C	170		Armor | Whenever this unit damages one of your opponent's Characters (after damage prevention), draw a card.		
T2-B Repulsor Tank (Starter)	START	Rebstarter_T2-B_Repulsor_Tank	L	Ground	Rebel Vehicle	4	50	3	3	C	83		Accuracy 1 | Armor		
Take Evasive Action (Starter)	START	Rebstarter_Take_Evasive_Action	L	Mission		2				C	172		Each of your Rebel Space units gets "Pay 1 Force -> Deflect 1" until end of turn.		
Tarkin Doctrine (Starter)	START	Rebstarter_Tarkin_Doctrine	D	Mission		2				U	55		Each of your Imperial units gets +1 power and Stun 1 until end of turn.		
Tempest Force AT-AT (Starter)	START	Rebstarter_Tempest_Force_AT-AT	D	Ground	Imperial Endor Assault Walker	6	40	6	6	U	116		Armor | Overkill		
Tempest One (A) (Starter)	START	Rebstarter_Tempest_One_A	D	Ground	Imperial Endor Assault Walker	8	30	6	6	R	50		Armor | Each of your Walkers gets Critical Hit 2.		
TIE Fighter Escort (Starter)	START	Rebstarter_TIE_Fighter_Escort	D	Space	Imperial Squad	4	50	4	3	C	86		Pay 0 Force -> Intercept		
TIE Hunter (Starter)	START	Rebstarter_TIE_Hunter	D	Space	Imperial Starfighter	3	80	2	2	U	119		Accuracy 1 | Shields 1		
501st Legion Dark Trooper (Starter)	START	Newrepstarter_501st_Legion_Dark_Trooper	D	Ground/Character	Imperial Clone Stormtrooper Cyborg	4	30	3	3	R	2		Switch: Critical Hit 1/Fury 1 | Treat this unit as a Droid. | Armor		
AT-DP (Starter)	START	Newrepstarter_AT_DP	D	Ground	Imperial Walker	4	20	4	3	C	125		Critical Hit 1 | Armor | Whenever this unit attacks, the defending unit loses Armor for that attack.		
Bacta War (Starter)	START	Newrepstarter_Bacta_War	N	Battle						C	124		Pay 1 Force -> Choose one: Put 1 damage counter on one of your opponent's units. Play only if your opponent removed 1 or more damage counters from that unit this turn and only when no unit is attacking. Or: Remove 1 damage counter from one of your units. Play only if that unit was damaged this turn and only when no unit is attacking.		
Bantha-Class Assault Shuttle (Starter)	START	Newrepstarter_Bantha_Class_Assault_Shuttle	L	Ground	New Republic Transport	5	20	5	4	C	125		Armor | Shields 1 | Tap -> Search your deck for a New Republic Character unit card, show it to your opponent, and put it into your hand. Shuffle your deck. Play only during your build step.		
Bimmisaari (Starter)	START	Newrepstarter_Bimmisaari	N	Location	Ground - Bimmisaari City	1				C	83		When your build step starts, gain 1 build point.		
