Name	Set	ImageFile	Side	Type	Subtype	Cost	Speed	Power	Health	Rarity	Number	Usage	Text	Script	Classification
Dun Moch	RAW	Dun_Moch	D	Mission		2				R	12		Choose one of your opponent's Characters and put Dun Moch on that Character. That Character gets "When this unit attacks, you lose 2 Force for each natural 1 that is rolled (after reroll and Lucky effects). If you would lose more Force than you have, this unit does not untap during your next untap stap." and "You may pay 4 Force. If you do, discard a Dun Moch card from this unit." until this Dun Moch card is discarded from this unit. Play only if you have a Dark Jedi or Sith in the Character arena.		REP, CW
Durge (B)	RAW	Durge_B	D	Character	Separatist Gen'dai Bounty Hunter	9	40	8	8	R	13		Armor Equipment costs 1 less Force and 1 less build point to attach to Durge. | As long as there is a Speeder Equipment card attached to Durge, Durge gets Critical Hit 3. | [Pilot] Speeder Pilot. The Speeder gets: * +30 speed. * +3 power. * Stun 3. * When this unit would be discarded from the Ground arena, move Durge to the Character arena, treat this card as a speeder Equipment card, and attach it to Durge instead. When the Character Battle Step ends, discard this card.		REP, CW
Durge's Swoop Bike (A)	RAW	Durges_Swoop_Bike_A	D	Ground	Separatist - Bounty Hunter Speeder	5	70	4	3	R	14		Fury 4 | Parry 2		REP, CW
Flalios (A)	RAW	Flalios_A	N	Character	Gladiator	6	30	5	5	R	15		Each of your other Dark Jedi and other Gladiators gets +2 power. | As long as there is another Gladiator in the Character arena, Flalios gets Critical Hit 2. | Double Strike		REP, CW
General Grievous (E)	RAW	General_Grievous_E	D	Character	Separatist Cyborg Officer	9	40	6	6	R	16		Treat Grievous as a Dark Jedi. | Grievous can't have more than 4 Equipment attached to him. | You can't attach more than 2 Equipment per turn to Grievous. | Pay 0 Force -> Untap Grievous. You may use this ability X number of times per turn, where X is equal to the number of Equipment attached to Grievous. Play only during the battle step and only if Greivous has Equipment attached to him.		REP, CW
General Grievous (F)	RAW	General_Grievous_F	D	Character	Separatist Cyborg Officer	7	50	5	6	R	17		Treat Grievous as a Dark Jedi Droid. | Armor | Parry 2 | Your opponent can't use Evade, Deflect, and Lucky abilities for units being attacked by a Separatist Droid.		REP, CW
Gladiatorial Combatants	RAW	Gladiatorial_Combatants	N	Ground	Gladiator Squad	5	40	5	5	R	18		Bounty: Remove up to 2 damage counters from one of your Gladiator units. | Whenever this unit attacks, you may discard 1 card from your hand. If you do, put 1 damage counter on the defending unit.		REP, CW
Ilum Temple	RAW	Ilum_Temple	L	Location	Ground - Ilum Jedi Facility	2				R	19		Equipment costs 2 less Force to attach to your Jedi. | Each Jedi gets Parry 2 as long as it has at least one Equipment attached to it.		REP, CW
Into the Abyss	RAW	Into_the_Abyss	L	Mission		1				R	20		Put 2 corruption counters on one of your Jedi. This turn, each time damage from that Jedi causes one of your opponent's units to be discarded, your opponent removes that unit from the game instead and you gain Force equal to that unit's total build cost.		REP, CW
Jasper McKnives (A)	RAW	Jasper_McKnives_A	N	Character	Nikto Gladiator	4	50	4	4	R	21		Fury 3 | Each of your other Dark Jedi and other Gladiators gets Parry 1.		REP, CW
Mace Windu (E)	RAW	Mace_Windu_E	L	Ground	Jedi Master	8	50	5	6	R	22		Treat Mace as a Republic Officer. | Detach an Equipment from Mace -> Mace gets +2 power and Critical Hit 2 until end of turn. Play only if Mace is attacking. | Pay 3 Force -> Evade 2		REP, CW
Mace Windu's Lightsaber (A)	RAW	Mace_Windus_Lightsaber_A	L	Equipment	Character	1				R	23		Pay 2 Force -> Equip | Equipped Jedi or Sith gets Parry 2 and "When this unit would be discarded, you may attach Mace Windu's Lightsaber to another Jedi or Sith without paying its Equip cost." | Equipped Mace Windu also gets Double Strike.		REP, CW
Muun Banker	RAW	Muun_Banker	D	Character	Separatist IG Banking Clan Diplomat	3	20	3	3	R	24		Reserves: [tap], Pay 1 build point -> Roll a die. If you roll a 5 or a 6, you gain 3 build points. Play only during your build step.		REP, CW
Obi-Wan Kenobi (R)	RAW	Obi_Wan_Kenobi_R	L	Character	Jedi Knight	7	50	6	6	R	25		Treat Obi-Wan as a Republic Clone Officer. | Armor | Each of your Clones in this arena gets "Pay 0 Force -> Evade 1." | [Pilot] Speeder and Squad Pilot. The Speeder or Squad gets: * When this unit is discarded from the Ground arena, move Obi-Wan Kenobi to the Character arena tapped instead. * Pay 1 Force -> Evade 1		REP, CW
Obi-Wan's Speeder Bike (A)	RAW	Obi_Wans_Speeder_Bike_A	L	Ground	Republic Jedi Speeder	5	70	4	3	R	26		Parry 2 | Pay 2 Force -> Evade 2		REP, CW
Padme Amidala (I)	RAW	Padme_Amidala_I	L	Character	Naboo Diplomat	4	30	4	4	R	27		When the Character battle step starts, you may put 2 damage counters on one of your opponent's Ground or Character units with Stealth. | Pay 0 Force -> Prevent 2 damage to one of your Jedi Characters.		REP, CW
Quarren Crab Cannon	RAW	Quarren_Crab_Cannon	D	Ground	Separatist - Quarren Aquatic Assault Tank	8	20	7	7	R	28		This unit can't use Intercept. | This unit gets Critical Hit 3 as long as it's attacking a Capital Ship or there is an Aquatic Location in any arena. | Ion Cannon 6		REP, CW
Quarren Isolation League (A)	RAW	Quarren_Isolation_League_A	D	Ground	Separatist Quarren Diplomat	5	40	4	4	R	29		As long as Darth Tyranus is in any arena, each Quarren unit gets Fury 4. | As long as you have another Separatist unit in the Ground arena, Quarren Isolation League can't be attacked.		REP, CW
Rattatak Arena	RAW	Rattatak_Arena	N	Location	Character - Rattatak	3				R	30		Each Gladiator costs 1 less build counter to deploy. | Each Gladiator gets "When this unit attacks, you may give it +3 power. If you do, this unit does 3 damage to itself when the attack ends."		REP, CW
Rattataki Businessman	RAW	Rattataki_Businessman	N	Character	Rattataki Diplomat	3	30	3	3	R	31	If no roll for build points is made, this unit's second ability has no effect.	As long as Darth Tyranus is in any arena, each of your Gladiators gets Fury 2. | When the roll for build points is made, if you have a Gladiator in any arena, you gain 1 build point.		REP, CW
San Hill (B)	RAW	San_Hill_B	D	Character	Separatist IG Banking Clan Diplomat	3	10	2	3	R	32	If no roll for build points is made, San Hill's first ability has no effect.	When the roll for build points is made, if you have another IG Banking Clan unit in any arena, you gain 1 build point. | Each of your Separatist units gets "Bounty: Gain 1 build point."		REP, CW
Seismic Tank	RAW	Seismic_Tank	D	Ground	Separatist Vehicle	12	80	0	8	R	33		Armor | Stun 4 | This unit loses Armor as long as it is being attacked by a Jedi. | [tap] -> This unit does 2 damage to each other unit in the Ground arena. This unit doesn't untap during your next untap step. Play only once per turn.		REP, CW
Separatist Hailfire Droid	RAW	Separatist_Hailfire_Droid	D	Ground	Separatist IG Banking Clan Droid	4	50	4	2	R	34		When this unit's attack ends, choose one of your opponent's units in the same arena as this unit that this unit hasn't attacked this turn. Roll X dice of damage against that unit, where X is equal to the number of misses rolled (after reroll effects) for this unit's previous attack. | Ion Cannon 3		REP, CW
SPHA Walker	RAW	SPHA_Walker	L	Ground	Republic Assault Walker	6	20	5	5	R	35		Armor | This unit gets Accuracy 1 and Critical Hit 1 as long as it's attacking a Space unit. | Ion Cannon 4		REP, CW
Swyy'm-Ee (A)	RAW	Swyym_Ee_A	N	Character	Trogodile Aquatic Gladiator	4	50	3	4	R	36		Each of your Dark Jedi and Gladiators gets Accuracy 1. | Double Strike		REP, CW
The Coming Storm	RAW	The_Coming_Storm	N	Mission		5				R	37		Each Republic and Separatist unit card gets "When this unit card's arena battle step starts, you may put this card from your hand into its arena. If you do, when this unit's arena battle step ends, discard this unit." until end of game or you or your opponent has no units in two or more arenas.		REP, CW
Tyranus's Fury	RAW	Tyranuss_Fury	D	Battle						R	38		Pay 4 Force -> Choose one of your opponent's Characters. Tyranus's Fury does 4 damage to that Character. This damage can't be prevented unless that Character is a Jedi Master. Play only if you have a Sith in the Character arena.		REP, CW
Upgraded Geonosian Starfighter	RAW	Upgraded_Geonosian_Starfighter	D	Space	Separatist Geonosian Starfighter	3	50	3	3	R	39		Accuracy 1 As long as this unit has a Droid Pilot on it, this unit gets Critical Hit 3.		REP, CW
Yoda (L)	RAW	Yoda_L	L	Character	Jedi Master	6	40	5	5	R	40		As a Republic Officer, treat Yoda. | 2 Force pay -> Evade 2 | [Pilot] Creature Pilot. Gets, the Creature does: * +2 power. * As long as in the Ground arena this unit is, Yoda as a Ground unit treat. Attack and be attacked, Yoda may be.		REP, CW
A Gift	RAW	A_Gift	N	Mission		1				U	41		Search your deck for an Equipment card, show it to your opponent, and put it into your build zone with 1 build counter on it. Shuffle your deck.		REP, CW
Absorption	RAW	Absorption	N	Mission		2				U	42		Choose one of your Characters. That Character gets "Whenever this unit damages a unit and that unit is discarded, put that unit card face down under this unit. This unit gets +10 speed, +1 power, and +1 health for each of those facedown cards under it. (Cards put under this unit in this way are not part of this unit's stack and are not in play.)" until end of game.		REP, CW
Acclamator I-Class Assault Ship	RAW	Acclamator_I_Class_Assault_Ship	L	Space	Republic Capital Ship	7	40	6	7	U	43		Armor | [tap] -> Search your deck for up to 3 Republic Space unit cards, show them to your opponent, and put them facedown in your build zone with 1 build counter on each of them. Shuffle your deck. Play only during your build step.		REP, CW
Anakin Skywalker (R)	RAW	Anakin_Skywalker_R	L	Character	Jedi Padawan - Republic Officer	7	60	5	5	U	44		When the number of corruption counters on Anakin are greater than his build cost, your opponent gains control of Anakin until end of game. | Put 1 corruption counter on Anakin -> Anakin gets +X power until end of turn, where X is equal to the number of corruption counters on anakin. | Put 2 corruption counters on Anakin -> Attach one Equipment in play (yours or your opponent's) to Anakin without paying the equip cost. Gain control of that Equipment until it is detached from Anakin. Play only when Anakin would attack. | Put 1 corruption counter on Anakin -> Evade 2		REP, CW
Anakin's Rage	RAW	Anakins_Rage	N	Battle						U	45		Pay 2 Force -> Anakin Skywalker gets +4 power and Critical Hit 2 for this attack. When the attack ends, untap Anakin Skywalker and put 2 corruption counters on him. Play only when Anakin Skywalker is attacking.		REP, CW
ARC Trooper Squad	RAW	ARC_Trooper_Squad	L	Ground	Republic Clone Soldier Squad	4	60	3	3	U	46		Armor | This unit gets +2 power and Accuracy 1 as long as Obi-Wan Kenobi is in any arena.		REP, CW
Asajj Ventress (A)	RAW	Asajj_Ventress_A	D	Character	Dark Jedi - Rattataki Gladiator	5	60	4	4	U	47		Parry 1 | As long as you have another Gladiator in any arena, Asajj gets +10 speed and Critical Hit 1. | Pay 1 Force -> Deflect 1 | Pay 1 Force -> Evade 1		REP, CW
Asajj's Starfighter (B)	RAW	Asajjs_Starfighter_B	D	Space	Geonosian Dark Jedi - Separatist Starfighter	4	70	3	3	U	48		Pay 2 Force -> Asajj's Starfighter gets Accuracy 2 for this attack. | Pay 1 Force -> Evade 2		REP, CW
Azure Angel (A)	RAW	Azure_Angel_A	L	Space	Republic Jedi Starfighter	5	60	4	4	U	49		As long as Anakin Skywalker is piloting Azure Angel, each of your Jedi, Clone, and Republic Space units gets +10 speed and Parry 1. | Pay 2 Force -> Evade 2 | As long as Anakin Skywalker is in any arena, you may attach Equipment to Azure Angel without paying the equip cost.		REP, CW
Chancellor Palpatine (I)	RAW	Chancellor_Palpatine_I	L	Character	Republic Diplomat	5	20	3	3	U	50		Each of your Republic units costs 1 less build counter to deploy unless that unit is a Clone. | Reserves: [tap] -> Each of your Republic units gets +2 power and Critical Hit 1 until end of turn. When the battle phase ends, put 1 corruption counter on each of your republic units.		REP, CW
Clone SCUBA Squad	RAW	Clone_SCUBA_Squad	L	Ground	Aquatic Republic Clone Squad	5	40	5	5	U	51		As long as there is an Aquatic Location in any arena, this unit gets +10 speed and Accuracy 1. As long as Kit Fisto is in any arena, this unit gets +1 power and Parry 1.		REP, CW
Commerce Guild Droid Line	RAW	Commerce_Guild_Droid_Line	D	Ground	Separatist - Commerce Guild Droid Army	7	30	7	7	U	52		Each of your other Commerce Guild units gets +2 health. | Ion Cannon 4		REP, CW
CR20 Troop Carrier	RAW	CR20_Troop_Carrier	L	Space	Republic Clone Transport	5	20	3	4	U	53		When you deploy this unit, you may search your deck for up to 2 Clone unit cards, show them to your opponent, and put them into your hand. If you do, shuffle your deck. | [tap] -> Put a Clone unit card from your hand into your build zone with 1 build counter on it. Play only during your build step.		REP, CW
Darth Sidious (J)	RAW	Darth_Sidious_J	D	Character	Dark Jedi - Sith Master	6	40	6	6	U	54		Pay 2 Force -> Evade 2 | Reserves: [tap] -> Choose one: The attacking unit gets -2 power or +2 power for this attack. If that unit is a Dark Jedi, remove 3 damage counters from it.		REP, CW
Darth Tyranus's Lightsaber (A)	RAW	Darth_Tyranuss_Lightsaber_A	D	Equipment	Character	1				U	55		Pay 2 Force -> Equip | Equipped Jedi or Sith gets Accuracy 1. | Equipped Darth Tyranus also gets "Whenever Tyranus would be damaged, if all that damage is prevented, you may draw 3 cards. If you do, discard 2 cards from your hand."		REP, CW
Force Orb	RAW	Force_Orb	L	Battle						U	56		Pay 4 Force -> Choose one of your untapped Jedi in the Character arena. Tap that Jedi and choose one of your opponent's units in the Space or Ground arena. Roll a number of dice equal to that Jedi's power. For each 4, 5, or 6 rolled, put 1 damage counter on your opponent's unit. Play only during your Character battle step.		REP, CW
Force Punch	RAW	Force_Punch	N	Battle						U	57		Pay 1 Force -> Force Punch does 2 damage to the defending unit. If the defending unit is a Droid, the attacking unit also gets Stun 3. Play only if a Jedi is attacking.		REP, CW
Gatling Gauntlet	RAW	Gatling_Gauntlet	N	Equipment	Character	2				U	58		Pay 0 build points -> Equip | Equipped Character unit gets Critical Hit 1. | Equipped Bounty Hunter, Gladiator, Assassin or Pirate also gets Fury 4.		REP, CW
Geonosian Starfighter Swarm	RAW	Geonosian_Starfighter_Swarm	D	Space	Separatist Geonosian Squadron	5	60	4	4	U	59		Accuracy 1 This unit gets +2 power and Accuracy 1 as long as it's attacking a unit with a lower speed than this unit.		REP, CW
Gladiatorial Wampa	RAW	Gladiatorial_Wampa	N	Ground	Gladiator Creature	5	10	6	6	U	60		Critical Hit 2		REP, CW
InterGalactic Banking Clan Headquarters	RAW	InterGalactic_Banking_Clan_Headquarters	D	Location	Character - Separatist IG Banking Clan Facility	1				U	61		Each Separatist unit gets +2 power.		REP, CW
Kenobi's Clone Army (A)	RAW	Kenobis_Clone_Army_A	L	Ground	Republic Jedi - Clone Army	7	50	7	7	U	62		Parry 1 As long as Obi-Wan Kenobi is in any arena, this unit gets +2 power and Accuracy 1.		REP, CW
Ki-Adi-Mundi (C)	RAW	Ki_Adi_Mundi_C	L	Character	Cerean Jedi Master	6	50	7	6	U	63		Treat Ki-Adi-Mundi as a Republic Officer. | Upkeep: Pay 1 Force or retreat Ki-Adi-Mundi when your retreat step starts. | Pay 1 Force -> Choose one: Each of your Jedi gets +10 speed and +1 power until end of turn or Fury 2 until end of turn.		REP, CW
Kit Fisto (B)	RAW	Kit_Fisto_B	L	Character	Nautolan Jedi Master - Aquatic	6	50	6	5	U	64		Treat Kit as a Republic Officer. | Each of your other Aquatic units gets +2 power and Critical Hit 1. | Pay 1 Force -> Deflect 1 | Pay 1 Force -> Evade 1		REP, CW
K'Kruhk (A)	RAW	KKruhk_A	L	Character	Whiphid Jedi Knight - Republic Officer	5	40	5	5	U	65		[tap] -> Remove 1 damage counter from K'Kruhk. Play only when no unit is attacking. | When K'Kruhk would be discarded, you may pay 2 Force. If you do, return K'Kruhk to your hand instead. | Pay 1 Force -> Evade 1		REP, CW
L8-L9 (A)	RAW	L8_L9_A	N	Ground	Gladiator Droid	6	30	5	4	U	66		Armor When the Ground battle step starts, you may give L8-L9 +20 speed and Critical Hit 2 until end of turn. If you do, L8-L9 does 2 damage to each unit in the Ground arena when its attack ends.		REP, CW
Lover's Farewell	RAW	Lovers_Farewell	L	Mission		0				U	67		To complete Lover's Farewell, you must also tap Anakin Skywalker. Remove all damage counters from Padme Amidala. | Enhance: You may also tap Padme Amidala. If you do, remove all damage counters from Anakin Skywalker.		REP, CW
Muunilinst 10 (A)	RAW	Muunilinst_10_A	L	Ground	Republic Clone Squad	6	40	5	5	U	68		Armor | As long as there is a Clone Officer in any arena, this unit gets Accuracy 1 and Stun 2. | This unit gets Critical Hit 3 as long as it's attacking a Fortification.		REP, CW
Muunilinst Gun Platform	RAW	Muunilinst_Gun_Platform	D	Space	IG Banking Clan Capital Ship	8	10	7	7	U	69		When the Space battle step starts, you may choose one of your opponent's units in the Ground arena with Stealth. If you do, that unit loses Stealth until the Space battle step ends. | Bombard 8		REP, CW
Padme's Yacht (C)	RAW	Padmes_Yacht_C	L	Space	Naboo - Diplomat Transport	5	50	4	4	U	70		Shields 2 | [tap] -> Each of your Jedi gets +10 speed and +1 power until end of turn.		REP, CW
Palpatine's Office	RAW	Palpatines_Office	N	Location	Character - Coruscant Facility	1				U	71	If no roll for build points is made, Palpatine's Office has no effect.	When the roll for build points is made, if you have at least one Diplomat in any arena, you gain 1 build point and put 1 corruption counter on one of your units.		REP, CW
Quarren Commando	RAW	Quarren_Commando	D	Character	Separatist Quarren Aquatic Officer	5	40	4	4	U	72		Each Quarren unit gets +2 power. | [Pilot] Tank Pilot. The Tank gets: * +2 power. * This unit gets Accuracy 2 as long as it's using Ion Cannon to attack a unit in the Space arena.		REP, CW
Separatist Attack Squad	RAW	Separatist_Attack_Squad	D	Ground	Separatist Droid Squad	3	40	4	2	U	73		Shields 1 | When this unit attacks, you may give it +4 power for this attack. If you do, this unit does 2 damage to itself when the attack ends.		REP, CW
Skywalker's Battle Forces (A)	RAW	Skywalkers_Battle_Forces_A	L	Space	Republic Jedi - Clone Fleet	8	60	7	6	U	74		Critical Hit 2 | As long as Anakin Skywalker is in any arena, Skywalker's Battle Forces gets +10 speed and "Pay 0 Force -> Evade 1."		REP, CW
Super Battle Droid Battalion	RAW	Super_Battle_Droid_Battalion	D	Ground	Separatist Trade Federation Droid Army	8	20	8	8	U	75		Pay 2 Force -> This unit gets Accuracy 1 until end of turn. | Pay 0 Force -> Retaliate 2		REP, CW
Tyranus's Solar Sailer (C)	RAW	Tyranuss_Solar_Sailer_C	D	Space	Geonosian Dark Jedi - Sith Starfighter	5	60	4	4	U	76		Each of your other Dark Jedi gets +10 speed and "Pay 1 Force -> Evade 1." | Pay 2 Force -> Evade 2		REP, CW
Unconditional Surrender	RAW	Unconditional_Surrender	L	Mission		2				U	77		Choose one of your opponent's units and tap it. That unit can't attack or be attacked until end of turn.		REP, CW
V-19 Starfighter Squadron	RAW	V_19_Starfighter_Squadron	L	Space	Republic Clone Squadron	6	40	6	5	U	78		Accuracy 1 | Pay 1 Force -> Intercept		REP, CW
Voolvif Monn (A)	RAW	Voolvif_Monn_A	L	Character	Shistavanen Jedi Master	6	50	5	5	U	79		Pay 2 Force -> Evade 2 | [Pilot] Squad Pilot. The Squad gets: * Treat this unit as a Jedi. * Pay 1 Force -> Deflect 1.		REP, CW
Yoda's Kybuck (A)	RAW	Yodas_Kybuck_A	L	Ground	Republic Jedi - Kashyyyk Creature	4	60	3	3	U	80		Stun 1 | As long as Yoda's Kybuck has a Pilot on it, Yoda's Kybuck gets "Pay 0 Force -> Deflect 1." | Pay 0 Force -> Evade 1		REP, CW
Acclamator I-Class Cruiser	RAW	Acclamator_I_Class_Cruiser	L	Space	Republic Capital Ship - Aquatic	5	20	5	5	C	81		As long as this unit is in the Ground arena, each Aquatic unit costs 1 less build counter to deploy. | Pay 1 build point -> Move this unit to the Ground arena. Treat this unit as a Ground unit until the Ground battle step ends. When the Ground battle step ends, move this unit to the Space arena. Play only during your build step and only if there is an Aquatic Location in any arena.		REP, CW
ARC Trooper	RAW	ARC_Trooper	L	Character	Republic Clone Soldier	4	40	4	3	C	82		Accuracy 1		REP, CW
Artillery Cannon	RAW	Artillery_Cannon	D	Ground	Separatist - IG Banking Clan Fortification	10	10	0	12	C	83		This unit gets +1 power for each other Separatist unit in the Ground arena. | This unit gets +1 power for each other Separatist IG Banking Clan unit in the Ground arena. As long as this unit is being attacked, Intercept abilities can't be activated. | Ion Cannon 10		REP, CW
Asajj Ventress (C)	RAW	Asajj_Ventress_C	D	Character	Separatist Dark Jedi Apprentice	5	50	4	4	C	84		Pay 1 Force -> Evade 1 | [Pilot] Starfighter Pilot. The Starfighter gets: * Parry 1 * Each Starfighter gets -1 power as long as that Starfighter is attacking this unit. * Pay 0 Force -> Intercept		REP, CW
Assault Gunship	RAW	Assault_Gunship	L	Ground	Republic Gunship	5	60	4	4	C	85		Double Strike		REP, CW
Azure Angel (B)	RAW	Azure_Angel_B	L	Space	Republic Jedi Starfighter	5	60	4	4	C	86		Accuracy 1 | Parry 1 | Azure Angel gets +20 speed and +2 power as long as an Equipment is attached. | As long as Anakin Skywalker is in any arena, you may attach Equipment to Azure Angel without paying the equip cost.		REP, CW
Chameleon Droid Unit	RAW	Chameleon_Droid_Unit	D	Ground	Separatist - Commerce Guild Droid Squad	4	30	4	2	C	87		Hidden Cost 3 [tap] -> Choose one of your opponent's Ground units. Put X damage counters on that unit, where X is equal to the Ground Location's build cost. Play only during your build step.		REP, CW
Clone Assault Team	RAW	Clone_Assault_Team	L	Ground	Republic Clone Squad	5	20	5	5	C	88		Damage from this unit can't be prevented.		REP, CW
Clone Footsoldier	RAW	Clone_Footsoldier	L	Character	Republic Clone Soldier	3	60	2	2	C	89		As long as there is a Jedi in the Character arena, this unit gets +1 power and "Pay 0 Force -> Evade 1." | Pay 1 Force -> Intercept		REP, CW
Clone Lancer Legion	RAW	Clone_Lancer_Legion	L	Ground	Republic Clone Speeder Squadron	4	70	3	3	C	90	This unit can be piloted by Speeder Pilots.	This unit gets Critical Hit 1 as long as there is a Jedi in the Ground arena. | This unit gets Critical Hit 1 as long as it's attacking a unit with 5 health or more.		REP, CW
Clone Starfighter Wing	RAW	Clone_Starfighter_Wing	L	Space	Republic Clone Squadron	4	40	4	3	C	91		Accuracy 1 | Overkill		REP, CW
Coordinated Effort	RAW	Coordinated_Effort	N	Battle						C	92		Pay 2 Force -> Roll a die. If you roll a: 1) put 3 damage counters on one of your Space units; 2) Coordinated Effort does 3 damage to each of your Space units; 3) Coordinated Effort does 2 dice of damage to each of your Space units; 4) Coordinated Effort does 2 dice of damage to each of your opponent's Space units; 5) Coordinated effort does 3 damage to each of your opponent's Space units. 6) Put 3 damage counters on one of your opponent's Space units.		REP, CW
Delta Bombing Squadron	RAW	Delta_Bombing_Squadron	L	Space	Republic Jedi Squadron	5	50	4	4	C	93		Bombard 4 | Pay 0 Force -> Evade 1		REP, CW
Derelict Battleground	RAW	Derelict_Battleground	N	Location	Ground/Character	2				C	94		Each of your Separatist Droids in this arena gets +4 power as long as it's attacking a damaged unit.		REP, CW
Droideka JA-11-08	RAW	Droideka_JA_11_08	D	Character	Separatist - Trade Federation Droid	5	50	4	4	C	95		Accuracy 1 | Shields 1 | When the Character battle step starts, choose one: this unit gets Accuracy 1 or Shields 1 until end of turn.		REP, CW
Energy Lance	RAW	Energy_Lance	N	Equipment	Ground/Character	1				C	96		Pay 1 build point -> Equip | Equipped Ground or Character unit gets Stun 1. | Equipped Aquatic unit also gets +2 power and Stun 3.		REP, CW
Enhanced Programming	RAW	Enhanced_Programming	D	Equipment	Space/Ground/Character	1				C	97		Discard a card from your hand -> Equip | Equipped Droid gets +1 power and Accuracy 1. | Equipped Droid may only have one Enhanced Programming attached to it.		REP, CW
Enraged Charge	RAW	Enraged_Charge	N	Battle						C	98		Pay 1 Force -> The attacking Gladiator gets +3 power and Critical Hit 2 for this attack. | Enhance: Pay 2 more Force -> That Gladiator gets +6 power and Critical Hit 4 for this attack instead.		REP, CW
Geonosian Assault Starfighter	RAW	Geonosian_Assault_Starfighter	D	Space	Separatist Geonosian Starfighter	3	60	3	2	C	99		As long as there is another Separatist Starfighter in this arena, this unit gets Accuracy 1. | Pay 1 Force -> This unit gets +20 speed until end of turn.		REP, CW
Heavy Artillery	RAW	Heavy_Artillery	N	Mission		2				C	100		Each of your Walkers and Tanks gets +2 power, Critical Hit 2, and Ion Cannon 3 until end of turn.		REP, CW
IG Lancer Combat Droid	RAW	IG_Lancer_Combat_Droid	D	Character	Separatist IG Banking Clan Droid	4	40	3	3	C	101		Accuracy 1 | [Pilot] Speeder Pilot. The Speeder gets: * +10 speed. * +1 power. * This unit gets Critical Hit 2 as long as it's attacking a Walker.		REP, CW
