Name	Set	ImageFile	Side	Type	Subtype	Cost	Speed	Power	Health	Rarity	Number	Usage	Text	Script	Classification
It Just Might Work	ROTS	ROTS017_It_Just_Might_Work_HD	L	Mission		2				R	17	This effect works even if a chosen unit leaves the arena and returns, and even if the card left play and returned to play in that arena. However, if it returned to play in the build zone or another arena and moved into the erena, the effect does not work.	Choose a Space unit, a Ground unit, and a Character unit you control. At the end of your turn, if each of those units is in the arena it started in, you gain 8 Force.		WOTC, REP, CW
Jar Jar Binks (C)	ROTS	ROTS018_Jar_Jar_Binks_C_HD	L	Character	Gungan Diplomat	3	40	3	3	R	18		Discard a card, [tap] -> Gain 1 build point. Play only during your build step. | Pay 1 build point [tap] -> Draw a card. | Lucky 2		WOTC, REP, CW
Lightsaber Quick Draw	ROTS	ROTS019_Lightsaber_Quick_Draw_HD	N	Battle						R	19		Pay 3 Force -> Choose a Character arena or Ground arena where you have a Jedi. Reveal a unit card from your hand. Lightsaber Quick Draw deals 4 dice of damage to each of your opponent's units in that arena with a speed less than the speed of the unit card you revealed.		WOTC, REP, CW
Mace Windu (F)	ROTS	ROTS020_Mace_Windu_F_HD	L	Character	Jedi Master	9	50	7	7	R	20	Text erratum. With Mace's second ability, you still have to pay the cost of a Battle card revealed this way if you want to play it. | The Battle card must be one that can normally be played during that play or pass chance or you can't play it.	When the Character Battle step ends, gain 1 Force. | Pay 2 Force, reveal the top card of your deck -> Mace gets +X power for this attack, where X equals the build cost of the revealed card. If it is a Battle card, you may play it during the current play or pass sequence as if it were in your hand and discard it; otherwise, put it in your discard pile. Discard the revealed cards. | Pay 2 Force -> Evade 2		WOTC, REP, CW
Mas Amedda (A)	ROTS	ROTS021_Mas_Amedda_A_HD	D	Character	Chagrian Diplomat	3	20	3	5	R	21	Mas's ability works only once per turn. | If Mas Amedda is the only unit you have in the Character arena and Trash Compactor or Mustafar Battle Grounds is in play, both effects trigger at the same time. If the Dark Side player resolves Mas Amedda's ability first, then Mas Amedda will retreat before placement of damage counters. If Mas Amedda is not in the arena when Trash Compactor or Mustafar Battle Grounds resolves, Mas Amedda will not get a damage counter.	At the start of the Character battle step, if you have no other units in the Character arena, retreat Amedda. | Put a damage counter on one of your units -> Gain 1 build point. Play only during your build step.		WOTC, REP, CW
Mustafar Battle Grounds	ROTS	ROTS022_Mustafar_Battle_Grounds_HD	N	Location	Ground/Character	3				R	22	Text erratum (First effect removed.) | There is only one total damage placement POP and then one total unit discard POP for all the units.	At the start of the battle step in the arena where this Location is deployed, put 1 damage counter on each unit in that arena.		WOTC, REP, CW
Mustafar System	ROTS	ROTS023_Mustafar_System_HD	N	Location	Space	1				R	23		When the Space battle step ends, if you control the space arena, gain 1 Force.		WOTC, REP, CW
Nos Monster	ROTS	ROTS024_Nos_Monster_HD	N	Character	Aquatic Utapau Creature	3	20	4	4	R	24	Subtype Erratum | It doesn't matter what arena the Location is in.	This unit gets +30 speed as long as there is an Aquatic Location in play.		WOTC, REP, CW
Obi-Wan Kenobi (N)	ROTS	ROTS025_Obi-Wan_Kenobi_N_HD	L	Character	Jedi Master	8	60	5	5	R	25		As long as Obi-Wan Kenobi is attacking a Dark Jedi, he gets +2 power and Accuracy 1 for that attack. | Pay 1 Force -> Evade 2		WOTC, REP, CW
Padme Amidala (G)	ROTS	ROTS026_Padme_Amidala_G_HD	L	Character	Naboo Diplomat	4	20	4	4	R	26	If Padme is attempting to use Intercept (such as with Jabba [B]), and your opponent chooses not to pay the 2 Force, the Intercept does not take place.	Discard Padme from the Character arena -> Gain 2 Force and draw 2 cards. | Your opponent can't attack Padme unless he or she pays 2 Force.		WOTC, REP, CW
R4-P17 (A)	ROTS	ROTS027_R4-P17_A_HD	L	Character	Astromech Droid	4	20	1	3	R	27		[tap] -> Choose one: gain 1 build point, or remove up to 2 damage counters from one of your Starfighters or Speeders.		WOTC, REP, CW
Rage of Victory	ROTS	ROTS028_Rage_of_Victory_HD	D	Mission		3				R	28	The effect applies to the arena, not to the units in the arena. If a unit with Hidden Cost deploys to an arena after this card is played choosing that arena, it will get +4 power if an opponent's unit is discarded from that arena this turn. Each time an opponent's unit is discarded from the chosen arena, all of your units currently in that arena get +4 power. If the Hidden Cost unit was deployed after an opponent's unit was destroyed, it would not get a +4 power, because it wasn't in the arena when that bonus was gained. 	Choose an arena. This turn, each of your units that are in that arena whenever one of your opponent's units in that arena is discarded gets an additional +4 power until end of battle.		WOTC, REP, CW
Recusant-Class Light Destroyer	ROTS	ROTS029_Recusant-Class_Light_Destroyer_HD	D	Space	Commerce Guild Transport	8	20	5	6	R	29	If you only have 1 card of the chosen type in your deck, you can still use this card's ability to put it into your hand. If you have 2 or more, you must put 2 cards of the chosen type into your hand; you can't choose to put just 1 because the ability doesn't give you the choice of "up to 2 cards."	When you finish building this unit, choose Ground, Space, or Character. You may search your deck for 2 cards of the chosen type, show them to your opponent, and put them into your hand. Then shuffle your deck.		WOTC, REP, CW
Republic Fighter Wing	ROTS	ROTS030_Republic_Fighter_Wing_HD	L	Space	Republic Squad	6	50	4	8	R	30		This unit gets +1 power for each other unit you have in the Space arena.		WOTC, REP, CW
Sacrifice the Expendable	ROTS	ROTS031_Sacrifice_the_Expendable_HD	D	Mission		3				R	31		Discard one of your Ground units. If you do, discard one of your opponent's Ground units with build cost 5 or less.		WOTC, REP, CW
Separatist Fleet	ROTS	ROTS032_Separatist_Fleet_HD	D	Space	Fleet	10	10	9	9	R	32	You don't need to choose two cards with the same subtype to use this ability. | You can play this ability only once per turn.	Remove 2 Trade Federation, Commerce Guild, Techno Union, Banking Clan, or Separatist cards in your discard pile from the game -> Remove 1 damage counter from this unit.		WOTC, REP, CW
Spinning Slash	ROTS	ROTS033_Spinning_Slash_HD	D	Battle						R	33	Text erratum | Spinning Slash does not cause the affected unit to tap or untap. | If a defending Character unit is attacked with this effect and has its attack intercepted by another Character unit, then both Character units are considered to have been attacked, and neither can be attacked again. | Spinning Slash overrides Double Strike (unless it is played during the attack POP after a unit has tapped to attack). You can't use Double Strike after any of the attacks because the unit has not tapped.	Pay 5 Force -> Choose one of your Jedi Character units. Each time that Jedi attacks this turn, when its attack ends, choose a unit in the Character arena it can attack that it hasn't attacked this turn. The Jedi Character attacks that unit. Play only when no unit is attacking.		WOTC, REP, CW
Strike with Impunity	ROTS	ROTS034_Strike_with_Impunity_HD	D	Battle						R	34		Pay 1 Force -> Your opponent can't activate Retaliate abilities this turn.		WOTC, REP, CW
Stubborn Personality	ROTS	ROTS035_Stubborn_Personality_HD	D	Mission		0				R	35	Effects that add cards to stacks may do so after this card is played as long as the new card doesn't come from your hand or your build zone (such as with Yoda's Training. You would not be able to get the benefit of Hero's Potential). 	Stacks can't be rearranged this turn. Neither player can stack cards from his or her hand or from the build zone onto unique units this turn.		WOTC, REP, CW
Super Battle Droid 7EX	ROTS	ROTS036_Super_Battle_Droid_7EX_HD	D	Character	Trade Federation Droid	5	30	5	4	R	36		When this unit is discarded from the Character arena, draw 2 cards. | Critical Hit 2		WOTC, REP, CW
Theta-Class Shuttle	ROTS	ROTS037_Theta-Class_Shuttle_HD	D	Space	Transport	5	30	3	4	R	37		Shields 1 | Discard Theta-Class Shuttle from the Space arena -> Return a Character card from your discard pile to your hand.		WOTC, REP, CW
Unexpected Attack	ROTS	ROTS038_Unexpected_Attack_HD	N	Mission		0				R	38		This turn, fight the Character Battle first, then the Ground Battle, then the Space battle.		WOTC, REP, CW
Venator-Class Destroyer	ROTS	ROTS039_Venator-Class_Destroyer_HD	L	Space	Jedi Capital Ship	7	30	5	4	R	39		This unit gets +1 power for each damage counter on it. | Pay 1 Force -> Evade 1		WOTC, REP, CW
Yoda (K)	ROTS	ROTS040_Yoda_K_HD	L	Character	Jedi Master	11	60	7	7	R	40	Discard effects still trigger with Yoda's return ability.	When discarded from play Yoda is, 4 Force gain, and into your hand Yoda put. | Pay 2 Force -> Deflect 2 | Pay 1 Force -> Evade 1		WOTC, REP, CW
Acclamator II-Class Assault Ship	ROTS	ROTS041_Acclamator_II-Class_Assault_Ship_HD	L	Space	Republic Capital Ship	8	20	6	7	U	41		Bombard 4		WOTC, REP, CW
AT-AP	ROTS	ROTS042_AT-AP_HD	L	Ground	Republic Vehicle	5	20	5	5	U	42		Armor | Critical Hit 1		WOTC, REP, CW
C-3PO (I)	ROTS	ROTS043_C-3PO_I_HD	L	Character	Protocol Droid	3	20	1	3	U	43		At the start of the Character battle step, you may either look at the top card of your deck or look at the top card of your opponent's deck. You may put that card into its owner's discard pile.		WOTC, REP, CW, REB
Chancellor's Office	ROTS	ROTS044_Chancellors_Office_HD	D	Location	Character	1				U	44		At the start of the Character battle step, your opponent loses 1 Force.		WOTC, REP, CW
Combined Squadron Tactics	ROTS	ROTS045_Combined_Squadron_Tactics_HD	N	Battle						U	45	For example, if two units have the same printed speed but one has a higher total speed (from bonuses such as Pilots and Battle cards), they can still both get the +3 bonus. | This efffect only checks for speeds when you play it.	Pay 4 Force -> Choose three of your Space units with different Speeds. Each of those units gets +3 power this turn. Play only if you control three Space units with different speeds.		WOTC, REP, CW
Confusion	ROTS	ROTS046_Confusion_HD	D	Battle						U	46		Pay 5 Force -> Choose an arena. Tap all units in that arena.		WOTC, REP, CW
Darth Sidious (F)	ROTS	ROTS047_Darth_Sidious_F_HD	D	Character	Dark Jedi Master Sith Lord	8	30	5	6	U	47	Sidious may discard himself to get the Force/build combination.	Discard one of your units from any arena -> Gain any combination of build points or Force equal to half of that unit's build cost (round down). Play only during your build step. | Pay 2 Force -> Deflect 1 | Pay 2 Force -> Evade 2		WOTC, REP, CW, REB
Darth Vader (Q)	ROTS	ROTS048_Darth_Vader_Q_HD	D	Character	Dark Jedi Knight Sith Lord	9	60	7	7	U	48		As long as Vader is attacking a Jedi, he gets +2 power for that attack. As long as Vader is attacking a Jedi Padawan, he also gets Accuracy 1. | Pay 4 Force -> Evade 2		WOTC, REP, CW, REB
Destroyer Droid, Q Series	ROTS	ROTS049_Destroyer_Droid_Q_Series_HD	D	Character	Trade Federation Droid	6	40	4	4	U	49		Shields 1 | When the Character battle step starts choose one: this unit gets +10 speed and Stun 3 until end of battle, or this unit gets +1 power and Accuracy 1 until end of battle.		WOTC, REP, CW
Droid Missiles	ROTS	ROTS050_Droid_Missiles_HD	D	Space	Droid	3	50	5	1	U	50		Discard this unit from the Space arena -> Put 3 damage counters on a unit in the Space arena. Play only when Droid Missiles would attack.		WOTC, REP, CW
Elite Guardian	ROTS	ROTS051_Elite_Guardian_HD	D	Character		3	20	3	3	U	51		Pay 1 Force -> Intercept | Pay 1 Force -> Retaliate 3 | Accuracy 1		WOTC, REP, CW
Hardcell-Class Transport	ROTS	ROTS052_Hardcell-Class_Transport_HD	D	Space	Techno Union Capital Ship	7	30	4	6	U	52		At the end of the Space battle step, discard 1 card. | Pay 1 build point -> Draw 2 cards. Play only during your build step.		WOTC, REP, CW
Jedi Concentration	ROTS	ROTS053_Jedi_Concentration_HD	L	Mission		2				U	53		Look at the top 5 cards of your deck. Put 2 of those cards into your hand. Put the rest on the bottom of your deck in any order.		WOTC, REP, CW
Jedi Master's Deflection	ROTS	ROTS054_Jedi_Masters_Deflection_HD	N	Battle						U	54		Pay 3 Force -> Prevent up to 3 damage to one of your Jedi Character units. That unit may do that much damage to a unit of your choice in the same arena.		WOTC, REP, CW
Kashyyyk System	ROTS	ROTS055_Kashyyyk_System_HD	L	Location	Space	1				U	55		Each of your Space units that does't already have Retaliate gets "Pay X Force -> Retaliate X", where X is equal to the unit's power.		WOTC, REP, CW
Naboo Star Skiff	ROTS	ROTS056_Naboo_Star_Skiff_HD	L	Space	Naboo Transport	5	40	4	5	U	56		When you finish building this unit, you may search your deck for a Naboo Character, show it to your opponent, and put it into your build zone with 1 build counter on it. Then shuffle your deck.		WOTC, REP, CW
Nute Gunray (D)	ROTS	ROTS057_Nute_Gunray_D_HD	D	Character	Trade Federation Diplomat	4	20	1	3	U	57		[tap], Pay 2 build points -> Look at your opponent's hand. You may choose and discard a card from his or her hand. Play only during your build step.		WOTC, REP, CW
Obi-Wan Kenobi (L)	ROTS	ROTS058_Obi-Wan_Kenobi_L_HD	L	Character	Jedi Knight	5	40	4	4	U	58		[Pilot] Starfighter Pilot. The Starfighter gets: * +10 speed. * +1 Power. * Pay 1 Force -> Evade 1. * When the Space battle step ends or when this unit is discarded, you may move Obi-Wan from this unit to the Character arena. | Pay 2 Force -> Evade 2		WOTC, REP, CW
Padme Amidala (H)	ROTS	ROTS059_Padme_Amidala_H_HD	L	Character	Naboo Diplomat	5	40	4	4	U	59	BANNED in Vintage. | If a unit with the ability Padme grants intercepts an attack (such as when Jabba the Hutt (C) is in play) and the Dark Side player refuses to pay the Force to attack that unit, the Intercept does not take place, and the defender is the same as it was before the Intercept attempt.	Your opponent can't attack a diplomat unless he or she pays 2 Force. | [tap] -> Draw a card and gain 1 Force. Play only during your build step.		WB, VB, WOTC, REP, CW
Patrol Mode Vulture Droid	ROTS	ROTS060_Patrol_Mode_Vulture_Droid_HD	D	Ground	Trade Federation Droid	7	20	8	8	U	60		Accuracy 1 | Shields 1		WOTC, REP, CW
GH-7 Medical Droid	ROTS	ROTS061_GH-7_Medical_Droid_HD	L	Character	Polis Massa Medical Droid	4	10	1	5	U	61		[tap] -> Remove up to 3 damage counters from one of your Characters. Play only when no unit is attacking.		WOTC, REP, CW
R2-D2 (J)	ROTS	ROTS062_R2-D2_J_HD	L	Character	Astromech Droid	3	20	1	2	U	62	BANNED in Vintage. | Text erratum.	[Pilot] Starfighter Pilot. The Starfighter gets: * Lucky 3. * At the start of the Space battle step, remove 1 damage counter from this unit. * This unit can have an extra Pilot as long as that Pilot isn't an Astromech Droid.		WB, VB, WOTC, REP, CW
Thread the Needle	ROTS	ROTS063_Thread_the_Needle_HD	L	Battle						U	63		Pay 3 Force -> Prevent all damage to one of your Space units.		WOTC, REP, CW
Thwart	ROTS	ROTS064_Thwart_HD	N	Battle						U	64		Pay 3 Force -> Disrupt an activated ability. The disrupted ability may not be activated again this turn.		WOTC, REP, CW
Treachery	ROTS	ROTS065_Treachery_HD	D	Mission		2				U	65		Look at your opponent's hand. Choose one of those cards. Your opponent discards it.		WOTC, REP, CW
Techno Union Interceptor	ROTS	ROTS066_Techno_Union_Interceptor_HD	D	Space	Techno Union Starfighter	3	40	3	3	U	66		As long as you have no other units in the Space arena, Techno Union Interceptor gets +10 speed, +1 power, and +1 health.		WOTC, REP, CW
Utapau System	ROTS	ROTS067_Utapau_System_HD	N	Location	Space	0				U	67		Each of your Space units gets Critical Hit 1.		WOTC, REP, CW
Vehicle Shields Package	ROTS	ROTS068_Vehicle_Shields_Package_HD	N	Equipment	Space/Ground	2				U	68		Pay 2 build points -> Equip. | Equipped Space or Ground unit gets Shields 1.		WOTC, REP, CW
Vehicle Weapons Package	ROTS	ROTS069_Vehicle_Weapons_Package_HD	N	Equipment	Space/Ground	2				U	69		Pay 1 build point -> Equip. | Equipped Space or Ground unit gets +2 power.		WOTC, REP, CW
Yoda (J)	ROTS	ROTS070_Yoda_J_HD	L	Character	Jedi Master	6	40	5	5	U	70		When attacked Yoda is, at the top 4 cards of your deck look. Into your hand one of those cards put. On the bottom of your deck the rest put. | Lucky 2 | Pay 2 Force -> Evade 2		WOTC, REP, CW
Anakin Skywalker (L)	ROTS	ROTS071_Anakin_Skywalker_L_HD	L	Character	Jedi Knight	6	50	5	5	C	71		Pay 3 Force -> Anakin gets +6 power for this attack | Pay 3 Force -> Evade 2		WOTC, REP, CW
Anakin's Starfighter (A)	ROTS	ROTS072_Anakins_Starfighter_A_HD	L	Space	Jedi Starfighter	4	60	3	3	C	72		Pay 1 Force -> Evade 1 | Critical Hit 1 | Equipment costs 1 less Force and 1 less build point to attach to this unit.		WOTC, REP, CW
ARC-170 Starfighter	ROTS	ROTS073_ARC-170_Starfighter_HD	L	Space	Republic Starfighter	2	50	2	2	C	73				WOTC, REP, CW
AT-RT	ROTS	ROTS074_AT-RT_HD	L	Ground	Republic Vehicle	4	20	4	4	C	74	Subtype erratum	Armor		WOTC, REP, CW
BARC Speeder	ROTS	ROTS075_BARC_Speeder_HD	L	Ground	Republic Speeder	5	40	4	3	C	75		Accuracy 1		WOTC, REP, CW
Blaster Pistol	ROTS	ROTS076_Blaster_Pistol_HD	N	Equipment	Character	1				C	76		Pay 0 build points -> Equip. | Equipped Character unit gets +1 power.		WOTC, REP, CW
Blaster Rifle	ROTS	ROTS077_Blaster_Rifle_HD	N	Equipment	Character	1				C	77		Pay 1 build point -> Equip. | Equipped Character unit gets +1 power and Critical Hit 1.		WOTC, REP, CW
Buzz Droid	ROTS	ROTS078_Buzz_Droid_HD	D	Space	Trade Federation Droid	2	40	1	1	C	78	Whichever unit the Buzz Droid rolled attack dice against last is the last unit it attacked.	You may choose not to untap this unit during your untap step. When the Space battle step starts, if this unit is tapped, put a damage counter on the last unit it attacked.		WOTC, REP, CW
Chewbacca (L)	ROTS	ROTS079_Chewbacca_L_HD	L	Character	Wookiee	5	20	5	5	C	79		Overkill		WOTC, REP, CW, REB
Coruscant Emergency ship	ROTS	ROTS080_Coruscant_Emergency_Ship_HD	N	Ground	Coruscant Speeder	5	20	3	5	C	80	RESTRICTED in Vintage (to 1 copy per deck)	Pay 0 Force -> Prevent up to 2 damage to one of your Ground units. Use this ability only once per turn.		VR, WOTC, REP, CW
Darth Sidious (E)	ROTS	ROTS081_Darth_Sidious_E_HD	D	Character	Dark Jedi Master Sith Lord	6	40	6	5	C	81		Pay 3 Force, [tap] -> Put 3 damage counters on any Ground or Character unit and 1 damage counter on Sidious. Play only during your build step. | Pay 3 Force -> Evade 2		WOTC, REP, CW, REB
Darth Tyranus (H)	ROTS	ROTS082_Darth_Tyranus_H_HD	D	Character	Dark Jedi Master - Sith Lord	7	40	5	5	C	82		Pay 4 Force -> Deflect 2		WOTC, REP, CW
DC0052 Intergalactic Airspeeder	ROTS	ROTS083_DC0052_Intergalactic_Airspeeder_HD	L	Ground	Speeder	3	40	2	2	C	83		Critical Hit 1		WOTC, REP, CW
Diving Attack	ROTS	ROTS084_Diving_Attack_HD	L	Battle						C	84		Choose a Space unit. That unit gets +2 power and Critical Hit 1 for this attack.		WOTC, REP, CW
Droid Battlestaff	ROTS	ROTS085_Droid_Battlestaff_HD	N	Equipment	Character	2				C	85		Pay 1 build point -> Equip. | Equipped Character unit gets +2 power and Stun 2.		WOTC, REP, CW
Droid Tri-Fighter	ROTS	ROTS086_Droid_Tri-Fighter_HD	D	Space	Trade Federation Droid Starfighter	3	70	2	2	C	86		Critical Hit 1		WOTC, REP, CW
Force Dodge	ROTS	ROTS087_Force_Dodge_HD	N	Battle						C	87		Pay 4 Force -> Prevent up to 4 damage to one of your units.		WOTC, REP, CW
HAVw A6 Juggernaut	ROTS	ROTS088_HAVw_A6_Juggernaut_HD	L	Ground	Assault Tank	6	30	5	6	C	88				WOTC, REP, CW
Homing Missiles Salvo	ROTS	ROTS089_Homing_Missiles_Salvo_HD	D	Battle						C	89	You may play this on any Space unit in an arena or the build zone. (Yours or your opponent's.)	Pay 4 Force -> Do 6 dice of damage to any Space unit.		WOTC, REP, CW
IBC Hailfire Droid	ROTS	ROTS090_IBC_Hailfire_Droid_HD	D	Ground	IG Banking Clan Droid	6	20	4	4	C	90				WOTC, REP, CW
Instill Doubt	ROTS	ROTS091_Instill_Doubt_HD	D	Mission		1				C	91		Choose a unit. That unit can't use activated abilities this turn.		WOTC, REP, CW
InterGalactic Banking Clan Cruiser	ROTS	ROTS092_InterGalactic_Banking_Clan_Cruiser_HD	D	Space	IG Banking Clan Capital Ship	5	10	5	5	C	92				WOTC, REP, CW
Jedi Lightsaber	ROTS	ROTS093_Jedi_Lightsaber_HD	L	Equipment	Character	2				C	93		Pay 1 build point, 1 Force -> Equip. | Equipped Jedi Character or Sith Character unit gets +2 power and "Pay 2 Force -> Deflect 1".		WOTC, REP, CW
Jedi Piloting	ROTS	ROTS094_Jedi_Piloting_HD	N	Battle						C	94		Pay 1 Force -> Prevent up to 2 damage to a Space or Ground unit.		WOTC, REP, CW
Meditate	ROTS	ROTS095_Meditate_HD	L	Mission		2				C	95		Draw 2 cards and gain 2 Force.		WOTC, REP, CW
Obi-Wan Kenobi (M)	ROTS	ROTS096_Obi_Wan_Kenobi_M_HD	L	Character	Jedi Knight	5	50	4	4	C	96		Accuracy 1 | Pay 3 Force -> Evade 2		WOTC, REP, CW
Plo Koon's Starfighter (A)	ROTS	ROTS097_Plo_Koons_Starfighter_A_HD	L	Space	Jedi Starfighter	3	50	2	2	C	97		Critical Hit 2 | Pay 2 Force -> Evade 1		WOTC, REP, CW
Power Attack	ROTS	ROTS098_Power_Attack_HD	N	Battle						C	98		Choose a Character. That unit gets +2 power and Critical Hit 1 for this attack.		WOTC, REP, CW
Republic Assault Gunboat	ROTS	ROTS099_Republic_Assault_Gunboat_HD	L	Space	Republic Cruiser	5	20	4	4	C	99		Shields 1		WOTC, REP, CW
Security Droid	ROTS	ROTS100_Security_Droid_HD	D	Character	Trade Federation Droid	2	30	2	2	C	100				WOTC, REP, CW
Sith Lightsaber	ROTS	ROTS101_Sith_Lightsaber_HD	D	Equipment	Character	2				C	101		Pay 1 Force, 1 build point -> Equip. | Equipped Jedi Character or Sith Character unit gets +2 power and Critical Hit 2.		WOTC, REP, CW
STAP Squad	ROTS	ROTS102_Stap_Squad_HD	D	Ground	Trade Federation Squad	3	50	2	2	C	102		Accuracy 1		WOTC, REP, CW
Surge of Strength	ROTS	ROTS103_Surge_of_Strength_HD	D	Battle						C	103		Pay 4 Force -> the unit of your choice gets +5 power until end of battle.		WOTC, REP, CW
Tank Droid	ROTS	ROTS104_Tank_Droid_HD	D	Ground	Corporate Alliance Droid	6	40	6	4	C	104		Armor		WOTC, REP, CW
TF Battle Droid Army	ROTS	ROTS105_TF_Battle_Droid_Army_HD	D	Ground	Trade Federation Droid	8	20	10	10	C	105		This unit gets -1 power for each damage counter on it.		WOTC, REP, CW
Trade Federation Cruiser	ROTS	ROTS106_Trade_Federation_Cruiser_HD	D	Space	Trade Federation Cruiser	6	30	3	5	C	106		Accuracy 1 | Bombard 3		WOTC, REP, CW
Unity of the Jedi	ROTS	ROTS107_Unity_of_the_Jedi_HD	L	Battle						C	107	Text erratum. | The units you choose must be clearly identified. This does not count versions in a stack. | Three Jedi are required only to play the card. Once you choose to play the card, that requirement no longer matters.	Pay 3 Force -> Choose three of your Jedi with different names in the Character arena. Each of those Jedi gets +2 power and Accuracy 1 this turn. Play only when no unit is attacking.		WOTC, REP, CW
Utapau Sinkhole	ROTS	ROTS108_Utapau_Sinkhole_HD	N	Location	Ground Aquatic	1				C	108		Each Ground unit loses 1 power and 10 speed unless it's a Creature or Aquatic.		WOTC, REP, CW
Vulture Droid Starfighter	ROTS	ROTS109_Vulture_Droid_Starfighter_HD	D	Space	Trade Federation Droid Starfighter	3	40	3	2	C	109		Critical Hit 1		WOTC, REP, CW
