Name	Set	ImageFile	Side	Type	Subtype	Cost	Speed	Power	Health	Rarity	Number	Usage	Text	Script	Classification
Vestara Khai (A)	SITH	Vestara_Khai_A	N	Character	Dark Jedi - Sith Apprentice	5	50	3	4	R	25		As long as you have a Jedi or Sith in the Character arena, this card gets Hidden Cost 3. If that unit has "Skywalker" in the name or is a Sith Master, when you deploy Vestara, she gets +1 power and Accuracy 1 until end of game. | Pay 1 Force -> Deflect 1 | Pay 1 Force -> Evade 1		NEW, NJO, LEG
Annihilator-Class Starfighter	SITH	Annihilator_Class_Starfighter	D	Space	Dark Jedi - Sith Starfighter	4	50	3	3	U	26		As long as Darth Krayt is in the Character arena, damage from this unit can't be prevented. | Pay 1 Force -> Retaliate 2		LEG
Dark Acolyte	SITH	Dark_Acolyte	D	Character	Dark Jedi - Sith Apprentice	4	40	3	3	U	27		Critical Hit 1 | Whenever one of your Sith Masters is attacked, you may pay 1 Force. If you do, have the attacking unit attack this unit instead. Do one damage to this unit and one damage to the attacking unit.		TOR
Dark Hunger	SITH	Dark_Hunger	D	Battle						U	28		Pay 2 Force, discard one of your Sith -> Take that card from the discard pile and put it face-down under one of your other Sith in any arena. That Sith gets +10 speed, +1 power, +1 health, and "Pay 3 Force -> Deflect 1" as long as that card is under it. Play only during a chance to prevent damage.		TOR
Dark Lord's Resurrection	SITH	Dark_Lords_Resurrection	D	Battle						U	29		Pay 5 Force -> When one of your unique Sith units would be discarded, remove it from the game instead. Then search your deck for a card with the same name as that unit, show it to your opponent, and put it face-down in your build zone with 2 build counters on it. Then shuffle your deck.		LEG
Darth Andeddu (A)	SITH	Darth_Andeddu_A	D	Character	Dark Jedi - Sith Master	9	40	6	6	U	30	If this card is in your discard pile, you may pay 7 Force and discard one of your units in the Character arena. If you do, put this card into the Character arena with X damage counters on it, where X is the difference between the printed build cost of that unit and this card. Play only when no unit is attacking. | Pay 5 Force -> Deflect 2 | Pay 2 Force -> Evade 2			TOR
Darth Bane (B)	SITH	Darth_Bane_B	D	Character	Dark Jedi - Sith Master	6	40	5	4	U	31		Stealth | INSERT: Pay 7 Force -> Untap Darth Bane.		TOR
Darth Krayt (B)	SITH	Darth_Krayt_B	D	Character	Dark Jedi - Sith Master	7	30	6	4	U	32		Armor | INSERT: Pay 3 Force -> Evade X, where X is the number of Sith in any arena.		LEG
Darth Malak (A)	SITH	Darth_Malak_A	D	Character	Dark Jedi - Sith Master	8	30	6	6	U	33		Pay 2 Force -> Darth Malak gets +30 speed, +3 power, and Fury 3 until end of turn. When the Character battle step ends, Malak does 2 damage to himself. | Pay 2 Force -> Evade 2		TOR
Darth Nihilus (A)	SITH	Darth_Nihilus_A	D	Character	Dark Jedi Master - Sith Lord	8	50	6	5	U	34	You gain Force even for damage exceeding the unit's health.	When Nihilus attacks and damages the defending unit, gain X Force, where X is equal to the amount of damage done by Nihilus. | Pay 2 Force -> Evade 3		TOR
Dragon Ship	SITH	Dragon_Ship	D	Space	Dark Jedi - Sith Capital Ship	6	30	6	5	U	35		Armor | Whenever this unit would be damaged by an attack from one of your opponent's units, prevent that damage unless your opponent puts 1 corruption counter on the attacking unit.		LEG
Execution Squad	SITH	Execution_Squad	D	Ground	Dark Jedi - Sith Squad	5	30	5	4	U	36		[tap], Put 2 damage counters on this unit -> Choose one of your opponent's Ground units with 2 or more health remaining. Discard that unit unless your opponent pays 2 Force. Play only when this unit would attack.		REP, CW
Inquisitor Detachment	SITH	Inquisitor_Detachment	D	Ground	Dark Jedi - Sith Spy Squad	5	40	3	5	U	37		When this unit attacks, put 2 corruption counters on the defending unit. | Pay 1 Force -> Evade 1		TOR
Krath Holy Crusaders	SITH	Krath_Holy_Crusaders	D	Ground	Dark Jedi - Sith Squad	6	50	5	4	U	38		Remove 1 corruption counter from the defending unit -> This unit gets +1 power and Accuracy 1 for this attack.		TOR
Manipulation	SITH	Manipulation	D	Equipment	Character - Skill	1				U	39	You do not need to possess that much Force or any Force at all. You still add the full number of corruption counters.	Pay 1 Force -> Equip | Equipped Dark Jedi or Sith gets "[tap] -> Choose a card type and then look at your opponent's hand. Put a number of corruption counters on a unit for each card of the chosen type in your opponent's hand. You lose Force equal to the number of corruption counters placed on that unit. Play only during your build step."		REP
Palpatine's Prowess	SITH	Palpatines_Prowess	D	Battle						U	40		Disrupt an attack or activated ability from one of your opponent's units with at least 3 corruption counters on it. Play only if you have a Sith Lord or Sith Master in the Character arena.		REP, CW
Rule of One	SITH	Rule_of_One	D	Resource		5				U	41		When your build step starts, as long as you have a Sith in each arena and a Sith Master in the Character arena, put 2 counters on this card. | Remove 1 counter -> One of your Sith units get +2 power and Fury 2 until end of turn. You may play this once per arena. | Remove 7 counters -> Each of your Sith get +X power and Fury X, where X is equal to the number of Sith you have in that arena.		LEG
Rule of Two	SITH	Rule_of_Two	D	Resource		5				U	42		Add 1 counter -> Choose a Sith unit in each arena. Each of those units get Critical Hit 1 and Fury 1 until end of turn.| Remove 5 Counters -> Choose one of your Sith units and discard it. Each of your other Sith gets +X power until end of turn, where X is the printed power of the unit you discarded.		TOR
Sith Assassin	SITH	Sith_Assassin	D	Character	Dark Jedi - Sith Assassin	4	40	2	3	U	43		Stealth | This unit gets +2 power as long as it's attacking a damaged unit.		TOR
Sith Lord	SITH	Sith_Lord	D	Character	Dark Jedi - Sith Lord	5	50	4	4	U	44		Pay 1 Force -> Choose a Sith. That Sith gets "Pay 1 Force -> Retaliate 3" until end of turn. | Pay 2 Force -> Evade 2		TOR
Sith Strike Team	SITH	Sith_Strike_Team	D	Ground	Dark Jedi - Sith Squad	5	40	5	5	U	45		Hidden Cost 2 | When you deploy this unit with Hidden Cost, put 1 damage counter on each unit in the Ground arena.		TOR
Sith Trooper Brigade	SITH	Sith_Trooper_Brigade	D	Ground	Dark Jedi - Sith Squad	6	10	4	4	U	46		As long as Darth Krayt is in the Character arena, this unit gets +20 speed, +2 power, and +2 health. Damage from this unit can't be prevented.		LEG
Sith Warship	SITH	Sith_Warship	D	Space	Dark Jedi - Sith Capital Ship	7	30	6	6	U	47		When the Space battle step starts, choose one: this unit gets Fury 2 until end of turn or gain 1 Force. | Bombard 3		TOR
The Sacking of Coruscant	SITH	The_Sacking_of_Coruscant	D	Mission		4				U	48		To complete The Sacking of Coruscant, you must also remove 4 cards in your discard pile from the game. | Choose a unit card in a discard pile. (Yours or your opponent's) Put that unit card face-down in your build zone with 1 build counter on it. You control it until end of game.		TOR
Vader's TIE Fighter (D)	SITH	Vaders_TIE_Fighter_D	D	Space	Imperial Dark Jedi - Sith Starfighter	4	50	3	3	U	49		Accuracy 1 | INSERT: Pay 4 Force -> Untap Vader's TIE Fighter. Play only if Vader's TIE Fighter has a Pilot on it. | Pay 2 Force -> Evade 1		REB
Valley of the Dark Lords	SITH	Valley_of_the_Dark_Lords	D	Location - Korriban	Ground - Korriban	2				U	50		At the start of each battle phase, you may remove 2 cards in your discard pile from the game. If you do, gain 1 Force.		TOR
Centurion-Class Battlecruiser	SITH	Centurion_Class_Battlecruiser	D	Space	Dark Jedi - Sith Capital Ship	5	30	5	4	C	51		Discard a Sith unit from your hand -> Retaliate 4		TOR
Cult of the Dead	SITH	Cult_of_the_Dead	D	Resource		4				C	52		When your build step starts, if you have a Sith card in your discard pile, put 2 counters on this card. | Remove 1 counter -> Choose one of your Sith units. That unit's activated abilities that costs 2 or more Force costs 1 less Force to play until end of turn. | Remove 6 counters -> Each of your Sith's activated abilities that costs 2 or more Force costs 1 less Force to use until end of turn.		TOR
Dark Apostles	SITH	Dark_Apostles	D	Ground	Dark Jedi - Sith Squad	4	60	3	3	C	53		As long as you have a Sith Master in any arena, this unit gets +1 power and Fury 2. | Pay 2 Force -> Evade 1		LEG
Dark Side Prophet	SITH	Dark_Side_Prophet	D	Character	Dark Jedi - Sith Cultist	4	20	3	2	C	54		[tap], Remove 2 cards in your discard pile from the game -> Draw 2 cards, then discard 1 card from your hand. Play only during your build step. | As long as you have a Sith card in your discard pile, each of your other Sith Ground or Sith Character units gets +1 health.		TOR
Darth Bane (C)	SITH	Darth_Bane_C	D	Character	Dark Jedi - Sith Master	6	50	5	4	C	55	Resource counters are removed from your Resource card.	Remove 1 resource counter -> Darth Bane gets +2 Health and Armor until end of turn. | Pay 2 Force -> Evade 2		TOR
Darth Caedus's Lightsaber (A)	SITH	Darth_Caeduss_Lightsaber_A	D	Equipment	Character - Lightsaber Weapon	2				C	56		Pay 2 Force -> Equip | Equipped Jedi or Sith gets Lucky 2. | Equipped Darth Caedus also gets "Put 1 damage counter on Darth Caedus -> Darth Caedus gets +2 power and Critical Hit 1 for this attack."		NEW, NJO, LEG
Darth Krayt (C)	SITH	Darth_Krayt_C	D	Character	Dark Jedi - Sith Master	6	50	4	5	C	57	Resource counters are removed from your Resource card.	Remove 1 resource counter -> Darth Krayt gets +2 power and Overkill for this attack. | Pay 2 Force -> Evade 2		LEG
Darth Malgus (A)	SITH	Darth_Malgus_A	D	Character	Dark Jedi - Sith Master	7	40	5	5	C	58		Hidden Cost 5 | When you deploy Malgus, you may search your deck for a Sith unit card. If you do, show it your opponent and put it in your hand. Then shuffle your deck. | Pay 2 Force -> Evade 2		TOR
Darth Revan (B)	SITH	Darth_Revan_B	D	Character	Dark Jedi Master - Sith Lord	6	50	5	4	C	59	The first activated ability causes an immediate damage prevention POP before the normal damage prevention POP for the attack.	Armor | Pay 1 Force -> Revan does 1 damage to the defending unit.  Play only when Revan is attacking. | Pay 1 Force -> Deflect 1 | Pay 1 Force -> Evade 1		TOR
Korriban	SITH	Korriban	D	Location	Space - Korriban	2				C	60		When your build step starts, you may search your deck for a Sith unit card. If you do, show it to your opponent and put it into your hand. Shuffle your deck.		TOR
Lumiya (B)	SITH	Lumiya_B	D	Character	Dark Jedi - Sith Master	5	50	4	4	C	61		Remove 4 corruption counters from one of your opponent's units -> Disrupt a Battle or Mission card. Set that card aside. You may pay the costs (if any) of that card and use it anytime. Discard that card when the turn ends. | Pay 4 Force -> Prevent all damage to Lumiya and retreat her.		NEW, NJO, LEG
Lust for Power	SITH	Lust_for_Power	D	Battle						C	62		Put 2 damage counters on one of your Sith units and discard 1 card from your hand -> The attacking Sith gets +X power for this attack, where X is the power of the Sith you put damage counters on. Play only if you have two or less Sith in the attacking unit's arena and only if the attacking unit has more power than the Sith you put damage counters on.		TOR
Meditation Sphere	SITH	Meditation_Sphere	D	Space	Dark Jedi - Sith Transport	4	10	1	2	C	63		Reserves: [tap], Pay 1 Force -> Prevent 1 damage to one of your Dark Jedi or Sith units. | Reserves: [tap], Put 1 damage counter on this unit -> Gain 1 Force.		TOR
No Way Out	SITH	No_Way_Out	D	Mission		2				C	64		Choose one: Put a coruption counter on one of your opponent's units or double the number of corruption counters on one of your opponent's units.		REP
Sith Apprentice	SITH	Sith_Apprentice	D	Character	Dark Jedi - Sith Apprentice	3	60	3	2	C	65		Pay 2 Force -> Evade 1 | Pay 1 Force -> Retaliate 3		TOR
Sith Battle Force	SITH	Sith_Battle_Force	D	Ground	Dark Jedi - Sith Squad	4	60	3	3	C	66		When this unit attacks, your opponent may put 1 damage counter on the defending unit. If he or she does, the attack ends. | Pay 1 Force -> Evade 1		TOR
Sith Fighter LS-05-80	SITH	Sith_Fighter_LS_05_80	D	Space	Dark Jedi - Sith Starfighter	3	60	3	2	C	67		Whenever you gain Force during the battle step, do 1 damage to one of your opponent's units in the Space arena.		TOR
Sith Guardsmen	SITH	Sith_Guardsmen	D	Ground	Dark Jedi - Sith Bodyguard Squad	4	20	4	4	C	68		Pay 1 Force -> Intercept | Pay 3 Force -> Retaliate 3		LEG
Sith Holocron	SITH	Sith_Holocron	D	Equipment	Character - Device	2				C	69		Pay 2 Force -> Equip | Equipped Sith Lord or Sith Master gets "At the start of the battle phase, reveal a Dark Jedi or Sith unit card in your discard pile to your opponent. Choose an activated ability on that Dark Jedi or Sith unit card. This unit gets that ability until end of turn."		TOR
Sith Interceptor LS-05-77	SITH	Sith_Interceptor_LS_05_77	D	Space	Dark Jedi - Sith Starfighter	3	50	2	2	C	70		This unit gets +3 power as long as it's attacking a damaged unit. | Pay 1 Force -> Intercept		TOR
Sith Marauder Squad	SITH	Sith_Marauder_Squad	D	Ground	Dark Jedi - Sith Squad	3	20	3	3	C	71		Accuracy 1 | Critical Hit 2		TOR
Sith Master and Apprentice (D)	SITH	Sith_Master_and_Apprentice_D	D	Ground	Dark Jedi - Sith	7	40	5	5	C	72		Stealth | Pay 3 Force -> Reveal a Mission card with a build cost of 3 or more from your hand. That Mission costs 1 less build counter to complete this turn. Play only during your build step and only once per turn.		REP, CW
Sith Shock Trooper	SITH	Sith_Shock_Trooper	D	Character	Sith Soldier	4	40	2	3	C	73		Armor | Damage from this unit can?t be prevented.		LEG
Sith Sword	SITH	Sith_Sword	D	Equipment	Ground/Character - Sword Weapon	1				C	74		Pay 2 Force -> Equip |Equipped Ground or Character unit gets Fury 3. | Equipped Dark Jedi or Sith also gets "Whenever you activate an ability with a Force cost on this unit, this unit gets +1 power until end of turn."		TOR
Unity of the Sith	SITH	Unity_of_the_Sith	D	Battle						C	75		Pay 3 Force -> Choose a Sith unit in each arena. Each of those units gets +2 power and Fury 2 until end of turn. | Enhance: Pay 3 more Force -> Those units get +4 power and Fury 4 instead. Play only if Darth Krayt is in the Character arena.		LEG
Sith Master and Apprentice (D) (LEGO)	SITH	LEGO065_Sith_Master_and_Apprentice_D	D	Ground	Dark Jedi - Sith	7	40	5	5	L			Stealth | Pay 3 Force -> Reveal a Mission card with a build cost of 3 or more from your hand. That Mission costs 1 less build counter to complete this turn. Play only during your build step and only once per turn.		REP, CW
