Name	Set	ImageFile	Side	Type	Subtype	Cost	Speed	Power	Health	Rarity	Number	Usage	Text	Script	Classification
Hammerhead-Class Cruiser	TOR	TOR052_Hammerhead_Class_Cruiser	L	Space	Old Republic Capital Ship - Cruiser	6	30	5	5	U	52		When you deploy this unit, take 1 50/2/1 Old Republic Starfighter Subordinate with "Pay 1 Force ->Retaliate 2" and put it into the Space arena. 	<s><a>y</a><l>Spawn Old Republic Starfighter</l><f>/spawn Old Republic Starfighter;/s Spawn Old Republic Starfighter subordinate upon deployment of Hammerhead-Class Cruiser</f></s>	TOR
Harrower-Class Dreadnaught	TOR	TOR053_Harrower_Class_Dreadnaught	D	Space	Imperial Dark Jedi - Sith Capital Ship - Cruiser	7	20	6	6	U	53		When you deploy this unit, take 1 50/2/2 Sith Starfighter Subordinate and put it into the Space arena. | Bombard 2	<s><a>y</a><l>Spawn Sith Starfighter</l><f>/spawn Sith Starfighter;/s Spawn Sith Starfighter subordinate upon deployment of Harrower-Class Dreadnaught</f></s>	TOR
Havoc Squad (A)	TOR	TOR054_Havoc_Squad_A	L	Ground	Old Republic Soldier Squad	6	30	5	5	U	54		Hidden Cost 5 | When the battle phase starts, if you have an Officer in any arena, choose one: Havoc Squad gets +20 speed until end of turn.  Or: Havoc Squad gets Accuracy 1 until end of turn. | Damage from Havoc Squad can't be prevented.		TOR
Imperial Cipher Agent	TOR	TOR055_Imperial_Cipher_Agent	D	Character	Imperial Agent	4	30	3	3	U	55		Upkeep: Put the top card of any player's deck face-down beneath this unit. | When this unit is discarded from any arena or your build zone, put each face-down card beneath this unit on the top of its owner's deck. | Pay 2 Force -> Discard a face-down card beneath this unit. | Pay 2 Force -> Draw a card.		TOR
Jedi Guardian	TOR	TOR056_Jedi_Guardian	L	Character	Old Republic Jedi Knight	5	50	4	4	U	56		Pay 2 Force -> Evade 2 | Pay 1 Force -> Intercept | Pay 2 Force -> Retaliate 3		TOR
Jedi Master and Apprentice (D)	TOR	TOR057_Jedi_Master_and_Apprentice_D	L	Ground	Old Republic Jedi Squad	7	50	5	5	U	57		Whenever your opponent uses Hidden Cost to deploy a unit to the Ground arena, untap Jedi Master and Apprentice. | Pay 2 Force -> Jedi Master and Apprentice gets Critical Hit 2 and Precision for this attack. | Pay 2 Force -> Evade 2		TOR
Keeper (A)	TOR	TOR058_Keeper_A	D	Character	Imperial Agent - Spy	5	30	3	4	U	58		Reserves: Whenever one of your Agents or Spies attacks and does damage (after damage prevention), you may put 1 damage counter on that Agent or Spy. If you do, your opponent discards a card at random from his or her hand.		TOR
KT-400 Military Droid Carrier	TOR	TOR059_KT_400_Military_Droid_Carrier	N	Ground	Military Droid Transport	7	20	3	4	U	59		When you deply this unit, take 3 40/2/1 Military Droid Subordinates with "Accuracy 1" and put them into the Ground arena.	<s><a>y</a><l>Spawn 3 Military Droids</l><f>/spawn Military Droid;/spawn Military Droid;/spawn Military Droid;/s Spawns 3 Military Droid subordinates upon deployment of KT-400 Military Droid Carrier</f></s>	TOR
Mandalorian Cruiser	TOR	TOR060_Mandalorian_Cruiser	N	Space	Mandalorian Cruiser	7	20	6	4	U	60		Armor | Each Starfighter gets Accuracy 1 when attacking this unit. | Bombard 5 | Reserves: Tap, Pay 2 Force -> This unit does 2 dice of damage to one of your opponent's units in the Space arena. Play only during the Space battle step.		TOR
Old Republic Intelligence Officer	TOR	TOR061_Old_Republic_Intelligence_Officer	L	Character	Twi'lek Old Republic Officer - Spy	6	40	4	4	U	61		Stealth | Pay 1 Force -> Look at the top 3 cards of your opponent's deck and put them back in the same order. | Pay 2 Force -> Look at a face-down card in your opponent's build zone. | Pay 3 Force -> Look at your opponent's hand.		TOR
Old Republic Special Forces Squad	TOR	TOR062_Old_Republic_Special_Forces_Squad	L	Ground	Old Republic Soldier Squad	6	50	5	5	U	62		Fury 2 | Armor | As long as Jace Malcom is in any arena, this unit gets +2 power and Accuracy 1.		TOR
Old Republic Vanguard	TOR	TOR063_Old_Republic_Vanguard	L	Character	Old Republic Soldier	5	50	3	4	U	63		Armor | Whenever one of your opponent's units in the Character arena would attack one of your units, your opponents rolls a die. If he or she rolls a 4 or more, the attacking unit must attack this unit instead. 		TOR
Prisons of War	TOR	TOR064_Prisons_of_War	N	Battle						U	64		Pay 1 Force-> Disrupt an activiated ability unless your opponent pays 2 Force. | Pay 1 Force -> Mediate (You may play Prisons of War from your discard pile without paying the printed cost. When Prisons of War would be discarded, remove it from the game instead.)		TOR
Rout	TOR	TOR065_Rout	N	Mission		6				U	65		Each of your units gets "Damage from this unit can't be prevented" until end of turn.		TOR
Rycus Kilran (A)	TOR	TOR066_Rycus_Kilran_A	D	Character	Imperial Officer	7	50	5	4	U	66		When you deploy Rycus, you may pay 3 Force. If you do, take 2 50/2/1 Sith Trooper Subordinates with "Fury 1" and put them into the Character arena. | Each of your Imperials in the Ground arena gets +10 speed and +1 power. | Overkill	<s><l>Pay 3 Force to Spawn 2 Sith Troopers</l><f>/spawn Sith Trooper;/spawn Sith Trooper;/player stat1 -3;/s pays 3 Force to spawn 2 Sith Trooper subordinates upon deployment of Rycus Kilran (A)</f></s>	TOR
Satele Shan (D)	TOR	TOR067_Satele_Shan_D	L	Character	Old Republic Jedi Knight	8	60	5	6	U	67		Pay 2 Force -> One of your other units gets +2 power for this attack. | Pay 2 Force -> Evade 2 | Pay 4 Force -> Prevent up to 2 damage to one of your Ground units or other Characters.		TOR
Satele Shan (E)	TOR	TOR068_Satele_Shan_E	L	Character	Old Republic Jedi Master - Council Member	5	50	4	4	U	68		Pay 2 Force -> Evade 2 | Reserves: Tap, Pay 3 Force -> One of the Battle or Mission cards in your discard pile gets "Pay 4 Force -> Meditate (You may play this card from the discard pile without paying the printed cost. When this card would be discarded, remove it from the game instead.)" until end of turn. Play only during your build step.		TOR
Satele's Intervention	TOR	TOR069_Satele_s_Intervention	L	Battle						U	69		Pay 3 Force -> Prevent up to 3 damage to one of your units. | Pay 2 Force, discard a card from your hand -> Meditate (You may play Satele's Intervention from your discard pile without paying the printed cost. When Satele's Intervention would be discarded, remove it from the game instead.) 		TOR
Shae Vizla (C)	TOR	TOR070_Shae_Vizla_C	D	Character	Mandalorian Bounty Hunter	6	50	6	6	U	70		Upkeep: Pay 1 build point, discard a card from your hand, or tap Shae. | Accuracy 1 | Armor		TOR
Sith Sorcerer	TOR	TOR071_Sith_Sorcerer	D	Character	Imperial Dark Jedi - Sith Lord	6	40	*	4	U	71		This unit's power is equal to half your Force total (rounded up). | Pay 3 Force -> Evade 2		TOR
Sith Trooper Squad	TOR	TOR072_Sith_Trooper_Squad	D	Ground	Imperial Soldier Squad	7	50	4	5	U	72		Armor | Double Strike		TOR
Sith War Droid Mark I	TOR	TOR073_Sith_War_Droid_Mark_I	D	Ground/Character	Imperial Droid	6	40	4	5	U	73		Switch: +10 speed/+1 power | Fury 2		TOR
Sith War Droid Mark II	TOR	TOR074_Sith_War_Droid_Mark_II	D	Ground/Character	Imperial Droid	6	50	5	5	U	74		Switch: Stun 2/Critical Hit 1		TOR
Temple Defenders	TOR	TOR075_Temple_Defenders	L	Ground	Old Republic Jedi Knight Squad	6	50	4	5	U	75		Whenever your opponent puts a Subordinate into the Ground or Character arena, you may pay 3 Force. If you do, take 1 50/2/2 Jedi Knight Subordinate with "Pay 1 Force -> Evade 1" and put it into the same arena. | Pay 2 Force -> Evade 2	<s><l>Pay 3 Force to Spawn Jedi Knight</l><f>/spawn Jedi Knight (subordinate);/player stat1 -3;/s pays 3 Force to spawn Jedi Knight subordinate using Temple Defenders because an opposing subordinate was put into the Ground or Character arena</f></s>	TOR
Temple Invaders	TOR	TOR076_Temple_Invaders	D	Ground	Imperial Dark Jedi - Sith Warrior Squad	6	50	5	4	U	76		Hidden Cost 2 | When you deploy this unit, if it has 4 additional build counters on it, you may discard a card from your hand. If you do, take 2 50/3/2 Sith Invader Subordinates with "Fury 2" and put them into the Character arena.	<s><l>Spawn 2 Sith Invaders</l><f>/spawn Sith Invader;/spawn Sith Invader;/s Spawns 2 Sith Invader subordinates using Temple Invaders because it has 4 additional build counters on it and they discarded a card from their hand</f></s>	TOR
Terentatek	TOR	TOR077_Terentatek	D	Ground/Character	Sith Creature	6	30	4	4	U	77		Switch: +10 speed/Armor | This unit gets Accuracy 1 when attacking a Force Sensitive or Jedi.		TOR
Theron Shan (A)	TOR	TOR078_Theron_Shan_A	L	Character	Old Republic Cyborg Spy	6	40	4	5	U	78		Stealth | Whenever you look at your opponent's hand, you may tap Theron. If you do, discard a card from your opponent's hand.		TOR
Tython Jedi Temple	TOR	TOR079_Tython_Jedi_Temple	L	Location	Ground/Character - Old Republic Jedi Tython Facility	3				U	79		As long as this location is in the Character arena, each of your Jedi gets +1 power and Critical Hit 1. | As long as this location is in the Ground arena, each of your Jedi gets +1 health and Parry 1.		TOR
X-70B Phantom-Class Prototype	TOR	TOR080_X_70B_Phantom_Class_Prototype	D	Space	Imperial Agent Transport	6	40	4	4	U	80		Precision | When the battle step starts, choose one:  this unit gets +20 speed and Accuracy 1 until end of turn. Or: This unit gets Stealth until end of turn.		TOR
Cold War	TOR	TOR081_Cold_War	N	Resource		5				C	81		Add 1 counter -> The next Battle card you play costs 1 less Force to play. | Remove 6 counters -> Choose an arena. Retreat X of your units from the chosen arena. Take X 60/3/3 Subordinates and put them into the chosen arena. Each of those Subordinates loses its game text until end of turn. When the battle phase ends,  return those Subordinates to your supply and return your units back to the chosen arena tapped.	<s><l>Spawn Soldier (60/3/3)</l><f>/spawn Soldier;/s spawns Soldier (60/3/3) subordinate using Cold War</f></s><s><l>Spawn Tank (60/3/3)</l><f>/spawn Tank;/s spawns Tank (60/3/3) subordinate using Cold War</f></s><s><l>Spawn Starfighter (60/3/3)</l><f>/spawn Starfighter;/s spawns Starfighter (60/3/3) subordinate using Cold War</f></s>	TOR
Covert Mission	TOR	TOR082_Covert_Mission	N	Battle						C	82		Pay 3 Force -> Look at your opponent's hand. If your opponent has any non-unit cards there, you may put up to 2 of them on the bottom of his or her deck in any order. If you do, your opponent draws a card.		TOR
Darth Malgus (E)	TOR	TOR083_Darth_Malgus_E	D	Character	Imperial Dark Jedi Knight - Sith Lord	7	40	5	5	C	83		Overkill | Pay 4 Force -> Deflect 2		TOR
Detente	TOR	TOR084_Detente	N	Battle						C	84		Pay 5 Force, discard a card from your hand -> Choose an arena. Prevent all damage that would be done to units in the chosen arena until end of turn. Each player gains 1 build point during his or her next build step.		TOR
Fear and Uncertainty	TOR	TOR085_Fear_and_Uncertainty	N	Mission		2				C	85		Search your deck for between 2 and 5 cards with different names and show them to your opponent. Your opponent puts them into 2 piles. Put 1 pile into your hand and discard the other pile. Shuffle your deck. 		TOR
Foray-class Blockade Runner	TOR	TOR086_Foray_Class_Blockade_Runner	L	Space	Old Republic Capital Ship	5	40	4	4	C	86		Shields 1 | Pay 2 Force -> Retaliate 4		TOR
Force Evasion	TOR	TOR087_Force_Evasion	N	Battle						C	87		Pay X Force-> Prevent X damage to one of your units.		TOR
FT-8 Star Guard	TOR	TOR088_FT_8_Star_Guard	L	Space	Old Republic Starfighter	4	50	3	2	C	88		Fury 1 | As long as you have another Starfighter in the Space arena, this unit gets Accuracy 1.		TOR
Fury-Class Imperial Interceptor	TOR	TOR089_Fury_Class_Imperial_Interceptor	D	Space	Imperial Dark Jedi - Sith Transport	5	40	3	4	C	89		Shields 1 | When the battle phase starts, choose one: This unit gets Critical Hit 1 until end of turn. Or:  This unit gets Fury 2 until end of turn.		TOR
Great Galactic War	TOR	TOR090_Great_Galactic_War	L	Resource		5				C	90		Add 2 counters -> Look at the top card of your opponent's deck. You may put it on the bottom of his or her deck. | Remove 1 counter -> Your opponent loses 1 build point. Play only when the roll for build points is made. | Remove X counters -> Remove X build counters from a face-down card in your opponent's build zone.		TOR
Grenade Launcher	TOR	TOR091_Grenade_Launcher	N	Equipment	Ground/Character - Explosive Weapon	1				C	91		Pay 1 build point -> Equip | Equipped unit can have only one Grenade Launcher attached. | Equipped Character unit gets Critical Hit 2. | Equipped Ground unit with 2 or more Equipment attached gets "Whenever this unit would do damage (before damage prevention), it does 2 more damage." 		TOR
Jedi Shadow Scout	TOR	TOR092_Jedi_Shadow	L	Character	Mirialan Old Republic Jedi Knight	5	40	4	4	C	92		Precision | Stealth | Pay 2 Force -> Evade 1		TOR
Kaas City	TOR	TOR093_Kaas_City	D	Location	Character - Imperial Sith Dromund Kaas City	3				C	93		Each non-Lightsaber Weapon loses its game text.		TOR
