Name	Set	ImageFile	Side	Type	Subtype	Cost	Speed	Power	Health	Rarity	Number	Usage	Text	Script	Classification
Dark Side's Coercion	LEG	LEG018_Dark_Side_s_Coercion	D	Battle						R	18		Pay 8 Force -> Choose one of your opponent's tapped units in the Character arena. Untap that unit. The next time it would attack this turn, you may have it attack another of your opponent's units in the Character arena.		LEG
Darth Andeddu's Spirit (A)	LEG	LEG019_Darth_Andeddu_s_Spirit_A	D	Character	Sith Spirit	3	20	0	2	R	19		This unit doesn't count for arena control. | Prevent all damage to and from this unit. | Last Stand: Stack this card beneath one of your Force Sensitives, Jedi, or Sith in the Character arena, and this card can't be on top of that stack. That unit contests with Darth Andeddu's Spirit until end of game. | INSERT: When your build step starts, draw a card.		LEG
Darth Krayt (D)	LEG	LEG020_Darth_Krayt_D	D	Ground/Character	New Imperial One Sith Master - Dark Jedi	12	60	8	7	R	20		Deploy: Darth Krayt does 2 damage to each of your opponent's units in this arena. | Ferocity | Armor | Area Damage 6 | Pay 2 Force -> Evade 2		LEG
Darth Krayt (E)	LEG	LEG021_Darth_Krayt_E	D	Character	New Imperial One Sith Master - Dark Jedi	11	40	6	6	R	21		Treat each of your Sith and Dark Jedi as One Sith. | Ferocity | Whenever Darth Krayt damages another unit, tap that unit unless your opponent pays 2 Force. | Each of your One Sith gets Fury 2. | Pay 2 Force -> Deflect 2		LEG
Darth Krayt's Armor (A)	LEG	LEG022_Darth_Krayt_s_Armor_A	D	Equipment	Ground/Character - Biological Armor Defense	3				R	22		Put 2 corruption counters on one of your Characters -> Equip to that Character. | Darth Krayt's Armor can't be detached or discarded once it has been equipped. | Equipped unique Sith gets Intimidation and "Upkeep: Put 1 damage counter on this unit."		LEG
Darth Krayt's Immortality (A)	LEG	LEG023_Darth_Krayt_s_Immortality_A	D	Equipment	Skill - Character	2				R	23		Discard a Sith Character card from your hand -> Equip to a unit with the same name. | Equipped Sith gets +1 power for each card with the same name in your discard pile. | Equipped Darth Krayt gets Fortitude and loses Upkeep.		LEG
Darth Krayt's Lightsabers (B)	LEG	LEG024_Darth_Krayt_s_Lightsabers_B	D	Equipment	Ground/Character - Lightsaber Weapon	2				R	24		Pay 1 build point, 2 Force -> Equip | Equipped Force Sensitive, Jedi, or Sith gets Ferocity. If has another source of Ferocity, it gets +4 power instead.		LEG
Darth Maladi (A)	LEG	LEG025_Darth_Maladi_A	D	Character	Devaronian One Sith Lord - Scientist	6	50	5	5	R	25		Your opponent's Resource effects with a cost of removing counters cost 1 more counter to play. | Whenever your opponent puts one or more counters on their Resource, remove one of them. | Pay 4 Force -> Discard a Location from any arena. | Pay 2 Force -> Evade 2		LEG
Darth Nihl (A)	LEG	LEG026_Darth_Nihl_A	D	Character	Nagai One Sith Lord - Sith Master	6	40	7	6	R	26		Stealth | Each of your unqiue Sith Lord Character cards gets "You may stack this card beneath one of your non-Sith units in any arena. It can't be on top of that unit's stack. When you do, it gains ‘INSERT: Fury 1.'"		LEG
Darth Stryfe (A)	LEG	LEG027_Darth_Stryfe_A	D	Character	One Sith Lord	9	50	6	6	R	27		Overload 6 | Whenever Stryfe would be damaged by his Overload ability, prevent 2 of that damage. | Pay 2 Force -> Evade 2		LEG
Darth Talon (B)	LEG	LEG028_Darth_Talon_B	D	Character	Twi'lek One Sith Lord - Assassin	7	40	5	5	R	28		Stealth | Pay 1 Force -> Absorb 1 | Pay 1 Force -> Deflect 1 | Pay 7 Force -> Meditate, and Darth Talon loses Stealth until end of game unless you pay 7 additional Force.		LEG
Darth Wyyrlok III (A)	LEG	LEG029_Darth_Wyyrlok_III_A	D	Character	New Imperial One Sith Lord - Sith Master	8	50	6	6	R	29		Bounty: Put the top card of your deck face-down beneath Wyyrlock. | Wyyrlock gets +X power, +X health, and Critical Hit X, where X is the number of face-down cards stacked beneath him. | Discard one of your other Sith Lords or Sith Masters -> Put all cards in that unit's stack face- down under Wyyrlock. Play only once per game. | Pay 2 Force -> Absorb 2 		LEG
Death Stick Addiction	LEG	LEG030_Death_Stick_Addiction	N	Equipment	Space/Ground/Character - Trait	2				R	30		When your opponent gains Force, attach this trait to one of their units. | Equipped unit gets "Upkeep: Pay 1 Force or put 1 damage counter on this unit." and "Each of this unit's activated abilities costs 1 more Force to play."		LEG
Deliah Blue (B)	LEG	LEG031_Deliah_Blue_B	N	Character	Zeltron Mechanic - Bounty Hunter	5	50	4	4	R	31		 [Pilot] Transport Pilot. The Transport gets: * Velocity 30 * Accuracy 1 * Damage Control 1 * Pay X build points -> This unit gets Lucky 2 times X this turn. Play only during your build step.		LEG
Drain Life	LEG	LEG032_Drain_Life	D	Equipment	Space/Ground/Character - Skill	2				R	32		Pay 0 Force -> Equip. Play only if you have a Sith in any arena. | Equipped Creature or Sith gets Consume. Equipped Creature that has another source of Consume gets "When you put a card face-down under this unit with Consume, you may give this unit an ability on that card until end of game. Play only once per game." instead.		LEG
Emperor Roan Fel (A)	LEG	LEG033_Emperor_Roan_Fel_A	N	Character	Fel Imperial Knight - Force Sensitive Master	8	50	6	6	R	33		Upkeep: Put up to 2 of any counter type on Roan. | Armor | Roan gets +X power and Critical Hit X, where X is the number of corruption counters on him. | When Roan's attack ends, roll a die. If the roll is less than the number of corruption counters on Roan, your opponent gains control of him. | Pay 2 Force -> Absorb 2		LEG
Galactic Alliance Core Fleet	LEG	LEG034_Galactic_Alliance_Core_Fleet	L	Space	Gallactic Alliance Remnant Fleet	10	10	7	7	R	34		Hidden Cost 5 | Deploy: This unit gets Area Damage 6 until end of turn. | Shields 1		LEG
Galactic Alliance Remnant	LEG	LEG035_Galactic_Alliance_Remnant	L	Resource		3				R	35		Add 2 counters -> One of your Space units gets +X power this turn, where X is the number of damage counters on it. It also gets the Galactic Alliance subtype until it is discarded. | Remove 3 counters -> Each of your Galactic Alliance Space units gets "Pay 1 Force -> Protect 1" until end of turn. | Remove 5 counters -> Admiral Gar Stazi gets Intimidation until he is discarded.		LEG
Ganner Krieg (B)	LEG	LEG036_Ganner_Krieg_B	L	Character	Fel Imperial Knight - Force Sensitive Master	7	40	5	6	R	36		Accuracy 1 | Armor | Each of your Imperial Knights gets +1 power and Precision. | Pay 2 Force -> Evade 2		LEG
Grand Moff Morlish Veed (A)	LEG	LEG037_Grand_Moff_Morlish_Veed_A	D	Character	New Imperial Diplomat - Officer	6	50	4	6	R	37		Whenever one of your Sith would be damaged from its Overload ability, you may put 1 damage counter on Morlish to prevent that damage. | Each of your New Imperials costs 1 less build counter to deploy.		LEG
Heartstriker (A)	LEG	LEG038_Heartstriker_A	N	Equipment	Character - Biological Melee Weapon	2				R	38		Pay 1 build point -> Equip Equipped Warrior gets +2 power. | Equipped Yuuzhan Vong also gets "Adapt: Fury 3/Parry 2." | Equipped Jariah Syn also gets "Treat Jariah as a Yuuzhan Vong Warrior."		LEG
Heroic Leap	LEG	LEG039_Heroic_Leap	L	Battle						R	39		Pay 2 Force, tap one of your Force Sensitives or Jedi in the Character arena with build cost 4 or more -> Disrupt a non-unit card.		LEG
Hidden Temple Enclave	LEG	LEG040_Hidden_Temple_Enclave	L	Resource		3				R	40		Add 2 counters -> Put the top 4 cards of your deck into your discard pile, then you may return a Jedi unit card from among them to your hand. Play only during your build step. | Remove 6 counters -> One of your Jedi gets Focus X this turn, where X is the number of Jedi unit cards in your discard pile.		LEG
Hondo Karr (A)	LEG	LEG041_Hondo_Karr_A	N	Character	Mandalorian Warrior	8	40	8	6	R	41		Accuracy 1 | Armor | Stealth | INSERT: Treat Hondo as a Mandalorian.		LEG
Imperious (A)	LEG	LEG042_Imperious_A	N	Space	New Imperial - Galactic Alliance Remnant Capital Ship	9	20	8	8	R	42		Shields 1 | Bombard 8 INSERT: Overkill		LEG
Indomitable (A)	LEG	LEG043_Indomitable_A	L	Space	Galactic Alliance Remnant Capital Ship - Flagship	8	40	6	5	R	43		Shields 2 | Last Stand: Do 6 dice of damage to a unit in this arena. | Overload 4 		LEG
Iron Sun (A)	LEG	LEG044_Iron_Sun_A	N	Space	Independent Rakghoul Capital Ship	7	30	6	7	R	44		Shields 1 | Pay 2 Force -> One of your other Rakghouls gets Overload 2 until end of turn, and put 1 corruption counter on one of your opponent's units in the Ground or Character arena. Pay 2 Force -> Take 1 40/2/2 Stormtrooper Rakghoul Subordinate with "Fury 1" and put it into its arena. Play only when the battle phase starts. 		LEG
Jagged Fel (A) (Ship)	LEG	LEG045_Jagged_Fel_A	N	Space	Fel Imperial Capital Ship - Flagship	7	20	6	6	R	45		Shields 1 | Each of your Fel units gets +1 power, Stun 1, and Velocity 20.		LEG
Jaius Yorub (A)	LEG	LEG046_Jaius_Yorub_A	L	Character	Sullustan Galactic Alliance Remnant Officer	2	20	1	2	R	46		 [Pilot] Capital Ship and Cruiser Pilot. The Capital Ship or Cruiser gets: * Fury 2 * When this unit would be discarded, retreat each other pilot on it first.		LEG
Jariah Syn (A)	LEG	LEG047_Jariah_Syn_A	N	Character	Bounty Hunter - Pirate - Smuggler	6	50	5	6	R	47		Bounty: Gain 2 build points and draw 2 cards. | Accuracy 1 | Jariah gets +X power and Critical Hit X, where X is the number of Weapons attached to him.		LEG
Jedi Council (F)	LEG	LEG048_Jedi_Council_F	L	Ground	Jedi Master Squad - Council Member	7	40	5	6	R	48		Stack: Any Council Member. | When the battle phase starts, if you have a Location in play, reveal cards from the top of your deck until you reveal a Jedi unit card. Put that card into your hand and shuffle the rest into your deck. | Pay 2 Force -> Evade 3		LEG
Jhoram Bey (A)	LEG	LEG049_Jhoram_Bey_A	L	Character	Galactic Alliance Remnant Weequay Officer	4	30	4	4	R	49		 [Pilot] Capital Ship and Fleet Pilot. The Capital Ship or Fleet gets: * Each of your Squadrons and Starfighters gets +2 power and Critical Hit 1.		LEG
Joker Squad (A)	LEG	LEG050_Joker_Squad_A	D	Ground	New Imperial Joker Stormtrooper Squad	7	50	6	6	R	50		Whenever you complete a Mission, put 1 mastery counter on Joker Squad. | Remove X mastery counters from Joker Squad -> Joker Squad gets Critical Hit X until end of turn, and draw a card if X was at least 2. | Remove 1 mastery counter from Joker Squad -> Evade 1		LEG
Karness Muur's Talisman (B)	LEG	LEG051_Karness_Muur_s_Talisman_B	D	Equipment	Character - Device	2				R	51		Pay 2 Force -> Equip Equipped Force Sensitive, Jedi, or Sith gets "Pay 2 Force, put 1 corruption counter on this unit, remove a Ground or Character unit card from a discard pile from the game -> Take 1 50/3/2 Enslaved Rakghoul subordinate with "Double Damage" and put it into its arena. Play only during your build step.		LEG
Karness's Spirit (B)	LEG	LEG052_Karness_s_Spirit_B	D	Character	Sith Spirit	4	10	0	3	R	52		Karness's Spirit doesn't count for arena control. | Prevent all damage to and from Karness's Spirit. | You may stack Karness's Spirit under Celeste Morne. Karness's Spirit can't be on top of Celeste's stack. | INSERT: Upkeep: Put 1 corruption counter on a unit. 		LEG
Kol Skywalker (A)	LEG	LEG053_Kol_Skywalker_A	L	Ground/Character	Galactic Alliance Jedi Master - Council Member	10	50	6	6	R	53		Kol can't retreat or move arenas. | Whenever Kol taps, gain 2 Force. | Riposte 2 | Pay 4 Force -> Deflect 3 | Pay 0 Force -> Intercept		LEG
Kol Skywalker's Lightsaber (A)	LEG	LEG054_Kol_Skywalker_s_Lightsaber_A	N	Equipment	Ground/Character - Lightsaber Weapon	2				R	54		Pay 2 Force -> Equip | Equipped Force Sensitive, Jedi, or Sith gets "Bounty: Remove up to 2 counters of any type from this unit." | Equipped Kol Skywalker, Cade Skywalker, or Bounty Hunter Gang also gets Fortitude.		LEG
Kol's Spirit (A)	LEG	LEG055_Kol_s_Spirit_A	L	Character	Jedi Spirit	3	10	0	3	R	55		Kol's Spirit doesn't count toward arena control. | Prevent all damage to and from Kol's Spirit. When your build step starts, choose one of your Force Sensitive or Jedi Characters with Damage Control. | When that unit's Damage Control would trigger this turn, you may choose to put 1 damage counter on an opponent's Character instead.		LEG
Krayt's Dark Vision	LEG	LEG056_Krayt_s_Dark_Vision	D	Event						R	56		When the roll for build points is made, choose one: Each player gains 1 build point. Or: Each player draws 1 card. Or: Each player gains 1 Force.		LEG
Legacy	LEG	LEG057_Legacy	N	Event						R	57		When the battle phase starts, each player counts the number of different expansion symbols on each of their units in play. The player whose count is higher chooses an arena. Each of their units in that arena get +1 power until end of turn. If it's a tie, both players choose an arena.		LEG
Legacy of the Fallen	LEG	LEG058_Legacy_of_the_Fallen	N	Mission - Trap		2				R	58		When one of your Jedi Masters, Force Sensitive Masters, or Sith Masters is discarded from any arena, gain X Force, where X was its total build cost.		LEG
Lieutenant Ona Antilles (A)	LEG	LEG059_Lieutenant_Ona_Antilles_A	L	Character	Galactic Alliance Remnant Officer	3	50	2	2	R	59		Tap -> One of your other unique Officers or unique units piloted by an Officer gets Inspiration until it is discarded. Play only once per game.		LEG
Light Side Healing	LEG	LEG060_Light_Side_Healing	L	Equipment	Character - Skill	3				R	60		Remove 1 mastery or redemption counter from one of your units -> Equip to that unit. | Equipped Force Sensitive or Jedi gets "Pay X Force, up to 2 -> Remove X damage counters from one of your units in this arena."		LEG
Lords of the One Sith (A)	LEG	LEG061_Lords_of_the_One_Sith_A	D	Ground	One Sith Lord Squad	8	50	6	6	R	61		Consume | Each of your Sith gets Surge 1. | Whenever damage from another Sith causes a unit to be discarded, put a card from that unit's stack face-down beneath Lords of the One Sith. | Pay 1 Force -> Absorb 1		LEG
Luke's Spirit (C)	LEG	LEG062_Luke_s_Spirit_C	L	Character	Jedi Spirit	4	10	0	3	R	62		Luke's Spirit doesn't count for arena control. | Prevent all damage to and from Luke's Spirit. | When each turn ends, remove up to 2 corruption counters from a Character and gain 2 Force.		LEG
Mara's Spirit (A)	LEG	LEG063_Mara_s_Spirit_A	L	Character	Jedi Spirit	4	10	0	3	R	63		Mara's Spirit doesn't count for arena control. | Prevent all damage to and from Mara's Spirit. | Whenever you remove a corruption counter from a unit, put a redemption counter on it. | Each of your units gets "Remove 1 redemption counters from this unit -> Gain 2 Force."		LEG
Marasiah Fel (B)	LEG	LEG064_Marasiah_Fel_B	L	Character	Force Sensitive Fel Imperial Knight	7	50	5	5	R	64		Marasiah can't be tapped or controlled by your opponent's cards and effects. | Deploy: Draw a card. | Armor | Whenever Marasiah would be damaged by an opponent's unit or effect, prevent that damage unless your opponent pays 2 Force.		LEG
Meditation of Emptiness	LEG	LEG065_Meditation_of_Emptiness	L	Mission		0				R	65		Discard your hand. Non-unit cards in your discard pile without Meditate get Meditate until end of turn. Their Meditate cost is equal to their regular cost plus removing 3 other cards from your discard pile from the game.		LEG
Mynock (C)	LEG	LEG066_Mynock_C	N	Space	Bounty Hunter Transport - Smuggler - Pirate	8	60	5	4	R	66		Bounty: Gain 1 build point. | Critical Hit 2 | Armor | Whenever you gain a Bounty, remove all damage counters from Mynock. 		LEG
Mynock (D)	LEG	LEG067_Mynock_D	N	Space/Ground	Bounty Hunter Transport - Pirate Smuggler	7	50	5	4	R	67		Switch: Critical Hit 2/+20 speed, Shields 1 | Armor | As long as there is a Location in this arena, Mynock gets "Pay 1 Force -> Evade 1."		LEG
Nei Rin (B)	LEG	LEG068_Nei_Rin_B	L	Character	Yuuzhan Vong Master Shaper	6	30	4	5	R	68		Hidden Cost 4 | Whenever you complete an Equipment or Location, gain 2 Force. | Each of your units gets "Pay 1 Force -> Protect 1."		LEG
New Imperial Army	LEG	LEG069_New_Imperial_Army	D	Ground	New Imperial Stormtrooper Walker Army	10	10	12	15	R	69		Overload X, where X is the number of New Imperial units in any arena.		LEG
Nyna Calixte (A)	LEG	LEG070_Nyna_Calixte_A	N	Character	New Imperial Diplomat - Fel Spy	5	30	4	4	R	70		Tap, Pay 1 build point, 1 Force -> Take 1 50/2/2 New Imperial Bodyguard Subordinate with "Pay 1 Force -> Intercept" and put it into the Character arena. Play only during your build step and only if you are the Dark Side player. | Tap -> Search your deck for a non-unit card, reveal it, and put it into your hand. Shuffle your deck. Play only if you are the Light Side player.		LEG
One Sith Order	LEG	LEG071_One_Sith_Order	D	Resource		3				R	71		When your build step starts, add 1 counter to this Resource for each Sith you have in play. | Remove 3 counters -> One of your Sith gets +20 speed and Fury 2 until end of turn. | Remove 6 counters -> Each of your One Sith gets +2 power until end of turn.		LEG
Ossus Project	LEG	LEG072_Ossus_Project	L	Resource		2				R	72		When your build step starts, if you have a Jedi Master and a Master Shaper in any arena, add 4 counters to this Resource. | Remove 3 counters -> Search your deck for a Location card and put it into your build zone with 3 build counters on it. Put 1 redemption counter on one of your units. | Remove 8 counters -> For each Location you have in play, draw a card and gain 1 Force.		LEG
Outer Rim Third Fleet	LEG	LEG073_Outer_Rim_Third_Fleet	D	Space	New Imperial Fleet	10	10	9	9	R	73		Hidden Cost 6 | Deploy: Your opponent can't retreat units from the Space arena until the next retreat step ends.		LEG
Plague from the Past	LEG	LEG074_Plague_from_the_Past	N	Mission - Trap		2				R	74		When the battle phase starts, take 1 40/2/2 Stormtrooper Rakghoul Subordinate with "Fury 1" and put it into its arena. Once this turn when a Rakghoul discards a non-Rakghoul unit, take 1 40/2/2 Stormtrooper Rakghoul Subordinate with  "Fury 1" and put it into its arena. | Pay 3 Force -> Meditate, Play only if you haven't played this card this turn.		LEG
Relentless (D)	LEG	LEG075_Relentless_D	D	Space	New Imperial Capital Ship	6	20	6	6	R	75		Shields 1 Tap -> Relentless does X dice of damage to a Space unit, where X is the number of units you have with Overload. Play only when Relentless would attack.		LEG
Rogue Squadron (F)	LEG	LEG076_Rogue_Squadron_F	L	Space	Galactic Alliance Remnant Rogue Squadron	8	60	6	6	R	76		Shields 1 | Adapt: Accuracy 1/Critical Hit 2 | Adapt: Lucky 1, Parry 1/Pay 0 Force -> Evade 1		LEG
Saarai (A)	LEG	LEG077_Saarai_A	D	Character	Chagrian One Sith Apprentice	5	50	4	4	R	77		Fury 2 | Tap, Pay X Force -> Tap a Character with total build cost X. | Pay 2 Force -> Absorb 2		LEG
Scattered Jedi, Hidden Temple	LEG	LEG078_Scattered_Jedi_Hidden_Temple	L	Event						R	78		During the Mulligan step of Setup, both players may mulligan unit cards in addition to non-unit cards.		LEG
Scuttle the Fleet	LEG	LEG079_Scuttle_the_Fleet	N	Battle						R	79		Tap one of your Space units. When the Space battle step ends, if that unit is still in the Space arena, it does X dice of damage to each of your opponent's units in the Space arena, where X is its power. Then discard that unit. Play only when the Space battle step starts.		LEG
Sea Leviathan	LEG	LEG080_Sea_Leviathan	D	Ground/Character	Aquatic Sith Leviathan Creature	8	50	7	7	R	80		Consume | Riposte 2 | When a card is put face-down under this unit with Consume, you may give this unit an ability on that card until end of game. Play only once per game.		LEG
Seek Dark Knowledge	LEG	LEG081_Seek_Dark_Knowledge	D	Mission		1				R	81		Remove up to 5 Sith Lord or Sith Spirit unit cards from your discard pile from the game. Gain X Force and draw X cards, where X is the number of cards you removed this way.		LEG
Shado Vao (A)	LEG	LEG082_Shado_Vao_A	L	Character	Independent Twi'lek Jedi Knight	9	40	6	6	R	82		Adapt: Fortitude/Parry 2 | Damage Control 1 | Pay 2 Force -> Evade 3		LEG
Shatter	LEG	LEG083_Shatter	N	Battle						R	83		Pay 4 Force -> Search your hand, deck, or discard pile for a Weapon Equipment with the Character subtype and attach it to one of your attacking Force Sensitive, Jedi, or Sith Characters. Do X damage to each of your opponent's untapped units in that arena, where X is that Weapon's build cost.		LEG
Sith Annihilator Factory	LEG	LEG084_Sith_Annihilator_Factory	D	Location	Character - Sith Facility	X				R	84		When you complete this Location, search your deck for up to X Sith Starfighter unit cards, reveal them, and put them into your hand. Shuffle your deck. | Each of your Pilots costs 1 less counter to deploy.		LEG
Sith-Imperial Civil War	LEG	LEG085_Sith_Imperial_Civil_War	N	Mission - Campaign		2				R	85		When the battle phase starts, choose one of your Fel Imperials, New Imperials, or One Sith. Then choose one: The chosen unit gets Focus X until end of turn, where X is the number of redemption counters on it. Or: The chosen unit gets Fury X until end of turn, where X is the number of corruption counters on it.		LEG
Skull Squadron (A)	LEG	LEG086_Skull_Squadron_A	N	Space	New Imperial Fel Squadron	7	70	6	6	R	86		Bounty: Search your deck or discard pile for a non-Sith Imperial unit card, reveal it, and put it into your hand. Shuffle your deck. | Accuracy 1		LEG
T'ra Saa (A)	LEG	LEG087_T_ra_Saa_A	L	Character	Neti Jedi Master - Council Member	9	40	3	7	R	87		Each of your Jedi gets "Adapt: Accuracy 1/ Fortitude/Shields 1" | Pay 0 Force -> Evade 2		LEG
Tes Vevec (A)	LEG	LEG088_Tes_Vevec_A	N	Character	Mandalorian Warrior	7	50	6	5	R	88		Tes can attack Characters in your opponent's build zone. | Armor | Whenever Tes damages a unit during her attack, she gets Accuracy 1 when attacking that unit until end of game.		LEG
The Old Ways	LEG	LEG089_The_Old_Ways	D	Resource		0				R	89		Your Sith can attack your own Sith units. | Whenever damage from one of your Sith's attacks discards one of your other Sith, it gets Fury 4 until it is discarded. If you have no Sith Master in play, it also becomes a Master.		LEG
The Wheel (A)	LEG	LEG090_The_Wheel_A	N	Space	Gambler Station	5	10	1	6	R	90		Pay 3 build points -> Roll a die. Gain build points equal to the value rolled. Play only during your build step. | Each other unit in this arena gets -1 power. | Each of your Spies and Agents gets Critical Hit 1.		LEG
Third Jedi Purge	LEG	LEG091_Third_Jedi_Purge	D	Mission - Campaign		2				R	91		When the battle phase starts, choose one of your opponent's Jedi in each arena where you control a Sith. Until end of turn, each of your units gets Accuracy 1 when attacking one of the chosen Jedi. | When each turn ends, if your opponent has no Jedi in any arena, draw a card.		LEG
Tili Qua (A)	LEG	LEG092_Tili_Qua_A	L	Character	Chadra-Fan Jedi Master - Council Member	5	30	2	4	R	92		Whenever one of your Jedi uses a Force- activated ability, that Jedi gets +1 power until end of turn. | Pay 2 Force -> Evade 2		LEG
Treis Sinde (A)	LEG	LEG093_Treis_Sinde_A	L	Character	Fel Imperial Knight - Force Sensitive Master	8	50	6	6	R	93		Armor | When the battle phase ends, remove 1 corruption counter each from up to 2 of your units. | Each of your Imperial Knights gets Focus 3. | Pay 1 Force -> Evade 1		LEG
Twin Suns Squadron (D)	LEG	LEG094_Twin_Suns_Squadron_D	L	Space	Jedi Squadron	8	60	4	4	R	94		Twin Suns Squadron can only be piloted by a Jedi. | Accuracy 2 | Shields 1 | Pay 1 Force -> Evade 2		LEG
Unfriendly Welcome	LEG	LEG095_Unfriendly_Welcome	N	Mission - Trap		X				R	95		When your opponent deploys, puts, or moves a unit into any arena, each of your Assassins, Bounty Hunters, Smugglers, Pirates, and Crime units in that arena does X dice of damage to that unit. If that unit was deployed with Hidden Cost, each of your Assassins, Bounty Hunters, Smugglers, Pirates, and Crime units in that arena does X+1 dice of damage to that unit instead.		LEG
