Name	Set	ImageFile	Side	Type	Subtype	Cost	Speed	Power	Health	Rarity	Number	Usage	Text	Script	Classification
Fodesinbeed Annodue (A)	BEP	BEP011_Fodesinbeed_Annodue_A	N	Ground/Character	Troig Tatooine Caretaker	4	20	2	2	R	11		Reduced Cost 3: If a Podracer is in any arena. | Whenever you move a Pilot to a Speeder, you may read that Pilot's name. If you do, gain 1 Force and that Speeder gets +20 speed until end of turn. | Reserves: [Tap] -> Search your deck for a card with "speed" or "Velocity" in its game text, reveal it, and put it into your hand. Shuffle your deck.		REP
Gasgano (A)	BEP	BEP012_Gasgano_A	N	Character	Xexto Tatooine Podracer Entertainer	3	30	3	3	U	12		[Pilot] Speeder Pilot. The Speeder gets: *Velocity 30 *Focus 3 *Stun 3		REP
High Velocity Maneuvers	BEP	BEP013_High_Velocity_Maneuvers	N	Equipment	Ground/Character - Skill	1				U	13		Pay 1 Force, discard a card from your hand -> Equip | Equipped Podracer or Speeder gets Velocity 35, Precision, and "Pay 1 Force -> Redirect."		REP
Kitster and Wald (A)	BEP	BEP014_Kitster_and_Wald_A	L	Ground/Character	Rodian Tatooine Urchin Squad	2	30	2	2	U	14		Stack: Anakin Skywalker. | Lucky 2 | Reserves: [Tap] -> Choose one: Gain X Force, where X is the number of card in Kitster and Wald's stack. Or: One of your Podracers gets Lucky 2 until end of turn.		REP
Mawhonic (A)	BEP	BEP015_Mawhonic_A	N	Character	Gran Tatooine Podracer Entertainer	4	30	3	4	U	15		[Pilot] Speeder Pilot. The Speeder gets: *Velocity 30 *Riposte 3 *Pay 1 Force -> Intercept		REP
Mos Espa Grand Arena	BEP	BEP016_Mos_Espa_Grand_Arena	N	Location	Ground - Tatooine Podracer Entertainer Facility	3				U	16		During your build step, you may search your deck for an Entertainer, Podracer, or Tatooine unit card. If your do, reveal it, put it into your hand, and shuffle your deck. | Whenever you search your deck for a Podracer unit card, take 1 30/1/3 Flag Bearers Subordinate with "Return this unit to your supply -> Each Podracer costs 1 less build counters to deploy until end of turn." and put it into the Ground arena.	<s><l>Spawn Flag Bearers</l><f>/spawn Flag Bearers;/s spawns a Flag Bearers subordinate using Mos Espa Grand Arena because they searched their deck for a Podracer</f></s>	REP
Ord Pedrovia Podracer	BEP	BEP017_Ord_Pedrovia_Podracer	N	Ground	Tatooine Podracer Entertainer Speeder	4	70	2	3	U	17		Velocity 25 | Critical Hit 2 | Pay 1 Force -> Evade 1		REP
Tatooine Market Stand	BEP	BEP018_Tatooine_Market_Stand	N	Ground	Tatooine Merchant Villager Fortification	2	10	1	3	U	18		[Tap], Pay 1 Force -> Take 1 20/1/2 Tatooine Food Vendor Subordinate with "[Tap] -> Add 1 counter to your Resource." and put it into the Ground arena. Play only during your build step. | Return this unit to your hand -> Retreat one of your Tatooine units.	<s><l>Tap and pay 1 Force to spawn Tatooine Food Vendor</l><f>/spawn Tatooine Food Vendor;/player stat1 -1;/cr90;/s taps Tatooine Market Stand and pays 1 Force to spawn a Tatooine Food Vendor subordinate</f></s>	REP
ThrustMaster Podracer	BEP	BEP019_ThrustMaster_Podracer	N	Ground	Tatooine Podracer Entertainer Speeder	3	70	2	3	U	19		Velocity 25 | Accuracy 1 | Pay 2 Force -> Double this unit's Velocity until end of turn.		REP
Watto (C)	BEP	BEP020_Watto_C	N	Character	Toydarian Tatooine Merchant - Gambler	4	20	2	2	U	20		Intimidation | Roll a die -> Persuade 2 if you roll a 3 or more. | Reserves: [Tap], Discard a card from your hand -> Take 1 30/3/3 Podracing Fans Subordinate with "[Tap] -> Draw a card. Play only when a Podracer taps." and put it into the Ground or Character arena. Play only during your build step.	<s><l>Tap to spawn Podracing Fans</l><f>/spawn Podracing Fans;/cr90;/s taps Watto (C) to spawn a Podracing Fans subordinate and now must discard a card from their hand</f></s>	REP
Ben Quadinaros (A)	BEP	BEP021_Ben_Quadinaros_A	N	Character	Toong Tatooine Podracer Entertainer	2	20	2	2	C	21		Upkeep: Do 1 dice of damage to Ben or tap him. | [Pilot] Speeder Pilot. The Speeder gets: *Surge 2 *Each unit in this arena gets Backfire 2. *When this unit is discarded, gain 4 build points when your next build step starts.		REP
Canyon Dune Turn	BEP	BEP022_Canyon_Dune_Turn	N	Location	Ground - Tatooine Tusken Desert Landscape	2				C	22		Each of your opponent's Ground units with printed speed 60 or higher gets -20 speed. | Each of your Tuskens gets Critical Hit 1 when attacking a unit with higher printed speed. | Pay 2 build points -> Take 1 40/2/2 Tusken Camper Subordinate with "Switch: Stealth/Bombard 2" and put it into the Ground or Character arena. Play only during your build step.	<s><l>Pay 2 BP to spawn Tusken Camper</l><f>/spawn Tusken Camper;/player stat2 -2;/s pays 2 build points to spawn Tusken Camper subordinate using Canyon Dune Turn</f></s>	REP
Exelbrok Podracer	BEP	BEP023_Exelbrok_Podracer	N	Ground	Tatooine Podracer Entertainer Speeder	3	70	2	2	C	23		Velocity 20 | When this unit is discarded, you may add 1 counters to your Resource. | Avenge 2 | Double Strike		REP
Ody Mandrell (A)	BEP	BEP024_Ody_Mandrell_A	N	Character	Er'Kit Tatooine Podracer Entertainer	2	20	2	2	C	24		[Pilot] Speeder Pilot. The Speeder gets: *Velocity 15 *As long as this unit is damage, it gets Fury 2 *Overkill		REP
Pit Stop	BEP	BEP025_Pit_Stop	N	Resource		3				C	25		Whenever you choose to decrease a Speeder's speed, add 1 counter to this Resource. | Remove 1 counter -> Choose a Speeder with no Droid in its stack. Take 1 30/1/1 Pit Droid Subordinate with "INSERT: Damage Control 1" and stack it beneathit. That Droid can be stacked beneath unique or non-unique units and can't be on top of a stack. | Remove 3 counters -> Remove up to 3 damage counters from a Speeder.	<s><l>Remove 1 counter to spawn Pit Droid</l><f>/spawn Pit Droid;/ccyellow-1;/s removes 1 counter from Pit Stop to spawn a Pit Droid subordinate and must stack it beneath their chosen Speeder</f></s>	REP
Podracer Helmet	BEP	BEP026_Podracer_Helmet	N	Equipment	Ground/Character - Armor Defense	1				C	26		Pay 1 build point, 1 Force -> Equip | Equipped Podracer gets Armor. | Equipped unit with "Anakin" in its name also gets Lucky 1 and "Pay 1 Force -> Protect 1."		REP
Poodoo!	BEP	BEP027_Poodoo	D	Mission - Trap		2				C	27		When you deploy, move, or put a Pilot into any arena, one of your opponent's units in that arena gets -50 speed and Backfire 2 until end of turn, and one of your units in that arena gets Cunning and Double Damage when attacking that unit until end of turn. | Pay 2 build points, discard a card from your hand -> Meditate		REP
Quadra Podracer	BEP	BEP028_Quadra_Podracer	N	Ground	Tatooine Podracer Entertainer Speeder	3	70	4	1	C	28		Velocity 20 | Area Damage 4 | Pay 0 Force -> This unit gets Ion Cannon 4 until end of turn ends. Discard this unit when the turn ends.		REP
Tatooine Podracer	BEP	BEP029_Tatooine_Podracer	N	Ground	Tatooine Podracer Entertainer Speeder	3	70	2	3	C	29		Velocity 5 times X, where X is the number of Podracers in this arena. | Bounty: Gain 1 build point | Resilience 1		REP
That's Gotta Hurt!	BEP	BEP030_That_s_Gotta_Hurt	N	Battle						C	30		Pay 1 Force -> Do 4 dice of damage to one of your opponent's units in any arena. Play only after that arena's battle step starts. | Enhance: Pay 4 more Force -> Do X dice of damage to that unit, where X is that unit's total speed divided by 10 instead.		REP
Flag Bearers	BEP	BEPsub_Flag_Bearers	N	Subordinate	Tatooine Entertainer Squad		30	1	3	S			Return this unit to your supply -> Each Podracer costs 1 less build counter to deploy until end of turn.		REP
Pit Droid	BEP	BEPsub_Pit_Droid	N	Subordinate	Tatooine Mechanic Droid		30	1	1	S			INSERT: Damage Control 1		REP
Podracing Fans	BEP	BEPsub_Podracing_Fans	N	Subordinate	Anx Tatooine Squad		30	3	3	S			[Tap] -> Draw a card. Play only when a Podracer taps.	<s><l>Tap to draw a card</l><f>/cr90;/d1;/s taps Podracing Fans to draw a card from their deck because a Podracer has tapped</f></s>	REP
Tatooine Food Vendor	BEP	BEPsub_Tatooine_Food_Vendor	N	Subordinate	Xexto Tatooine Merchant		20	1	2	S			[Tap] -> Add 1 counter to your Resource		REP
Tusken Camper	BEP	BEPsub_Tusken_Camper	N	Subordinate	Ground/Character - Tatooine Tusken Warrior		40	2	2	S			Switch: Stealth/Bombard 2		REP
