Name	Set	ImageFile	Side	Type	Subtype	Cost	Speed	Power	Health	Rarity	Number	Usage	Text	Script	Classification
Elite Krill Farmer	TM	TM023_Elite_Krill_Farmer	N	Character	Sorgan Farmer Villager	5	30	2	4	R	23		Alternative Cost: Return 5 Sorgan Aquatic Subordinates from any arena to your supply. | Whenever you put 1 or more Sorgan Aquatic Subordinates into any arena, you may draw a card. | Tap -> Take 1 30/0/2 Blue Krill Subordinate and put it into the Ground arena. Play only during your build step.	<s><l>Tap to spawn Blue Krill</l><f>/spawn Blue Krill;/cr90;/s taps Elite Krill Farmer to spawn Blue Krill subordinate</f></s>	NEW, MV
Fennec Shand (A)	TM	TM024_Fennec_Shand_A	N	Ground/Character	Crime Gang Assassin	8	40	6	5	R	24		Switch: Ferocity/Stealth | Accuracy 1 | Foresight: Untap Fennec if she hasn't untapped during the battle phase this turn. | Pay 1 Force -> Ambush 3		NEW, MV
Fennec Shand's MK-Modified Rifle	TM	TM025_Fennec_Shand_s_MK_Modified_Rifle_A	N	Equipment	Ground/Character - Blaster Weapon	2				R	25		Pay 1 build point, discard the top card from each player's deck -> Equip | Equipped Ground unit or Character gets Cunning and Focus 2. | Equipped Fennec Shand also gets Intimidation.		NEW, MV
Flamethrower	TM	TM026_Flamethrower	N	Equipment	Ground/Character - Weapon Modification	2				R	26		Pay 2 build points -> Equip | Equipped Ground unit or Character gets -1 health, Ferocity, and Area Damage 3. | Equipped non-unique unit also gets "Each unit in the arena loses Fortitude."		NEW, MV
Forging	TM	TM027_Forging	N	Equipment	Ground/Character - Skill	1				R	27		Pay 1 build point -> Equip | Equipped Merchant gets "Remove X counters from your Resource, where X is 3 or less -> Reveal an Equipment card from your hand to your opponent and put it into your build zone with X build counters on it. You may play this ability any number of times per turn and only during your build step."		NEW, MV
Gideon's Outland TIE Fighter (A)	TM	TM028_Gideon_s_Outland_TIE_Fighter_A	D	Space/Ground	Imperial Remnant Starfighter	5	60	3	4	R	28		Switch: Critical Hit 1/Area Damage 1 | As long as you have 3 or more Remnant units in the Ground arena, Moff Gideon gets Intimidation | Pay 1 Force -> Evade 1		NEW, MV
Gideon's Outland TIE Fighter (B)	TM	TM029_Gideon_s_Outland_TIE_Fighter_B	D	Space/Ground	Imperial Remnant Starfighter	5	40	3	4	R	29		Switch: Bombard 3/Ion Cannon 2 | Bounty: Put 1 mastery counter on Gideon's Outland TIE Fighter. | Remove 2 mastery counters from Gideon's Outland TIE Fighter -> Gideon's Outland TIE Fighter gets Accuracy 1 and Double Strike until end of turn.		NEW, MV
Gideon's Strike Force (A)	TM	TM030_Gideon_s_Strike_Force_A	D	Ground/Character	Imperial Remnant Stormtrooper Squad	9	50	7	5	R	30		Switch: Critical Hit 2/Overkill | Cunning | Armor | INSERT: Gideon's Strike Force gets Fury 2 when attacking a Neutral or non-unique unit.		NEW, MV
Gideon's Strike Force (B)	TM	TM031_Gideon_s_Strike_Force_B	D	Ground/Character	Imperial Remnant Stormtrooper Squad	9	50	6	6	R	31		Hidden Cost 6 | When the battle phase starts, choose one: Gideon's Strike Force gets Ferocity until end of turn. Or: Gideon's Strike Force gets Intimidation until end of turn.		NEW, MV
Great Songs of Battle	TM	TM032_Great_Songs_of_Battle	D	Event						R	32		When each battle phase starts, each player chooses a subtype. Each unit gets +1 power when attacking a unit with one of the chosen subtypes until end of turn.		NEW, MV
Greef Karga (A)	TM	TM033_Greef_Karga_A	N	Character	Bounty Hunter Merchant	5	40	4	4	R	33		Each of your Bounty Hunter Subordinates gets Precision and "Pay 0 Force -> Intercept." | Tap, Pay X build point -> Take 1 Bounty Hunter Subordinate with printed power X+1 and put it into its arena. Play only during your build step.		NEW, MV
Greef Karga (B)	TM	TM034_Greef_Karga_B	N	Ground/Character	Bounty Hunter Merchant	6	30	4	6	R	34		Switch: Damage Control 1/ Cunning | Pay 3 Force -> Move Greef from the Character arena to the Ground arena tapped. Play only when no unit is attacking.		NEW, MV
Grogu (A)	TM	TM035_Grogu_A	L	Character	Force Sensitive Child	5	10	0	5	R	35		Grogu can have up to 5 cards in his stack. | As long as you have Din Djarin in the Character arena, Grogu can't attacked. | Tap -> Gain X Force, where X is number of cards in Grogu's stack, and you may draw a card. Play only during you build step.		NEW, MV
Grogu (B)	TM	TM036_Grogu_B	L	Character	Force Sensitive Child	4	10	0	4	R	36		Alternative Cost: Pay 4 Force | Parry 2 | INSERT: Pay 2 Force -> Protect 3		NEW, MV
Grogu's Mind Force (A)	TM	TM037_Grogu_s_Mind_Force_A	L	Equipment	Ground/Character - Skill	1				R	37		Pay 1 Force -> Equip | Equipped Force Sensitive Child gets "Pay 2 Force -> Evade 3." | Equipped Grogu also gets "Tap, Pay 4 Force -> Disrupt an attack." and "Tap, Pay 1 Force -> Tap one of your opponent's Creatures. Play only when no unit is attacking."		NEW, MV
Grogu's Pram (A)	TM	TM038_Grogu_s_Pram_A	L	Equipment	Ground/Character - Device	1				R	38		Pay 1 build point, gain 1 Force -> Equip | Equipped Force Sensitive Child gets Damage Control 1 | Equipped Grogu also gets Shields 1.		NEW, MV
How Uncharacteristic	TM	TM039_How_Uncharacteristic	N	Equipment	Ground/Character - Trait	2				R	39		When one of you opponent's Ground units or Characters taps without attacking or does no damage (after damage prevention) for an attack, attach this Trait to that unit. | Equipped Ground unit or Character gets -1 power and "Upkeep: Pay 1 build point or tap this unit."		NEW, MV
I Can Bring You in Cold	TM	TM040_I_Can_Bring_You_in_Cold	N	Battle						R	40		Put 2 damage counters on one of your opponent's untapped units unless your opponent taps that unit or pays 2 Force. Play only when no unit is attacking.		NEW, MV
I Have Spoken	TM	TM041_I_Have_Spoken	N	Battle						R	41	If a player is unable to read the flavor text of their unit to their opponent, they may indicate the flavor text in some other way such as pointing to the flavor text in physical matches, or typing the text for online play, etc.	Pay 4 Force, read the flavor text of one of your units to your opponent -> Choose one: Untap that unit. Or: Disrupt a disrupt. Or: Disrupt a Mission card. | Pay 5 Force, read the flavor text of one of your units to your opponent -> Meditate		NEW, MV
IG-11 (A)	TM	TM042_IG_11_A	N	Ground/Character	Bounty Hunter - Assassin Droid	9	50	5	6	R	42		Accuracy 1 | Armor | Roll a die -> If you roll a 1 or 2, untap IG-11, and IG-11 gets -2 power until end of turn. Play any number of time until you roll a 3 or more (after rerolls), IG-11 has attacked each of your opponent's units in this arena this turn, or IG-11 has 0 Power.		NEW, MV
IG-11 (B)	TM	TM043_IG_11_B	N	Character	Bounty Hunter - Assassin Droid	6	40	5	6	R	43		Accuracy 1 | Armor | Pay 2 Force -> Retaliate X, where X is double the number of non-Subordinate units you have in the Character arena.		NEW, MV
Klatooinian AT-ST Raider (A)	TM	TM044_Klatooinian_AT_ST_Raider_A	N	Ground/Character	Klatooinian Sorgan Pirate Walker	5	30	4	4	R	44		Switch: Critical Hit 2/ Area Damage 2 | Armor | Klatooinian AT-ST Raider gets +2 power and Precision when attacking a non-jedi.		NEW, MV
Klatooinian Warlord	TM	TM045_Klatooinian_Warlord	N	Character	Klatooinian Sorgan Pirate	6	60	4	4	R	45		Whenever one of your Klatooinians' abilities discards 1 or more cards from your opponent's deck or hand, or removes 1 or more counters from your opponent's Resource, take 1 40/2/2 Klatooinian Pillagers Subordinate and put it into the Ground or Character arena.	<s><l>Spawn Klatooinian Pillagers</l><f>/spawn Klatooinian Pillagers;/s spawns Klatooinian Pillagers subordinate using Klatooinian Warlord because a Klatooinians abilities discarded 1 or more cards from their opponent's deck or hand or removed 1 or more counters from their opponent's Resource</f></s>	NEW, MV
Kuiil (A)	TM	TM046_Kuiil_A	N	Character	Ugnaught Arvala Desert Mechanic	3	20	2	4	R	46		Reserves: Tap, Pay 1 build point -> Choose one: Draw up to 2 cards. Play only during your build step. Or: Remove up to X counters of any type from one of your Gunships, where X is the number of unique units your have in the Character arena. Play only during your build step.		NEW, MV
Kuiil (B)	TM	TM047_Kuiil_B	N	Character	Ugnaught Arvala Desert Farmer	4	30	2	5	R	47		Hidden Cost 3 | [Pilot] Creature Pilot. The Creature gets: *Put 2 damage counters on this unit -> Prevent all damage to one of your Children. *Put 1 damage counter on Kuiil -> Protect 3		NEW, MV
Kuiil's Blurrg (A)	TM	TM048_Kuiil_s_Blurrg_A	N	Ground	Bluurg Arvala Desert Farmer Creature	5	50	3	5	R	48		Reduced Cost 4: If Kuiil is in any arena or your build zone | Tap -> Choose one: Gain 1 build point. Play only during your build step. Or: Draw a card. Play only during your build step. Or: Add 1 counter to your Resource. Play only during your build step.		NEW, MV
Mandalorian Armorer Workshop	TM	TM049_Mandalorian_Armorer_Workshop	N	Resource		4				R	49		Add 1 counter -> One of your Mandalorians gets Armor and can't lose Armor until end of turn. Play only when no unit is attacking. | Remove 5 counters -> Each of your Mandalorians gets "This unit gets +1 power and Stun 1 for each Equipment attached to it." until end of turn. Play only during your build step.		NEW, MV
Mayfeld's Team (A)	TM	TM050_Mayfeld_s_Team_A	N	Ground/Character	Crime Gang Squad - Devaronian - Twi'lek	8	50	5	6	R	50		Stack: Any unique Crime Gang Character | Mayfeld's Team can have up to 5 cards in its stack. | Remove 2 captivity counters from any unit -> Deflect 2		NEW, MV
Migs Mayfeld (A)	TM	TM051_Migs_Mayfeld_A	N	Character	Crime Gang Soldier	6	50	5	5	R	51		Each of your other Crime Gang units gets +20 speed and "Foresight: You may remove 1 counter of any type from this unit."		NEW, MV
Moff Gideon (A)	TM	TM052_Moff_Gideon_A	D	Character	Imperial Remnant Officer - Diplomat	7	40	4	5	R	52		Each of your Remnant Stormtroopers costs 1 less build counter to deploy. | Pay 3 build points -> Take 1 50/3/3 Death Trooper Attack Squad Subordinate with "Double Strike" and put it into the Ground or Character arena. Play only during your build step.	<s><l>Pay 3BP to spawn Death Trooper Attack Squad</l><f>/spawn Death Trooper Attack Squad;/player stat2 -3;/s pays 3BP to spawn Death Trooper Attack Squad subordinate using Moff Gideon (A)</f></s>	NEW, MV
Moff Gideon (B)	TM	TM053_Moff_Gideon_B	D	Character	Imperial Remnant Officer - Diplomat	7	30	5	5	R	53		Each of your Remnant Stormtroopers gets Ferocity and "Whenever this unit attacks, your opponent may put 2 damage counters on the defending unit and retreat it. If he or she does, the attack ends."		NEW, MV
Mudhorn	TM	TM054_Mudhorn	N	Ground/Character	Mudhorn Arvala Desert Creature	10	30	7	7	R	54		Switch: Area Damage 3/Resilience 2 | Ferocity | Whenever your opponent removes 1 or more counters from any Resource, Mudhorn gets Fury 1 until end of turn. | Pay 2 Force -> Retaliate 4		NEW, MV
Nevarro	TM	TM055_Nevarro	N	Location	Space - Nevarro Star System	3				R	55		When your build step starts, you may remove 2 counters from your Resource. If you do, take 1 50/2/2 Nevarro Gambler Subordinate with "Bounty: Draw a card." and "Lucky 1" and put it into the Character arena. | Whenever you deploy or put a Bounty Hunter into the Character arena, you may draw a card.	<s><l>Spawn Nevarro Gambler</l><f>/spawn Nevarro Gambler;/s spawns Nevarro Gambler using Nevarro by removing 2 counters from their Resource</f></s>	NEW, MV
Nevarro Reptavian	TM	TM056_Nevarro_Reptavian	N	Ground/Character	Reptavian Nevarro Dragon Creature	8	70	7	5	R	56		Hidden Cost 5 | Pay 3 Force -> This unit gets Ferocity until end of turn. Play only when no unit is attacking. | Pay 3 Force -> Ambush 7 | Pay 3 Force -> Evade 3		NEW, MV
Nevarro Spaceport	TM	TM057_Nevarro_Spaceport	N	Location	Ground - Bounty Hunter Nevarro Facility	3				R	57		When your build steps starts, you may search your deck for a Bounty Hunter Space unit card. If you do, show it to your opponent, and put it into your hand. Shuffle your deck. | Each of your Bounty Hunters in the Space arena gets Damage Control 1.		NEW, MV
New Republic Prison Ship	TM	TM058_New_Republic_Prison_Ship	L	Space	New Republic Police Transport	8	20	2	8	R	58		Each of your opponent's units with 5 or more captivity counters on it in the Ground and Character arena can't attack.		NEW, MV
No Questions Asked	TM	TM059_No_Questions_Asked	N	Mission		2				R	59		Draw up to 4 cards and then discard a card from your hand. | Enhance: If you have at least 1 more build counter on No Question Asked, it can't be disrupted		NEW, MV
Paz Vizsla (A)	TM	TM060_Paz_Vizsla_A	N	Ground/Character	Mandalorian Warrior	9	50	7	5	R	60		Switch: Overkill/Armor, Area Damage 2 | Pay 3 Force -> Take 1 50/3/2 Tribe Warrior Subordinate with "Armor" and put it into the Ground or Character arena. Play only during your build step. | Pay 0 Force -> Protect 2	<s><l>Pay 3 Force to spawn Tribe Warrior</l><f>/spawn Tribe Warrior;/player stat1 -3;/s pays 3 Force to spawn Tribe Warrior subordinate using Paz Vizsla (A)</f></s>	NEW, MV
Paz Vizsla's Heavy Blaster Cannon (A)	TM	TM061_Paz_Vizsla_s_Heavy_Blaster_Cannon_A	N	Equipment	Ground/Character - Blaster Weapon	3				R	61		Pay 3 Force -> Equip | Equipped Mandalorian gets +2 power, Critical Hit 2, and Area Damage 2. | Equipped Paz Vizsla also gets Ferocity.		NEW, MV
Peli Motto (A)	TM	TM062_Peli_Motto_A	N	Character	Tatooine Desert Mechanic	4	30	2	4	R	62		Reserves: Tap, Pay X build points -> Remove up to X+2 damage counters from one of your Space/Ground type units in the Ground arena. | Play only during your build step.		NEW, MV
Prison Support Squadron	TM	TM063_Prison_Support_Squadron	L	Space	New Republic Police Squadron	6	50	5	5	R	63		Reduced Cost 4: If there are 2 or more cards with "Prison" and/or "Prisoner" in their names in your discard pile. | Bombard 5 | Each of your cards with "Prison" or "Prisoner" in their names can't be disrupted.		NEW, MV
Qin (A)	TM	TM064_Qin_A	N	Character	Twi'lek Crime Gang Warrior	6	50	5	5	R	64		Cunning | Damage Control X, where X is the number of cards your opponent put into his or her hand during his or her last build step | Each unit gets Backfire 2 when attacking Qin.		NEW, MV
Ran's Space Station (A)	TM	TM065_Ran_s_Space_Station_A	N	Space	Independent Crime Gang Station	9	10	5	10	R	65		Tap -> Search your deck for a Crime Gang unit card, show it to your opponent, and put it into your build zone with 1 build counter on it. Shuffle your deck. Play only during your build step.		NEW, MV
Razor Crest (A)	TM	TM066_Razor_Crest_A	N	Space/Ground	Mandalorian Bounty Hunter Gunship	8	40	4	6	R	66		Switch: +20 speed/Armor, Critical Hit 2 | Bounty: Put 1 damage counter on one of your opponent's units in the Ground or Character arena. | Discard a card from your hand -> Disrupt an attack against Razor Crest and retreat it. | Pay 0 Force -> Retaliate 2		NEW, MV
Razor Crest (B)	TM	TM067_Razor_Crest_B	N	Space/Ground	Mandalorian Bounty Hunter Gunship	6	50	3	6	R	67		INSERT: When the battle phase ends, you may choose one: Reveal a Grogu unit card from your hand to your opponent and put it face-down beneath Razor Crest. Or: Take a face-down Grogu unit card from beneath Razor Crest and put it into its arena tapped or stack it beneath Grogu.		NEW, MV
Redemption	TM	TM068_Redemption	L	Event						R	68		Each unique Character gets "Remove X redemption counters from this unit -> Remove this unit from the game and put a unique Character unit card from your discard pile into your build zone with X build counters on it. Play only during your build step." and "Put 1 damage counter and 1 redemption counter on this unit -> Protect 1."		NEW, MV
Remnant E-Web Heavy Repeating Blaster	TM	TM069_Remnant_E_Web_Heavy_Repeating_Blaster	D	Equipment	Ground/Character - Blaster Weapon	2				R	69		Pay 2 build points -> Equip, and you may draw a card. | Equipped Stormtrooper gets Critical Hit 2 and Area Damage 4		NEW, MV
Remnant Flametrooper	TM	TM070_Remnant_Flametrooper	D	Character	Imperial Remnant Stormtrooper	6	30	5	5	R	70		Area Damage 4 | This unit can attack your opponent's units in the Ground arena. | This unit can attack Ground units and Characters in your opponent's build zone.		NEW, MV
Sandcrawler Leader	TM	TM071_Sandcrawler_Leader	N	Character	Jawa Arvala Desert Scavenger	3	20	2	2	R	71		Each other Jawa Arvala Desert Scavenger gets +1 power. | Tap -> Search your deck for a Jawa Arvala Desert Scavenger unit card, show it to your opponent, and put it into your hand. Shuffle your deck. Play only during your build step.		NEW, MV
Stormtrooper Bodyguards	TM	TM072_Stormtrooper_Bodyguards	D	Ground/Character	Imperial Remnant Stormtrooper Squad	6	40	5	5	R	72		Treat this unit as a Bodyguard. | When you deploy this unit, you may pay 1 Force. If you do, take 1 50/2/2 Stormtrooper Bodyguard Subordinate with "Pay 1 Force -> Intercept" and put it into the Character arena. | Pay 2 Force -> Protect 2	<s><l>Pay 1 Force to spawn Stormtrooper Bodyguard</l><f>/spawn Stormtrooper Bodyguard;/player stat1 -1;/s pays 1 Force to spawn a Stormtrooper Bodyguard subordinate upon deployment of Stormtrooper Bodyguards</f></s>	NEW, MV
The Armorer (A)	TM	TM073_The_Armorer_A	N	Character	Mandalorian Merchant	6	30	5	5	R	73		Reserves:Tap, Pay 1 Force -> Gain 1 build point, and you may add 1 counter to your Resource and /or return an Equipment card from your discard pile to your hand. Play only during your build step.		NEW, MV
The Armorer (B)	TM	TM074_The_Armorer_B	N	Ground/Character	Mandalorian Merchant	9	40	5	5	R	74		Switch: Riposte 3/Tap -> Protect 5 | Armor | Intimidation | Pay 1 Force -> Intercept		NEW, MV
The Client (A)	TM	TM075_The_Client_A	D	Character	Imperial Remnant Diplomat	5	20	2	4	R	75		Reserves: Each of your Bounty Hunters gets "Bounty: You may take an Equipment card from your hand and attach it to this unit without paying it's build or equip costs."		NEW, MV
The Reckoning	TM	TM076_The_Reckoning	N	Event						R	76		When each arena's battle step starts, each player may choose one of his or her unique units in that arena. If a player does, he or she chooses either Inspiration or Intimidation. That player's chosen unit gets the chosen ability until end of turn		NEW, MV
The Sin	TM	TM077_The_Sin	N	Mission - Trap		1				R	77		When your opponent gains a Bounty, discards 1 or more cards from your hand or deck, or removes 1 or more cards from your discard pile from the game, choose one of your opponent's units in any arena. The chosen unit gets "Upkeep: Remove 1 damage counter from one of your opponent's in nay arena or tap this unit." until it is discarded		NEW, MV
The Tribe (A)	TM	TM078_The_Tribe_A	N	Ground/Character	Mandalorian Warrior Squad	9	40	7	5	R	78		Switch: Area Damage 2/Overkill | Hidden Cost 6 | Armor | Stealth		NEW, MV
What the F?	TM	TM079_What_the_F_v2	N	Mission - Trap		4				R	79		When your opponent deploys a unit/unit card, disrupt its deployment. | Pay 7 Force, discard a card from your hand -> Meditate		NEW, MV
Winta (A)	TM	TM080_Winta_A	N	Character	Sorgan Farmer Villager Child - Urchin	2	50	0	3	R	80		Each of your other Children and Urchins gets +1 health. | Tap -> Choose one: Add 1 counter to your Resource. Play only during your build step. Or: Untap one of your other Children.		NEW, MV
Arvala-7	TM	TM081_Arvala_7	N	Location 	Space - Arvala Star System	3				U	81		Each of your Force Sensitive Children gets "This unit can't be attacked unless your opponent pays 1 Force."		NEW, MV
Arvala Jawa Tribe (B)	TM	TM082_Arvala_Jawa_Tribe_B	N	Ground	Jawa Arvala Desert Scavenger Squad	5	20	3	5	U	82		Whenever one of your Jawas is discarded, Arvala Jawa Tribe gets Fury 1 until end of turn. | Avenge 3 | INSERT: Pay 1 Force -> Redirect		NEW, MV
Arvala Sandcrawler	TM	TM083_Arvala_Sandcrawler	N	Ground	Jawa Arvala Desert Scavenger Sandcrawler	7	10	3	7	U	83		Tap, Remove a card from any discard pile from the game -> Take 1 20/2/3 Arvala Jawa Scavengers Subordinate with "Tap -> Draw a card. Play only during your build step." and put it into the Ground arena. Play only during your build step	<s><l>Tap to spawn Arvala Jawa Scavengers</l><f>/spawn Arvala Jawa Scavengers;/cr90;/s taps Arvala Sandcrawler to spawn Arvala Jawa Scavengers and MUST now remove a card from any discard pile from the game</f></s>	NEW, MV
Assassin's Trap	TM	TM084_Assassin_s_Trap	N	Mission - Trap		1				U	84		When one of your units uses Ambush in any arena, put 1 damage counter on one of your opponent's units in that arena. | Pay 2 Force -> Meditate		NEW, MV
Bad Idea	TM	TM085_Bad_Idea	N	Mission		1				U	85		One of your units with a Blaster Weapon attached gets "Pay 1 Force -> Protect X, where X is the number of Blaster Weapons attached to this unit." until end of turn. | Discard a card from your hand -> Meditate		NEW, MV
Bounty Hunter Guild Squad (C)	TM	TM086_Bounty_Hunter_Guild_Squad_C	N	Ground	Nikto Bounty Hunter Squad	6	40	5	5	U	86		Upkeep: Pay 1 build point or tap one of your Bounty Hunters in the Ground arena. | Bounty: Take 1 40/2/2 Nikto Bounty Hunter Subordinate with "Fury 1" and put it into the Character arena. | INSERT: Riposte 1 	<s><l>Spawn Nikto Bounty Hunter</l><f>/spawn Nikto Bounty Hunter;/s spawns Nikto Bounty Hunter subordinate by gaining Bounty with Bounty Hunter Guild Squad ( C)</f></s>	NEW, MV
