Name	Set	ImageFile	Side	Type	Subtype	Cost	Speed	Power	Health	Rarity	Number	Usage	Text	Script	Classification
Anthan Prime Dockyard	VDR	VDR011_Anthan_Prime_Dockyard	D	Location	Space - Imperial Facility	3				U	11		Each of your Imperial Space units gets Damage Control 1. | Discard this Location -> Prevent up to 4 damage to one of your Space units. | Pay 2 build points and discard any Location from the Space arena -> Meditate.		REB
Battle of Vrogas Vas	VDR	VDR012_Battle_Of_Vrogas_Vas	N	Event						U	12		When the battle phase starts, each players unit with the highest build cost in the  Character arena gets +2 Power and Critical hit 2 until end of turn. Each other unit in the Character arena gets Backfire 2.		REB
Bounty Hunter Gang (K)	VDR	VDR013_Bounty_Hunter_Gang_K	N	Ground/Character	Bounty Hunter Assassin Squad	7	40	3	7	R	13		Stack: Boba Fett and Krrsantan | Bounty: Look at your opponent's hand and  discard a unit card. | Damage Control 2 | Double Strike		REB
Commodex Tahn (A)	VDR	VDR014_Commodex_Tahn_A	L	Character	Naboo Diplomat Mortician	3	20	2	3	U	14		Each Princess Leia unit card gets Hidden Cost 3. | Reserves: As long as you have a Diplomat or Naboo unit card in your discard pile, each of your Diplomats and Naboo Characters gets +1 power  and Cunning.		REB
Cylo (A)	VDR	VDR015_Cylo_A	D	Character	Imperial Cyborg Clone Scientist	6	40	5	6	U	15		Cunning | Foresight: Draw a card. | Deploy: Each player may take an Equipment card from outside the game, reveal it, and put it into their hand. | Riposte 3 | Pay 2 Force, Discard the top 2 cards from your  deck -> Meditate       		REB
Devastator (E)	VDR	VDR016_Devastator_E	D	Space	Imperial Capital Ship Flag Ship	7	30	6	6	U	16		Shields 1 | Deploy: Search your deck for a card with Vader in its name, reveal it, and put it into you hand. Shuffle your deck. | INSERT: Avenge 4		REB
Doctor Aphra (D)	VDR	VDR017_Doctor_Aphra_D	N	Character	Assassin Smuggler Historian Thief	7	50	5	5	U	17		Upkeep: Pay 1 build point, or tap Doctor Aphra. | Pay 1 build point -> Search your opponent's deck for 2 unit cards, reveal them, discard them. Your opponent shuffles their deck. | Lucky 3		REB
Inspector Thanoth (A)	VDR	VDR018_Inspector_Thanoth_A	D	Character	Imperial Officer	3	20	1	4	U	18		When the battle phase starts, reveal the top  X cards of your deck, where X is the number of units you have in the Character arena. If you reveal a card with Vader in it's name, gain 2 Force. Choose one card and discard it. Put any remaining cards on top of your deck in any order. | Pay 2 Force -> Retreat Thanoth		REB
Meditation By Force	VDR	VDR019_Meditation_By_Force	N	Battle						U	19		Pay 5 Force -> Choose one: Do X unpreventable damage to one of your opponent's Characters, where X is your opponent's Force Total. Play only if your opponent's Force total is 5 or less. Or: Do 5 damage to one of your opponent's Characters. 		REB
Vader's TIE Fighter (I)	VDR	VDR020_Vader_s_TIE_Fighter_I	D	Space	Imperial Dark Jedi - Sith Starfighter	5	50	3	3	U	20		Critical Hit 2 | Lucky X+1, where X is the number of cards in Vader's TIE's stack plus the number of units piloting it. | Discard Vader's TIE Fighter -> One of Vader's TIE's pilots does X dice of damage to a unit in  the space arena, where X is the pilot's power. Move that pilot to it's arena untapped.		REB
Arquitens-Class Cruiser	VDR	VDR021_Arquitens_Class_Cruiser	D	Space	Imperial Cruiser	5	30	4	4	C	21		Armor | Stun 2 | Bombard 4		REB
Change of Management	VDR	VDR022_Change_Of_Management	N	Mission - Trap		2				C	22		When one of your Officers would be discarded, remove it from the game instead. Choose one of your other Officers. That unit gets the printed game text of the removed Officer unit card until it is discarded. | Pay 5 Force -> Meditate.		REB
Double Jeopardy	VDR	VDR023_Double_Jeopardy	N	Battle						C	23		Put 2 damage counters on your attacking unit -> That unit gets Double Damage for this attack. Play only before any dice are rolled for the attack. Put 2 damage counters on your attacking unit -> Meditate		REB
Emperor's Gambit	VDR	VDR024_Emperor_s_Gambit	N	Mission  - Campaign		2				C	24		At the end of the turn, if you have 2 or more units with the Officer or Jedi subtype in any arenas, and if an effect let your opponent search their deck for a card this turn, you may search your deck for a card with the same type they revealed in a search, reveal it, put it into your hand, and shuffle your deck. 		REB
Rebel Infantry	VDR	VDR025_Rebel_Infantry	L	Ground	Rebel Soldier Squad	4	30	4	4	C	25		When you deploy this unit, or move it into the Ground arena, it gets +30 Speed until end of  turn. | Pay 0 Force -> Retaliate 4. Play only if this unit was in the Ground arena at the end of last turn.		REB
Revenge of the Dead	VDR	VDR026_Revenge_Of_The_Dead	N	Battle						C	26		Pay X Force, remove a unique Character card from your discard pile from the game ->  Deploy a unique Character card from your hand with the same name as the removed card and with printed build cost X+1. That unit gets the Clone subtype until is is discarded. 		REB
Tarkin Initiative Blastomech Upgrade	VDR	VDR027_Tarkin_Initiative_Blastomech_Upgrade	N	Equipment	Ground/Character - Trait	2				C	27		When you deploy, move, or put an Astromech into it's arena, attach this Trait to  that unit. Equipped Astromech gets +2 power, +1 health, Damage Control 1, Overkill and  "Put 2 damage counters on one of your Ground or Character units -> This unit gets +4 power until end of turn. Play only when no unit is attacking."		REB
Vader's Versatility	VDR	VDR028_Vader_s_Versatility	D	Equipment	Ground/Character - Skill	1				C	28		Pay 2 Force -> Equip Equipped Darth Vader with 2 or more different counter types gets "When the battle phase  starts, choose one option for each counter type on Vader. Vader gets the chosen options until end of turn: +10 Speed. Or: +1 Power. Or: Critical Hit 1. Or: Focus 1. Or: Parry 1."		REB
Vrogas Vas Secret Base (A)	VDR	VDR029_Vrogas_Vas_Secret_Base_A	L	Ground	Vrogas Vas Rebel Fortification	6	10	*	8	C	29		Upkeep: Pay 1 build point or tap Vrogas Vas Secret Base. | Armor | Vrogas Vas Secret Base's Power is equal to the number of Rebel units you have in all arenas. | Pay 2 Force -> One of your Rebel Ground or Space units gets Armor until end of turn. Play only when no unit is attacking.		REB
Yellow Squadron (A)	VDR	VDR030_Yellow_Squadron_A	L	Space	Rebel Squadron	4	50	3	3	C	30		Bounty: Put 1 damage counter on one of your opponent's Dark Side units. | Focus 2 | Discard one of your Starfighters from the Space arena -> Remove all damage counters from this unit. Play only when no unit is attacking.		REB
