Name	Set	ImageFile	Side	Type	Subtype	Cost	Speed	Power	Health	Rarity	Number	Usage	Text	Script	Classification
Kylo's Strike Team (D)	BOC	BOC028_Kylo_s_Strike_Team_D	D	Ground	First Order Arctic Stormtrooper Squad	8	50	4	5	R	28		Intimidation | Pay 2 build points -> Take 1 50/2/3 Elite First Order Snowtrooper Subordinate with "Ferocity" and "Resilience 1" and put it into the Character arena. Play only during your build step. | Pay 1 Force -> Evade 1 | INSERT: Pay 2 Force -> Kylo's Strike Team gets Ferocity and Precision for this attack.	<s><l>Pay 2BP to Spawn Elite First Order Snowtrooper</l><f>/spawn Elite First Order Snowtrooper;/player stat2 -2;/s pays 2BP to spawn an Elite First Order Snowtrooper Subordinate using Kylo's Strike Team (D)</f></s>	RES
Let's Finish This	BOC	BOC029_Let_s_Finish_This	D	Battle						R	29		Reduced Cost 5: If you have more units in the Ground arena than your opponent. | Pay 7 Force -> Put 3 damage counters on one of your opponent's units in the Ground arena. Play only when no unit is attacking.		RES
Lost Padawan	BOC	BOC030_Lost_Padawan	L	Battle						R	30		Pay 6 Force -> Prevent all damage to one of your Jedi Padawans. If that damage is from an attacking unit, you may also put X damage counters on that attacking unit, where X is the amount of damage prevented this way minus 1.		RES
Luke's Intervention	BOC	BOC031_Luke_s_Intervention	L	Mission - Trap		3				R	31		When the battle phase ends, if you have Luke Skywalker in any arena, gain 4 Force, and you may remove 1 damage counter from each of your Ground units. | Remove 3 cards from your discard pile from the game -> Meditate		RES
Luke Skywalker (G2)	BOC	BOC032_Luke_Skywalker_G2	L	Ground/Character	Resistance Jedi Master	7	10	0	8	R	32		When the battle phase starts, if Luke's Illusion is not in play, you may search your deck for a Luke's Illusion unit card. If you do, put it into the Character arena untapped. Shuffle your deck. | When Luke is discarded, discard Luke's Illusion. | Pay X Force -> Protect X +1.		RES
Millennium Falcon (A2)	BOC	BOC033_Millennium_Falcon_A2	L	Space/Ground	Resistance Jedi Transport	9	60	6	4	R	33		Switch: Bombard 4/Accuracy 1 | Hidden Cost 6 | Whenever damage from the Millennium Falcon causes a unit to be discarded, untap it. | Pay 3 Force -> Evade 3		RES
No Need for Help	BOC	BOC034_No_Need_for_Help	L	Mission		3				R	34		One of your Jedi Masters gets Fortitude and "Prevent all damage to this unit" until end of turn.		RES
Phasma's Division (D)	BOC	BOC035_Phasma_s_Division_D	D	Ground	First Order Stormtrooper Squad	7	30	7	6	R	35		Alternative Cost: Remove 4 counters from your Resource, remove 2 captivity counters from one of your opponent's Characters, tap one of your Capital Ships in the Space arena. | Tap -> Phasma's Division does 5 damage divided as you choose between 1 or 2 of your opponent's units in the Ground arena. Play only when Phasma's Division would attack.		RES
Poe Dameron (I)	BOC	BOC036_Poe_Dameron_I	L	Character	Resistance Officer	7	50	5	6	R	36		When you deploy Poe, you may search your deck for up to 2 Battle cards or up to 2 Mission cards. If you do, show them to your opponent and put them into your hand. Shuffle your deck. | INSERT: Riposte 2		RES
Poe Dameron's Piloting (B)	BOC	BOC037_Poe_Dameron_s_Piloting_B	L	Equipment	Ground - Skill	2				R	37		Pay 1 Force -> Equip | Equipped Speeder with a Pilot gets "Pay 1 Force -> Evade 1." | Equipped unique Speeder with Poe Dameron as a Pilot gets Inspiration.		RES
Poe's Ski Speeder (A)	BOC	BOC038_Poe_s_Ski_Speeder_A	L	Ground	Resistance Speeder	6	60	3	3	R	38		Inspiration | Resilience 2 | When you deploy Poe's Ski Speeder, you may search your deck for a "Reb" Squadron unit card. If you do, show it to your opponent and put it into your hand. Shuffle your deck.		RES
Raddus (E)	BOC	BOC039_Raddus_E	L	Space	Resistance Capital Ship - Cruiser - Flagship	8	30	2	8	R	39		Each of your Resistance Cruisers gets "Remove 3 counters from your Resource -> Disrupt an attack against this unit." | INSERT: Resilience 2		RES
Reb Squadron (B)	BOC	BOC040_Reb_Squadron_B	L	Ground	Resistance Speeder Squadron	6	50	5	3	R	40		Hidden Cost 3 | Resilience 2 | Each of your Resistance Speeders cost 1 less build counter to deploy.		RES
Rebellion Reborn	BOC	BOC041_Rebellion_Reborn	L	Mission - Trap		X				R	41		When the battle phase ends, if none of your units were discarded this turn, X of your Resistance units each gets the Rebel subtype and +1 health until end of game, and each also gets Resilience 1 until end of next turn.		RES
Resistance Defense Force	BOC	BOC042_Resistance_Defense_Force	L	Ground	Resistance Soldier Squad	8	30	5	7	R	42		Damage Control 2 | When you deploy this unit, you may pay 2 Force. If you do, reveal a Resistance Ground unit card from your hand to your opponent and put it into your build zone with 2 build counters on it.		RES
Rey (K)	BOC	BOC043_Rey_K	L	Character	Resistance Jedi Padawan6	6	40	4	6	R	43		Transport Pilot. The Transport gets:  -Critical Hit 2  - Pay 2 Force -> Evade 2  -As long as this unit is in the Ground arena, it gets "Pay 2 Force -> Protect 2."		RES
Rey's Shooting (A)	BOC	BOC044_Rey_s_Shooting_A	L	Equipment	Space/Ground - Skill	3				R	44		Pay 2 Force -> Equip | Equipped Transport with a Pilot gets Accuracy 1. | Equipped Millennium Falcon with Rey as a Pilot also gets Precision and Lucky 1.		RES
Rose Tico (E)	BOC	BOC045_Rose_Tico_E	L	Character	Resistance Mechanic	4	50	4	4	R	45		Tap -> Search your deck for a Resistance Ground unit card, show it to your opponent, and put it into your hand. Shuffle your deck. Play only during your build step.		RES
Snoke's Praetorian Guard (D)	BOC	BOC046_Snoke_s_Praetorian_Guard_D	D	Ground/Character	First Order Bodyguard Squad	8	50	6	4	R	46		Switch: +1 power, Critical Hit 2/Riposte 3| Armor | When you deploy Snoke's Praetorian Guard, your Supreme Leaders can't be attacked until end of turn. | Avenge 4 | Pay 1 Force -> Intercept.		RES
Suicide Run	BOC	BOC047_Suicide_Run	L	Battle						R	47		Discard one of your Speeders from the Ground arena -> Put X damage counters on one of your opponent's Ground units, where X is that Speeder's printed health. Play only when that Speeder would attack. | Enhance: Discard a card from your hand -> If that Speeder has a Pilot, put 2 more damage counters on that Ground unit.		RES
Superlaser Siege Cannon	BOC	BOC048_Superlaser_Siege_Cannon	D	Ground	First Order Artillery	11	10	9	10	R	48		As long as your opponent has no Location in the Ground arena, each of his or her Ground units loses Armor. | Tap, Remove 2 counters from your Resource, discard a Location with printed build cost X from the Ground or Character arena - > Put X damage counters on a unit in that arena. Play only when this unit would attack.		RES
Vice Admiral Amilyn Holdo (D)	BOC	BOC049_Vice_Admiral_Amilyn_Holdo_D	L	Character	Resistance Officer	6	20	4	4	R	49		Cruiser Pilot. The Cruiser gets:  -When this unit would be discarded from the Space arena, you may put 5 damage counters on one of your opponent's units in the Space arena and 1 damage counter on each of your opponent's other units in the Space arena. If you do, remove this unit from the game instead.		RES
Vulptex	BOC	BOC050_Vulptex	N	Character	Vulptex Creature	4	40	1	1	R	50		When you deploy this unit, you may look at your opponent's hand and partially built cards in his or her build zone. | Remove this unit from the game -> Prevent all damage to your Ground units this turn.		RES
Assault on Crait	BOC	BOC051_Assault_on_Crait	D	Mission - Campaign		2				U	51		When each battle phase starts, if you have a First Order Officer in the Character arena, each of your First Order Walkers gets +1 power and Critical Hit 1 until end of turn.		RES
Base Communication Computer	BOC	BOC052_Base_Communication_Computer	L	Equipment	Space/Ground - Device	2				U	52		Remove 2 counters from your Resource -> Equip | Equipped Fortification gets "Remove 2 counters from your Resource -> Shuffle a unit card from your discard pile into your deck. Play only during your build step."		RES
BB-8 (E)	BOC	BOC053_BB_8_E	L	Character	Resistance Astromech Droid	4	20	2	2	U	53		When you deploy BB-8, you may roll a die. If you do, and roll a 5 or 6, gain control of one of your opponent's Walkers until end of game. | Walker Pilot. The Walker gets:  -Overkill  -Pay 1 Force -> Ambush 3		RES
BB-9E (B)	BOC	BOC054_BB_9E_B	D	Character	First Order Astromech Droid - Spy	4	20	1	3	U	54		Lucky 1 | When your build step starts, look at your opponent's hand. If there are any Ground or Character unit cards there, you may pay 1 build point. If you do, discard one of those cards. 		RES
Big-Ass Door	BOC	BOC055_Big_Ass_Door	L	Equipment	Ground - Armor Defense	1				U	55		Pay 2 build points -> Equip | Equipped Fortification gets Armor and "Pay 0 Force -> Intercept"		RES
Big Gun	BOC	BOC056_Big_Gun	D	Mission - Trap		3				U	56		When you deploy an Artillery to the Ground arena, that Artillery gets Critical Hit 3, Stun 2, Area Damage 3, and "Pay 0 Force -> Redirect" until end of turn. | Remove 3 counters from your Resource -> Meditate		RES
C'ai Threnalli (B)	BOC	BOC057_C_ai_Threnalli_B	L	Character	Abednedo Resistance Soldier	4	30	2	4	U	57		Speeder Pilot. The Speeder gets:  +1 health  - Lucky 1  -Stun 2.		RES
Captain Phasma (F)	BOC	BOC058_Captain_Phasma_F	D	Character	First Order Stormtrooper Officer	7	50	7	5	U	58		Critical Hit 2 | Ferocity | Armor | when Phasma is discarded, your opponent may put 3 damage counters on one of your units in the Ground or Character arena.		RES
Chewbacca (A2)	BOC	BOC059_Chewbacca_A2	L	Character	Wookiee Resistance Soldier	6	30	5	7	U	59		Transport Pilot. The Transport gets:  -Tap -> Tap one of your opponent's units in the Ground arena. Play only when no unit is attacking.  -Pay 1 Force -> Ambush 3  -Pay 1 Force -> Retaliate 3		RES
Chewbacca's Porg (C)	BOC	BOC060_Chewbacca_s_Porg_C	L	Character	Porg Creature	3	10	1	3	U	60		Chewbacca gets Fury 1. | Tap -> Each of your Porgs gets Lucky 1 until end of turn. Play only during your build step.		RES
Crack That Door	BOC	BOC061_Crack_That_Door	D	Battle						U	61		Tap one of your Artilleries in any arena -> Remove a Location from the Ground or Character arena from the game, and then you may put 1 damage counter on each of your opponent's Characters.		RES
Crait Base (C)	BOC	BOC062_Crait_Base_C	L	Ground	Resistance Fortification	10	10	5	10	U	62		Shields 2 | Pay 2 Force -> Protect 2 | INSERT: Pay 1 Force -> Retaliate 2		RES
Crait Base (D)	BOC	BOC063_Crait_Base_D	L	Ground	Resistance Fortification	9	10	7	8	U	63		Armor | When your build step starts, you may draw 3 cards. If you do, discard a card from your hand.		RES
Crait Base Soldiers	BOC	BOC064_Crait_Base_Soldiers	L	Ground	Resistance Solder Squad	4	30	4	4	U	64		When you deploy this unit, you may pay X build points. If you do, take 1 Resistance Soldier or Speeder Subordinate with printed power X and put it into the Ground arena. | When this unit is discarded, you may draw a card.		RES
Crait Base Troopers	BOC	BOC065_Crait_Base_Troopers	L	Ground	Resistance Soldier Squad	5	30	4	4	U	65		Armor | Resilience 2 | When this unit is discarded, you may remove it from the game. If you do, draw up to 2 cards.		RES
Crait Salt Mine Tunnels	BOC	BOC066_Crait_Salt_Mine_Tunnels	L	Location	Ground/Character - Resistance Crait Facility	0				U	66		When you complete this Location, gain 1 Force. | Whenever one of your untapped units is attacked in this arena, you may roll a die. If you do, and roll a 6, retreat the defending unit and the attack ends.		RES
Crait Salt Plain	BOC	BOC067_Crait_Salt_Plain	N	Location	Ground - Crait Landscape	3				U	67		Hidden Cost 1 | When your build step starts, you may add 1 counter to your Resource. You may also pay 1 Force. If you do, add 1 more counter to your Resource.		RES
Elite Shuttle Pilot	BOC	BOC068_Elite_Shuttle_Pilot	D	Character	First Order Soldier	4	20	2	3	U	68		Transport Pilot. The Transport gets:  -+10 speed  -Precision  -Damage Control 1  -Pay 1 Force -> Evade 1		RES
Finn (J)	BOC	BOC069_Finn_J	L	Character	Resistance Soldier	4	40	4	3	U	69		Speeder Pilot. The Speeder gets:  - +30 speed  - Attacks from this unit can't be disrupted.  - This unit's activated abilities can't be disrupted.		RES
Finn's Concern (D)	BOC	BOC070_Finn_s_Concern_B	L	Equipment	Character - Trait	1				U	70		When one of your Characters would be damaged (before damage prevention), attach Finn's concern to one of your other Characters.  | Equipped Character gets "Reserves: Tap -> Remove 1 damage counter from one of your units in the Character arena. Play only when no unit is attacking."		RES
Finn's Shuttle (B)	BOC	BOC071_Finn_s_Shuttle_B	L	Space/Ground	Resistance Transport	4	30	1	3	U	71		Reduced Cost 3: If Finn is in any arena. | Resilience 2 | When Finn's Shuttle is discarded, you may remove up  to 2 damage counters from one of your Characters.		RES
Finn's Ski Speeder (B)	BOC	BOC072_Finn_s_Ski_Speeder_B	L	Ground	Resistance Speeder	3	60	1	3	U	72		Double Damage | Roll Finn's Ski Speeder's attack dice secretly. Show them to your opponent after damage prevention. | Pay 1 Force -> Ambush 2		RES
First Order AT-AT	BOC	BOC073_First_Order_AT_AT	D	Ground	First Order Walker	7	20	4	5	U	73		Armor | Double Strike | Tap -> Search your deck for a First Order Officer unit card, show it to your opponent, and put it into your hand. Shuffle your deck. Play only during your build step.		RES
First Order AT-M6	BOC	BOC074_First_Order_AT_M6	D	Ground	First Order Walker	8	20	5	6	U	74		Armor | Double Damage | Pay 3 Force -> Retaliate 5		RES
General Leia Organa Solo (G2)	BOC	BOC075_General_Leia_Organa_Solo_G2	L	Character	Force Sensitive Resistance Officer 	5	30	3	4	U	75		Upkeep: Gain 1 Force or remove a card from your opponent's discard pile from the game. | As long as your opponent has a Dark Side unit in the Character arena, Leia gets Fortitude and Parry 2.		RES
I Felt It	BOC	BOC076_I_Felt_It	L	Mission - Trap		1				U	76		When one of your Jedi is discarded from the Character arena, gain 2 Force. | Enhance: Remove X cards with "I Felt It" in its name from your discard pile from the game -> Gain X+2 Force, and you may draw a card instead.		RES
I Felt It, Too	BOC	BOC077_I_Felt_It_Too	L	Mission - Trap		2				U	77		When one of your Jedi is discarded from the Character arena, gain 3 Force. | Enhance: Remove X cards with "I Felt It" in its name from your discard pile from the game -> Gain X+3 Force, and you may draw a card instead.		RES
I Won't Let Them Win	BOC	BOC078_I_Won_t_Let_Them_Win	L	Battle						U	78		Remove one of your Speeders with printed build cost X from the Ground arena from the game -> Put a unit card with printed build cost X+1 from your hand into any arena. Play only when no unit is attacking.		RES
Kylo Ren (L)	BOC	BOC079_Kylo_Ren_L	D	Character	First Order Supreme Leader - Dark Jedi	5	60	5	5	U	79		Precision | Kyle gets +1 power, Backfire 2, and Fury 4 when attacking a Jedi Master. | Pay 2 Force -> Evade 2		RES
Kylo Ren's Distraction (A)	BOC	BOC080_Kylo_Ren_s_Distraction_A	D	Equipment	Character - Trait	2				U	80		When one of your Ground units attacks, disrupt that attack and attach Kylo Ren's Distraction to one of your unique Characters. | Equipped unique Character gets +3 power, Accuracy -1, and Fury 1. | Equipped Kylo Ren also gets Ferocity.		RES
Kylo Ren's Rage (C)	BOC	BOC081_Kylo_Ren_s_Rage_C	D	Equipment	Character - Trait	2				U	81		When your opponent retreats a Ground unit or Character, attach Kylo Ren's Rage to one of your Characters with "Ferocity" or "Fury" in its game text. |  Equipped Character with "Ferocity" or "Fury" in its game text gets +20 speed. | Equipped Kylo Ren also gets "Pay 2 Force, retreat one of your First Order Ground units -> Untap Kylo. Play only once per turn and only when no unit is attacking."		RES
Kylo's Shuttle (D)	BOC	BOC082_Kylo_s_Shuttle_D	D	Space/Ground	First Order Dark Jedi Transport	4	40	3	4	U	82		Whenever one of your Walkers would be attacked, you may remove 3 counters from your Resource. If you do, take 1 60/3/3 First Order TIE Fighter Swarm Subordinate with "Pay 0 Force -> Intercept" and put it into the Ground arena.	<s><l>Spawn First Order TIE Fighter Swarm</l><f>/spawn First Order TIE Fighter Swarm;/s spawns First Order TIE Fighter Swarm Subordinate using Kylo's Shuttle (D) because one of their Walkers would have been attacked and they removed 3 counters from their resource</f></s> 	RES
Kylo's Strike Team (E)	BOC	BOC083_Kylo_s_Strike_Team_E	D	Ground	First Order Dark Jedi Walker Squad	9	20	6	6	U	83		Armor | Intimidation | Tap -> One of your Characters gets +20 speed and Overkill until end of turn. Play only when no unit is attacking.		RES
Life Form Scan	BOC	BOC084_Life_Form_Scan	L	Equipment	Character - Skill	1				U	84		Look at the top 2 cards of your deck -> Equip | Equipped Astromech Droid gets "Tap, Pay 1 Force -> Reveal the top card from your deck to your opponent. If that card is a unit card, put it into the build zone with 1 build counter on it. If not, shuffle it into your deck. Play only during your build step."		RES
Luke's Illusion (A)	BOC	BOC085_Luke_s_Illusion_A	L	Character	Resistance Force Illusion	3	10	0	3	U	85		Luke's Illusion doesn't count toward controlling the Character arena. | Prevent all damage to and from Luke's Illusion. | Remove a Character unit card from your discard pile from the game -> Gain 2 Force.		RES
Luke Skywalker's Wisdom (B)	BOC	BOC086_Luke_Skywalker_s_Wisdom_B	L	Equipment	Character - Trait	2				U	86		When one of your Jedi Characters is damaged (after damage prevention), attach Luke Skywalker's Wisdom to that Jedi Character. | Equipped Jedi gets Damage Control 1 and "Forewarning: Your opponent loses 1 Force."		RES
Millennium Falcon (B2)	BOC	BOC087_Millennium_Falcon_B2	L	Space/Ground	Resistance Jedi Transport	8	70	3	5	U	87		Switch: +2 power/Double Strike | The Millennium Falcon gets Critical Hit 2 when attacking a multi-arena unit. | Pay 3 Force -> Ambush 6 | Pay 2 Force -> Evade 2		RES
Never Really Gone	BOC	BOC088_Never_Really_Gone	N	Mission		2				U	88		To complete Never Really Gone, you must also pay X Force. Shuffle X unit cards from your discard pile into your deck.		RES
Poe Dameron (J)	BOC	BOC089_Poe_Dameron_J	L	Character	Resistance Officer	4	60	3	3	U	89		Speeder Pilot. The Speeder gets:  - Bounty: Remove up to 2 damage counters from one of your units in the Ground or Character arena.		RES
Poe Dameron's EL-16HFE Blaster Rifle (B)	BOC	BOC090_Poe_Dameron_s_EL_16HFE_Blaster_Rifle_B	L	Equipment	Character - Blaster Weapon	2				U	90		Discard a card from your hand -> Equip | Equipped Character gets "Pay 1 Force -> Retaliate 3." | Equipped Poe Dameron also gets Riposte 2.		RES
Poe Dameron's Leadership (A)	BOC	BOC091_Poe_Dameron_s_Leadership_A	L	Equipment	Character - Trait	3				U	91		When the battle phase starts, if you have no unit in the Character arena with Inspiration, attach Poe Dameron's Leadership to one of your unique Characters. | Equipped unique Character gets +1 health and Focus 2. | Equipped Poe Dameron also gets Inspiration.		RES
Poe's Ski Speeder (B)	BOC	BOC092_Poe_s_Ski_Speeder_B	L	Ground	Resistance Speeder	4	70	2	4	U	92		Hidden Cost 2 | Retreat one of your other Resistance Speeders from the Ground arena -> Prevent all damage to one of your other units in the Ground or Character arena.		RES
Raddus (F)	BOC	BOC093_Raddus_F	L	Space	Resistance Capital Ship - Cruiser - Flagship	6	40	3	6	U	93		Lucky 3 | When you deploy Raddus, you may pay 3 build points.  If you do, take 3 40/0/3 Resistance Lifeboats Subordinates with "Return this unit to your supply -> Prevent up to 3 damage to one of your Resistance Ground units." and put them into the Space arena.	<s><l>Pay 3BP to Spawn 3 Resistance Lifeboats</l><f>/spawn Resistance Lifeboats;/spawn Resistance Lifeboats;/spawn Resistance Lifeboats;/player stat2 -3;/s pays 3BP to spawn 3 Resistance Lifeboats Subordinates on deployment of Raddus (F)</f></s>	RES
Reb Squadron (C)	BOC	BOC094_Reb_Squadron_C	L	Ground	Resistance Speeder Squadron	7	40	6	4	U	94		As long as "Reb" Squadron has Poe Pameron as a Pilot, "Reb" Squadron gets +10 speed and Lucky 1. | Tap -> Take 1 70/2/2 V-4X-D Ski Speeder Subordinate with "Resilience 1" and put it into the Ground arena. Play only during your build step.	<s><l>tap to Spawn V-4X-D Ski Speeder</l><f>/spawn V-4X-D Ski Speeder;/cr90;/s taps “Reb” Squadron ( C) to spawn V-4X-D Ski Speeder Subordinate</f></s>	RES
Resistance High Command (A)	BOC	BOC095_Resistance_High_Command_A	L	Ground	Resistance Officer Squad	8	40	4	4	U	95		Stack: Any unique Resistance Officer. | Damage Control 2 | Inspiration | Each of your Resistance Officers costs 1 less build counter to deploy.		RES
