Name	Set	ImageFile	Side	Type	Subtype	Cost	Speed	Power	Health	Rarity	Number	Usage	Text	Script	Classification
Grand Inquisitor (E)	OBWN	OBWN011_Grand_Inquisitor_E	D	Character	Imperial Dark Jedi Inquisitor	7	50	6	6	R	11		Upkeep: Pay 1 Force or tap an Inquisitor. | When this unit is deployed or meditated, the next battle card you play costs 2 less Force to play. | Pay 2 Force -> Evade 2 and Deflect 1 | Tap one or more Inquisitors you control with a combined build cost of 7 or more -> Meditate		REB
I Will Face Him Alone	OBWN	OBWN012_I_Will_Face_Him_Alone	D	Battle						R	12		Pay 4 Force -> Choose one of your opponent's units in the Character arena. Tap all the units in the Character arena except that unit and Darth Vader. Darth Vader gets Precision until end of turn. Play only if Darth Vader is in the Character arena and only if your opponent has a unit in the Character arena.		REB
Inquisitor Strike Team (C)	OBWN	OBWN013_Inquisitor_Strike_Team_C	D	Ground	Imperial Dark Jedi Inquisitor Squad	7	50	5	6	R	13		Stack: Any unique Inquisitor. | Pay 2 Force -> Absorb X, up to 4, where X is the number of cards in Inquisitor Strike Team's stack. | Each of your Inquisitors gets "Last Stand: One of your Inquisitors gets +1 power until it is discarded."		REB
Jedi Master and Apprentice (Q)	OBWN	OBWN014_Jedi_Master_and_Apprentice_Q	L	Ground/Character	Republic Jedi Padawan - Jedi Master	8	60	6	6	R	14		Stack: Any unique Republic Jedi Character. | Jedi Master and Apprentice gets the following if a card with a name listed below is in its stack: Anakin Skywalker: "Fury 2"; Obi-Wan Kenobi: "Pay 1 Force -> Absorb 1" | Pay 2 Force -> Evade 2		REP
No Longer	OBWN	OBWN015_No_Longer	N	Battle						R	15		Pay 4 Force, Retreat one of your untapped units in any arena with printed build cost 5 or more and put 1 damage counter on that unit card -> Tap all untapped units. Play only if no player controls 2 or more arenas.		REB
Obi-Wan Kenobi (E2)	OBWN	OBWN016_Obi_Wan_Kenobi_E2	L	Character	Jedi Master - Tatooine Rebel	8	50	7	6	R	16		Focus 2 | Pay 2 Force -> The defending unit loses game text granted by equipment cards and INSERT effects until end of turn. Play only when Obi-Wan attacks. | When the Character battle step starts, if your Force total is 4 or more, Obi-Wan gets Fortitude and "Pay 0 Force -> Persuade 1" until end of turn. | Pay 2 Force -> Absorb 2		REB
Obi-Wan's Hood (A)	OBWN	OBWN017_Obi_Wan_s_Hood_A	L	Equipment	Ground/Character - Clothing Defense	1				R	17		Pay 2 Force -> Equip. | Equipped Character gets Cunning | Equipped Obi-Wan Kenobi also gets "Whenever Obi-Wan does 4 or more damage to another unit with 2 or more cards in its stack (before damage prevention), remove a card stacked beneath the top card from that unit's stack from the game."		REB
Obi-Wan's Mastery	OBWN	OBWN018_Obi_Wan_s_Mastery	L	Equipment	Ground/Character - Skill	2				R	18		Pay 2 Force -> Equip and put 2 mastery counters on the equipped unit. | Equipped Jedi gets "Upkeep: put 1 mastery counter on this unit, or tap this unit." | Equipped Obi-Wan Kenobi also gets "Remove 1 mastery counter from a unit -> Put 1 mastery counter on a unit." and "Whenever you pay 2 or more Force for an effect, you may remove 1 mastery counter from Obi-Wan and gain 1 Force."		REB
Obi-Wan's Vision	OBWN	OBWN019_Obi-Wan_s_Vision	N	Mission		2				R	19		Search your opponent's deck and/or discard pile for up to 2 Anakin Skywalker or Darth Vader unit cards and remove them from the game. Gain 1 Force for each card removed this way. They shuffle their deck. If you find none, one of your Jedi without Focus gets Focus 3 until it is discarded. If that Jedi has "Obi-Wan" in its name, it also gets "Forewarning: Gain 2 Force." until it is discarded.		REB
Owen Lars (B)	OBWN	OBWN020_Owen_Lars_B	L	Character	Tatooine Villager Farmer	4	20	3	3	R	20		[Tap] -> Disrupt a Battle or Mission card unless your opponent pays 2 Force. | Whenever your opponent would damage one of your Farmers, prevent that damage unless your opponent pays 2 Force.		REB
Path Hideout	OBWN	OBWN021_Path_Hideout	L	Location	Ground/Character - Mapuzo Rebel Spy Facility	2				R	21		When your build step starts, you may discard a card from your hand. If you do, search your deck for a card with the word Rebel in its name, reveal it, and put it  into your hand. Shuffle your deck. | When one of your Rebels would attack, you may tap it without attacking and retreat another Rebel unit in any arena instead. Play only once per turn.		REB
Probe Launching Bay	OBWN	OBWN022_Probe_Launching_Bay	D	Ground	Imperial Inquisitor Facility	4	20	1	6	R	22		Deploy: Take 1 Imperial Droid Subordinate with power 2 or less and put it into it's arena. | Pay 1 build point -> Take 1 20/1/1 Hunting Probe Subordinate with "[Tap] -> Choose a partially built card and reveal it." and put it into the Character arena. Play only during your build step.		REB
Public Relations Disaster	OBWN	OBWN023_Public_Relations_Disaster	N	Mission - Trap		1				R	23		When one of your Farmers or Villagers with printed build cost X would be discarded from any arena, remove that card from the game instead. Gain X+2 build points at the start of your next build step. You may also tap an untapped Child or Urchin in any arena. If you do, draw 2 cards.		REB
Reva Sevander (A)	OBWN	OBWN024_Reva_Sevander_A	D	Character	Imperial Dark Jedi Inquisitor	6	60	5	5	R	24		Lucky 2 | When your opponent deploys a Force Sensitive or Jedi, Reva does 1 dice of damage to that unit. | Pay 1 Force -> Deflect 1 | Pay 6 Force -> Meditate | INSERT: Focus 2		REB
Roken's Path Freighter (A)	OBWN	OBWN025_Roken_s_Path_Freighter_A	L	Space/Ground	Rebel Transport	4	40	1	7	R	25		Switch: +2 power / Pay 1 Force -> Intercept | Upkeep: Do 1 damage to one of your Rebels or tap Roken's Path Freighter | Deploy: Put 2 damage counters on this unit. | When the battle phase starts you may put 1 damage counter on one of your non-unique units in the Space or Ground arena. If you do, gain 2 Force. 		REB
Scythe (A)	OBWN	OBWN026_Scythe_A	D	Space/Ground	Imperial Dark Jedi Inquisitor Patrol Ship	5	50	1	5	R	26		Switch: +3 power / Surge 2 | Whenever your opponent deploys a unit with "deploy" in its game text into this arena, you gain 1 Force. | Pay 2 Force -> Evade 2 | INSERT: Avenge 2		REB
Shadow of the Empire	OBWN	OBWN027_Shadow_of_Empire	[side]	Mission		1				R	27		To complete Shadow of the Empire you must also reveal a partially built card in your build zone which has "Empire" or "Imperial" in its name and which has X build counters on it. Discard that card, gain 4 build points and gain X Force.		REB
T-16 Skyhopper Toy	OBWN	OBWN028_T_16_Skyhopper_Toy	N	Equipment	Character - Toy Device	1				R	28		Each player gains 1 Force -> Equip | Equipped unit gets "Detach a Toy from this unit -> Put 1 credit counter on a unit. Play only  if you haven't detached a toy this turn." | Equipped Child or Urchin also gets Velocity 20.		REB
Tala Durith (A)	OBWN	OBWN029_Tala_Durith_A	L	Character	Imperial Officer - Rebel Spy	3	40	3	4	R	29		Deploy: Your opponent gains control of Tala. | Tala can't retreat during your retreat step. | When Tala would attack, your opponent chooses: They gain 2 Force, Or: Tala's attack is disrupted. | Whenever you deploy a unit card into a stack in the Character arena, do 1 damage to that Character.		REB
Tibidon Whaling Station	OBWN	OBWN030_Tibidon_Whaling_Station	N	Resource		1				R	30		Tap one or more units you control with the Creature or Tatooine subtype and a combined build cost of 6 or more -> Add 4 counters. Play only during your build  step. | Remove 4 counters -> Gain 1 build point. Play only during your build step. | Remove 4 counters -> Put 2 credit counters on a unit you control. 		REB
Tytan Latimer (A)	OBWN	OBWN031_Tytan_Latimer_A	D	Character	Imperial Officer	3	50	1	4	R	31		Last Stand: Search your deck for an Imperial Officer not called Tytan Latimer, reveal it and put  it into your hand. Shuffle your deck. | [Tap], Pay 1 build point -> Take 1 30/1/2 Patrolling Seeker Droid subordinate with "[Tap] -> Ambush 3"  and put it into the Ground arena tapped. Play only during your build step.		REB
Vader's Imperial Shuttle (E)	OBWN	OBWN032_Vader_s_Imperial_Shuttle_E	D	Space	Imperial Transport	3	30	3	3	R	32		Discard a card with "Vader" in its name from your hand -> Draw up to 2 cards. Play only during your build step. | INSERT: Last Stand: Both players draw a card.		REB
Wade's T-47 (A)	OBWN	OBWN033_Wade_s_T47_A	L	Ground	Rebel Speeder	4	60	3	4	R	33		Last Stand: Put a damage counter on one of your opponent's Ground units or Characters. | Put 1 damage counter on Wade's T-47 -> Wade's T-47 gets Accuracy 1 for this attack.		REB
We've Done Worse	OBWN	OBWN034_We_ve_Done_Worse	N	Battle						R	34		Pay 8 Force -> Choose an arena with 4 or more units in it. Each of your units in that arena gets Double Damage until end of turn.		REB
You Are the Future	OBWN	OBWN035_You_Are_The_Future	N	Event						R	35		When each turn starts, each player predicts the number of units which will be discarded during this turn. When the turn ends, the players who made correct predictions each gain Force equal to the value they predicted.		REB
Aldera City	OBWN	OBWN036_Aldera_City	N	Location	Ground/Character - Alderaanian City	2				U	36		When you discard X cards from your hand, you may pay X+1 Force to return those cards to your hand. Your opponent gains 1 Force. Play only once per turn. | Whenever one of your Alderaanians is discarded from any arena, your opponent loses 2 Force.		REB
Alderaan Royal Speeder	OBWN	OBWN037_Alderaan_Royal_Speeder	L	Ground	Alderaanian Diplomat Speeder	3	40	2	4	U	37		[Tap] -> Choose one of your untapped Diplomats in any arena. Tap that Diplomat and it does X dice of damage to a unit in that arena, where X is the chosen Diplomat's power. Play only when  this unit would attack.		REB
Bail Organa (G)	OBWN	OBWN038_Bail_Organa_G	L	Character	Alderaanian Rebel Diplomat	3	30	1	4	U	38		Reserves: [Tap] -> Search your deck for a card with "Leia" or "Obi-Wan" in its name, reveal it, if that card has a build cost, put it face-down in your build zone with 1 build counter on it. Otherwise, put it into your hand. Shuffle your deck.  		REB
Beru Lars (B)	OBWN	OBWN039_Beru_Lars_B	L	Character	Tatooine Farmer - Villager	4	40	3	3	U	39		Last Stand: Remove Beru and any cards in her stack from the game. Return a unit card from your discard pile to your hand. | Avenge 4 | Put 1 damage counter on Beru -> Protect 2		REB
Breha Organa (A)	OBWN	OBWN040_Breha_Organa_A	L	Character	Alderaanian Diplomat	3	40	3	3	U	40		[Tap] -> Search your deck for an Alderaanian card, or a card with "Leia" in its name, reveal it and put it into your hand. Shuffle your deck. Play only during your build step.		REB
Daiyu Cargo Port	OBWN	OBWN041_Daiyu_Cargo_Port	N	Location	Space/Ground - Daiyu Facility	2				U	41		When the Space battle step starts, choose one of your Transports without a Pilot in this arena. The chosen Transport gets the effects from the Transport Pilot ability of one of your Pilots in the Character arena until end of turn. 		REB
Darth Vader (N2)	OBWN	OBWN042_Darth_Vader_N2	D	Character	Imperial Dark Jedi Knight - Sith Lord	9	60	6	6	U	42		Hidden Cost 6 | Fury X, up to 6, where X is the number of corruption counters on Vader. | Whenever Vader causes a unit to be discarded, put 1 corruption counter on him. | Pay 2 Force -> Deflect 1, Evade 1		REP, CW
Darth Vader's Cyborg Arm (A)	OBWN	OBWN043_Darth_Vader_s_Cyborg_Arm_A	D	Equipment	Ground/Character - Cyborg Device	1				U	43		Pay 2 Force -> Equip, put 1 Corruption and 1 Captivity counter on the equipped unit and remove 1 damage counter from that unit. | Equipped unit gets the Cyborg subtype and +1 power. | Equipped Darth Vader also gets "When the battle phase starts, you may pay 1 Force to move 1 non-damage counter between any two units in this arena."		REB
Devastator Command Bridge (A)	OBWN	OBWN044_Devastator_Command_Bridge_A	D	Equipment	Space - Facility	1				U	44		Pay 4 Force -> Equip | Equipped Capital Ship or Flagship gets "Move an untapped pilot who is pilotting this unit to your build zone -> Evade 2." | Equipped Devastator also gets "Discard a Battle card without Meditate from your hand -> Devastator gets Accuracy 1 and Overkill for its next attack."		REB
Jedi Hunt Themselves	OBWN	OBWN045_Jedi_Hunt_Themselves	N	Battle						U	45		Pay 2 Force, Retreat 1 or more of your untapped Force Sensitive or Jedi units -> Choose one: Tap one of your opponent's units in the Ground or Character arena. Or: Each unit loses the Force Sensitive and Jedi subtypes until end of turn. Play only when no unit is attacking.		REB
Lightsaber Collection (G)	OBWN	OBWN046_Lightsaber_Collection_G	N	Equipment	Ground/Character - Lightsaber Weapon	1				U	46		Pay 2 Force -> Equip | Equipped Jedi gets "Pay 0 Force -> Evade 1" and "When the battle phase starts, if there are 8 or more Force Sensitives or Jedi in play, each of your Jedi gets Parry 1." | Equipped Obi-Wan Kenobi also gets Riposte 1 and "Pay 1 Force -> Intercept."		REB
Luke Skywalker (R2)	OBWN	OBWN047_Luke_Skywalker_R2	L	Character	Tatooine Force Sensitive Farmer Child	4	50	1	3	U	47		Whenever a Tatooine Location is completed, gain 4 Force. | Reserves: [Tap] -> Remove 1 damage counter from a Speeder. Play only when the battle phase ends. | INSERT: Treat Luke as a Mechanic		REB
Nur Mamacore	OBWN	OBWN048_Nur_Mamacore	N	Ground	Nur Mamacore Aquatic Creature	4	40	2	6	U	48		Velocity 20 | As long as this unit is untapped, it gets Parry 2. | [Tap] -> Ambush X, where X is this unit's remaining health.		REB
Obi-Wan Kenobi (F2)	OBWN	OBWN049_Obi_Wan_Kenobi_F2	L	Character	Republic Jedi Knight	7	30	6	6	U	49		Whenever damage from Obi-Wan would cause damage counters to be put on another unit, put that many mastery counters on Obi-Wan instead. | Remove X mastery counters from Obi-Wan -> Retreat one of your opponent's Characters with remaining health X. | Pay 2 Force -> Absorb 2		REB
Obi-Wan's Eopie (A)	OBWN	OBWN050_Obi_Wan_s_Eopie_A	L	Ground	Tatooine Eopie Desert Creature	3	20	1	4	U	50		As long as Obi-Wan Kenobi is in the Ground or Character arena, Obi-Wan's Eopie gets Damage Control 2. | [Tap], Pay 1 build point -> Take an Obi-Wan Kenobi unit card from your discard pile and put it face down in your build zone with 1 build counter on it. Play only during your build step.		REB
Obi-Wan's Strategy	OBWN	OBWN051_Obi_Wan_s_Strategy	N	Mission		2				U	51		Each of your Rebels and Refugees in the Ground and Character arena gets "Put 1 damage counter on this unit -> Protect 1." and Resilience 2 until end of turn.		REB
Organa Family (B)	OBWN	OBWN052_Organa_Family_B	L	Ground	Alderaanian Diplomat Squad	5	40	4	6	U	52		Stack: Any unique Alderaanian Character. | When the Ground battle step starts, you may reveal an Alderaanian or Diplomat unit card from  your hand. If you do, you may draw a card and place the revealed card on top of your deck.		REB
Path Dropship	OBWN	OBWN053_Path_Dropship	L	Space	Rebel Starfighter	2	50	2	2	U	53		Velocity 20 | Discard this unit -> One of your Characters gets +4 power until end of turn. You may also choose one of your other Characters and retreat it. Play only when no unit is attacking.		REB
Phase II Purge Trooper	OBWN	OBWN054_Phase_II_Purge_Trooper	D	Character	Imperial Stormtrooper	5	40	4	4	U	54		Treat this unit as an Inquisitor. | Reduced Cost 4: If your opponent has no Jedi in the Character arena. | Whenever this unit attacks a Jedi, each of that Jedi's activated abilities costs 1 more Force for this attack. | Pay 1 Force -> Evade 1, and if the attacking unit is a Jedi, do 1 unpreventable damage to it.		REB
Princess Leia (S2)	OBWN	OBWN055_Princess_Leia_S2	L	Character	Force Sensitive Child - Alderaanian Diplomat	3	60	1	2	U	55		Alternative Cost: Pay 2 Force, tap one of your Jedi. | Stack: L0-LA59. | When your build step ends, if L0-LA59 is not in play or stacked beneath Leia, you may pay 1 Force. If you do, take 1 70/1/1 L0-LA59 Subordinate with "INSERT: [Tap], Pay 2 Force -> Untap a Character." and put it into this arena or stack it beneath Leia.		REB
Princess Leia (T2)	OBWN	OBWN056_Princess_Leia_T2	L	Character	Force Sensitive Alderaanian Child	3	40	1	3	U	56		You may stack this Leia card under any Light  Side Character. Leia can't be on top of that stack. | Last Stand: Each of your Alderaanian units gets Fury 1 until they are discarded. | INSERT: Resilience 1		REB
Rebel's Resilience	OBWN	OBWN057_Rebel_s_Resilience	L	Equipment	Space/Ground/Character - Trait	1				U	57		When one of your Rebels taps, attach this Trait to any unit and search your deck for a card with build cost 1, reveal it, and put it into your hand. Shuffle your deck. | Equipped Rebel or Light Side unit gets +10 speed, Resilience 2, and "Discard a Trait from this unit -> Choose a unit, that unit gets +30 speed until end of turn."		REB
Rebel's Revenge	OBWN	OBWN058_Rebel_s_Revenge	L	Mission - Trap		2				U	58		When 5 or more damage counters would be put on one of your Rebel units, you may roll up to 5 dice. For each dice roll of 4 or more, disrupt 1 damage counter placement and put a damage counter on one of your opponent's units in the same arena. | Discard a Rebel unit card from your hand -> Meditate		REB
Reva Sevander (B)	OBWN	OBWN059_Reva_Sevander_B	D	Character	Imperial Dark Jedi Inquisitor	6	40	4	5	U	59		When the battle phase starts, choose one ability  for Reva to gain until end of turn: Reva does 2 dice of  damage to herself -> Reva gets Critical Hit 2 for this  attack. Or: Pay 1 Force -> Evade 2.  Pay 3 Force -> Absorb 2 Reserves: When the battle phase starts, remove up to  2 damage counters from Reva and put that many  corruption counters on her instead.		
Reva's Rage	OBWN	OBWN060_Reva_s_Rage	N	Battle						U	60		Pay 2 Force -> An attacking Jedi gets +6 power for this attack and does 6 dice of damage to itself when the attack ends.  Enhance: Pay 2 more Force -> The attacking unit also gets Ferocity for this attack.		
Some Call it the Path	OBWN	OBWN061_Some_Call_It_the_Path	L	Mission - Campaign		1				U	61		When each turns ends, gain 1 Force for each of your non-Subordinate units  discarded during this turn. Pay 4 Force and Remove Some Call it the Path from the game -> Disrupt 1 or  more damage counters being put on a Light Side Ground unit or Character and  retreat that Ground unit or Character.  		
Soresu	OBWN	OBWN062_Soresu	N	Equipment	Ground/Character - Skill	2				U	62		Pay 2 Force -> Equip Equipped Jedi gets Fortitude and Parry 2. Equipped Obi-Wan Kenobi also gets "Pay 0 Force -> Evade 1."		
Sully's T-47 (A)	OBWN	OBWN063_Sully_s_T47_A	L	Ground	Rebel Speeder	3	60	3	4	U	63		Upkeep: Retreat one of your Rebels and that  Rebel can't move into an arena this turn, put  a damage counter on a Rebel, or tap this unit. Surge 2 Pay 2 Force -> Meditate, and put 2 damage  counters on Sully's T-47 or on Wade's T-47.		
Tala Durith (B)	OBWN	OBWN064_Tala_Durith_B	L	Character	Imperial Officer - Rebel Spy	4	50	3	3	U	64		Deploy: Take 1 30/2/2 NED-B Subordinate with "Put 2 damage counters on NED-B -> Protect 4" and put him into the Character arena. Last Stand: Gain 2 Force. Whenever Tala attacks, you may give her +4 power for this attack. If you do, she does 4 dice of  damage to herself when the attack ends.		
Tala's Shuttle (A)	OBWN	OBWN065_Tala_s_Shuttle_A	N	Space	Imperial Rebel Spy	3	40	2	3	U	65		Alternative Cost: Add 3 counters to your  opponent's Resource. Deploy: Look at the top 2 cards of your  opponent's deck. You may put both cards on the  bottom of their deck or put them both back on  the top of their deck in any order. Cunning		
There Are Other Ways to Fight	OBWN	OBWN066_There_Are_Other_Ways_to_Fight	N	Mission		3				U	66		Choose an arena. Your opponent can't retreat units from that arena during their retreat step this turn. Each of your units in that arena gets " [Tap] -> Put 1 damage  counter on one of your opponent's units in this arena. If that unit is a Dark Jedi, or has Fortitude, put 2 damage counters on it instead." until end of turn.		
Tri Wing S-91x Pegasus	OBWN	OBWN067_Tri_Wing_S_91x_Pegasus	N	Space	Alderaanian Starfighter	3	60	2	3	U	67		Double Damage If you search your deck and reveal this card to your opponent, gain 2 Force.		
Underworld Opportunists	OBWN	OBWN068_Underworld_Opportunists	N	Ground	Daiyu Crime Gang Squad	4	50	4	4	U	68		When the battle phase starts, choose a  Bounty ability on any card in play. This unit gets  the chosen Bounty ability until end of turn.		
Who's in the Gutter Now?	OBWN	OBWN069_Who_s_in_the_Gutter_Now	N	Battle						U	69		Pay 4 Force -> Search your opponent's deck for a card, reveal it and discard it. Your  opponent Shuffles their deck. If that card is a Mission card, gain 4 Force and your opponent  may take a Where We Found You Battle card from outside the game and put it into their  hand.		
Younglings	OBWN	OBWN070_Younglings	L	Ground/Character	Jedi Child Squad	3	40	1	5	U	70		Put 1 captivity counter on this unit -> Retreat  this unit. Play only when one of your Light Side  units is discarded. Remove 2 captivity counters from this unit ->   Search your deck for a Jedi unit card, reveal it  and put it into your hand. Shuffle your deck.  Play only during your build step.		
1st Legion Assault Force	OBWN	OBWN071_1st_Legion_Assault_Force	D	Ground	Imperial Stormtrooper Squad	6	50	5	5	C	71		Last Stand: Take 1 50/2/2 1st Legion Assault  Squad Subordinate with Critical Hit 1 and put it  into the Ground arena. Put 1 damage counter on this unit -> This unit gets  Critical Hit 2 for this attack.		
Alderaan Royal Guards	OBWN	OBWN072_Alderaan_Royal_Guard	L	Ground	Alderaanian Bodyguard Squad	3	40	3	3	C	72		Pay 2 build points -> Take 1 40/0/2 Alderaan Sentry Guard Subordinate with "Pay 0 Force ->  Retaliate 3" and put it into its arena. Play only  during your build step. Discard this unit -> Retreat Princess Leia. 		
Anakin's Endurance (A)	OBWN	OBWN073_Anakin_s_Endurance_A	D	Equipment	Ground/Character - Trait	2				C	73		When Darth Vader is damaged, attach Anakin's Endurance to Darth Vader. Equipped Darth Vader can have 2 extra cards in his stack, gets Damage Control 1,  and "When your build step starts, you may pay 2 Force and put 1 corruption counter on Darth Vader. If you do, search your deck for a Darth Vader or Anakin  Skywalker unit card, reveal it, put it into your hand. Shuffle your deck."		
Automated Freighter	OBWN	OBWN074_Automated_Freighter	N	Space	Independent Droid Transport	4	40	2	5	C	74		[Tap -> Draw a card. Play only during your build step. When you deploy a unit card into the Ground or  Character arena, you may reveal a card from  your hand and put it on the bottom of your  deck. If you do, draw card. Play only once per  turn.		
Clone Veteran	OBWN	OBWN075_Clone_Veteran	N	Character	Independent Clone	2	30	1	2	C	75		As long as this unit has 4 or more total health,  it gets +3 power and the Soldier subtype. Remove 1 credit counter from one of your  units -> This unit gets +1 health until it is  discarded.		
Daiyu City	OBWN	OBWN076_Daiyu_City	N	Location	Ground/Character - Daiyu Imperial Crime City	1				C	76		Each of your units in this arena gets Cunning. When one of your units in this arena attacks and your opponent uses a Force-activated  ability to prevent that damage but no damage is prevented, gain 2 Force.		
Dueling Prowess	OBWN	OBWN077_Dueling_Prowess	L	Equipment	Ground/Character - Skill	2				C	77		Pay 1 build point, 2 Force -> Equip Equipped Jedi may use its Force-activated keyword abilities twice when that ability could be  used.		
Emperor Palpatine (E2)	OBWN	OBWN078_Emperor_Palpatine_E2	D	Character	Imperial Dark Jedi Master - Sith Lord	6	30	6	6	C	78		Pay X Force, up to 3 -> Persuade X-2, Evade 1 Reserves: [Tap] -> Choose One: Gain 2 Force. Or:  remove the top 2 cards from any deck from the  game. Or: Choose a discard pile and remove 2  cards at random from it from the game.		
Freck (A)	OBWN	OBWN079_Freck_A	N	Character	Condluran Mapuzo Spy	3	30	1	3	C	79		Each of your Imperial Ground and Character units gets +1 power when attacking a Light Side unit. Whenever one of your Imperial Ground or  Character units attacks and does no damage (after damage prevention), it does 1 damage to Freck.		
GR-75	OBWN	OBWN080_GR_75	N	Space	Daiyu Independent Transport	3	30	1	3	C	80		Reserves: [Tap]-> Move a pilot from a Transport  in your build zone to another unit it can pilot in  any arena. Play only during your build step. Reserves: [Tap]-> Move a pilot from a Transport in  your build zone into its arena untapped. Play only during your build step.		
Haja Estree (A)	OBWN	OBWN081_Haja_Estree_A	N	Character	Daiyu Thief	3	30	1	4	C	81		Haja can't gain the Jedi subtype. When the battle phase starts, if Haja has 1 or  more redemption counters on him, he gains the Refugee subtype until end of turn. Each of your Jedi gets +10 speed. [Tap], put 1 redemption counter on Haja -> Intercept		
Hate Leads to Suffering	OBWN	OBWN082_Hate_Leads_to_Suffering	N	Battle						C	82		Pay 2 Force -> An attacking unit gets -3 power for this attack.		
Hello There	OBWN	OBWN083_Hello_There	L	Mission - Trap		1				C	83		When a unit is deployed, put, or moved into any arena, gain 1 Force.  If another  unit is in that arena, draw a card. If there are 2 unique Light Side units in that  arena, each Dark Side unit in the same arena gets -1 power until end of turn.   Pay 1 build point, tap one of your units in that arena -> Meditate		
Imperial Assault Lander	OBWN	OBWN084_Imperial_Assault_Lander	D	Space	Imperial Transport	3	30	2	4	C	84		Each of your Imperial Ground unit cards gets  "Deploy: This unit gets +10 speed until end of  turn."		
Kawlan Roken (A)	OBWN	OBWN085_Kawlan_Roken_A	L	Character	Rebel Mechanic	2	50	2	2	C	85		Upkeep: Pay 1 Force or tap Roken. Reserves: [Tap]-> Remove up to 2 damage counters  from a Rebel in the Ground or Space arena. If that  unit is Roken's Path Freighter, then it gets Shields 1  until end of turn. Play only during your build step.		
Mapuzo Repulsor Truck	OBWN	OBWN086_Mapuzo_Repulsor_Truck	N	Ground	Mapuzo Speeder	3	50	1	3	C	86		Deploy: Choose one of your opponent's  Ground units. Tap that unit unless your  opponent pays 2 Force. Each of your Characters gets Velocity 10.		
Mark of the Empire	OBWN	OBWN087_Mark_of_the_Empire	D	Equipment	Ground - Device	1				C	87		Pay 0 Force -> Equip Equipped Neutral unit gets the Imperial subtype, "Treat this unit as a Dark Side  unit." and +1 health.		
